record_id,tenant_id,scope_node_id,data_class,business_data_kind,data_origin,quality_status,certification_status,as_of_date,lineage_id,contract_id,supplier_id,material_id,contract_quantity,ordered_quantity,quantity_uom,benchmark_code,benchmark_price,premium_rate,currency,incoterm,payment_terms,valid_from,valid_to,price_formula
prc-01-2de550e10e08,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-63f58102bbb8,CTR-00067,SUP-0027,MAT-CO-0104,25000,612.0,EA,NICKEL,13783.92,0.004,USD,CIF,NET60,2024-01-01,2027-12-31,BENCHMARK_PRICE*(1+PREMIUM_RATE)
prc-01-799f2adc0529,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-895fc54d6b40,CTR-00068,SUP-0028,MAT-CO-0105,27500,643.5,EA,NICKEL,13783.92,0.012,USD,FOB,NET30,2024-01-01,2027-12-31,BENCHMARK_PRICE*(1+PREMIUM_RATE)
prc-01-c9910996f8d2,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2eccd93ea26f,CTR-00069,SUP-0029,MAT-RA-0108,30000,675.0,TON,NICKEL,13783.92,0.02,KRW,CFR,NET45,2024-01-01,2027-12-31,BENCHMARK_PRICE*(1+PREMIUM_RATE)
prc-01-2dca9c7c7838,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-45aa4be77d7d,CTR-00070,SUP-0030,MAT-RA-0109,32500,706.5,TON,NICKEL,13783.92,0.028,USD,CIF,NET60,2024-01-01,2027-12-31,BENCHMARK_PRICE*(1+PREMIUM_RATE)
prc-01-711dd6c61df0,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-35182569e927,CTR-00071,SUP-0031,MAT-CO-0110,10000,738.0,EA,NICKEL,13783.92,0.036,USD,FOB,NET30,2024-01-01,2027-12-31,BENCHMARK_PRICE*(1+PREMIUM_RATE)
prc-01-659c93e9c0a1,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-cd6bc17d7268,CTR-00072,SUP-0032,MAT-CO-0111,12500,720.0,EA,NICKEL,13783.92,0.044,USD,CFR,NET45,2024-01-01,2027-12-31,BENCHMARK_PRICE*(1+PREMIUM_RATE)
prc-01-2e7fa713d5f9,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-27cc94e5cba5,CTR-00073,SUP-0033,MAT-RA-0114,15000,702.0,TON,NICKEL,13783.92,-0.02,KRW,CIF,NET60,2024-01-01,2027-12-31,BENCHMARK_PRICE*(1+PREMIUM_RATE)
prc-01-453b0b0a0a73,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f3e98ae543f1,CTR-00074,SUP-0034,MAT-CO-0116,17500,684.0,EA,NICKEL,13783.92,-0.012,USD,FOB,NET30,2024-01-01,2027-12-31,BENCHMARK_PRICE*(1+PREMIUM_RATE)
prc-01-7b2276480f71,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-64189e6fed14,CTR-00075,SUP-0035,MAT-CO-0117,20000,666.0,EA,NICKEL,13783.92,-0.004,USD,CFR,NET45,2024-01-01,2027-12-31,BENCHMARK_PRICE*(1+PREMIUM_RATE)
prc-01-b9b4ac5a5b49,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-7c57dabebe19,CTR-00076,SUP-0036,MAT-RA-0120,22500,648.0,TON,NICKEL,13783.92,0.004,USD,CIF,NET60,2024-01-01,2027-12-31,BENCHMARK_PRICE*(1+PREMIUM_RATE)
prc-01-f5d6faa0b6b3,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2fe9c71ec883,CTR-00077,SUP-0037,MAT-RA-0121,25000,630.0,TON,NICKEL,13783.92,0.012,KRW,FOB,NET30,2024-01-01,2027-12-31,BENCHMARK_PRICE*(1+PREMIUM_RATE)
prc-01-9a4ec90c209f,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-da520a0f5bd7,CTR-00078,SUP-0038,MAT-CO-0122,27500,612.0,EA,NICKEL,13783.92,0.02,USD,CFR,NET45,2024-01-01,2027-12-31,BENCHMARK_PRICE*(1+PREMIUM_RATE)
prc-01-558cea6f5089,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-04ed05cd2b80,CTR-00079,SUP-0039,MAT-CO-0123,30000,643.5,EA,NICKEL,13783.92,0.028,USD,CIF,NET60,2024-01-01,2027-12-31,BENCHMARK_PRICE*(1+PREMIUM_RATE)
prc-01-592d985912d6,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-51fa73880e41,CTR-00080,SUP-0040,MAT-RA-0126,32500,675.0,TON,NICKEL,13783.92,0.036,USD,FOB,NET30,2024-01-01,2027-12-31,BENCHMARK_PRICE*(1+PREMIUM_RATE)
prc-01-3a378b45f86b,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3fd61be2543c,CTR-00081,SUP-0001,MAT-RA-0127,10000,706.5,TON,NICKEL,13783.92,0.044,KRW,CFR,NET30,2024-01-01,2027-12-31,BENCHMARK_PRICE*(1+PREMIUM_RATE)
prc-01-2f0bd1078f63,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9723b2db98c0,CTR-00082,SUP-0002,MAT-CO-0128,12500,738.0,EA,NICKEL,13783.92,-0.02,USD,CIF,NET45,2024-01-01,2027-12-31,BENCHMARK_PRICE*(1+PREMIUM_RATE)
prc-01-70d05316ccc7,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f6325b72bd11,CTR-00083,SUP-0003,MAT-CO-0129,15000,720.0,EA,NICKEL,13783.92,-0.012,USD,FOB,NET60,2024-01-01,2027-12-31,BENCHMARK_PRICE*(1+PREMIUM_RATE)
prc-01-7884f2649226,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2a060a999fa5,CTR-00084,SUP-0004,MAT-RA-0132,17500,702.0,TON,NICKEL,13783.92,-0.004,USD,CFR,NET30,2024-01-01,2027-12-31,BENCHMARK_PRICE*(1+PREMIUM_RATE)
prc-01-5573f31be9e5,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-56cb3bf089e9,CTR-00085,SUP-0005,MAT-RA-0133,20000,684.0,TON,NICKEL,13783.92,0.004,KRW,CIF,NET45,2024-01-01,2027-12-31,BENCHMARK_PRICE*(1+PREMIUM_RATE)
prc-01-21bc068fc16c,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-baa98dd532f3,CTR-00086,SUP-0006,MAT-CO-0134,22500,666.0,EA,NICKEL,13783.92,0.012,USD,FOB,NET60,2024-01-01,2027-12-31,BENCHMARK_PRICE*(1+PREMIUM_RATE)
prc-01-06f6c9a2d28a,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-6d7376e760ea,CTR-00087,SUP-0007,MAT-CO-0135,25000,648.0,EA,NICKEL,13783.92,0.02,USD,CFR,NET30,2024-01-01,2027-12-31,BENCHMARK_PRICE*(1+PREMIUM_RATE)
prc-01-e4dc0172b93a,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b5a58352f4a7,CTR-00088,SUP-0008,MAT-RA-0139,27500,630.0,TON,NICKEL,13783.92,0.028,USD,CIF,NET45,2024-01-01,2027-12-31,BENCHMARK_PRICE*(1+PREMIUM_RATE)
prc-01-2812858e9128,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-bc9e230896a3,CTR-00089,SUP-0009,MAT-CO-0140,30000,612.0,EA,NICKEL,13783.92,0.036,KRW,FOB,NET60,2024-01-01,2027-12-31,BENCHMARK_PRICE*(1+PREMIUM_RATE)
prc-01-74b8c003771a,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-8806e929272e,CTR-00090,SUP-0010,MAT-CO-0141,32500,643.5,EA,NICKEL,13783.92,0.044,USD,CFR,NET30,2024-01-01,2027-12-31,BENCHMARK_PRICE*(1+PREMIUM_RATE)
prc-01-79027eb16f07,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-8e117fcc8119,CTR-00091,SUP-0011,MAT-RA-0144,10000,675.0,TON,NICKEL,13783.92,-0.02,USD,CIF,NET45,2024-01-01,2027-12-31,BENCHMARK_PRICE*(1+PREMIUM_RATE)
prc-01-da8663332eed,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a63cad9a02ac,CTR-00092,SUP-0012,MAT-RA-0145,12500,706.5,TON,NICKEL,13783.92,-0.012,USD,FOB,NET60,2024-01-01,2027-12-31,BENCHMARK_PRICE*(1+PREMIUM_RATE)
prc-01-9b46e236eb34,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5cec4f384005,CTR-00093,SUP-0013,MAT-CO-0146,15000,738.0,EA,NICKEL,13783.92,-0.004,KRW,CFR,NET30,2024-01-01,2027-12-31,BENCHMARK_PRICE*(1+PREMIUM_RATE)
prc-01-5142776ef6d0,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-35e4cd9fa0cb,CTR-00094,SUP-0014,MAT-CO-0147,17500,720.0,EA,NICKEL,13783.92,0.004,USD,CIF,NET45,2024-01-01,2027-12-31,BENCHMARK_PRICE*(1+PREMIUM_RATE)
prc-01-6c6cb7026a6d,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-061be34c6c6b,CTR-00095,SUP-0015,MAT-RA-0150,20000,702.0,TON,NICKEL,13783.92,0.012,USD,FOB,NET60,2024-01-01,2027-12-31,BENCHMARK_PRICE*(1+PREMIUM_RATE)
prc-01-f41d46c530f4,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b82b034c6288,CTR-00096,SUP-0016,MAT-RA-0151,22500,684.0,TON,NICKEL,13783.92,0.02,USD,CFR,NET30,2024-01-01,2027-12-31,BENCHMARK_PRICE*(1+PREMIUM_RATE)
prc-01-742af565f2f4,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-95baff434403,CTR-00097,SUP-0017,MAT-CO-0152,25000,666.0,EA,NICKEL,13783.92,0.028,KRW,CIF,NET45,2024-01-01,2027-12-31,BENCHMARK_PRICE*(1+PREMIUM_RATE)
prc-01-fbf332081e9b,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b235afc88be0,CTR-00098,SUP-0018,MAT-CO-0153,27500,648.0,EA,NICKEL,13783.92,0.036,USD,FOB,NET60,2024-01-01,2027-12-31,BENCHMARK_PRICE*(1+PREMIUM_RATE)
prc-01-9c1c2e6871de,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b7d6fada03a9,CTR-00099,SUP-0019,MAT-RA-0156,30000,630.0,TON,NICKEL,13783.92,0.044,USD,CFR,NET30,2024-01-01,2027-12-31,BENCHMARK_PRICE*(1+PREMIUM_RATE)
prc-01-2aa161aa288f,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b1b440071958,CTR-00100,SUP-0020,MAT-RA-0157,32500,612.0,TON,NICKEL,13783.92,-0.02,USD,CIF,NET45,2024-01-01,2027-12-31,BENCHMARK_PRICE*(1+PREMIUM_RATE)
