record_id,tenant_id,scope_node_id,data_class,business_data_kind,data_origin,quality_status,certification_status,as_of_date,lineage_id,transport_event_id,transport_id,shipment_id,event_type,event_at,destination_location_id,delivered_quantity,quantity_uom,status
log-05-701df17cbc97,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f9723b5d6929,TR-000288-1,TR-000288,SHP-000288,DISPATCHED,2026-03-17T00:00:00+00:00,LOC-P2-RAW,0.0,TON,COMPLETED
log-05-750d1b69dacc,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d10b647dda80,TR-000288-2,TR-000288,SHP-000288,DELIVERED,2026-03-18T00:00:00+00:00,LOC-P2-RAW,46.5,TON,COMPLETED
log-05-0caaafb4ae7c,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ada1900484cb,TR-000289-1,TR-000289,SHP-000289,DISPATCHED,2026-04-13T00:00:00+00:00,LOC-P1-RAW,0.0,EA,COMPLETED
log-05-05ea35ca4229,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-19ea526ae6f1,TR-000289-2,TR-000289,SHP-000289,DELIVERED,2026-04-15T00:00:00+00:00,LOC-P1-RAW,51.0,EA,COMPLETED
log-05-d2d76f0d86a8,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a93962a131fa,TR-000290-1,TR-000290,SHP-000290,DISPATCHED,2026-05-08T00:00:00+00:00,LOC-P2-RAW,0.0,EA,COMPLETED
log-05-82678f14b941,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b7f1eba7c14b,TR-000290-2,TR-000290,SHP-000290,DELIVERED,2026-05-09T00:00:00+00:00,LOC-P2-RAW,55.5,EA,COMPLETED
log-05-52d2c4b1ff76,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-55b812399e4c,TR-000291-1,TR-000291,SHP-000291,DISPATCHED,2026-05-31T00:00:00+00:00,LOC-P1-RAW,0.0,TON,COMPLETED
log-05-5323d8e62841,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c6fd625b42ae,TR-000291-2,TR-000291,SHP-000291,DELIVERED,2026-06-02T00:00:00+00:00,LOC-P1-RAW,60.0,TON,COMPLETED
log-05-04402f8b1d66,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5dfe989a6b79,TR-000292-1,TR-000292,SHP-000292,DISPATCHED,2026-04-20T00:00:00+00:00,LOC-P2-RAW,0.0,TON,COMPLETED
log-05-ad1701b4ba7f,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b56e9259c0b8,TR-000292-2,TR-000292,SHP-000292,DELIVERED,2026-04-21T00:00:00+00:00,LOC-P2-RAW,15.0,TON,COMPLETED
log-05-bac39dcad1fc,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b26232db032d,TR-000293-1,TR-000293,SHP-000293,DISPATCHED,2026-05-18T00:00:00+00:00,LOC-P1-RAW,0.0,EA,COMPLETED
log-05-9427c9654a39,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f9e28c3a036f,TR-000293-2,TR-000293,SHP-000293,DELIVERED,2026-05-20T00:00:00+00:00,LOC-P1-RAW,19.5,EA,COMPLETED
log-05-02fe2b363bb6,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a5b329b36033,TR-000294-1,TR-000294,SHP-000294,DISPATCHED,2026-07-06T00:00:00+00:00,LOC-P2-RAW,0.0,TON,COMPLETED
log-05-0f746d2d23f7,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-bf30c2e5f2e0,TR-000294-2,TR-000294,SHP-000294,DELIVERED,2026-07-07T00:00:00+00:00,LOC-P2-RAW,28.5,TON,COMPLETED
log-05-729fca8787dd,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-8efe84b49fc1,TR-000295-1,TR-000295,SHP-000295,DISPATCHED,2026-07-30T00:00:00+00:00,LOC-P1-RAW,0.0,EA,COMPLETED
log-05-3792ab520a5b,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a349eee09d09,TR-000295-2,TR-000295,SHP-000295,DELIVERED,2026-08-01T00:00:00+00:00,LOC-P1-RAW,33.0,EA,COMPLETED
log-05-327a95adac7f,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2e724d9c1d24,TR-000296-1,TR-000296,SHP-000296,DISPATCHED,2026-09-28T00:00:00+00:00,LOC-P1-RAW,0.0,TON,COMPLETED
log-05-961495ec54d2,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3d0351aabf69,TR-000296-2,TR-000296,SHP-000296,DELIVERED,2026-09-29T00:00:00+00:00,LOC-P1-RAW,42.0,TON,COMPLETED
log-05-5799afd8bd4d,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-8649fee83e49,TR-000297-1,TR-000297,SHP-000297,DISPATCHED,2023-11-06T00:00:00+00:00,LOC-P1-RAW,0.0,EA,COMPLETED
log-05-0617897c8deb,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-7a8c5e073215,TR-000297-2,TR-000297,SHP-000297,DELIVERED,2023-11-08T00:00:00+00:00,LOC-P1-RAW,51.0,EA,COMPLETED
log-05-cf8ddbff5f6f,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d36fb4419055,TR-000298-1,TR-000298,SHP-000298,DISPATCHED,2023-11-08T00:00:00+00:00,LOC-P2-RAW,0.0,TON,COMPLETED
log-05-f9d52eab17e6,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-61825ab6b25e,TR-000298-2,TR-000298,SHP-000298,DELIVERED,2023-11-09T00:00:00+00:00,LOC-P2-RAW,15.0,TON,COMPLETED
log-05-91522ae8f44b,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-226f64cbb4cd,TR-000299-1,TR-000299,SHP-000299,DISPATCHED,2023-11-29T00:00:00+00:00,LOC-P1-RAW,0.0,EA,COMPLETED
log-05-b83127779ad5,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-95df6bf9b126,TR-000299-2,TR-000299,SHP-000299,DELIVERED,2023-12-01T00:00:00+00:00,LOC-P1-RAW,19.5,EA,COMPLETED
log-05-1bb128da8cda,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f001f067819d,TR-000300-1,TR-000300,SHP-000300,DISPATCHED,2023-12-23T00:00:00+00:00,LOC-P2-RAW,0.0,EA,COMPLETED
log-05-7dcda1045032,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-8c1e035f969e,TR-000300-2,TR-000300,SHP-000300,DELIVERED,2023-12-24T00:00:00+00:00,LOC-P2-RAW,24.0,EA,COMPLETED
log-05-448b80778c62,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ec13643e8850,TR-000301-1,TR-000301,SHP-000301,DISPATCHED,2024-03-26T00:00:00+00:00,LOC-P1-RAW,0.0,TON,COMPLETED
log-05-41e22fbe1a7b,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-64f2fae9befd,TR-000301-2,TR-000301,SHP-000301,DELIVERED,2024-03-28T00:00:00+00:00,LOC-P1-RAW,42.0,TON,COMPLETED
log-05-97107de22f11,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c07b152f7a55,TR-000302-1,TR-000302,SHP-000302,DISPATCHED,2024-04-17T00:00:00+00:00,LOC-P2-RAW,0.0,TON,COMPLETED
log-05-383d55519fa0,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-4355ec1a2bee,TR-000302-2,TR-000302,SHP-000302,DELIVERED,2024-04-18T00:00:00+00:00,LOC-P2-RAW,46.5,TON,COMPLETED
log-05-bd327be7014a,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-16fe9e9abd7a,TR-000303-1,TR-000303,SHP-000303,DISPATCHED,2024-05-17T00:00:00+00:00,LOC-P2-RAW,0.0,TON,COMPLETED
log-05-4c77f992fa9e,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-55162b5d7b8b,TR-000303-2,TR-000303,SHP-000303,DELIVERED,2024-05-19T00:00:00+00:00,LOC-P2-RAW,15.0,TON,COMPLETED
log-05-6c3f308ce3a6,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-08f2f4786960,TR-000304-1,TR-000304,SHP-000304,DISPATCHED,2024-07-03T00:00:00+00:00,LOC-P2-RAW,0.0,EA,COMPLETED
log-05-daa60fae17d9,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b7399d650be1,TR-000304-2,TR-000304,SHP-000304,DELIVERED,2024-07-04T00:00:00+00:00,LOC-P2-RAW,24.0,EA,COMPLETED
log-05-e43e66d5c749,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-458e1d91aa55,TR-000305-1,TR-000305,SHP-000305,DISPATCHED,2024-07-27T00:00:00+00:00,LOC-P1-RAW,0.0,TON,COMPLETED
log-05-0613f384a6d9,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-1a1c978b3cc3,TR-000305-2,TR-000305,SHP-000305,DELIVERED,2024-07-29T00:00:00+00:00,LOC-P1-RAW,28.5,TON,COMPLETED
log-05-73491fd64b8e,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-148ecf3ed33a,TR-000306-1,TR-000306,SHP-000306,DISPATCHED,2024-09-11T00:00:00+00:00,LOC-P1-RAW,0.0,EA,COMPLETED
log-05-ac91f5667a77,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-1ffcaaaec174,TR-000306-2,TR-000306,SHP-000306,DELIVERED,2024-09-12T00:00:00+00:00,LOC-P1-RAW,37.5,EA,COMPLETED
log-05-065adab03ec4,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3244e2261161,TR-000307-1,TR-000307,SHP-000307,DISPATCHED,2024-10-04T00:00:00+00:00,LOC-P2-RAW,0.0,EA,COMPLETED
log-05-fee5e111de65,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b2d8a88942cf,TR-000307-2,TR-000307,SHP-000307,DELIVERED,2024-10-06T00:00:00+00:00,LOC-P2-RAW,42.0,EA,COMPLETED
log-05-a0b50dafdbe4,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-6414ac767b07,TR-000308-1,TR-000308,SHP-000308,DISPATCHED,2024-10-30T00:00:00+00:00,LOC-P1-RAW,0.0,TON,COMPLETED
log-05-312d5ee59b25,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-344f6668cd29,TR-000308-2,TR-000308,SHP-000308,DELIVERED,2024-10-31T00:00:00+00:00,LOC-P1-RAW,46.5,TON,COMPLETED
log-05-1e5f08bbbcd7,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-936f420e719a,TR-000309-1,TR-000309,SHP-000309,DISPATCHED,2024-11-23T00:00:00+00:00,LOC-P1-RAW,0.0,EA,COMPLETED
log-05-6a8541462278,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c805ed2ad869,TR-000309-2,TR-000309,SHP-000309,DELIVERED,2024-11-25T00:00:00+00:00,LOC-P1-RAW,51.0,EA,COMPLETED
log-05-e0e97de32ffa,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2ee1155ab4f5,TR-000310-1,TR-000310,SHP-000310,DISPATCHED,2024-10-30T00:00:00+00:00,LOC-P1-RAW,0.0,TON,COMPLETED
log-05-d6478b02f54c,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-54d2a6b076fc,TR-000310-2,TR-000310,SHP-000310,DELIVERED,2024-10-31T00:00:00+00:00,LOC-P1-RAW,60.0,TON,COMPLETED
log-05-4c3e1175d8a2,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-309e092600b9,TR-000311-1,TR-000311,SHP-000311,DISPATCHED,2025-01-15T00:00:00+00:00,LOC-P2-RAW,0.0,EA,COMPLETED
log-05-471b9e3c7bf5,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-7a21ea655f36,TR-000311-2,TR-000311,SHP-000311,DELIVERED,2025-01-17T00:00:00+00:00,LOC-P2-RAW,24.0,EA,COMPLETED
log-05-3a4c1d01653e,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a0d056a5c050,TR-000312-1,TR-000312,SHP-000312,DISPATCHED,2025-02-26T00:00:00+00:00,LOC-P2-RAW,0.0,TON,COMPLETED
log-05-a9be4cfa24e5,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-01349062b667,TR-000312-2,TR-000312,SHP-000312,DELIVERED,2025-02-27T00:00:00+00:00,LOC-P2-RAW,33.0,TON,COMPLETED
log-05-ef9330cf43f5,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e952a2f5976d,TR-000313-1,TR-000313,SHP-000313,DISPATCHED,2025-03-23T00:00:00+00:00,LOC-P1-RAW,0.0,EA,COMPLETED
log-05-85e74441762d,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-48ced97e56df,TR-000313-2,TR-000313,SHP-000313,DELIVERED,2025-03-25T00:00:00+00:00,LOC-P1-RAW,37.5,EA,COMPLETED
log-05-921e7d30ba0e,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-47f63d4d10d8,TR-000314-1,TR-000314,SHP-000314,DISPATCHED,2025-04-14T00:00:00+00:00,LOC-P2-RAW,0.0,EA,COMPLETED
log-05-200368c300ac,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d2523b848fc8,TR-000314-2,TR-000314,SHP-000314,DELIVERED,2025-04-15T00:00:00+00:00,LOC-P2-RAW,42.0,EA,COMPLETED
log-05-85f27ba72bec,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-98e8ede7057f,TR-000315-1,TR-000315,SHP-000315,DISPATCHED,2025-03-09T00:00:00+00:00,LOC-P1-RAW,0.0,TON,COMPLETED
log-05-4f587b2fa68d,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3c87ba1640b9,TR-000315-2,TR-000315,SHP-000315,DELIVERED,2025-03-11T00:00:00+00:00,LOC-P1-RAW,46.5,TON,COMPLETED
log-05-f621778e2e9c,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5b7580f5d3ef,TR-000316-1,TR-000316,SHP-000316,DISPATCHED,2025-06-15T00:00:00+00:00,LOC-P2-RAW,0.0,TON,COMPLETED
log-05-92abf8d17372,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a5347ddc94d3,TR-000316-2,TR-000316,SHP-000316,DELIVERED,2025-06-16T00:00:00+00:00,LOC-P2-RAW,15.0,TON,COMPLETED
log-05-47778a1345b8,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ee925dadaed2,TR-000317-1,TR-000317,SHP-000317,DISPATCHED,2025-07-10T00:00:00+00:00,LOC-P1-RAW,0.0,EA,COMPLETED
log-05-336a4c96629c,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-90c33478f5cd,TR-000317-2,TR-000317,SHP-000317,DELIVERED,2025-07-12T00:00:00+00:00,LOC-P1-RAW,19.5,EA,COMPLETED
log-05-b245aed96cb7,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-58ee5027c655,TR-000318-1,TR-000318,SHP-000318,DISPATCHED,2025-09-18T00:00:00+00:00,LOC-P2-RAW,0.0,TON,COMPLETED
log-05-67b12c085e04,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9f0bd63b2b14,TR-000318-2,TR-000318,SHP-000318,DELIVERED,2025-09-19T00:00:00+00:00,LOC-P2-RAW,33.0,TON,COMPLETED
log-05-1ae3ec53c359,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a6c4831ccfb0,TR-000319-1,TR-000319,SHP-000319,DISPATCHED,2025-11-05T00:00:00+00:00,LOC-P1-RAW,0.0,EA,COMPLETED
log-05-22fc3ce2be6c,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2f40bcc6ea43,TR-000319-2,TR-000319,SHP-000319,DELIVERED,2025-11-07T00:00:00+00:00,LOC-P1-RAW,55.5,EA,COMPLETED
log-05-355c516afa7a,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3ccd9d212bfd,TR-000320-1,TR-000320,SHP-000320,DISPATCHED,2025-11-25T00:00:00+00:00,LOC-P2-RAW,0.0,EA,COMPLETED
log-05-fd8b3282b952,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-110c2bcb0006,TR-000320-2,TR-000320,SHP-000320,DELIVERED,2025-11-26T00:00:00+00:00,LOC-P2-RAW,60.0,EA,COMPLETED
log-05-080e52026af3,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-bee532a061d3,TR-000321-1,TR-000321,SHP-000321,DISPATCHED,2025-12-23T00:00:00+00:00,LOC-P1-RAW,0.0,TON,COMPLETED
log-05-44d90b719031,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3cf801ddabf0,TR-000321-2,TR-000321,SHP-000321,DELIVERED,2025-12-25T00:00:00+00:00,LOC-P1-RAW,15.0,TON,COMPLETED
log-05-45b8447e9018,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2eaffb09c2b8,TR-000322-1,TR-000322,SHP-000322,DISPATCHED,2026-01-21T00:00:00+00:00,LOC-P2-RAW,0.0,TON,COMPLETED
log-05-650024d3fce6,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ef22ae249af0,TR-000322-2,TR-000322,SHP-000322,DELIVERED,2026-01-22T00:00:00+00:00,LOC-P2-RAW,19.5,TON,COMPLETED
log-05-69e738e78753,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ef95d517e549,TR-000323-1,TR-000323,SHP-000323,DISPATCHED,2026-02-14T00:00:00+00:00,LOC-P1-RAW,0.0,EA,COMPLETED
log-05-d9d7b97152a0,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a0e47bf77f71,TR-000323-2,TR-000323,SHP-000323,DELIVERED,2026-02-16T00:00:00+00:00,LOC-P1-RAW,24.0,EA,COMPLETED
log-05-aa9ff5165595,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-157e6f4f7521,TR-000324-1,TR-000324,SHP-000324,DISPATCHED,2026-03-03T00:00:00+00:00,LOC-P2-RAW,0.0,EA,COMPLETED
log-05-0cb2fb241cf2,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5439ae95c415,TR-000324-2,TR-000324,SHP-000324,DELIVERED,2026-03-04T00:00:00+00:00,LOC-P2-RAW,28.5,EA,COMPLETED
log-05-13511ae3e542,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f4965dacc594,TR-000325-1,TR-000325,SHP-000325,DISPATCHED,2026-03-31T00:00:00+00:00,LOC-P1-RAW,0.0,TON,COMPLETED
log-05-34fc43d6bc98,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f2fa98ae8eac,TR-000325-2,TR-000325,SHP-000325,DELIVERED,2026-04-02T00:00:00+00:00,LOC-P1-RAW,33.0,TON,COMPLETED
log-05-2a8fb979134e,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a56cfcbefeb9,TR-000326-1,TR-000326,SHP-000326,DISPATCHED,2026-02-19T00:00:00+00:00,LOC-P1-RAW,0.0,TON,COMPLETED
log-05-e72b5ef74988,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2566f102d266,TR-000326-2,TR-000326,SHP-000326,DELIVERED,2026-02-20T00:00:00+00:00,LOC-P1-RAW,37.5,TON,COMPLETED
log-05-bdd3c0730ec1,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-aaa97c0c2e6d,TR-000327-1,TR-000327,SHP-000327,DISPATCHED,2026-03-19T00:00:00+00:00,LOC-P2-RAW,0.0,TON,COMPLETED
log-05-af9aa354578a,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ac23c029521e,TR-000327-2,TR-000327,SHP-000327,DELIVERED,2026-03-21T00:00:00+00:00,LOC-P2-RAW,42.0,TON,COMPLETED
