record_id,tenant_id,scope_node_id,data_class,business_data_kind,data_origin,quality_status,certification_status,as_of_date,lineage_id,equipment_event_id,equipment_id,event_type,start_at,end_at,planned,root_cause,capacity_loss_hours
mfg-03-a5555ef5ee32,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-98509eb3b7f3,EQEV-000077,EQ-01-029,PLANNED_MAINTENANCE,2025-05-15T00:00:00+00:00,2025-05-15T11:00:00+00:00,True,PERIODIC_PM,11
mfg-03-841303382cb8,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-adc4e92fe559,EQEV-000078,EQ-01-030,BREAKDOWN,2025-06-07T00:00:00+00:00,2025-06-07T01:00:00+00:00,False,DEMO_WEAR,1
mfg-03-ac8b06d40ada,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c640d94c8d5f,EQEV-000079,EQ-01-031,BREAKDOWN,2025-06-30T00:00:00+00:00,2025-06-30T02:00:00+00:00,False,DEMO_WEAR,2
mfg-03-07ab1f19cd1a,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-edce2ebb0383,EQEV-000080,EQ-01-032,BREAKDOWN,2025-07-23T00:00:00+00:00,2025-07-23T03:00:00+00:00,False,DEMO_WEAR,3
mfg-03-1e82dd3c32b0,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-bfb4eec5e76a,EQEV-000081,EQ-01-033,PLANNED_MAINTENANCE,2025-08-15T00:00:00+00:00,2025-08-15T15:00:00+00:00,True,PERIODIC_PM,15
mfg-03-a9f8d699fbfd,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-17d72e55fd12,EQEV-000082,EQ-01-034,BREAKDOWN,2025-09-07T00:00:00+00:00,2025-09-07T05:00:00+00:00,False,DEMO_WEAR,5
mfg-03-27cadd67b44e,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-1b4b9f88f959,EQEV-000083,EQ-01-035,BREAKDOWN,2025-09-30T00:00:00+00:00,2025-09-30T06:00:00+00:00,False,DEMO_WEAR,6
mfg-03-fed529c16cc3,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5a8a739c5e2c,EQEV-000084,EQ-01-036,BREAKDOWN,2025-10-23T00:00:00+00:00,2025-10-23T07:00:00+00:00,False,DEMO_WEAR,7
mfg-03-2897be5c66ad,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f974530c7201,EQEV-000085,EQ-01-037,PLANNED_MAINTENANCE,2025-11-15T00:00:00+00:00,2025-11-15T19:00:00+00:00,True,PERIODIC_PM,19
mfg-03-548814cb7ebc,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3f5dc577c842,EQEV-000086,EQ-01-038,BREAKDOWN,2025-12-08T00:00:00+00:00,2025-12-08T09:00:00+00:00,False,DEMO_WEAR,9
mfg-03-48c1894b6356,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-12ccb1f603c2,EQEV-000087,EQ-01-039,BREAKDOWN,2025-12-31T00:00:00+00:00,2025-12-31T10:00:00+00:00,False,DEMO_WEAR,10
mfg-03-bbe95f1af8c6,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f4036ccb73ec,EQEV-000088,EQ-01-040,BREAKDOWN,2026-01-23T00:00:00+00:00,2026-01-23T11:00:00+00:00,False,DEMO_WEAR,11
mfg-03-772b25305a7b,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ac5ca8a2455a,EQEV-000089,EQ-01-041,PLANNED_MAINTENANCE,2026-02-15T00:00:00+00:00,2026-02-15T06:00:00+00:00,True,PERIODIC_PM,6
mfg-03-c1b98476db70,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ceb7ccc0ffb1,EQEV-000090,EQ-01-042,BREAKDOWN,2026-03-10T00:00:00+00:00,2026-03-10T02:00:00+00:00,False,DEMO_WEAR,2
mfg-03-9b88b81d60b4,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-6ddf4ddfc28e,EQEV-000091,EQ-01-043,BREAKDOWN,2026-04-02T00:00:00+00:00,2026-04-02T03:00:00+00:00,False,DEMO_WEAR,3
mfg-03-2e3af2abc5c9,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-7250cca80761,EQEV-000092,EQ-01-044,BREAKDOWN,2026-04-25T00:00:00+00:00,2026-04-25T04:00:00+00:00,False,DEMO_WEAR,4
mfg-03-e6c4bed5cc04,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-73b8018c93c2,EQEV-000093,EQ-01-045,PLANNED_MAINTENANCE,2026-05-18T00:00:00+00:00,2026-05-18T10:00:00+00:00,True,PERIODIC_PM,10
mfg-03-ff7db8501c12,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ee818d23af6f,EQEV-000094,EQ-01-046,BREAKDOWN,2026-06-10T00:00:00+00:00,2026-06-10T06:00:00+00:00,False,DEMO_WEAR,6
mfg-03-a5ef4d182f8b,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a46970e746a0,EQEV-000095,EQ-01-047,BREAKDOWN,2026-07-03T00:00:00+00:00,2026-07-03T07:00:00+00:00,False,DEMO_WEAR,7
mfg-03-0cd40fc7d54b,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ef93b2e8d9ea,EQEV-000096,EQ-01-048,BREAKDOWN,2026-07-26T00:00:00+00:00,2026-07-26T08:00:00+00:00,False,DEMO_WEAR,8
mfg-03-67c5e65996f2,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-da2229ea74c3,EQEV-000097,EQ-01-001,PLANNED_MAINTENANCE,2023-08-19T00:00:00+00:00,2023-08-19T14:00:00+00:00,True,PERIODIC_PM,14
mfg-03-a25d8f2b5ee4,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-dce8f750b5e2,EQEV-000098,EQ-01-002,BREAKDOWN,2023-09-11T00:00:00+00:00,2023-09-11T10:00:00+00:00,False,DEMO_WEAR,10
mfg-03-cd2e226318e4,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-cc2c8e021904,EQEV-000099,EQ-01-003,BREAKDOWN,2023-10-04T00:00:00+00:00,2023-10-04T11:00:00+00:00,False,DEMO_WEAR,11
mfg-03-cbf70b67ca4a,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ea336a8920b2,EQEV-000100,EQ-01-004,BREAKDOWN,2023-10-27T00:00:00+00:00,2023-10-27T01:00:00+00:00,False,DEMO_WEAR,1
mfg-03-b87037111364,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-85bd0c8be818,EQEV-000101,EQ-01-005,PLANNED_MAINTENANCE,2023-11-19T00:00:00+00:00,2023-11-19T18:00:00+00:00,True,PERIODIC_PM,18
mfg-03-a3942e05a0c3,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-652013c74800,EQEV-000102,EQ-01-006,BREAKDOWN,2023-12-12T00:00:00+00:00,2023-12-12T03:00:00+00:00,False,DEMO_WEAR,3
mfg-03-12bf99901062,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-1155740eb8f5,EQEV-000103,EQ-01-007,BREAKDOWN,2024-01-04T00:00:00+00:00,2024-01-04T04:00:00+00:00,False,DEMO_WEAR,4
mfg-03-2033bdc787b5,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-be202147018b,EQEV-000104,EQ-01-008,BREAKDOWN,2024-01-27T00:00:00+00:00,2024-01-27T05:00:00+00:00,False,DEMO_WEAR,5
mfg-03-f9367be2472b,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c77cd3865f3f,EQEV-000105,EQ-01-009,PLANNED_MAINTENANCE,2024-02-19T00:00:00+00:00,2024-02-19T05:00:00+00:00,True,PERIODIC_PM,5
mfg-03-7a588ef8f409,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-bcbbeb626fc7,EQEV-000106,EQ-01-010,BREAKDOWN,2024-03-13T00:00:00+00:00,2024-03-13T07:00:00+00:00,False,DEMO_WEAR,7
mfg-03-90da92823cdd,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-023bb622fc3e,EQEV-000107,EQ-01-011,BREAKDOWN,2024-04-05T00:00:00+00:00,2024-04-05T08:00:00+00:00,False,DEMO_WEAR,8
mfg-03-60549ad244b9,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a420a4c7c5d5,EQEV-000108,EQ-01-012,BREAKDOWN,2024-04-28T00:00:00+00:00,2024-04-28T09:00:00+00:00,False,DEMO_WEAR,9
mfg-03-cdd399648d5c,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3dbfa0f3dea2,EQEV-000109,EQ-01-013,PLANNED_MAINTENANCE,2024-05-21T00:00:00+00:00,2024-05-21T09:00:00+00:00,True,PERIODIC_PM,9
mfg-03-4052f172a42f,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f37fc03630a1,EQEV-000110,EQ-01-014,BREAKDOWN,2024-06-13T00:00:00+00:00,2024-06-13T11:00:00+00:00,False,DEMO_WEAR,11
mfg-03-215ac690e2a4,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c34d5b05e591,EQEV-000111,EQ-01-015,BREAKDOWN,2024-07-06T00:00:00+00:00,2024-07-06T01:00:00+00:00,False,DEMO_WEAR,1
mfg-03-7d677b362bd4,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3b31476ec187,EQEV-000112,EQ-01-016,BREAKDOWN,2024-07-29T00:00:00+00:00,2024-07-29T02:00:00+00:00,False,DEMO_WEAR,2
mfg-03-e6b0eddedaa7,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-18a6a059490b,EQEV-000113,EQ-01-017,PLANNED_MAINTENANCE,2024-08-21T00:00:00+00:00,2024-08-21T13:00:00+00:00,True,PERIODIC_PM,13
mfg-03-a1bfa64762a8,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-4539587299f6,EQEV-000114,EQ-01-018,BREAKDOWN,2024-09-13T00:00:00+00:00,2024-09-13T04:00:00+00:00,False,DEMO_WEAR,4
mfg-03-641bee9c6a3d,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-90566579500d,EQEV-000115,EQ-01-019,BREAKDOWN,2024-10-06T00:00:00+00:00,2024-10-06T05:00:00+00:00,False,DEMO_WEAR,5
mfg-03-f6a07b22fa28,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5c18c3da50b4,EQEV-000116,EQ-01-020,BREAKDOWN,2024-10-29T00:00:00+00:00,2024-10-29T06:00:00+00:00,False,DEMO_WEAR,6
mfg-03-39c20bdd9600,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-57a5a5af16c9,EQEV-000117,EQ-01-021,PLANNED_MAINTENANCE,2024-11-21T00:00:00+00:00,2024-11-21T17:00:00+00:00,True,PERIODIC_PM,17
mfg-03-37f448fa2341,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9803008b0dd6,EQEV-000118,EQ-01-022,BREAKDOWN,2024-12-14T00:00:00+00:00,2024-12-14T08:00:00+00:00,False,DEMO_WEAR,8
mfg-03-85504b70d818,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9eec3162dedc,EQEV-000119,EQ-01-023,BREAKDOWN,2025-01-06T00:00:00+00:00,2025-01-06T09:00:00+00:00,False,DEMO_WEAR,9
mfg-03-9e98ef4a2410,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f79726ed93e5,EQEV-000120,EQ-01-024,BREAKDOWN,2025-01-29T00:00:00+00:00,2025-01-29T10:00:00+00:00,False,DEMO_WEAR,10
mfg-03-543a493421cb,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-47215c946cdf,EQEV-000121,EQ-01-025,PLANNED_MAINTENANCE,2025-02-21T00:00:00+00:00,2025-02-21T04:00:00+00:00,True,PERIODIC_PM,4
mfg-03-db6a42af8a4a,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b07f47d29d09,EQEV-000122,EQ-01-026,BREAKDOWN,2025-03-16T00:00:00+00:00,2025-03-16T01:00:00+00:00,False,DEMO_WEAR,1
mfg-03-d2fe59ae5397,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3341019af150,EQEV-000123,EQ-01-027,BREAKDOWN,2025-04-08T00:00:00+00:00,2025-04-08T02:00:00+00:00,False,DEMO_WEAR,2
mfg-03-de43b59d08da,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d91656d5f58d,EQEV-000124,EQ-01-028,BREAKDOWN,2025-05-01T00:00:00+00:00,2025-05-01T03:00:00+00:00,False,DEMO_WEAR,3
mfg-03-64cc686f549f,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-1c94c62a25e0,EQEV-000125,EQ-01-029,PLANNED_MAINTENANCE,2025-05-24T00:00:00+00:00,2025-05-24T08:00:00+00:00,True,PERIODIC_PM,8
mfg-03-6988c777de01,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c402ba4333d9,EQEV-000126,EQ-01-030,BREAKDOWN,2025-06-16T00:00:00+00:00,2025-06-16T05:00:00+00:00,False,DEMO_WEAR,5
mfg-03-bcaeef77ff59,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-05db4f920b75,EQEV-000127,EQ-01-031,BREAKDOWN,2025-07-09T00:00:00+00:00,2025-07-09T06:00:00+00:00,False,DEMO_WEAR,6
mfg-03-942ce3cc3722,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-059036ab5b91,EQEV-000128,EQ-01-032,BREAKDOWN,2025-08-01T00:00:00+00:00,2025-08-01T07:00:00+00:00,False,DEMO_WEAR,7
mfg-03-cdea12cc00a8,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-4a6282bf436d,EQEV-000129,EQ-01-033,PLANNED_MAINTENANCE,2025-08-24T00:00:00+00:00,2025-08-24T12:00:00+00:00,True,PERIODIC_PM,12
mfg-03-98cf85ed328d,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-54965dbf35fd,EQEV-000130,EQ-01-034,BREAKDOWN,2025-09-16T00:00:00+00:00,2025-09-16T09:00:00+00:00,False,DEMO_WEAR,9
mfg-03-7877e3d33f8c,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9755d3b81a5e,EQEV-000131,EQ-01-035,BREAKDOWN,2025-10-09T00:00:00+00:00,2025-10-09T10:00:00+00:00,False,DEMO_WEAR,10
mfg-03-95e6e7208e70,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-4392f65fff25,EQEV-000132,EQ-01-036,BREAKDOWN,2025-11-01T00:00:00+00:00,2025-11-01T11:00:00+00:00,False,DEMO_WEAR,11
mfg-03-f6144f51f335,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5dee8ddb6ef9,EQEV-000133,EQ-01-037,PLANNED_MAINTENANCE,2025-11-24T00:00:00+00:00,2025-11-24T16:00:00+00:00,True,PERIODIC_PM,16
mfg-03-d2a1482eab70,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-78a7eb4cfcbd,EQEV-000134,EQ-01-038,BREAKDOWN,2025-12-17T00:00:00+00:00,2025-12-17T02:00:00+00:00,False,DEMO_WEAR,2
mfg-03-0a9e0641b27d,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5d8d9a4cf1e3,EQEV-000135,EQ-01-039,BREAKDOWN,2026-01-09T00:00:00+00:00,2026-01-09T03:00:00+00:00,False,DEMO_WEAR,3
mfg-03-44918821c5bb,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-1f3afeed5e7b,EQEV-000136,EQ-01-040,BREAKDOWN,2026-02-01T00:00:00+00:00,2026-02-01T04:00:00+00:00,False,DEMO_WEAR,4
mfg-03-902a0b2572e8,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-97144ebc8725,EQEV-000137,EQ-01-041,PLANNED_MAINTENANCE,2026-02-24T00:00:00+00:00,2026-02-24T03:00:00+00:00,True,PERIODIC_PM,3
mfg-03-928b5a2b0c7f,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-1d4637d1dcfb,EQEV-000138,EQ-01-042,BREAKDOWN,2026-03-19T00:00:00+00:00,2026-03-19T06:00:00+00:00,False,DEMO_WEAR,6
mfg-03-c94f488b2777,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c9203e911e7a,EQEV-000139,EQ-01-043,BREAKDOWN,2026-04-11T00:00:00+00:00,2026-04-11T07:00:00+00:00,False,DEMO_WEAR,7
mfg-03-d3517d7f762f,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ad9fc0cb8645,EQEV-000140,EQ-01-044,BREAKDOWN,2026-05-04T00:00:00+00:00,2026-05-04T08:00:00+00:00,False,DEMO_WEAR,8
mfg-03-b98c2787b368,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-596b7648892f,EQEV-000141,EQ-01-045,PLANNED_MAINTENANCE,2026-05-27T00:00:00+00:00,2026-05-27T07:00:00+00:00,True,PERIODIC_PM,7
mfg-03-f45bf1b0d7ae,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f4f125fc25af,EQEV-000142,EQ-01-046,BREAKDOWN,2026-06-19T00:00:00+00:00,2026-06-19T10:00:00+00:00,False,DEMO_WEAR,10
mfg-03-ae8b8bde0df7,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f43ce6f5302a,EQEV-000143,EQ-01-047,BREAKDOWN,2026-07-12T00:00:00+00:00,2026-07-12T11:00:00+00:00,False,DEMO_WEAR,11
mfg-03-1d254d032771,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e437c9795dae,EQEV-000144,EQ-01-048,BREAKDOWN,2023-08-05T00:00:00+00:00,2023-08-05T01:00:00+00:00,False,DEMO_WEAR,1
mfg-03-9415b88796bb,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-43d1dd9a90c9,EQEV-000145,EQ-01-001,PLANNED_MAINTENANCE,2023-08-28T00:00:00+00:00,2023-08-28T11:00:00+00:00,True,PERIODIC_PM,11
mfg-03-2eb877bc12bd,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3bd177bfe7b3,EQEV-000146,EQ-01-002,BREAKDOWN,2023-09-20T00:00:00+00:00,2023-09-20T03:00:00+00:00,False,DEMO_WEAR,3
mfg-03-9c7c0b8b3382,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-70ef37ff8b47,EQEV-000147,EQ-01-003,BREAKDOWN,2023-10-13T00:00:00+00:00,2023-10-13T04:00:00+00:00,False,DEMO_WEAR,4
mfg-03-4f3a2652d924,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2738ecddeae5,EQEV-000148,EQ-01-004,BREAKDOWN,2023-11-05T00:00:00+00:00,2023-11-05T05:00:00+00:00,False,DEMO_WEAR,5
mfg-03-85083e79232b,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b4c9604158ba,EQEV-000149,EQ-01-005,PLANNED_MAINTENANCE,2023-11-28T00:00:00+00:00,2023-11-28T15:00:00+00:00,True,PERIODIC_PM,15
mfg-03-85b2ae801167,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a605f6406c20,EQEV-000150,EQ-01-006,BREAKDOWN,2023-12-21T00:00:00+00:00,2023-12-21T07:00:00+00:00,False,DEMO_WEAR,7
mfg-03-306cda6d7a54,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5e323e7c5d1c,EQEV-000151,EQ-01-007,BREAKDOWN,2024-01-13T00:00:00+00:00,2024-01-13T08:00:00+00:00,False,DEMO_WEAR,8
mfg-03-9e14430e577d,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-8b669d3d4735,EQEV-000152,EQ-01-008,BREAKDOWN,2024-02-05T00:00:00+00:00,2024-02-05T09:00:00+00:00,False,DEMO_WEAR,9
mfg-03-2cc605c55eda,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9b02dac793f7,EQEV-000153,EQ-01-009,PLANNED_MAINTENANCE,2024-02-28T00:00:00+00:00,2024-02-28T19:00:00+00:00,True,PERIODIC_PM,19
