record_id,tenant_id,scope_node_id,data_class,business_data_kind,data_origin,quality_status,certification_status,as_of_date,lineage_id,plan_line_id,plan_date,site_id,product_id,plan_quantity,quantity_uom,priority,material_requirement,capacity_requirement_hours,status
mfg-01-d3c3709b20d3,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9dc73c1259e0,MPS-0001071,2026-07-03,plant-afs-smelting-01,MAT-FI-0125,22.6,TON,3,23.73,4.109,RELEASED
mfg-01-93bcec874d16,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c93f0d622583,MPS-0001072,2026-07-08,plant-afs-smelting-01,MAT-FI-0131,24.7,TON,1,26.676,4.491,RELEASED
mfg-01-6a0178537d66,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-0f57d5296cd0,MPS-0001073,2026-07-13,plant-afs-smelting-01,MAT-FI-0137,26.8,TON,2,29.748,4.873,RELEASED
mfg-01-41be77268b08,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-7fe8fe6bd067,MPS-0001074,2026-07-18,plant-afs-smelting-01,MAT-FI-0143,28.9,TON,3,32.946,5.255,RELEASED
mfg-01-3bb467741aa5,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-1266e518fabd,MPS-0001075,2026-07-23,plant-afs-smelting-01,MAT-FI-0149,31.0,TON,1,36.27,5.636,RELEASED
mfg-01-27a6012d30cb,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-71e31addaeee,MPS-0001076,2026-07-28,plant-afs-smelting-01,MAT-FI-0155,33.1,TON,2,34.755,6.018,RELEASED
mfg-01-b9edf2b1bf28,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-83e416df111f,MPS-0001077,2023-08-03,plant-afs-smelting-01,MAT-FI-0161,35.2,TON,3,38.016,6.4,RELEASED
mfg-01-ba2fbeec3050,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d88d0cd709cd,MPS-0001078,2023-08-08,plant-afs-smelting-01,MAT-FI-0167,37.3,TON,1,41.403,6.782,RELEASED
mfg-01-9b040424bb26,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-731ec1045380,MPS-0001079,2023-08-14,plant-afs-smelting-01,MAT-FI-0173,39.4,TON,2,44.916,7.164,RELEASED
mfg-01-98cd37fc1b85,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e96b2d91bce9,MPS-0001080,2023-08-19,plant-afs-smelting-01,MAT-FI-0179,41.5,TON,3,48.555,7.545,RELEASED
mfg-01-08b1711cc2f5,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-fd94bf180589,MPS-0001081,2023-08-24,plant-afs-smelting-01,FG-CATHODE,43.6,TON,1,144.752,7.927,RELEASED
mfg-01-3366393e6d4d,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-bd60899a9039,MPS-0001082,2023-08-29,plant-afs-smelting-01,MAT-FI-0011,45.7,TON,2,49.356,8.309,RELEASED
mfg-01-fb09691a66bc,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c32bcf60bdcd,MPS-0001083,2023-09-03,plant-afs-smelting-01,MAT-FI-0017,47.8,TON,3,53.058,8.691,RELEASED
mfg-01-b74365296741,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2fb01e455ddb,MPS-0001084,2023-09-08,plant-afs-smelting-01,MAT-FI-0023,10.0,TON,1,11.4,1.818,RELEASED
mfg-01-a00aa49df1a4,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ebe039d806b2,MPS-0001085,2023-09-13,plant-afs-smelting-01,MAT-FI-0029,12.1,TON,2,14.157,2.2,RELEASED
mfg-01-23a45bf96997,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-fd722025d16c,MPS-0001086,2023-09-18,plant-afs-smelting-01,MAT-FI-0035,14.2,TON,3,14.91,2.582,RELEASED
mfg-01-f2111f95e6b2,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ff8cc13d1044,MPS-0001087,2023-09-23,plant-afs-smelting-01,MAT-FI-0041,16.3,TON,1,17.604,2.964,RELEASED
mfg-01-9bc9b94e8af1,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-7041e618cde7,MPS-0001088,2023-09-28,plant-afs-smelting-01,MAT-FI-0047,18.4,TON,2,20.424,3.345,RELEASED
mfg-01-69fd7b64eeee,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9f6934596c9b,MPS-0001089,2023-10-03,plant-afs-smelting-01,MAT-FI-0053,20.5,TON,3,23.37,3.727,RELEASED
mfg-01-112d4d941738,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-35131d6df709,MPS-0001090,2023-10-09,plant-afs-smelting-01,MAT-FI-0059,22.6,TON,1,26.442,4.109,RELEASED
mfg-01-40973adc0854,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e5ecc446c3d5,MPS-0001091,2023-10-14,plant-afs-smelting-01,MAT-FI-0065,24.7,TON,2,25.935,4.491,RELEASED
mfg-01-09afe8d4fccc,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f4d0486d0482,MPS-0001092,2023-10-19,plant-afs-smelting-01,MAT-FI-0071,26.8,TON,3,28.944,4.873,RELEASED
mfg-01-ab6eee07d31c,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c552ab648d7c,MPS-0001093,2023-10-24,plant-afs-smelting-01,MAT-FI-0077,28.9,TON,1,32.079,5.255,RELEASED
mfg-01-89725e976098,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-752279623a78,MPS-0001094,2023-10-29,plant-afs-smelting-01,MAT-FI-0083,31.0,TON,2,35.34,5.636,RELEASED
mfg-01-0000505e4191,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-74c65d8b5f4d,MPS-0001095,2023-11-03,plant-afs-smelting-01,MAT-FI-0089,33.1,TON,3,38.727,6.018,RELEASED
mfg-01-33c801338be1,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5b674c000fc4,MPS-0001096,2023-11-08,plant-afs-smelting-01,MAT-FI-0095,35.2,TON,1,36.96,6.4,RELEASED
mfg-01-cc01e026352f,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-7145ff304f96,MPS-0001097,2023-11-13,plant-afs-smelting-01,MAT-FI-0101,37.3,TON,2,40.284,6.782,RELEASED
mfg-01-4680f15e182a,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-76396e9c8acf,MPS-0001098,2023-11-18,plant-afs-smelting-01,MAT-FI-0107,39.4,TON,3,43.734,7.164,RELEASED
mfg-01-6423bc473838,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-0ce27fe15718,MPS-0001099,2023-11-23,plant-afs-smelting-01,MAT-FI-0113,41.5,TON,1,47.31,7.545,RELEASED
mfg-01-bde4ef9f6ca4,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-7415bf6dcd5d,MPS-0001100,2023-11-28,plant-afs-smelting-01,MAT-FI-0119,43.6,TON,2,51.012,7.927,RELEASED
mfg-01-281d33f35f50,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c5717fb531d1,MPS-0001101,2023-12-04,plant-afs-smelting-01,MAT-FI-0125,45.7,TON,3,47.985,8.309,RELEASED
mfg-01-bfb2c5d5b2bd,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ece03fa47287,MPS-0001102,2023-12-09,plant-afs-smelting-01,MAT-FI-0131,47.8,TON,1,51.624,8.691,RELEASED
mfg-01-293fe849b4c0,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-aaf01c07d435,MPS-0001103,2023-12-14,plant-afs-smelting-01,MAT-FI-0137,10.0,TON,2,11.1,1.818,RELEASED
mfg-01-68f5f7de84df,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-8ddc52daf5dc,MPS-0001104,2023-12-19,plant-afs-smelting-01,MAT-FI-0143,12.1,TON,3,13.794,2.2,RELEASED
mfg-01-b13617c7c0f7,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b288a94dc566,MPS-0001105,2023-12-24,plant-afs-smelting-01,MAT-FI-0149,14.2,TON,1,16.614,2.582,RELEASED
mfg-01-91b28fd1c65d,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-7a2f4d59e302,MPS-0001106,2023-12-29,plant-afs-smelting-01,MAT-FI-0155,16.3,TON,2,17.115,2.964,RELEASED
mfg-01-8e5172c9405a,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e84c5935d9ca,MPS-0001107,2024-01-03,plant-afs-smelting-01,MAT-FI-0161,18.4,TON,3,19.872,3.345,RELEASED
mfg-01-cf7023ce0ed9,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2dc74136232a,MPS-0001108,2024-01-08,plant-afs-smelting-01,MAT-FI-0167,20.5,TON,1,22.755,3.727,RELEASED
mfg-01-97916f30a511,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5a9fa6ca880c,MPS-0001109,2024-01-13,plant-afs-smelting-01,MAT-FI-0173,22.6,TON,2,25.764,4.109,RELEASED
mfg-01-6e367c18ca51,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c20114a04265,MPS-0001110,2024-01-18,plant-afs-smelting-01,MAT-FI-0179,24.7,TON,3,28.899,4.491,RELEASED
mfg-01-105723b5019c,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3e63395bad2a,MPS-0001111,2024-01-23,plant-afs-smelting-01,FG-CATHODE,26.8,TON,1,88.976,4.873,RELEASED
mfg-01-0e748aa94607,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c86ead453f04,MPS-0001112,2024-01-29,plant-afs-smelting-01,MAT-FI-0011,28.9,TON,2,31.212,5.255,RELEASED
mfg-01-97d848d294d1,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-77e34d318adb,MPS-0001113,2024-02-03,plant-afs-smelting-01,MAT-FI-0017,31.0,TON,3,34.41,5.636,RELEASED
mfg-01-1498ab89cbc0,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a9607859dc88,MPS-0001114,2024-02-08,plant-afs-smelting-01,MAT-FI-0023,33.1,TON,1,37.734,6.018,RELEASED
mfg-01-8fb19b9ee9b6,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-400ca9998825,MPS-0001115,2024-02-13,plant-afs-smelting-01,MAT-FI-0029,35.2,TON,2,41.184,6.4,RELEASED
mfg-01-143e02c476e8,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-525118ca87a6,MPS-0001116,2024-02-18,plant-afs-smelting-01,MAT-FI-0035,37.3,TON,3,39.165,6.782,RELEASED
mfg-01-8c56ef067fef,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-de8acf4a9512,MPS-0001117,2024-02-23,plant-afs-smelting-01,MAT-FI-0041,39.4,TON,1,42.552,7.164,RELEASED
mfg-01-7e11cea7808a,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-1f610a85b434,MPS-0001118,2024-02-28,plant-afs-smelting-01,MAT-FI-0047,41.5,TON,2,46.065,7.545,RELEASED
mfg-01-0ed292b113e9,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-75d8f7ff5e75,MPS-0001119,2024-03-04,plant-afs-smelting-01,MAT-FI-0053,43.6,TON,3,49.704,7.927,RELEASED
mfg-01-3b9b920b6733,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-34b1943a0441,MPS-0001120,2024-03-09,plant-afs-smelting-01,MAT-FI-0059,45.7,TON,1,53.469,8.309,RELEASED
mfg-01-34dde97bc68e,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2dbd982d3083,MPS-0001121,2024-03-14,plant-afs-smelting-01,MAT-FI-0065,47.8,TON,2,50.19,8.691,RELEASED
mfg-01-6f51308acf51,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3fa43478bda9,MPS-0001122,2024-03-19,plant-afs-smelting-01,MAT-FI-0071,10.0,TON,3,10.8,1.818,RELEASED
mfg-01-e418b712e7db,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a3784ce8e39c,MPS-0001123,2024-03-25,plant-afs-smelting-01,MAT-FI-0077,12.1,TON,1,13.431,2.2,RELEASED
mfg-01-f783d6d8a22c,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9f8c71567393,MPS-0001124,2024-03-30,plant-afs-smelting-01,MAT-FI-0083,14.2,TON,2,16.188,2.582,RELEASED
mfg-01-7e55892fca9b,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-34efda4d79a4,MPS-0001125,2024-04-04,plant-afs-smelting-01,MAT-FI-0089,16.3,TON,3,19.071,2.964,RELEASED
mfg-01-7945a4cca1bb,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-6c81766896ac,MPS-0001126,2024-04-09,plant-afs-smelting-01,MAT-FI-0095,18.4,TON,1,19.32,3.345,RELEASED
mfg-01-7417adbea545,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-0273ff477a07,MPS-0001127,2024-04-14,plant-afs-smelting-01,MAT-FI-0101,20.5,TON,2,22.14,3.727,RELEASED
mfg-01-9eb714324e2a,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-255109b88df0,MPS-0001128,2024-04-19,plant-afs-smelting-01,MAT-FI-0107,22.6,TON,3,25.086,4.109,RELEASED
mfg-01-db66686b3ff8,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-84c82fa11930,MPS-0001129,2024-04-24,plant-afs-smelting-01,MAT-FI-0113,24.7,TON,1,28.158,4.491,RELEASED
mfg-01-43dbe7f403dc,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5467491ea992,MPS-0001130,2024-04-29,plant-afs-smelting-01,MAT-FI-0119,26.8,TON,2,31.356,4.873,RELEASED
mfg-01-b4b5b0ff560c,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-8a66652df7ac,MPS-0001131,2024-05-04,plant-afs-smelting-01,MAT-FI-0125,28.9,TON,3,30.345,5.255,RELEASED
mfg-01-e7e8b99aa2bb,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-4ae793b88791,MPS-0001132,2024-05-09,plant-afs-smelting-01,MAT-FI-0131,31.0,TON,1,33.48,5.636,RELEASED
mfg-01-befd4540ad30,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-79f278ea638d,MPS-0001133,2024-05-14,plant-afs-smelting-01,MAT-FI-0137,33.1,TON,2,36.741,6.018,RELEASED
mfg-01-3bd1ca31b661,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f515cc55cfb9,MPS-0001134,2024-05-20,plant-afs-smelting-01,MAT-FI-0143,35.2,TON,3,40.128,6.4,RELEASED
mfg-01-31ec78c9f3da,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-84cf3042740a,MPS-0001135,2024-05-25,plant-afs-smelting-01,MAT-FI-0149,37.3,TON,1,43.641,6.782,RELEASED
mfg-01-6a928c69691f,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3f18a834fa70,MPS-0001136,2024-05-30,plant-afs-smelting-01,MAT-FI-0155,39.4,TON,2,41.37,7.164,RELEASED
mfg-01-f02a2e2b795b,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-87d4ec8b886f,MPS-0001137,2024-06-04,plant-afs-smelting-01,MAT-FI-0161,41.5,TON,3,44.82,7.545,RELEASED
mfg-01-a964b4a07d92,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e192f6b77ccf,MPS-0001138,2024-06-09,plant-afs-smelting-01,MAT-FI-0167,43.6,TON,1,48.396,7.927,RELEASED
mfg-01-091342183a48,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-4b80b8e292ea,MPS-0001139,2024-06-14,plant-afs-smelting-01,MAT-FI-0173,45.7,TON,2,52.098,8.309,RELEASED
mfg-01-662ed6427136,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-10056310b238,MPS-0001140,2024-06-19,plant-afs-smelting-01,MAT-FI-0179,47.8,TON,3,55.926,8.691,RELEASED
mfg-01-da70c70ce147,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-0690927a5026,MPS-0001141,2024-06-24,plant-afs-smelting-01,FG-CATHODE,10.0,TON,1,33.2,1.818,RELEASED
mfg-01-d0a81b7abda9,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f849dbbdedca,MPS-0001142,2024-06-29,plant-afs-smelting-01,MAT-FI-0011,12.1,TON,2,13.068,2.2,RELEASED
mfg-01-8bedd7c632d0,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b50f9abb6246,MPS-0001143,2024-07-04,plant-afs-smelting-01,MAT-FI-0017,14.2,TON,3,15.762,2.582,RELEASED
mfg-01-d231865aed82,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-01351f7f7a13,MPS-0001144,2024-07-09,plant-afs-smelting-01,MAT-FI-0023,16.3,TON,1,18.582,2.964,RELEASED
mfg-01-b1b736f7e4a1,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2bea1b9d4ac9,MPS-0001145,2024-07-15,plant-afs-smelting-01,MAT-FI-0029,18.4,TON,2,21.528,3.345,RELEASED
mfg-01-64069e328c7e,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-aebf8835c2fb,MPS-0001146,2024-07-20,plant-afs-smelting-01,MAT-FI-0035,20.5,TON,3,21.525,3.727,RELEASED
mfg-01-d845287fac30,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-99f80d2e9642,MPS-0001147,2024-07-25,plant-afs-smelting-01,MAT-FI-0041,22.6,TON,1,24.408,4.109,RELEASED
mfg-01-c572e85949d4,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-1ebd2cb5a344,MPS-0001148,2024-07-30,plant-afs-smelting-01,MAT-FI-0047,24.7,TON,2,27.417,4.491,RELEASED
mfg-01-29e8ee67301a,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-db7abb8f4a5d,MPS-0001149,2024-08-04,plant-afs-smelting-01,MAT-FI-0053,26.8,TON,3,30.552,4.873,RELEASED
mfg-01-02b64e16c198,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-791872b2f7f7,MPS-0001150,2024-08-09,plant-afs-smelting-01,MAT-FI-0059,28.9,TON,1,33.813,5.255,RELEASED
mfg-01-624edd462a4f,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-4eaa8ff7250a,MPS-0001151,2024-08-14,plant-afs-smelting-01,MAT-FI-0065,31.0,TON,2,32.55,5.636,RELEASED
mfg-01-8f3e21687a4f,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-169e36bf5ac0,MPS-0001152,2024-08-19,plant-afs-smelting-01,MAT-FI-0071,33.1,TON,3,35.748,6.018,RELEASED
mfg-01-295562bf1299,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f492705be30f,MPS-0001153,2024-08-24,plant-afs-smelting-01,MAT-FI-0077,35.2,TON,1,39.072,6.4,RELEASED
mfg-01-83fff37af43b,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5b2cb87cd2ab,MPS-0001154,2024-08-29,plant-afs-smelting-01,MAT-FI-0083,37.3,TON,2,42.522,6.782,RELEASED
mfg-01-05893b01c65d,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-42d2fc7967da,MPS-0001155,2024-09-03,plant-afs-smelting-01,MAT-FI-0089,39.4,TON,3,46.098,7.164,RELEASED
