record_id,tenant_id,scope_node_id,data_class,business_data_kind,data_origin,quality_status,certification_status,as_of_date,lineage_id,finance_document_id,document_type,partner_id,reference_id,posting_date,due_date,amount,currency,paid_at,status
fin-02-ba67dbcc3b12,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-8b183ee316ca,AP-PO-001455-10,AP,SUP-0015,PO-001455-10,2025-12-26,2026-02-09,751684.56,USD,2026-02-06,PAID
fin-02-35150b4af13e,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-4070b5e35bd5,AP-PO-001456-10,AP,SUP-0016,PO-001456-10,2026-01-19,2026-03-05,899912.29,USD,2026-03-02,PAID
fin-02-0f32e8552bbd,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-7f16c72b69d3,AP-PO-001458-10,AP,SUP-0018,PO-001458-10,2026-03-09,2026-04-23,1203270.75,USD,2026-04-20,PAID
fin-02-c36a89cc5300,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-65c9e54e6df1,AP-PO-001460-10,AP,SUP-0020,PO-001460-10,2026-04-26,2026-06-10,1515833.5,USD,2026-06-07,PAID
fin-02-3bac288c4b51,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2fe851c01e9b,AP-PO-001462-10,AP,SUP-0022,PO-001462-10,2026-04-01,2026-05-16,1837600.56,USD,2026-05-13,PAID
fin-02-198c0a2e8a29,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-4c9ecc8d04e2,AP-PO-001463-10,AP,SUP-0023,PO-001463-10,2026-04-25,2026-06-09,2001935.4,USD,2026-06-06,PAID
fin-02-cb78ffcb7237,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ac0e2dc0aba6,AP-PO-001464-10,AP,SUP-0024,PO-001464-10,2026-05-20,2026-07-04,469802.85,USD,2026-07-01,PAID
fin-02-18debc917455,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f5e4271f77fb,AP-PO-001465-10,AP,SUP-0025,PO-001465-10,2026-06-13,2026-07-28,615729.46,KRW,2026-07-25,PAID
fin-02-3a69157b441e,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-4e27ce44e31c,AP-PO-001466-10,AP,SUP-0026,PO-001466-10,2026-07-07,2026-08-21,763956.96,USD,2026-08-18,PAID
fin-02-1f77b3a20eb0,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-0406f7e2cb76,AP-PO-001467-10,AP,SUP-0027,PO-001467-10,2026-07-31,2026-09-14,914485.77,USD,2026-09-11,PAID
fin-02-84a825af89bd,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3bd0353a9ce8,AP-PO-001470-10,AP,SUP-0030,PO-001470-10,2026-10-11,2026-11-25,1379878.08,USD,2026-11-22,PAID
fin-02-10843b019c6f,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-0e549aabbe21,AP-PO-001471-10,AP,SUP-0031,PO-001471-10,2023-11-06,2023-12-21,1539611.28,USD,2023-12-18,PAID
fin-02-c1ebc4106522,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-dac0f6d32653,AP-PO-001473-10,AP,SUP-0033,PO-001473-10,2023-10-12,2023-11-26,1738270.54,KRW,2023-11-23,PAID
fin-02-d32174e620a5,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-8840043b7284,AP-PO-001475-10,AP,SUP-0035,PO-001475-10,2023-11-29,2024-01-13,477473.1,USD,2024-01-10,PAID
fin-02-ce28831167dd,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5ccf8600b8e9,AP-PO-001477-10,AP,SUP-0037,PO-001477-10,2024-01-16,2024-03-01,776229.36,KRW,2024-02-27,PAID
fin-02-f06ee8bd697c,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-773d68774056,AP-PO-001478-10,AP,SUP-0038,PO-001478-10,2024-02-10,2024-03-26,929059.24,USD,2024-03-23,PAID
fin-02-bc92b18be9e2,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ee88b1c23bf7,AP-PO-001479-10,AP,SUP-0039,PO-001479-10,2024-03-05,2024-04-19,1084189.92,USD,2024-04-16,PAID
fin-02-51d1b2458c01,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-4227b2aa449a,AP-PO-001480-10,AP,SUP-0040,PO-001480-10,2024-03-29,2024-05-13,1241622.0,USD,2024-05-10,PAID
fin-02-0b00415c2cdc,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-46ba7c81d63e,AP-PO-001481-10,AP,SUP-0001,PO-001481-10,2024-02-21,2024-04-06,1401354.78,KRW,2024-04-03,PAID
fin-02-a50d10a4865a,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ba4669341574,AP-PO-001482-10,AP,SUP-0002,PO-001482-10,2024-03-16,2024-04-30,1456388.83,USD,2024-04-27,PAID
fin-02-0bc4b2a3cf91,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-bd2e98c038d5,AP-PO-001483-10,AP,SUP-0003,PO-001483-10,2024-04-09,2024-05-24,1610369.37,USD,2024-05-21,PAID
fin-02-38a4dea636e1,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f1412d33fac2,AP-PO-001484-10,AP,SUP-0004,PO-001484-10,2024-05-03,2024-06-17,1766650.47,USD,2024-06-14,PAID
fin-02-88b0323f78b8,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-93c1f1e14cde,AP-PO-001485-10,AP,SUP-0005,PO-001485-10,2024-05-28,2024-07-12,1925233.2,KRW,2024-07-09,PAID
fin-02-322c34f0ac88,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-7b7fe643216d,AP-PO-001486-10,AP,SUP-0006,PO-001486-10,2024-06-21,2024-08-05,485143.35,USD,2024-08-02,PAID
fin-02-e4660ea7b637,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-504e7103c84a,AP-PO-001487-10,AP,SUP-0007,PO-001487-10,2024-07-15,2024-08-29,635672.11,USD,2024-08-26,PAID
fin-02-50af8a1bd0b9,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5a2c54251e7c,AP-PO-001488-10,AP,SUP-0008,PO-001488-10,2024-08-08,2024-09-22,788501.76,USD,2024-09-19,PAID
fin-02-00218676ee2c,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b1e253b4c197,AP-PO-001490-10,AP,SUP-0010,PO-001490-10,2024-09-25,2024-11-09,1101064.47,USD,2024-11-06,PAID
fin-02-46b1befd03f6,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-26fda7d938e7,AP-PO-001492-10,AP,SUP-0012,PO-001492-10,2024-09-01,2024-10-16,1326186.54,USD,2024-10-13,PAID
fin-02-539a3d6d6efe,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ba71b41820eb,AP-PO-001493-10,AP,SUP-0013,PO-001493-10,2024-09-25,2024-11-09,1480166.61,KRW,2024-11-06,PAID
fin-02-239f852ff7db,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-8c14c7d512d9,AP-PO-001494-10,AP,SUP-0014,PO-001494-10,2024-10-19,2024-12-03,1636448.22,USD,2024-11-30,PAID
fin-02-d9e9be0f1d5f,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-063fe02a3d5a,AP-PO-001497-10,AP,SUP-0017,PO-001497-10,2024-12-30,2025-02-13,492813.6,KRW,2025-02-10,PAID
fin-02-2b8f431489d9,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-eb2f28946e3c,AP-PO-001499-10,AP,SUP-0019,PO-001499-10,2025-02-17,2025-04-03,800774.16,USD,2025-03-31,PAID
fin-02-c81abaedc412,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2b85978f94b7,AP-PO-001500-10,AP,SUP-0020,PO-001500-10,2025-03-13,2025-04-27,892625.41,USD,2025-04-24,PAID
fin-02-8a67589c207a,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5dfaf5466e32,AP-PO-001501-10,AP,SUP-0001,PO-001501-10,2025-01-29,2025-03-15,1033566.27,KRW,2025-03-12,PAID
fin-02-1eb756342c63,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-85cb41c41d4b,AP-PO-001502-10,AP,SUP-0002,PO-001502-10,2025-02-22,2025-04-08,1184095.12,USD,2025-04-05,PAID
fin-02-821f86edbec3,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d1774ae49d1b,AP-PO-001505-10,AP,SUP-0005,PO-001505-10,2025-05-05,2025-06-19,1649487.39,KRW,2025-06-16,PAID
fin-02-ae589a57cb6c,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-31dda5358f3a,AP-PO-001506-10,AP,SUP-0006,PO-001506-10,2025-05-30,2025-07-14,1809220.64,USD,2025-07-11,PAID
fin-02-e123a1c74b9c,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ae67c1adbe0a,AP-PO-001507-10,AP,SUP-0007,PO-001507-10,2025-06-23,2025-08-07,1971254.4,USD,2025-08-04,PAID
fin-02-7fb9ea358f59,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b6d06f7d51e5,AP-PO-001508-10,AP,SUP-0008,PO-001508-10,2025-07-17,2025-08-31,496648.8,USD,2025-08-28,PAID
fin-02-966a5dcc49d3,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c8f6c81c8705,AP-PO-001509-10,AP,SUP-0009,PO-001509-10,2025-08-10,2025-09-24,650629.0,KRW,2025-09-21,PAID
fin-02-74fbd47c74df,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-1ba7fb6ab590,AP-PO-001511-10,AP,SUP-0011,PO-001511-10,2025-09-27,2025-11-11,899912.29,USD,2025-11-08,PAID
fin-02-7a9693e2678e,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-087ec13a6c6f,AP-PO-001513-10,AP,SUP-0013,PO-001513-10,2025-09-03,2025-10-18,1203270.75,KRW,2025-10-15,PAID
fin-02-ccfabd258444,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-143839ba429c,AP-PO-001514-10,AP,SUP-0014,PO-001514-10,2025-09-27,2025-11-11,1358401.38,USD,2025-11-08,PAID
fin-02-9a822cd89887,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-7b0bf0612534,AP-PO-001515-10,AP,SUP-0015,PO-001515-10,2025-10-21,2025-12-05,1515833.5,USD,2025-12-02,PAID
fin-02-44c8ffbdb61f,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b99370ca69cb,AP-PO-001516-10,AP,SUP-0016,PO-001516-10,2025-11-14,2025-12-29,1675566.24,USD,2025-12-26,PAID
fin-02-d704996bb5b2,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-23e82decfdb0,AP-PO-001517-10,AP,SUP-0017,PO-001517-10,2025-12-08,2026-01-22,1837600.56,KRW,2026-01-19,PAID
fin-02-338f2658566a,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-1c75ed7dfbe2,AP-PO-001519-10,AP,SUP-0019,PO-001519-10,2026-01-25,2026-03-11,469802.85,USD,2026-03-08,PAID
fin-02-b1e1c036aa50,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-232e6e3d3b91,AP-PO-001520-10,AP,SUP-0020,PO-001520-10,2026-02-19,2026-04-05,615729.46,USD,2026-04-02,PAID
fin-02-3789a2fabf95,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c0e33e6e4f9b,AP-PO-001522-10,AP,SUP-0022,PO-001522-10,2026-01-25,2026-03-11,914485.77,USD,2026-03-08,PAID
fin-02-ba4c55fba100,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-0f4a0984556c,AP-PO-001523-10,AP,SUP-0023,PO-001523-10,2026-02-18,2026-04-04,1067315.37,USD,2026-04-01,PAID
fin-02-13b20684c9d1,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5f0707311961,AP-PO-001525-10,AP,SUP-0025,PO-001525-10,2026-04-07,2026-05-22,1379878.08,KRW,2026-05-19,PAID
fin-02-3550e73b4227,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-487e533fc101,AP-PO-001526-10,AP,SUP-0026,PO-001526-10,2026-05-01,2026-06-15,1539611.28,USD,2026-06-12,PAID
fin-02-9e700f7adbee,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b2ba0c60092b,AP-PO-001527-10,AP,SUP-0027,PO-001527-10,2026-05-26,2026-07-10,1701645.09,USD,2026-07-07,PAID
fin-02-52780c2a3485,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ce1cc9d783ab,AP-PO-001528-10,AP,SUP-0028,PO-001528-10,2026-06-19,2026-08-03,1738270.54,USD,2026-07-31,PAID
fin-02-ed2de9f4863d,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-0cc7f89630bc,AP-PO-001530-10,AP,SUP-0030,PO-001530-10,2026-08-06,2026-09-20,477473.1,USD,2026-09-17,PAID
fin-02-0426cda42aa6,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b4954869d99b,AP-PO-001533-10,AP,SUP-0033,PO-001533-10,2026-08-05,2026-09-19,929059.24,KRW,2026-09-16,PAID
fin-02-c769631bcc71,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-0f5850a317be,AP-PO-001535-10,AP,SUP-0035,PO-001535-10,2023-09-24,2023-11-08,1241622.0,USD,2023-11-05,PAID
fin-02-dfdc86e03bfc,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5b05f59d5014,AP-PO-001536-10,AP,SUP-0036,PO-001536-10,2023-10-18,2023-12-02,1401354.78,USD,2023-11-29,PAID
fin-02-b46326380fd0,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2af659342724,AP-PO-001538-10,AP,SUP-0038,PO-001538-10,2023-12-05,2024-01-19,1610369.37,USD,2024-01-16,PAID
fin-02-efe60ee3cec5,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-fb618f81ba7b,AP-PO-001539-10,AP,SUP-0039,PO-001539-10,2023-12-29,2024-02-12,1766650.47,USD,2024-02-09,PAID
fin-02-214dda0d2f46,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b8f75efebebb,AP-PO-001540-10,AP,SUP-0040,PO-001540-10,2024-01-22,2024-03-07,1925233.2,USD,2024-03-04,PAID
fin-02-1cccbabd820f,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-aaff31a5ab19,AP-PO-001541-10,AP,SUP-0001,PO-001541-10,2023-12-17,2024-01-31,485143.35,KRW,2024-01-28,PAID
fin-02-ebb53e5a90b8,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-4a212d156d0c,AP-PO-001542-10,AP,SUP-0002,PO-001542-10,2024-01-10,2024-02-24,635672.11,USD,2024-02-21,PAID
fin-02-79268d5977dd,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f1ea3b56921d,AP-PO-001543-10,AP,SUP-0003,PO-001543-10,2024-02-03,2024-03-19,788501.76,USD,2024-03-16,PAID
fin-02-f0838488a08b,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-678977c109d7,AP-PO-001545-10,AP,SUP-0005,PO-001545-10,2024-03-22,2024-05-06,1101064.47,KRW,2024-05-03,PAID
fin-02-3dd5c572376b,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a3f6e3b6a5c1,AP-PO-001546-10,AP,SUP-0006,PO-001546-10,2024-04-15,2024-05-30,1174507.12,USD,2024-05-27,PAID
fin-02-11eb490e5d4a,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-735bc0be9e47,AP-PO-001548-10,AP,SUP-0008,PO-001548-10,2024-06-03,2024-07-18,1480166.61,USD,2024-07-15,PAID
fin-02-c2d1016115bf,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e7eebf70ab56,AP-PO-001549-10,AP,SUP-0009,PO-001549-10,2024-06-27,2024-08-11,1636448.22,KRW,2024-08-08,PAID
fin-02-a33bdd1c7e04,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-8598452d8395,AP-PO-001550-10,AP,SUP-0010,PO-001550-10,2024-07-21,2024-09-04,1795030.4,USD,2024-09-01,PAID
fin-02-2439c6aa6bee,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-24e1fcabbd15,AP-PO-001553-10,AP,SUP-0013,PO-001553-10,2024-07-20,2024-09-03,645643.44,KRW,2024-08-31,PAID
fin-02-f38e2af48a63,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f6444ed21cce,AP-PO-001554-10,AP,SUP-0014,PO-001554-10,2024-08-13,2024-09-27,800774.16,USD,2024-09-24,PAID
fin-02-71b19f8f47a3,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-47726b7601ce,AP-PO-001557-10,AP,SUP-0017,PO-001557-10,2024-10-25,2024-12-09,1193682.75,KRW,2024-12-06,PAID
fin-02-91129e82ddad,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-67c41c021863,AP-PO-001559-10,AP,SUP-0019,PO-001559-10,2024-12-12,2025-01-26,1503944.39,USD,2025-01-23,PAID
fin-02-242db9ce08be,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-dfac276ec46b,AP-PO-001560-10,AP,SUP-0020,PO-001560-10,2025-01-05,2025-02-19,1662527.07,USD,2025-02-16,PAID
fin-02-47d2d1c0a2f4,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-6097f201ac9b,AP-PO-001563-10,AP,SUP-0023,PO-001563-10,2025-01-05,2025-02-19,500483.85,USD,2025-02-16,PAID
fin-02-fe4b60a7e915,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-acea2a7a7adf,AP-PO-001564-10,AP,SUP-0024,PO-001564-10,2025-01-29,2025-03-15,610743.7,USD,2025-03-12,PAID
fin-02-a981f7cbddd5,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-beecbf891e55,AP-PO-001565-10,AP,SUP-0025,PO-001565-10,2025-02-22,2025-04-08,757820.88,KRW,2025-04-05,PAID
fin-02-840e1ad4e2ca,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b2e594e1ea90,AP-PO-001566-10,AP,SUP-0026,PO-001566-10,2025-03-18,2025-05-02,907198.89,USD,2025-04-29,PAID
fin-02-b7d7288e3e39,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-257af78ece9b,AP-PO-001567-10,AP,SUP-0027,PO-001567-10,2025-04-11,2025-05-26,1058878.26,USD,2025-05-23,PAID
fin-02-4d9e0a24b6ce,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-1dccfe132cc5,AP-PO-001568-10,AP,SUP-0028,PO-001568-10,2025-05-05,2025-06-19,1212858.38,USD,2025-06-16,PAID
fin-02-fbbd3b080f7d,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-4cd59e2a97c8,AP-PO-001570-10,AP,SUP-0030,PO-001570-10,2025-06-23,2025-08-07,1527722.16,USD,2025-08-04,PAID
fin-02-8c889ecdf419,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5a5141bf22f8,AP-PO-001572-10,AP,SUP-0032,PO-001572-10,2025-08-10,2025-09-24,1851790.24,USD,2025-09-21,PAID
fin-02-176cb2ab8583,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2f3e891728f0,AP-PO-001573-10,AP,SUP-0033,PO-001573-10,2025-06-22,2025-08-06,1879211.4,KRW,2025-08-03,PAID
