record_id,tenant_id,scope_node_id,data_class,business_data_kind,data_origin,quality_status,certification_status,as_of_date,lineage_id,batch_id,plan_line_id,production_date,site_id,input_material_id,input_lot_id,input_quantity,output_material_id,output_lot_id,output_quantity,quantity_uom,actual_yield,scrap_quantity,downtime_hours,status
mfg-02-22e8fccd63d1,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-7f10a4a62ad2,BATCH-0002599,MPS-0002599,2023-10-28,plant-afs-battery-02,MAT-CO-0033,LOT-RM-002599,36.572,MAT-FI-0107,LOT-FG-0002599,34.436,TON,0.94158,2.136,0,CONFIRMED
mfg-02-cdd6790af555,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3b31d6186a01,BATCH-0002600,MPS-0002600,2023-11-03,plant-afs-battery-02,MAT-RA-0036,LOT-RM-002600,38.693,MAT-FI-0113,LOT-FG-0002600,36.769,TON,0.95027,1.924,0,CONFIRMED
mfg-02-f860c8ab128d,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-099dfb79c023,BATCH-0002601,MPS-0002601,2023-11-05,plant-afs-battery-02,MAT-RA-0037,LOT-RM-002601,41.72,MAT-FI-0119,LOT-FG-0002601,39.153,TON,0.93846,2.567,0,CONFIRMED
mfg-02-0c2606ef9ff2,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-0d390d222219,BATCH-0002602,MPS-0002602,2023-11-11,plant-afs-battery-02,MAT-CO-0038,LOT-RM-002602,44.582,MAT-FI-0125,LOT-FG-0002602,41.587,TON,0.93282,2.995,0,CONFIRMED
mfg-02-a5cbb10806e7,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ecd13555bb62,BATCH-0002603,MPS-0002603,2023-11-17,plant-afs-battery-02,MAT-CO-0039,LOT-RM-002603,46.586,MAT-FI-0131,LOT-FG-0002603,44.072,TON,0.94603,2.514,0,CONFIRMED
mfg-02-d02b07206796,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c06737999457,BATCH-0002604,MPS-0002604,2023-11-23,plant-afs-battery-02,MAT-RA-0042,LOT-RM-002604,9.946,MAT-FI-0137,LOT-FG-0002604,9.34,TON,0.93903,0.606,0,CONFIRMED
mfg-02-30436929bfee,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e83741118edf,BATCH-0002605,MPS-0002605,2023-11-25,plant-afs-battery-02,MAT-RA-0043,LOT-RM-002605,12.177,MAT-FI-0143,LOT-FG-0002605,11.447,TON,0.94002,0.73,0,CONFIRMED
mfg-02-478b530a0b51,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-1a5f4d4da536,BATCH-0002606,MPS-0002606,2023-12-01,plant-afs-battery-02,MAT-CO-0044,LOT-RM-002606,14.748,MAT-FI-0149,LOT-FG-0002606,13.604,TON,0.92245,1.144,0,CONFIRMED
mfg-02-ceed08409984,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-8ad9d8076a31,BATCH-0002607,MPS-0002607,2023-12-07,plant-afs-battery-02,MAT-CO-0045,LOT-RM-002607,16.852,MAT-FI-0155,LOT-FG-0002607,15.811,TON,0.93824,1.041,0,CONFIRMED
mfg-02-145eb7e1c2f7,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-4e2d56ebe59a,BATCH-0002608,MPS-0002608,2023-12-14,plant-afs-battery-02,MAT-RA-0048,LOT-RM-002608,16.834,MAT-FI-0161,LOT-FG-0002608,15.64,TON,0.92908,1.194,0,CONFIRMED
mfg-02-a3a0de9b71fa,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c2ff82abbc8c,BATCH-0002609,MPS-0002609,2023-12-16,plant-afs-battery-02,MAT-RA-0049,LOT-RM-002609,18.793,MAT-FI-0167,LOT-FG-0002609,17.671,TON,0.94029,1.122,0,CONFIRMED
mfg-02-02051b1117d6,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f4be0daebb2e,BATCH-0002610,MPS-0002610,2023-12-22,plant-afs-battery-02,MAT-CO-0050,LOT-RM-002610,21.008,MAT-FI-0173,LOT-FG-0002610,19.752,TON,0.94021,1.256,0,CONFIRMED
mfg-02-f9955d3582e3,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-df41cb8e8a58,BATCH-0002611,MPS-0002611,2023-12-28,plant-afs-smelting-01,RM-CU-CONC,LOT-RM-002611,22.388,FG-CATHODE,LOT-FG-0002611,21.884,TON,0.97749,0.504,4,CONFIRMED
mfg-02-597b33575650,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-22c8c2027134,BATCH-0002612,MPS-0002612,2024-01-03,plant-afs-battery-02,RM-H2SO4,LOT-RM-002612,25.95,FG-LIOH,LOT-FG-0002612,24.066,TON,0.92739,1.884,0,CONFIRMED
mfg-02-e219090392c0,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-86f9a6bfe074,BATCH-0002613,MPS-0002613,2024-01-05,plant-afs-battery-02,RM-MHP,LOT-RM-002613,27.603,FG-NISO4,LOT-FG-0002613,26.299,TON,0.95274,1.304,0,CONFIRMED
mfg-02-49252e3e9f53,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b081639ce953,BATCH-0002614,MPS-0002614,2024-01-11,plant-afs-battery-02,RM-LIME,LOT-RM-002614,31.013,MAT-FI-0017,LOT-FG-0002614,28.582,TON,0.92161,2.431,0,CONFIRMED
mfg-02-869ba85f4ea9,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-46a1b2f830b1,BATCH-0002615,MPS-0002615,2024-01-17,plant-afs-battery-02,MAT-RA-0013,LOT-RM-002615,33.066,MAT-FI-0023,LOT-FG-0002615,30.915,TON,0.93494,2.151,0,CONFIRMED
mfg-02-ecbab971bb21,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c0fb2b34aa46,BATCH-0002616,MPS-0002616,2024-01-23,plant-afs-battery-02,MAT-CO-0014,LOT-RM-002616,36.337,MAT-FI-0029,LOT-FG-0002616,33.299,TON,0.91639,3.038,0,CONFIRMED
mfg-02-3ec696f990a5,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a7ba4007ab8b,BATCH-0002617,MPS-0002617,2024-01-25,plant-afs-battery-02,MAT-CO-0015,LOT-RM-002617,37.858,MAT-FI-0035,LOT-FG-0002617,35.733,TON,0.94386,2.125,0,CONFIRMED
mfg-02-d9461e6acf80,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b744b8fb9739,BATCH-0002618,MPS-0002618,2024-01-31,plant-afs-battery-02,MAT-RA-0018,LOT-RM-002618,40.581,MAT-FI-0041,LOT-FG-0002618,38.218,TON,0.94177,2.363,0,CONFIRMED
mfg-02-b0c8c80ef639,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-8eaa0f86fbce,BATCH-0002619,MPS-0002619,2024-02-07,plant-afs-battery-02,MAT-RA-0019,LOT-RM-002619,37.524,MAT-FI-0047,LOT-FG-0002619,35.275,TON,0.94006,2.249,0,CONFIRMED
mfg-02-0e6905894407,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e8e789e8ba8e,BATCH-0002620,MPS-0002620,2024-02-13,plant-afs-battery-02,MAT-CO-0020,LOT-RM-002620,40.586,MAT-FI-0053,LOT-FG-0002620,37.583,TON,0.92601,3.003,0,CONFIRMED
mfg-02-77057ba89301,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9a9319019837,BATCH-0002621,MPS-0002621,2024-02-15,plant-afs-battery-02,MAT-CO-0021,LOT-RM-002621,42.659,MAT-FI-0059,LOT-FG-0002621,39.942,TON,0.9363,2.717,0,CONFIRMED
mfg-02-69beb627f176,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-7b78b8bd4e48,BATCH-0002622,MPS-0002622,2024-02-21,plant-afs-battery-02,MAT-RA-0024,LOT-RM-002622,44.885,MAT-FI-0065,LOT-FG-0002622,42.351,TON,0.94355,2.534,0,CONFIRMED
mfg-02-008b23a3db8c,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-bcbb62a8d94b,BATCH-0002623,MPS-0002623,2024-02-27,plant-afs-battery-02,MAT-RA-0025,LOT-RM-002623,9.531,MAT-FI-0071,LOT-FG-0002623,8.98,TON,0.94223,0.551,0,CONFIRMED
mfg-02-d1fd0d503742,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-4c893cf083a8,BATCH-0002624,MPS-0002624,2024-03-04,plant-afs-battery-02,MAT-CO-0026,LOT-RM-002624,11.673,MAT-FI-0077,LOT-FG-0002624,11.011,TON,0.9433,0.662,0,CONFIRMED
mfg-02-9d2bc8f63e72,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-44a678ee4850,BATCH-0002625,MPS-0002625,2024-03-06,plant-afs-battery-02,MAT-CO-0027,LOT-RM-002625,13.892,MAT-FI-0083,LOT-FG-0002625,13.092,TON,0.94243,0.8,0,CONFIRMED
mfg-02-f0b0240e77fa,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c686dd1e3883,BATCH-0002626,MPS-0002626,2024-03-12,plant-afs-battery-02,MAT-RA-0030,LOT-RM-002626,16.074,MAT-FI-0089,LOT-FG-0002626,15.224,TON,0.94711,0.85,0,CONFIRMED
mfg-02-b0115d83b0f7,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-6e80f91c0cc9,BATCH-0002627,MPS-0002627,2024-03-18,plant-afs-battery-02,MAT-RA-0031,LOT-RM-002627,18.41,MAT-FI-0095,LOT-FG-0002627,17.406,TON,0.94548,1.004,0,CONFIRMED
mfg-02-969c20979e98,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-db4f34ebf1a3,BATCH-0002628,MPS-0002628,2024-03-24,plant-afs-battery-02,MAT-CO-0032,LOT-RM-002628,20.791,MAT-FI-0101,LOT-FG-0002628,19.639,TON,0.94459,1.152,0,CONFIRMED
mfg-02-09b6d203e7c6,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-98a2a11872a8,BATCH-0002629,MPS-0002629,2024-03-26,plant-afs-battery-02,MAT-CO-0033,LOT-RM-002629,23.253,MAT-FI-0107,LOT-FG-0002629,21.922,TON,0.94277,1.331,0,CONFIRMED
mfg-02-cc50ef55fd27,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-de4d1efa4647,BATCH-0002630,MPS-0002630,2024-04-02,plant-afs-battery-02,MAT-RA-0036,LOT-RM-002630,22.758,MAT-FI-0113,LOT-FG-0002630,20.995,TON,0.92254,1.763,0,CONFIRMED
mfg-02-e87483277fe2,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-fad7159edb2b,BATCH-0002631,MPS-0002631,2024-04-08,plant-afs-battery-02,MAT-RA-0037,LOT-RM-002631,24.52,MAT-FI-0119,LOT-FG-0002631,23.102,TON,0.94218,1.418,0,CONFIRMED
mfg-02-a80941fa7f9d,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3b0f78caaafb,BATCH-0002632,MPS-0002632,2024-04-14,plant-afs-battery-02,MAT-CO-0038,LOT-RM-002632,26.936,MAT-FI-0125,LOT-FG-0002632,25.259,TON,0.93773,1.677,0,CONFIRMED
mfg-02-b9ef43ed77fd,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-0f9eaf78c1fb,BATCH-0002633,MPS-0002633,2024-04-16,plant-afs-battery-02,MAT-CO-0039,LOT-RM-002633,28.81,MAT-FI-0131,LOT-FG-0002633,27.466,TON,0.95333,1.344,0,CONFIRMED
mfg-02-7c8c0c06eead,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d95ce5879c2a,BATCH-0002634,MPS-0002634,2024-04-22,plant-afs-battery-02,MAT-RA-0042,LOT-RM-002634,31.937,MAT-FI-0137,LOT-FG-0002634,29.724,TON,0.93072,2.213,0,CONFIRMED
mfg-02-0885f57ecac2,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ea39aaf71ca6,BATCH-0002635,MPS-0002635,2024-04-28,plant-afs-battery-02,MAT-RA-0043,LOT-RM-002635,33.469,MAT-FI-0143,LOT-FG-0002635,32.032,TON,0.95706,1.437,0,CONFIRMED
mfg-02-8a7e1c5f2a05,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d209294d1303,BATCH-0002636,MPS-0002636,2024-05-04,plant-afs-battery-02,MAT-CO-0044,LOT-RM-002636,36.441,MAT-FI-0149,LOT-FG-0002636,34.391,TON,0.94376,2.05,0,CONFIRMED
mfg-02-228f214194e6,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-46f8b070518b,BATCH-0002637,MPS-0002637,2024-05-06,plant-afs-battery-02,MAT-CO-0045,LOT-RM-002637,38.57,MAT-FI-0155,LOT-FG-0002637,36.8,TON,0.95411,1.77,0,CONFIRMED
mfg-02-99c7d7478a19,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-dfddf27bb51f,BATCH-0002638,MPS-0002638,2024-05-12,plant-afs-battery-02,MAT-RA-0048,LOT-RM-002638,41.282,MAT-FI-0161,LOT-FG-0002638,39.259,TON,0.951,2.023,0,CONFIRMED
mfg-02-ab723d631f0d,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-32da0c9a133b,BATCH-0002639,MPS-0002639,2024-05-18,plant-afs-battery-02,MAT-RA-0049,LOT-RM-002639,44.414,MAT-FI-0167,LOT-FG-0002639,41.769,TON,0.94045,2.645,0,CONFIRMED
mfg-02-a4a919b69380,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-19fce5d7d9c9,BATCH-0002640,MPS-0002640,2024-05-24,plant-afs-battery-02,MAT-CO-0050,LOT-RM-002640,45.949,MAT-FI-0173,LOT-FG-0002640,44.329,TON,0.96475,1.62,4,CONFIRMED
mfg-02-277602f95326,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f07097268465,BATCH-0002641,MPS-0002641,2024-05-27,plant-afs-smelting-01,RM-CU-CONC,LOT-RM-002641,42.167,FG-CATHODE,LOT-FG-0002641,40.63,TON,0.96354,1.537,0,CONFIRMED
mfg-02-c9c0f621f214,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-344418f21103,BATCH-0002642,MPS-0002642,2024-06-02,plant-afs-battery-02,RM-H2SO4,LOT-RM-002642,9.196,FG-LIOH,LOT-FG-0002642,8.62,TON,0.93738,0.576,0,CONFIRMED
mfg-02-8f57db22bbaf,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b42aad226317,BATCH-0002643,MPS-0002643,2024-06-08,plant-afs-battery-02,RM-MHP,LOT-RM-002643,11.148,FG-NISO4,LOT-FG-0002643,10.575,TON,0.94861,0.573,0,CONFIRMED
mfg-02-98b4a4ee15f4,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a6b0ffdbf33b,BATCH-0002644,MPS-0002644,2024-06-14,plant-afs-battery-02,RM-LIME,LOT-RM-002644,13.207,MAT-FI-0017,LOT-FG-0002644,12.581,TON,0.95261,0.626,0,CONFIRMED
mfg-02-be284492a4a7,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ff0e5bd5b534,BATCH-0002645,MPS-0002645,2024-06-16,plant-afs-battery-02,MAT-RA-0013,LOT-RM-002645,15.907,MAT-FI-0023,LOT-FG-0002645,14.637,TON,0.92014,1.27,0,CONFIRMED
mfg-02-6551deb67e62,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-fdd7867718fb,BATCH-0002646,MPS-0002646,2024-06-22,plant-afs-battery-02,MAT-CO-0014,LOT-RM-002646,18.065,MAT-FI-0029,LOT-FG-0002646,16.744,TON,0.92689,1.321,0,CONFIRMED
mfg-02-782793897585,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-4f2766b8ca81,BATCH-0002647,MPS-0002647,2024-06-28,plant-afs-battery-02,MAT-CO-0015,LOT-RM-002647,20.196,MAT-FI-0035,LOT-FG-0002647,18.901,TON,0.93588,1.295,0,CONFIRMED
mfg-02-05206a86e8f3,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-4c8d2924c12a,BATCH-0002648,MPS-0002648,2024-07-04,plant-afs-battery-02,MAT-RA-0018,LOT-RM-002648,22.545,MAT-FI-0041,LOT-FG-0002648,21.108,TON,0.93625,1.437,0,CONFIRMED
mfg-02-124022e7b41d,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9fdfc913ffe9,BATCH-0002649,MPS-0002649,2024-07-06,plant-afs-battery-02,MAT-RA-0019,LOT-RM-002649,24.972,MAT-FI-0047,LOT-FG-0002649,23.366,TON,0.93568,1.606,0,CONFIRMED
mfg-02-733003e37f10,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-baad38aaf16b,BATCH-0002650,MPS-0002650,2024-07-12,plant-afs-battery-02,MAT-CO-0020,LOT-RM-002650,27.629,MAT-FI-0053,LOT-FG-0002650,25.674,TON,0.92923,1.955,0,CONFIRMED
mfg-02-2c82cd45ea5f,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-4263f010de1e,BATCH-0002651,MPS-0002651,2024-07-18,plant-afs-battery-02,MAT-CO-0021,LOT-RM-002651,29.906,MAT-FI-0059,LOT-FG-0002651,28.033,TON,0.93736,1.873,0,CONFIRMED
mfg-02-c5cf7d2c7947,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-8d68f320eb72,BATCH-0002652,MPS-0002652,2024-07-25,plant-afs-battery-02,MAT-RA-0024,LOT-RM-002652,28.292,MAT-FI-0065,LOT-FG-0002652,26.35,TON,0.93134,1.942,0,CONFIRMED
mfg-02-ed0b5f7ae636,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9ec5c6ef86e9,BATCH-0002653,MPS-0002653,2024-07-27,plant-afs-battery-02,MAT-RA-0025,LOT-RM-002653,30.001,MAT-FI-0071,LOT-FG-0002653,28.532,TON,0.95104,1.469,0,CONFIRMED
mfg-02-1ef3dda099e0,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-4b81bf33e848,BATCH-0002654,MPS-0002654,2024-08-02,plant-afs-battery-02,MAT-CO-0026,LOT-RM-002654,32.82,MAT-FI-0077,LOT-FG-0002654,30.765,TON,0.9374,2.055,0,CONFIRMED
mfg-02-87642060d2de,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2ab6a7a75a9c,BATCH-0002655,MPS-0002655,2024-08-08,plant-afs-battery-02,MAT-CO-0027,LOT-RM-002655,35.381,MAT-FI-0083,LOT-FG-0002655,33.048,TON,0.93407,2.333,0,CONFIRMED
mfg-02-ebfb8c15ce92,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-585273f0d9a5,BATCH-0002656,MPS-0002656,2024-08-14,plant-afs-battery-02,MAT-RA-0030,LOT-RM-002656,38.174,MAT-FI-0089,LOT-FG-0002656,35.381,TON,0.92683,2.793,0,CONFIRMED
mfg-02-a0c31ca1004a,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-4a9ad8f1a91f,BATCH-0002657,MPS-0002657,2024-08-16,plant-afs-battery-02,MAT-RA-0031,LOT-RM-002657,39.609,MAT-FI-0095,LOT-FG-0002657,37.765,TON,0.95344,1.844,0,CONFIRMED
mfg-02-fe297da670f5,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-cf4f9de6f5af,BATCH-0002658,MPS-0002658,2024-08-22,plant-afs-battery-02,MAT-CO-0032,LOT-RM-002658,42.445,MAT-FI-0101,LOT-FG-0002658,40.199,TON,0.94709,2.246,0,CONFIRMED
mfg-02-fc53655733a4,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2ed3885928cb,BATCH-0002659,MPS-0002659,2024-08-28,plant-afs-battery-02,MAT-CO-0033,LOT-RM-002659,45.695,MAT-FI-0107,LOT-FG-0002659,42.684,TON,0.9341,3.011,0,CONFIRMED
mfg-02-1823cf62dada,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-6bafc4d63fec,BATCH-0002660,MPS-0002660,2024-09-03,plant-afs-battery-02,MAT-RA-0036,LOT-RM-002660,48.928,MAT-FI-0113,LOT-FG-0002660,45.219,TON,0.92419,3.709,0,CONFIRMED
mfg-02-7c806a2d863a,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ef760fe2bc4a,BATCH-0002661,MPS-0002661,2024-09-05,plant-afs-battery-02,MAT-RA-0037,LOT-RM-002661,10.209,MAT-FI-0119,LOT-FG-0002661,9.58,TON,0.93838,0.629,0,CONFIRMED
mfg-02-5665617f2dbe,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3204f19550ce,BATCH-0002662,MPS-0002662,2024-09-11,plant-afs-battery-02,MAT-CO-0038,LOT-RM-002662,12.383,MAT-FI-0125,LOT-FG-0002662,11.737,TON,0.94785,0.646,0,CONFIRMED
mfg-02-e32edaeac5a3,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a1143514f8df,BATCH-0002663,MPS-0002663,2024-09-18,plant-afs-battery-02,MAT-CO-0039,LOT-RM-002663,12.657,MAT-FI-0131,LOT-FG-0002663,12.07,TON,0.9536,0.587,0,CONFIRMED
