record_id,tenant_id,scope_node_id,data_class,business_data_kind,data_origin,quality_status,certification_status,as_of_date,lineage_id,contract_id,supplier_id,material_id,contract_quantity,ordered_quantity,quantity_uom,benchmark_code,benchmark_price,premium_rate,currency,incoterm,payment_terms,valid_from,valid_to,price_formula
prc-01-d2ecc44a23f8,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3105e1b40890,CTR-00067,SUP-0027,MAT-CO-0117,25000,612.0,EA,NICKEL,31959.38,0.004,USD,CIF,NET60,2024-01-01,2027-12-31,BENCHMARK_PRICE*(1+PREMIUM_RATE)
prc-01-dfa6d4d09ee0,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-bd762e4fc808,CTR-00068,SUP-0028,MAT-RA-0120,27500,643.5,TON,NICKEL,31959.38,0.012,USD,FOB,NET30,2024-01-01,2027-12-31,BENCHMARK_PRICE*(1+PREMIUM_RATE)
prc-01-8db061f83108,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e73fb4aff159,CTR-00069,SUP-0029,RM-BLACKMASS,30000,3712.5,TON,LITHIUM,25210.57,0.02,KRW,CFR,NET45,2024-01-01,2027-12-31,BENCHMARK_PRICE*(1+PREMIUM_RATE)
prc-01-c51e9092ea3c,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-96e7c904069e,CTR-00070,SUP-0030,MAT-CO-0122,32500,706.5,EA,NICKEL,31959.38,0.028,USD,CIF,NET60,2024-01-01,2027-12-31,BENCHMARK_PRICE*(1+PREMIUM_RATE)
prc-01-537dfd4a2431,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-53bcfe0bbefb,CTR-00071,SUP-0031,MAT-CO-0123,10000,738.0,EA,NICKEL,31959.38,0.036,USD,FOB,NET30,2024-01-01,2027-12-31,BENCHMARK_PRICE*(1+PREMIUM_RATE)
prc-01-773457f1f504,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-486f9e1509ce,CTR-00072,SUP-0032,MAT-RA-0126,12500,720.0,TON,NICKEL,31959.38,0.044,USD,CFR,NET45,2024-01-01,2027-12-31,BENCHMARK_PRICE*(1+PREMIUM_RATE)
prc-01-63abcbcdcc08,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c57dbbfabdea,CTR-00073,SUP-0033,RM-H2SO4,15000,3159.0,TON,SULFURIC_ACID,106.68,-0.02,KRW,CIF,NET60,2024-01-01,2027-12-31,BENCHMARK_PRICE*(1+PREMIUM_RATE)
prc-01-6a5675a40abc,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-aa650137bae1,CTR-00074,SUP-0034,MAT-CO-0128,17500,684.0,EA,NICKEL,31959.38,-0.012,USD,FOB,NET30,2024-01-01,2027-12-31,BENCHMARK_PRICE*(1+PREMIUM_RATE)
prc-01-3464d7869b87,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-1e5ad07677d4,CTR-00075,SUP-0035,MAT-CO-0129,20000,666.0,EA,NICKEL,31959.38,-0.004,USD,CFR,NET45,2024-01-01,2027-12-31,BENCHMARK_PRICE*(1+PREMIUM_RATE)
prc-01-c39f4e65e6a3,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e99065bdc429,CTR-00076,SUP-0036,MAT-RA-0132,22500,648.0,TON,NICKEL,31959.38,0.004,USD,CIF,NET60,2024-01-01,2027-12-31,BENCHMARK_PRICE*(1+PREMIUM_RATE)
prc-01-c409ed1501a8,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9fb7b1fefb8c,CTR-00077,SUP-0037,RM-LIME,25000,1575.0,TON,NICKEL,31959.38,0.012,KRW,FOB,NET30,2024-01-01,2027-12-31,BENCHMARK_PRICE*(1+PREMIUM_RATE)
prc-01-435a7eecce0c,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9b3fff8c0cef,CTR-00078,SUP-0038,MAT-CO-0134,27500,612.0,EA,NICKEL,31959.38,0.02,USD,CFR,NET45,2024-01-01,2027-12-31,BENCHMARK_PRICE*(1+PREMIUM_RATE)
prc-01-cd7a32aeebdb,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a427150a9b00,CTR-00079,SUP-0039,MAT-CO-0135,30000,643.5,EA,NICKEL,31959.38,0.028,USD,CIF,NET60,2024-01-01,2027-12-31,BENCHMARK_PRICE*(1+PREMIUM_RATE)
prc-01-b72324e81e90,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-71f917593f2e,CTR-00080,SUP-0040,MAT-RA-0139,32500,675.0,TON,NICKEL,31959.38,0.036,USD,FOB,NET30,2024-01-01,2027-12-31,BENCHMARK_PRICE*(1+PREMIUM_RATE)
prc-01-45c43c6292b8,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-06851edefa59,CTR-00081,SUP-0001,RM-CU-CONC,10000,1554.3,TON,NICKEL,31959.38,0.044,KRW,CFR,NET30,2024-01-01,2027-12-31,BENCHMARK_PRICE*(1+PREMIUM_RATE)
prc-01-fb0612cc335d,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-085f4a366f75,CTR-00082,SUP-0002,MAT-CO-0141,12500,738.0,EA,NICKEL,31959.38,-0.02,USD,CIF,NET45,2024-01-01,2027-12-31,BENCHMARK_PRICE*(1+PREMIUM_RATE)
prc-01-293dcada566e,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-0389be722c3a,CTR-00083,SUP-0003,MAT-RA-0144,15000,720.0,TON,NICKEL,31959.38,-0.012,USD,FOB,NET60,2024-01-01,2027-12-31,BENCHMARK_PRICE*(1+PREMIUM_RATE)
prc-01-5c91340621c8,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-bdf160def859,CTR-00084,SUP-0004,MAT-RA-0145,17500,702.0,TON,NICKEL,31959.38,-0.004,USD,CFR,NET30,2024-01-01,2027-12-31,BENCHMARK_PRICE*(1+PREMIUM_RATE)
prc-01-b41bd457ea02,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-928227293002,CTR-00085,SUP-0005,RM-MHP,20000,3762.0,TON,NICKEL,31959.38,0.004,KRW,CIF,NET45,2024-01-01,2027-12-31,BENCHMARK_PRICE*(1+PREMIUM_RATE)
prc-01-4e0769d3134b,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c4bb7a569923,CTR-00086,SUP-0006,MAT-CO-0147,22500,666.0,EA,NICKEL,31959.38,0.012,USD,FOB,NET60,2024-01-01,2027-12-31,BENCHMARK_PRICE*(1+PREMIUM_RATE)
prc-01-afac571c0130,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a54e02889076,CTR-00087,SUP-0007,MAT-RA-0150,25000,648.0,TON,NICKEL,31959.38,0.02,USD,CFR,NET30,2024-01-01,2027-12-31,BENCHMARK_PRICE*(1+PREMIUM_RATE)
prc-01-bbcfb0194dd1,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-0b3bcc669d08,CTR-00088,SUP-0008,MAT-RA-0151,27500,630.0,TON,NICKEL,31959.38,0.028,USD,CIF,NET45,2024-01-01,2027-12-31,BENCHMARK_PRICE*(1+PREMIUM_RATE)
prc-01-cab5d3669a13,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-bb79ce033be0,CTR-00089,SUP-0009,RM-BLACKMASS,30000,3366.0,TON,LITHIUM,25210.57,0.036,KRW,FOB,NET60,2024-01-01,2027-12-31,BENCHMARK_PRICE*(1+PREMIUM_RATE)
prc-01-425701eccf55,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-cb95f8a3f9a8,CTR-00090,SUP-0010,MAT-CO-0153,32500,643.5,EA,NICKEL,31959.38,0.044,USD,CFR,NET30,2024-01-01,2027-12-31,BENCHMARK_PRICE*(1+PREMIUM_RATE)
prc-01-e05b8b2ece24,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-cd54bc9f5fa3,CTR-00091,SUP-0011,MAT-RA-0156,10000,675.0,TON,NICKEL,31959.38,-0.02,USD,CIF,NET45,2024-01-01,2027-12-31,BENCHMARK_PRICE*(1+PREMIUM_RATE)
prc-01-b1c65e071a80,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-46bebbce4595,CTR-00092,SUP-0012,MAT-RA-0157,12500,706.5,TON,NICKEL,31959.38,-0.012,USD,FOB,NET60,2024-01-01,2027-12-31,BENCHMARK_PRICE*(1+PREMIUM_RATE)
prc-01-abc218fc64ea,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d33a6e05460a,CTR-00093,SUP-0013,RM-H2SO4,15000,3321.0,TON,SULFURIC_ACID,106.68,-0.004,KRW,CFR,NET30,2024-01-01,2027-12-31,BENCHMARK_PRICE*(1+PREMIUM_RATE)
prc-01-16f7555f4499,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3af418c93b9f,CTR-00094,SUP-0014,MAT-CO-0159,17500,720.0,EA,NICKEL,31959.38,0.004,USD,CIF,NET45,2024-01-01,2027-12-31,BENCHMARK_PRICE*(1+PREMIUM_RATE)
prc-01-cee240d306e9,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-00776f466263,CTR-00095,SUP-0015,MAT-RA-0162,20000,702.0,TON,NICKEL,31959.38,0.012,USD,FOB,NET60,2024-01-01,2027-12-31,BENCHMARK_PRICE*(1+PREMIUM_RATE)
prc-01-d19bb042c8c8,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e5d2c7debd6a,CTR-00096,SUP-0016,MAT-RA-0163,22500,684.0,TON,NICKEL,31959.38,0.02,USD,CFR,NET30,2024-01-01,2027-12-31,BENCHMARK_PRICE*(1+PREMIUM_RATE)
prc-01-20599c9351a2,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-142fcbd5e9ce,CTR-00097,SUP-0017,RM-LIME,25000,1665.0,TON,NICKEL,31959.38,0.028,KRW,CIF,NET45,2024-01-01,2027-12-31,BENCHMARK_PRICE*(1+PREMIUM_RATE)
prc-01-dd91f80d4276,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3f427df0c0ce,CTR-00098,SUP-0018,MAT-CO-0165,27500,648.0,EA,NICKEL,31959.38,0.036,USD,FOB,NET60,2024-01-01,2027-12-31,BENCHMARK_PRICE*(1+PREMIUM_RATE)
prc-01-ee53705d4768,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-91d3ed5a7115,CTR-00099,SUP-0019,MAT-RA-0168,30000,630.0,TON,NICKEL,31959.38,0.044,USD,CFR,NET30,2024-01-01,2027-12-31,BENCHMARK_PRICE*(1+PREMIUM_RATE)
prc-01-9857ecfacfc9,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-343f2cae0a08,CTR-00100,SUP-0020,MAT-RA-0169,32500,612.0,TON,NICKEL,31959.38,-0.02,USD,CIF,NET45,2024-01-01,2027-12-31,BENCHMARK_PRICE*(1+PREMIUM_RATE)
