record_id,tenant_id,scope_node_id,data_class,business_data_kind,data_origin,quality_status,certification_status,as_of_date,lineage_id,batch_id,plan_line_id,production_date,site_id,input_material_id,input_lot_id,input_quantity,output_material_id,output_lot_id,output_quantity,quantity_uom,actual_yield,scrap_quantity,downtime_hours,status
mfg-02-82334203810e,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3131dbafa6c4,BATCH-0000154,MPS-0000154,2026-04-01,plant-afs-battery-02,RM-MHP,LOT-RM-000154,5.706,FG-NISO4,LOT-FG-0000154,5.282,TON,0.92575,0.424,0,CONFIRMED
mfg-02-ce1f07975dd3,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c2d2c8f1573e,BATCH-0000155,MPS-0000155,2026-04-08,plant-afs-battery-02,RM-BLACKMASS,LOT-RM-000155,5.814,FG-LIOH,LOT-FG-0000155,5.431,TON,0.93415,0.383,0,CONFIRMED
mfg-02-6f08f26c25cb,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c960cb747d2b,BATCH-0000156,MPS-0000156,2026-04-14,plant-afs-battery-02,RM-MHP,LOT-RM-000156,6.652,FG-NISO4,LOT-FG-0000156,6.323,TON,0.95054,0.329,0,CONFIRMED
mfg-02-9b7bb7a8e9ce,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-dec3734e83ae,BATCH-0000157,MPS-0000157,2026-04-16,plant-afs-battery-02,RM-BLACKMASS,LOT-RM-000157,7.71,FG-LIOH,LOT-FG-0000157,7.237,TON,0.93869,0.473,0,CONFIRMED
mfg-02-ee200f4e0ae9,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-6f27e96ba3d9,BATCH-0000158,MPS-0000158,2026-04-22,plant-afs-battery-02,RM-MHP,LOT-RM-000158,8.668,FG-NISO4,LOT-FG-0000158,8.173,TON,0.94287,0.495,0,CONFIRMED
mfg-02-c7545fe1a3db,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-15660689cb9b,BATCH-0000159,MPS-0000159,2026-04-28,plant-afs-battery-02,RM-BLACKMASS,LOT-RM-000159,9.768,FG-LIOH,LOT-FG-0000159,9.133,TON,0.93495,0.635,0,CONFIRMED
mfg-02-bc3e2de53040,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-02280748204a,BATCH-0000160,MPS-0000160,2026-05-04,plant-afs-battery-02,RM-MHP,LOT-RM-000160,10.825,FG-NISO4,LOT-FG-0000160,10.115,TON,0.93438,0.71,0,CONFIRMED
mfg-02-482af5c30fbb,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-95990260db01,BATCH-0000161,MPS-0000161,2026-05-06,plant-afs-battery-02,RM-BLACKMASS,LOT-RM-000161,11.644,FG-LIOH,LOT-FG-0000161,11.119,TON,0.95489,0.525,0,CONFIRMED
mfg-02-365fd79ee8d7,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e7ebec2bb01f,BATCH-0000162,MPS-0000162,2026-05-12,plant-afs-battery-02,RM-MHP,LOT-RM-000162,13.138,FG-NISO4,LOT-FG-0000162,12.147,TON,0.92456,0.991,0,CONFIRMED
mfg-02-a645fc6d80af,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b275b38dbce2,BATCH-0000163,MPS-0000163,2026-05-18,plant-afs-battery-02,RM-BLACKMASS,LOT-RM-000163,14.074,FG-LIOH,LOT-FG-0000163,13.197,TON,0.93772,0.877,0,CONFIRMED
mfg-02-04833e785c7d,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e174f0102e52,BATCH-0000164,MPS-0000164,2026-05-24,plant-afs-battery-02,RM-MHP,LOT-RM-000164,15.307,FG-NISO4,LOT-FG-0000164,14.269,TON,0.9322,1.038,0,CONFIRMED
mfg-02-087e0a874e34,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9ce6f96a5eb0,BATCH-0000165,MPS-0000165,2026-05-26,plant-afs-battery-02,RM-BLACKMASS,LOT-RM-000165,16.293,FG-LIOH,LOT-FG-0000165,15.365,TON,0.94304,0.928,0,CONFIRMED
mfg-02-19e24f0483ce,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-674e2033e2ca,BATCH-0000166,MPS-0000166,2026-06-02,plant-afs-battery-02,RM-MHP,LOT-RM-000166,15.117,FG-NISO4,LOT-FG-0000166,14.267,TON,0.94377,0.85,0,CONFIRMED
mfg-02-eacfc1ff8f2f,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-1ba09c47a800,BATCH-0000167,MPS-0000167,2026-06-08,plant-afs-battery-02,RM-BLACKMASS,LOT-RM-000167,15.756,FG-LIOH,LOT-FG-0000167,15.283,TON,0.96998,0.473,0,CONFIRMED
mfg-02-8065ee844dfb,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2b7c8c99787e,BATCH-0000168,MPS-0000168,2026-06-14,plant-afs-battery-02,RM-MHP,LOT-RM-000168,17.585,FG-NISO4,LOT-FG-0000168,16.322,TON,0.92816,1.263,0,CONFIRMED
mfg-02-eaed5f84a623,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5a364267f514,BATCH-0000169,MPS-0000169,2026-06-16,plant-afs-battery-02,RM-BLACKMASS,LOT-RM-000169,18.422,FG-LIOH,LOT-FG-0000169,17.383,TON,0.94358,1.039,0,CONFIRMED
mfg-02-5856844a254d,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a209e4fc571b,BATCH-0000170,MPS-0000170,2026-06-22,plant-afs-battery-02,RM-MHP,LOT-RM-000170,19.769,FG-NISO4,LOT-FG-0000170,18.467,TON,0.93412,1.302,0,CONFIRMED
mfg-02-e665bec29011,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3185d580aeeb,BATCH-0000171,MPS-0000171,2026-06-28,plant-afs-battery-02,RM-BLACKMASS,LOT-RM-000171,20.522,FG-LIOH,LOT-FG-0000171,19.574,TON,0.9538,0.948,0,CONFIRMED
mfg-02-30e195bb48b6,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-81dfa420cebd,BATCH-0000172,MPS-0000172,2026-07-04,plant-afs-battery-02,RM-MHP,LOT-RM-000172,4.49,FG-NISO4,LOT-FG-0000172,4.149,TON,0.92403,0.341,0,CONFIRMED
mfg-02-164753975afb,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e37a2c8f98cc,BATCH-0000173,MPS-0000173,2026-07-06,plant-afs-battery-02,RM-BLACKMASS,LOT-RM-000173,5.472,FG-LIOH,LOT-FG-0000173,5.086,TON,0.9295,0.386,0,CONFIRMED
mfg-02-1cb0512d1810,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-89d4ee6483b0,BATCH-0000174,MPS-0000174,2026-07-12,plant-afs-battery-02,RM-MHP,LOT-RM-000174,6.336,FG-NISO4,LOT-FG-0000174,6.045,TON,0.95408,0.291,0,CONFIRMED
mfg-02-802915f39833,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c8e99cec6781,BATCH-0000175,MPS-0000175,2026-07-18,plant-afs-battery-02,RM-BLACKMASS,LOT-RM-000175,7.618,FG-LIOH,LOT-FG-0000175,7.027,TON,0.92244,0.591,4,CONFIRMED
mfg-02-6ef33731f3f8,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-dc9443e4c2c8,BATCH-0000176,MPS-0000176,2026-07-24,plant-afs-battery-02,RM-MHP,LOT-RM-000176,8.576,FG-NISO4,LOT-FG-0000176,8.032,TON,0.93653,0.544,0,CONFIRMED
mfg-02-4e5277944ded,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5c91f81072b5,BATCH-0000177,MPS-0000177,2026-07-27,plant-afs-battery-02,RM-BLACKMASS,LOT-RM-000177,8.382,FG-LIOH,LOT-FG-0000177,7.841,TON,0.93544,0.541,0,CONFIRMED
mfg-02-0b8f2102879d,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a32e46872e08,BATCH-0000178,MPS-0000178,2026-02-03,plant-afs-battery-02,RM-MHP,LOT-RM-000178,9.434,FG-NISO4,LOT-FG-0000178,8.767,TON,0.92926,0.667,0,CONFIRMED
mfg-02-fbb4276b9638,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3a16a3e2c311,BATCH-0000179,MPS-0000179,2026-02-09,plant-afs-battery-02,RM-BLACKMASS,LOT-RM-000179,10.428,FG-LIOH,LOT-FG-0000179,9.715,TON,0.9316,0.713,0,CONFIRMED
mfg-02-e7789ff45e4e,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ecba5aa4131e,BATCH-0000180,MPS-0000180,2026-02-15,plant-afs-battery-02,RM-MHP,LOT-RM-000180,11.398,FG-NISO4,LOT-FG-0000180,10.685,TON,0.93741,0.713,0,CONFIRMED
mfg-02-4471fb5be25d,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f85fd4254488,BATCH-0000181,MPS-0000181,2026-02-17,plant-afs-battery-02,RM-BLACKMASS,LOT-RM-000181,12.392,FG-LIOH,LOT-FG-0000181,11.678,TON,0.94238,0.714,0,CONFIRMED
mfg-02-a24590c8a6c0,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-bfd9f44950b1,BATCH-0000182,MPS-0000182,2026-02-23,plant-afs-battery-02,RM-MHP,LOT-RM-000182,13.168,FG-NISO4,LOT-FG-0000182,12.694,TON,0.96403,0.474,0,CONFIRMED
mfg-02-031e46b9923a,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e9813d6df5b5,BATCH-0000183,MPS-0000183,2026-03-01,plant-afs-battery-02,RM-BLACKMASS,LOT-RM-000183,14.548,FG-LIOH,LOT-FG-0000183,13.733,TON,0.94397,0.815,0,CONFIRMED
mfg-02-10f9a2a02609,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2047c0d6b74b,BATCH-0000184,MPS-0000184,2026-03-07,plant-afs-battery-02,RM-MHP,LOT-RM-000184,15.537,FG-NISO4,LOT-FG-0000184,14.795,TON,0.95227,0.742,0,CONFIRMED
mfg-02-e5eab8169e8a,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5beb9abe8097,BATCH-0000185,MPS-0000185,2026-03-09,plant-afs-battery-02,RM-BLACKMASS,LOT-RM-000185,16.677,FG-LIOH,LOT-FG-0000185,15.879,TON,0.95218,0.798,0,CONFIRMED
mfg-02-8abb651a78d8,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-04c9871ecf45,BATCH-0000186,MPS-0000186,2026-03-15,plant-afs-battery-02,RM-MHP,LOT-RM-000186,18.085,FG-NISO4,LOT-FG-0000186,16.985,TON,0.93916,1.1,0,CONFIRMED
mfg-02-2d7d50a42716,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-665ce9671e72,BATCH-0000187,MPS-0000187,2026-03-21,plant-afs-battery-02,RM-BLACKMASS,LOT-RM-000187,19.075,FG-LIOH,LOT-FG-0000187,18.115,TON,0.94965,0.96,0,CONFIRMED
mfg-02-576041b9a7b2,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b3f2b89ef36b,BATCH-0000188,MPS-0000188,2026-03-28,plant-afs-battery-02,RM-MHP,LOT-RM-000188,17.528,FG-NISO4,LOT-FG-0000188,16.677,TON,0.95143,0.851,0,CONFIRMED
mfg-02-89b8ab9e3001,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-460187df9d4b,BATCH-0000189,MPS-0000189,2026-03-30,plant-afs-battery-02,RM-H2SO4,LOT-RM-000189,41.713,MAT-FI-0011,LOT-FG-0000189,39.393,TON,0.94439,2.32,0,CONFIRMED
mfg-02-1f3e3d50a358,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-393ed6722f9d,BATCH-0000190,MPS-0000190,2026-04-05,plant-afs-battery-02,RM-LIME,LOT-RM-000190,43.825,MAT-FI-0017,LOT-FG-0000190,41.777,TON,0.95328,2.048,0,CONFIRMED
mfg-02-2147720d5b96,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-1bf185ce4d04,BATCH-0000191,MPS-0000191,2026-04-11,plant-afs-battery-02,MAT-CO-0008,LOT-RM-000191,9.534,MAT-FI-0023,LOT-FG-0000191,8.86,TON,0.92926,0.674,0,CONFIRMED
mfg-02-a1fd1668b621,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-6ddf75d61222,BATCH-0000192,MPS-0000192,2026-04-17,plant-afs-battery-02,MAT-CO-0009,LOT-RM-000192,11.347,MAT-FI-0029,LOT-FG-0000192,10.866,TON,0.95761,0.481,0,CONFIRMED
mfg-02-2c83a21bc25a,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e441b9ee5db2,BATCH-0000193,MPS-0000193,2026-04-19,plant-afs-battery-02,RM-BLACKMASS,LOT-RM-000193,6.086,FG-LIOH,LOT-FG-0000193,5.815,TON,0.95542,0.271,0,CONFIRMED
mfg-02-8ddb4593abb1,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d767014b9cc8,BATCH-0000194,MPS-0000194,2026-04-25,plant-afs-battery-02,RM-MHP,LOT-RM-000194,7.21,FG-NISO4,LOT-FG-0000194,6.763,TON,0.93805,0.447,0,CONFIRMED
mfg-02-3348ec57d07d,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-eebda9af759e,BATCH-0000195,MPS-0000195,2026-05-01,plant-afs-battery-02,RM-BLACKMASS,LOT-RM-000195,8.168,FG-LIOH,LOT-FG-0000195,7.734,TON,0.94684,0.434,0,CONFIRMED
mfg-02-41eb7099bf62,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-79216853d4a2,BATCH-0000196,MPS-0000196,2026-05-07,plant-afs-battery-02,RM-MHP,LOT-RM-000196,9.11,FG-NISO4,LOT-FG-0000196,8.727,TON,0.95794,0.383,0,CONFIRMED
mfg-02-1ef54c544c33,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f3e824bd6a39,BATCH-0000197,MPS-0000197,2026-05-09,plant-afs-battery-02,RM-BLACKMASS,LOT-RM-000197,10.1,FG-LIOH,LOT-FG-0000197,9.743,TON,0.9647,0.357,0,CONFIRMED
mfg-02-6316bd84e757,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5b9b650a72c4,BATCH-0000198,MPS-0000198,2026-05-15,plant-afs-battery-02,RM-MHP,LOT-RM-000198,11.265,FG-NISO4,LOT-FG-0000198,10.782,TON,0.95714,0.483,0,CONFIRMED
mfg-02-9186dc7e7b58,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-231b74ba8291,BATCH-0000199,MPS-0000199,2026-05-22,plant-afs-battery-02,RM-BLACKMASS,LOT-RM-000199,10.855,FG-LIOH,LOT-FG-0000199,10.251,TON,0.94435,0.604,0,CONFIRMED
mfg-02-8abe8e9a5e0c,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-edd3fe15ab08,BATCH-0000200,MPS-0000200,2026-05-28,plant-afs-battery-02,RM-MHP,LOT-RM-000200,11.646,FG-NISO4,LOT-FG-0000200,11.21,TON,0.96259,0.436,0,CONFIRMED
mfg-02-c04defb6f222,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-706fb6ec90cc,BATCH-0000201,MPS-0000201,2026-05-30,plant-afs-battery-02,RM-BLACKMASS,LOT-RM-000201,12.92,FG-LIOH,LOT-FG-0000201,12.192,TON,0.94366,0.728,0,CONFIRMED
mfg-02-982f36144e7a,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-89ff93d7b49f,BATCH-0000202,MPS-0000202,2026-06-05,plant-afs-battery-02,RM-MHP,LOT-RM-000202,14.111,FG-NISO4,LOT-FG-0000202,13.197,TON,0.93522,0.914,0,CONFIRMED
mfg-02-fc490865ebb9,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-bf78b9161e93,BATCH-0000203,MPS-0000203,2026-06-11,plant-afs-battery-02,RM-BLACKMASS,LOT-RM-000203,15.025,FG-LIOH,LOT-FG-0000203,14.224,TON,0.9467,0.801,0,CONFIRMED
mfg-02-ad2477e5a488,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f906a380be1c,BATCH-0000204,MPS-0000204,2026-06-17,plant-afs-battery-02,RM-MHP,LOT-RM-000204,16.351,FG-NISO4,LOT-FG-0000204,15.274,TON,0.93415,1.077,4,CONFIRMED
mfg-02-f9ce387b2e85,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e08450fd0de9,BATCH-0000205,MPS-0000205,2026-06-19,plant-afs-battery-02,RM-BLACKMASS,LOT-RM-000205,17.731,FG-LIOH,LOT-FG-0000205,16.347,TON,0.92192,1.384,0,CONFIRMED
mfg-02-4b8bf2dd1380,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a27ef0038aae,BATCH-0000206,MPS-0000206,2026-06-25,plant-afs-battery-02,RM-MHP,LOT-RM-000206,18.846,FG-NISO4,LOT-FG-0000206,17.442,TON,0.92549,1.404,0,CONFIRMED
mfg-02-ee79df9ac978,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-42d9c5842467,BATCH-0000207,MPS-0000207,2026-07-01,plant-afs-battery-02,RM-BLACKMASS,LOT-RM-000207,20.135,FG-LIOH,LOT-FG-0000207,18.561,TON,0.92181,1.574,0,CONFIRMED
mfg-02-c152fab7e7d7,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-65c0807926a3,BATCH-0000208,MPS-0000208,2026-07-07,plant-afs-battery-02,RM-MHP,LOT-RM-000208,21.017,FG-NISO4,LOT-FG-0000208,19.701,TON,0.93738,1.316,0,CONFIRMED
mfg-02-ebe5bd77ec63,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a14c73e704fb,BATCH-0000209,MPS-0000209,2026-07-09,plant-afs-battery-02,RM-BLACKMASS,LOT-RM-000209,22.179,FG-LIOH,LOT-FG-0000209,20.865,TON,0.94078,1.314,0,CONFIRMED
mfg-02-92389201abe8,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-74b17a6d4143,BATCH-0000210,MPS-0000210,2026-07-16,plant-afs-battery-02,RM-MHP,LOT-RM-000210,4.132,FG-NISO4,LOT-FG-0000210,3.825,TON,0.92579,0.307,0,CONFIRMED
mfg-02-debecfa8be69,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-93804c4ef5eb,BATCH-0000211,MPS-0000211,2026-07-22,plant-afs-battery-02,RM-BLACKMASS,LOT-RM-000211,5.054,FG-LIOH,LOT-FG-0000211,4.694,TON,0.92877,0.36,0,CONFIRMED
mfg-02-b2ad9a5851ad,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d965bd71fb80,BATCH-0000212,MPS-0000212,2026-07-28,plant-afs-battery-02,RM-MHP,LOT-RM-000212,5.948,FG-NISO4,LOT-FG-0000212,5.585,TON,0.93898,0.363,0,CONFIRMED
mfg-02-800624c90b65,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ab965b4b0f5f,BATCH-0000213,MPS-0000213,2026-07-30,plant-afs-battery-02,RM-BLACKMASS,LOT-RM-000213,6.837,FG-LIOH,LOT-FG-0000213,6.499,TON,0.95053,0.338,0,CONFIRMED
mfg-02-a386a5868cf9,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-58718662cd58,BATCH-0000214,MPS-0000214,2026-02-06,plant-afs-battery-02,RM-MHP,LOT-RM-000214,8.031,FG-NISO4,LOT-FG-0000214,7.435,TON,0.92579,0.596,0,CONFIRMED
mfg-02-6049811cca19,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3ca2e6ce272f,BATCH-0000215,MPS-0000215,2026-02-12,plant-afs-battery-02,RM-BLACKMASS,LOT-RM-000215,8.871,FG-LIOH,LOT-FG-0000215,8.395,TON,0.94636,0.476,0,CONFIRMED
mfg-02-0c3e0f4fef3e,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d911858deca1,BATCH-0000216,MPS-0000216,2026-02-18,plant-afs-battery-02,RM-MHP,LOT-RM-000216,10.034,FG-NISO4,LOT-FG-0000216,9.377,TON,0.93448,0.657,0,CONFIRMED
mfg-02-7ddd2fc86fcb,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-0b7d9423ae3c,BATCH-0000217,MPS-0000217,2026-02-20,plant-afs-battery-02,RM-BLACKMASS,LOT-RM-000217,11.149,FG-LIOH,LOT-FG-0000217,10.381,TON,0.93113,0.768,0,CONFIRMED
mfg-02-adb341e4feed,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-24f5ef1cecc1,BATCH-0000218,MPS-0000218,2026-02-26,plant-afs-battery-02,RM-MHP,LOT-RM-000218,12.266,FG-NISO4,LOT-FG-0000218,11.409,TON,0.93013,0.857,0,CONFIRMED
mfg-02-c38206433149,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2a2f45ce2380,BATCH-0000219,MPS-0000219,2026-03-04,plant-afs-battery-02,RM-BLACKMASS,LOT-RM-000219,13.381,FG-LIOH,LOT-FG-0000219,12.459,TON,0.93111,0.922,0,CONFIRMED
