record_id,tenant_id,scope_node_id,data_class,business_data_kind,data_origin,quality_status,certification_status,as_of_date,lineage_id,clearance_id,shipment_id,declaration_date,inspection_status,duty_amount,currency,cleared_at,status,source_version
log-04-ee3f7632085f,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-90f1dc6d3ad5,CUSCLR-000243,SHP-000243,2025-01-24,CLEARED,0.0,USD,2025-01-28,CLEARED,1
log-04-0f18fabb57b3,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-eda885effe5e,CUSCLR-000244,SHP-000244,2025-03-12,CLEARED,0.0,USD,2025-03-13,CLEARED,1
log-04-9706d10aa06d,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-79235be882bd,CUSCLR-000245,SHP-000245,2025-02-17,CLEARED,8270.35,USD,2025-02-19,CLEARED,1
log-04-c75a95c01ab5,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e4def95c1a04,CUSCLR-000246,SHP-000246,2025-03-11,CLEARED,0.0,KRW,2025-03-14,CLEARED,1
log-04-1433ec0f8456,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9d45f00000c0,CUSCLR-000247,SHP-000247,2025-04-06,CLEARED,0.0,USD,2025-04-10,CLEARED,1
log-04-b71f8e18e399,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-cc1cca090a75,CUSCLR-000248,SHP-000248,2025-05-01,CLEARED,0.0,USD,2025-05-02,CLEARED,1
log-04-f86cec9f47f1,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-406bbdbad17d,CUSCLR-000249,SHP-000249,2025-06-19,CLEARED,0.0,KRW,2025-06-21,CLEARED,1
log-04-fe156d22b31b,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-04a49f4366d2,CUSCLR-000250,SHP-000250,2025-07-16,CLEARED,5168.97,USD,2025-07-19,CLEARED,1
log-04-27767a1ccad3,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-4bf2644669e0,CUSCLR-000251,SHP-000251,2025-08-03,CLEARED,0.0,USD,2025-08-07,CLEARED,1
log-04-285af4930bac,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-7ed06f4399df,CUSCLR-000252,SHP-000252,2025-09-02,CLEARED,0.0,USD,2025-09-03,CLEARED,1
log-04-5fcd2aa274e5,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e40a18c46f3e,CUSCLR-000253,SHP-000253,2025-09-22,INSPECTED,0.0,KRW,2025-09-24,CLEARED,1
log-04-bbb66c82d36c,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-af21aa04e3b6,CUSCLR-000254,SHP-000254,2025-08-05,CLEARED,0.0,USD,2025-08-08,CLEARED,1
log-04-3666ad9a0358,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-41faa2600972,CUSCLR-000255,SHP-000255,2025-09-23,CLEARED,2067.59,USD,2025-09-27,CLEARED,1
log-04-e1a5b7e8fdc2,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-868afbf95f87,CUSCLR-000256,SHP-000256,2025-10-21,CLEARED,0.0,KRW,2025-10-22,CLEARED,1
log-04-f88d6fdbaf5f,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b3cb6ae06437,CUSCLR-000257,SHP-000257,2026-02-13,CLEARED,0.0,USD,2026-02-15,CLEARED,1
log-04-c376e1d9194e,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d78e0d8ad317,CUSCLR-000258,SHP-000258,2026-04-06,CLEARED,0.0,USD,2026-04-09,CLEARED,1
log-04-01a5b2b51d96,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-0a1af736971a,CUSCLR-000259,SHP-000259,2026-03-24,CLEARED,0.0,USD,2026-03-28,CLEARED,1
log-04-98a67f0206d4,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2445112fbafc,CUSCLR-000260,SHP-000260,2026-04-02,CLEARED,2067.59,USD,2026-04-03,CLEARED,1
log-04-bebda6652fcf,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ef0fffb00c3a,CUSCLR-000261,SHP-000261,2026-04-26,CLEARED,0.0,USD,2026-04-28,CLEARED,1
log-04-ba08b3dc2951,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a58c82f5f0a7,CUSCLR-000262,SHP-000262,2026-06-13,CLEARED,0.0,USD,2026-06-16,CLEARED,1
log-04-1b9fc419d370,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ad56a1840d26,CUSCLR-000263,SHP-000263,2026-08-02,CLEARED,0.0,USD,2026-08-06,CLEARED,1
log-04-da37b0c0642e,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-880a16a96658,CUSCLR-000264,SHP-000264,2026-06-29,INSPECTED,0.0,KRW,2026-06-30,CLEARED,1
log-04-27a24b687674,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b781b7fef23a,CUSCLR-000265,SHP-000265,2026-07-21,CLEARED,6409.52,USD,2026-07-23,CLEARED,1
log-04-f5484ca1978a,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e665cb6d08e0,CUSCLR-000266,SHP-000266,2026-08-11,CLEARED,0.0,USD,2026-08-14,CLEARED,1
log-04-9eb6897ff635,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-8aa9f048e541,CUSCLR-000267,SHP-000267,2023-11-01,CLEARED,0.0,USD,2023-11-05,CLEARED,1
log-04-735e8e6b2d34,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f78d121b8aca,CUSCLR-000268,SHP-000268,2023-11-17,CLEARED,0.0,USD,2023-11-18,CLEARED,1
log-04-87972d3c8e4a,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-15d5356e8456,CUSCLR-000269,SHP-000269,2023-12-12,CLEARED,0.0,USD,2023-12-14,CLEARED,1
log-04-4bbcb3f2c39b,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2679c694cddd,CUSCLR-000270,SHP-000270,2024-01-05,CLEARED,311.14,KRW,2024-01-08,CLEARED,1
log-04-47e59eb9601d,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-dd7ec4a22ba7,CUSCLR-000271,SHP-000271,2024-01-26,CLEARED,0.0,KRW,2024-01-30,CLEARED,1
log-04-5acea05b619e,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d94f2245208d,CUSCLR-000272,SHP-000272,2024-02-19,CLEARED,0.0,USD,2024-02-20,CLEARED,1
log-04-da426b841b34,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-7e1b24b971f5,CUSCLR-000273,SHP-000273,2024-03-14,CLEARED,0.0,USD,2024-03-16,CLEARED,1
log-04-efe28c3e5ecd,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-beb0e4cb8d81,CUSCLR-000274,SHP-000274,2024-06-27,CLEARED,0.0,USD,2024-06-30,CLEARED,1
log-04-bffdbc724fac,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-eb2ea2057ae1,CUSCLR-000275,SHP-000275,2024-07-20,INSPECTED,3928.42,USD,2024-07-24,CLEARED,1
log-04-e6a29f9ad861,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-fc42ba3a3bd3,CUSCLR-000276,SHP-000276,2024-07-19,CLEARED,0.0,USD,2024-07-20,CLEARED,1
log-04-b90b857bde64,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-0de4745d45b1,CUSCLR-000277,SHP-000277,2024-08-19,CLEARED,0.0,USD,2024-08-21,CLEARED,1
log-04-d46defa0f7b5,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-0fba210a2baf,CUSCLR-000278,SHP-000278,2024-09-06,CLEARED,0.0,KRW,2024-09-09,CLEARED,1
log-04-6d0806aa38a8,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-69fc4c606975,CUSCLR-000279,SHP-000279,2024-10-07,CLEARED,0.0,USD,2024-10-11,CLEARED,1
log-04-400434c7064a,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c700cc584dfb,CUSCLR-000280,SHP-000280,2024-10-28,CLEARED,30119.93,USD,2024-10-29,CLEARED,1
log-04-03edd09fab0e,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-8a8323273bf6,CUSCLR-000281,SHP-000281,2025-02-20,CLEARED,0.0,USD,2025-02-22,CLEARED,1
log-04-af34f680e622,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9c6339c88c1b,CUSCLR-000282,SHP-000282,2025-03-22,CLEARED,0.0,USD,2025-03-25,CLEARED,1
log-04-f18184e5bbc7,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f498424a771c,CUSCLR-000283,SHP-000283,2025-04-15,CLEARED,0.0,KRW,2025-04-19,CLEARED,1
log-04-69b66977d57a,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9023ba58b886,CUSCLR-000284,SHP-000284,2025-06-04,CLEARED,0.0,USD,2025-06-05,CLEARED,1
log-04-3f0d35c2d03d,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f666d41ec60e,CUSCLR-000285,SHP-000285,2025-06-28,CLEARED,42154.12,USD,2025-06-30,CLEARED,1
log-04-5e79baacf0d1,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c5a52333b022,CUSCLR-000286,SHP-000286,2025-07-19,INSPECTED,0.0,KRW,2025-07-22,CLEARED,1
log-04-62345530138f,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-cfff04645658,CUSCLR-000287,SHP-000287,2025-06-01,CLEARED,0.0,USD,2025-06-05,CLEARED,1
log-04-a873e89eb544,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a4483fd9c99c,CUSCLR-000288,SHP-000288,2025-07-18,CLEARED,0.0,USD,2025-07-19,CLEARED,1
log-04-3eb611c20a09,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b946446137fe,CUSCLR-000289,SHP-000289,2025-09-26,CLEARED,0.0,USD,2025-09-28,CLEARED,1
log-04-42c381014d46,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-850dc9e040a6,CUSCLR-000290,SHP-000290,2025-10-23,CLEARED,7650.08,USD,2025-10-26,CLEARED,1
log-04-03a4379cda8e,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-cba4038df198,CUSCLR-000291,SHP-000291,2025-12-13,CLEARED,0.0,USD,2025-12-17,CLEARED,1
log-04-1ba217da0429,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-8e7ec520bfb6,CUSCLR-000292,SHP-000292,2026-01-27,CLEARED,0.0,USD,2026-01-28,CLEARED,1
log-04-4265ec057777,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-50052c512989,CUSCLR-000293,SHP-000293,2025-12-11,CLEARED,0.0,KRW,2025-12-13,CLEARED,1
log-04-b63ac1240e0c,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-42d6b26b46c3,CUSCLR-000294,SHP-000294,2026-01-04,CLEARED,0.0,USD,2026-01-07,CLEARED,1
log-04-8d6b3732e44f,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-8480edca89b4,CUSCLR-000295,SHP-000295,2026-01-24,CLEARED,5168.97,USD,2026-01-28,CLEARED,1
log-04-7ae2c926a84a,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-639da93a25f7,CUSCLR-000296,SHP-000296,2026-03-06,CLEARED,0.0,USD,2026-03-07,CLEARED,1
log-04-31a73ed8ab74,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a44f68bf75d2,CUSCLR-000297,SHP-000297,2026-03-17,INSPECTED,0.0,KRW,2026-03-19,CLEARED,1
log-04-43aadebc52d5,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-1cd1418c880d,CUSCLR-000298,SHP-000298,2026-04-08,CLEARED,0.0,USD,2026-04-11,CLEARED,1
log-04-5259c084b38a,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ae0be944f19b,CUSCLR-000299,SHP-000299,2026-05-01,CLEARED,0.0,USD,2026-05-05,CLEARED,1
log-04-0feee59ce89d,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-fdd77b3b700d,CUSCLR-000300,SHP-000300,2026-05-27,CLEARED,8270.35,USD,2026-05-28,CLEARED,1
log-04-60ea4943e20c,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-93a06bc5e8eb,CUSCLR-000301,SHP-000301,2026-05-14,CLEARED,0.0,USD,2026-05-16,CLEARED,1
log-04-b8f4330227f3,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d3c00135f027,CUSCLR-000302,SHP-000302,2026-07-02,CLEARED,0.0,USD,2026-07-05,CLEARED,1
log-04-2beb3a96e65d,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9cd24e6eabf7,CUSCLR-000303,SHP-000303,2026-09-12,CLEARED,0.0,USD,2026-09-16,CLEARED,1
log-04-830411ac6905,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-7d0e5576070f,CUSCLR-000304,SHP-000304,2023-11-07,CLEARED,0.0,KRW,2023-11-08,CLEARED,1
log-04-5168f4985ff1,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-469aed8231cc,CUSCLR-000305,SHP-000305,2023-11-28,CLEARED,7650.08,USD,2023-11-30,CLEARED,1
log-04-dcfc86804af3,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-89b0a6037c1e,CUSCLR-000306,SHP-000306,2023-12-23,CLEARED,0.0,USD,2023-12-26,CLEARED,1
log-04-ed481486bd8c,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ddac2fc23dfc,CUSCLR-000307,SHP-000307,2023-10-31,CLEARED,0.0,USD,2023-11-04,CLEARED,1
log-04-09c325d95118,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9576efaa2d91,CUSCLR-000308,SHP-000308,2023-11-27,INSPECTED,0.0,KRW,2023-11-28,CLEARED,1
log-04-07032083c08e,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-cbee52369c35,CUSCLR-000309,SHP-000309,2023-12-18,CLEARED,0.0,USD,2023-12-20,CLEARED,1
log-04-6299c0272039,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-7a23824d5ec7,CUSCLR-000310,SHP-000310,2024-01-09,CLEARED,3928.42,USD,2024-01-12,CLEARED,1
log-04-92f2f145d4ac,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-1d3aade0975a,CUSCLR-000311,SHP-000311,2024-03-25,CLEARED,0.0,USD,2024-03-29,CLEARED,1
log-04-e37b8f1d4ed6,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-404292754964,CUSCLR-000312,SHP-000312,2024-04-23,CLEARED,0.0,USD,2024-04-24,CLEARED,1
log-04-ac3c4acc9902,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-1fc304f21471,CUSCLR-000313,SHP-000313,2024-05-11,CLEARED,0.0,USD,2024-05-13,CLEARED,1
log-04-c0cc83d814aa,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-01fa0e2db1aa,CUSCLR-000314,SHP-000314,2024-04-22,CLEARED,0.0,USD,2024-04-25,CLEARED,1
log-04-5a373fade061,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d1945c488cb3,CUSCLR-000315,SHP-000315,2024-06-05,CLEARED,2687.86,USD,2024-06-09,CLEARED,1
log-04-8ca431434e93,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f6683b856a3b,CUSCLR-000316,SHP-000316,2024-07-25,CLEARED,0.0,USD,2024-07-26,CLEARED,1
log-04-8ad03751ea80,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-1056e7742da8,CUSCLR-000317,SHP-000317,2024-08-15,CLEARED,0.0,USD,2024-08-17,CLEARED,1
log-04-d31ae5e390c0,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-816ebceaf849,CUSCLR-000318,SHP-000318,2024-09-06,CLEARED,0.0,USD,2024-09-09,CLEARED,1
log-04-4cb45e067bff,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-058aad9f3158,CUSCLR-000319,SHP-000319,2024-10-04,INSPECTED,0.0,KRW,2024-10-08,CLEARED,1
log-04-59f2e2d09d27,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-1ac9a6d256af,CUSCLR-000320,SHP-000320,2024-10-31,CLEARED,6409.52,USD,2024-11-01,CLEARED,1
log-04-bec00d139a1c,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c03819587c33,CUSCLR-000321,SHP-000321,2024-12-15,CLEARED,0.0,USD,2024-12-17,CLEARED,1
log-04-ef25503fb83f,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-43832f0c90d6,CUSCLR-000322,SHP-000322,2024-10-26,CLEARED,0.0,KRW,2024-10-29,CLEARED,1
log-04-55671977aa6d,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-8def6e45b7e1,CUSCLR-000323,SHP-000323,2024-12-14,CLEARED,0.0,USD,2024-12-18,CLEARED,1
log-04-da3e7afd1d10,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f804b11d353f,CUSCLR-000324,SHP-000324,2025-01-05,CLEARED,0.0,USD,2025-01-06,CLEARED,1
log-04-760190db165c,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5ec80979094a,CUSCLR-000325,SHP-000325,2025-02-26,CLEARED,4548.69,USD,2025-02-28,CLEARED,1
log-04-87746a5189d6,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-bf01c54ae6b1,CUSCLR-000326,SHP-000326,2025-04-13,CLEARED,0.0,USD,2025-04-16,CLEARED,1
log-04-6a780b615623,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-fb4f18aeb389,CUSCLR-000327,SHP-000327,2025-03-07,CLEARED,0.0,KRW,2025-03-11,CLEARED,1
log-04-552cfce716b4,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-15a31c948445,CUSCLR-000328,SHP-000328,2025-03-30,CLEARED,0.0,USD,2025-03-31,CLEARED,1
log-04-758029640c2b,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a4eab12469b6,CUSCLR-000329,SHP-000329,2025-04-22,CLEARED,0.0,USD,2025-04-24,CLEARED,1
log-04-3406b3ee0147,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-249486e9f449,CUSCLR-000330,SHP-000330,2025-06-14,INSPECTED,135480.59,KRW,2025-06-17,CLEARED,1
log-04-506497922dd4,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-370fc9a074d9,CUSCLR-000331,SHP-000331,2025-07-06,CLEARED,0.0,USD,2025-07-10,CLEARED,1
log-04-6a97f2f46629,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3df0a1eb7f69,CUSCLR-000332,SHP-000332,2025-07-30,CLEARED,0.0,USD,2025-07-31,CLEARED,1
