record_id,tenant_id,scope_node_id,data_class,business_data_kind,data_origin,quality_status,certification_status,as_of_date,lineage_id,transport_event_id,transport_id,shipment_id,event_type,event_at,destination_location_id,delivered_quantity,quantity_uom,status
log-05-0dac47a2a2b0,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b709f67c64ce,TR-000040-2,TR-000040,SHP-000040,DELIVERED,2026-03-19T00:00:00+00:00,LOC-P2-RAW,51.0,TON,COMPLETED
log-05-89088a9f5103,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f03b452e5855,TR-000041-1,TR-000041,SHP-000041,DISPATCHED,2026-04-14T00:00:00+00:00,LOC-P2-RAW,0.0,TON,COMPLETED
log-05-4baa20b1b09e,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-1957162cc4bb,TR-000041-2,TR-000041,SHP-000041,DELIVERED,2026-04-16T00:00:00+00:00,LOC-P2-RAW,55.5,TON,COMPLETED
log-05-dbf8d8a9b922,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d26b29c06e5b,TR-000042-1,TR-000042,SHP-000042,DISPATCHED,2026-06-22T00:00:00+00:00,LOC-P1-RAW,0.0,TON,COMPLETED
log-05-efac9c02297d,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-1b8ab814c1f3,TR-000042-2,TR-000042,SHP-000042,DELIVERED,2026-06-23T00:00:00+00:00,LOC-P1-RAW,19.5,TON,COMPLETED
log-05-1143cd0295cd,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f2cc15dd0d44,TR-000043-1,TR-000043,SHP-000043,DISPATCHED,2026-07-18T00:00:00+00:00,LOC-P2-RAW,0.0,TON,COMPLETED
log-05-fdc53fb29558,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-13ba76019b7e,TR-000043-2,TR-000043,SHP-000043,DELIVERED,2026-07-20T00:00:00+00:00,LOC-P2-RAW,24.0,TON,COMPLETED
log-05-a76f413fcaf1,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f92db12efda1,TR-000044-1,TR-000044,SHP-000044,DISPATCHED,2026-06-25T00:00:00+00:00,LOC-P2-RAW,0.0,EA,COMPLETED
log-05-bac1012c914a,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2373ee4b21ef,TR-000044-2,TR-000044,SHP-000044,DELIVERED,2026-06-26T00:00:00+00:00,LOC-P2-RAW,33.0,EA,COMPLETED
log-05-69756f2789c6,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-258055442805,TR-000045-1,TR-000045,SHP-000045,DISPATCHED,2026-07-17T00:00:00+00:00,LOC-P1-RAW,0.0,TON,COMPLETED
log-05-4a27fde412b7,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-1ecfc516a212,TR-000045-2,TR-000045,SHP-000045,DELIVERED,2026-07-19T00:00:00+00:00,LOC-P1-RAW,37.5,TON,COMPLETED
log-05-1ac864eca794,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5339ea924a0a,TR-000046-1,TR-000046,SHP-000046,DISPATCHED,2026-09-08T00:00:00+00:00,LOC-P1-RAW,0.0,EA,COMPLETED
log-05-73118695b3b8,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-28c8175a4753,TR-000046-2,TR-000046,SHP-000046,DELIVERED,2026-09-09T00:00:00+00:00,LOC-P1-RAW,46.5,EA,COMPLETED
log-05-a18050b0c53e,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-02643ccfc108,TR-000047-1,TR-000047,SHP-000047,DISPATCHED,2026-05-21T00:00:00+00:00,LOC-P1-RAW,0.0,TON,COMPLETED
log-05-f67c301fc3f9,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-731f1c478e28,TR-000047-2,TR-000047,SHP-000047,DELIVERED,2026-05-23T00:00:00+00:00,LOC-P1-RAW,60.0,TON,COMPLETED
log-05-b9aa055c3a02,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-8753a765d99b,TR-000048-1,TR-000048,SHP-000048,DISPATCHED,2026-07-30T00:00:00+00:00,LOC-P2-RAW,0.0,TON,COMPLETED
log-05-9215ab3ef78f,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-12a590205707,TR-000048-2,TR-000048,SHP-000048,DELIVERED,2026-07-31T00:00:00+00:00,LOC-P2-RAW,24.0,TON,COMPLETED
log-05-c129d1ae8b0f,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f2356cc3081e,TR-000049-1,TR-000049,SHP-000049,DISPATCHED,2026-06-18T00:00:00+00:00,LOC-P1-RAW,0.0,TON,COMPLETED
log-05-b7355ad2e898,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5bf4e6b820c1,TR-000049-2,TR-000049,SHP-000049,DELIVERED,2026-06-20T00:00:00+00:00,LOC-P1-RAW,28.5,TON,COMPLETED
log-05-b0a49d2f44ab,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-6faf7a91583e,TR-000050-1,TR-000050,SHP-000050,DISPATCHED,2026-07-09T00:00:00+00:00,LOC-P2-RAW,0.0,TON,COMPLETED
log-05-af3dc2e06b79,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-cad7d9e37aa9,TR-000050-2,TR-000050,SHP-000050,DELIVERED,2026-07-10T00:00:00+00:00,LOC-P2-RAW,33.0,TON,COMPLETED
log-05-26095bea405e,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-44a3cfd12ecd,TR-000051-1,TR-000051,SHP-000051,DISPATCHED,2026-08-03T00:00:00+00:00,LOC-P2-RAW,0.0,TON,COMPLETED
log-05-9978750ef88d,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-08b7a79e6050,TR-000051-2,TR-000051,SHP-000051,DELIVERED,2026-08-05T00:00:00+00:00,LOC-P2-RAW,37.5,TON,COMPLETED
log-05-2f13250b7295,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f4939dae3a33,TR-000052-1,TR-000052,SHP-000052,DISPATCHED,2026-08-24T00:00:00+00:00,LOC-P2-RAW,0.0,TON,COMPLETED
log-05-cce4618135b5,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3789d047aec5,TR-000052-2,TR-000052,SHP-000052,DELIVERED,2026-08-25T00:00:00+00:00,LOC-P2-RAW,42.0,TON,COMPLETED
log-05-adf1e578751d,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c99717e71842,TR-000053-1,TR-000053,SHP-000053,DISPATCHED,2026-04-16T00:00:00+00:00,LOC-P1-RAW,0.0,EA,COMPLETED
log-05-d165ba37466f,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-305753c91b72,TR-000053-2,TR-000053,SHP-000053,DELIVERED,2026-04-18T00:00:00+00:00,LOC-P1-RAW,51.0,EA,COMPLETED
log-05-2d527eb3fe38,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-cf17a8dfdcb4,TR-000054-1,TR-000054,SHP-000054,DISPATCHED,2026-05-13T00:00:00+00:00,LOC-P2-RAW,0.0,EA,COMPLETED
log-05-bca6bf67242a,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-806b5fc48bea,TR-000054-2,TR-000054,SHP-000054,DELIVERED,2026-05-14T00:00:00+00:00,LOC-P2-RAW,55.5,EA,COMPLETED
log-05-50d8ef944bd7,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c485b39619e2,TR-000055-1,TR-000055,SHP-000055,DISPATCHED,2026-06-08T00:00:00+00:00,LOC-P1-RAW,0.0,TON,COMPLETED
log-05-45ea736f0cac,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-65309d6e1369,TR-000055-2,TR-000055,SHP-000055,DELIVERED,2026-06-10T00:00:00+00:00,LOC-P1-RAW,60.0,TON,COMPLETED
log-05-8e48476d3173,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3cb758466dd3,TR-000056-1,TR-000056,SHP-000056,DISPATCHED,2026-06-30T00:00:00+00:00,LOC-P2-RAW,0.0,TON,COMPLETED
log-05-bddbd4470b86,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-47f55092c5f5,TR-000056-2,TR-000056,SHP-000056,DELIVERED,2026-07-01T00:00:00+00:00,LOC-P2-RAW,15.0,TON,COMPLETED
log-05-9d16d0b392f3,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-92fece8ab4af,TR-000057-1,TR-000057,SHP-000057,DISPATCHED,2026-07-01T00:00:00+00:00,LOC-P1-RAW,0.0,TON,COMPLETED
log-05-f16e7bf4bfa6,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-af384b34d8ad,TR-000057-2,TR-000057,SHP-000057,DELIVERED,2026-07-03T00:00:00+00:00,LOC-P1-RAW,28.5,TON,COMPLETED
log-05-aef354f9d964,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ec889ca56337,TR-000058-1,TR-000058,SHP-000058,DISPATCHED,2026-07-25T00:00:00+00:00,LOC-P2-RAW,0.0,TON,COMPLETED
log-05-794859edc15d,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-bea24436241f,TR-000058-2,TR-000058,SHP-000058,DELIVERED,2026-07-26T00:00:00+00:00,LOC-P2-RAW,33.0,TON,COMPLETED
log-05-1130a6b3a613,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c1ca5dca7173,TR-000059-1,TR-000059,SHP-000059,DISPATCHED,2026-05-29T00:00:00+00:00,LOC-P2-RAW,0.0,TON,COMPLETED
log-05-0f5ca2066375,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-165ab51fa4df,TR-000059-2,TR-000059,SHP-000059,DELIVERED,2026-05-31T00:00:00+00:00,LOC-P2-RAW,55.5,TON,COMPLETED
log-05-03141c413124,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f07c04944bcc,TR-000060-1,TR-000060,SHP-000060,DISPATCHED,2026-06-21T00:00:00+00:00,LOC-P2-RAW,0.0,TON,COMPLETED
log-05-ac4198a44de9,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-49a4145f6177,TR-000060-2,TR-000060,SHP-000060,DELIVERED,2026-06-22T00:00:00+00:00,LOC-P2-RAW,60.0,TON,COMPLETED
log-05-c1a925e366d8,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-6242b4167134,TR-000061-1,TR-000061,SHP-000061,DISPATCHED,2026-07-17T00:00:00+00:00,LOC-P2-RAW,0.0,TON,COMPLETED
log-05-bc139d93293a,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-22fe6e1be552,TR-000061-2,TR-000061,SHP-000061,DELIVERED,2026-07-19T00:00:00+00:00,LOC-P2-RAW,28.5,TON,COMPLETED
log-05-f5cc966ce370,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-178a73829637,TR-000062-1,TR-000062,SHP-000062,DISPATCHED,2026-08-14T00:00:00+00:00,LOC-P2-RAW,0.0,TON,COMPLETED
log-05-47c9ba914e9c,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5f643232a656,TR-000062-2,TR-000062,SHP-000062,DELIVERED,2026-08-15T00:00:00+00:00,LOC-P2-RAW,33.0,TON,COMPLETED
log-05-fa9b8e3ea3ad,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a9bd448960d8,TR-000063-1,TR-000063,SHP-000063,DISPATCHED,2026-09-05T00:00:00+00:00,LOC-P2-RAW,0.0,TON,COMPLETED
log-05-d38dd557dbe4,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d5cb96fae6f8,TR-000063-2,TR-000063,SHP-000063,DELIVERED,2026-09-07T00:00:00+00:00,LOC-P2-RAW,37.5,TON,COMPLETED
log-05-93eebd7298d9,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-dc563d8711e4,TR-000064-1,TR-000064,SHP-000064,DISPATCHED,2026-03-30T00:00:00+00:00,LOC-P1-RAW,0.0,EA,COMPLETED
log-05-f573362f02e1,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ee8f5b5f6789,TR-000064-2,TR-000064,SHP-000064,DELIVERED,2026-03-31T00:00:00+00:00,LOC-P1-RAW,42.0,EA,COMPLETED
log-05-799001399cea,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9b5b4d9f23bd,TR-000065-1,TR-000065,SHP-000065,DISPATCHED,2026-04-29T00:00:00+00:00,LOC-P2-RAW,0.0,EA,COMPLETED
log-05-81d75fae63dd,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-cf93deaa4a6c,TR-000065-2,TR-000065,SHP-000065,DELIVERED,2026-05-01T00:00:00+00:00,LOC-P2-RAW,46.5,EA,COMPLETED
log-05-e5b30011fd7a,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-4e4b75f6236f,TR-000066-1,TR-000066,SHP-000066,DISPATCHED,2026-05-23T00:00:00+00:00,LOC-P1-RAW,0.0,TON,COMPLETED
log-05-f941b08e29fd,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-dbf343ae12f6,TR-000066-2,TR-000066,SHP-000066,DELIVERED,2026-05-24T00:00:00+00:00,LOC-P1-RAW,51.0,TON,COMPLETED
log-05-ba2825aa1516,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b575e40127fc,TR-000067-1,TR-000067,SHP-000067,DISPATCHED,2026-07-07T00:00:00+00:00,LOC-P1-RAW,0.0,EA,COMPLETED
log-05-ea24dcda7d30,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9e807ed5c88f,TR-000067-2,TR-000067,SHP-000067,DELIVERED,2026-07-09T00:00:00+00:00,LOC-P1-RAW,60.0,EA,COMPLETED
log-05-64ad68743b05,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-6bee03cdea02,TR-000068-1,TR-000068,SHP-000068,DISPATCHED,2026-07-31T00:00:00+00:00,LOC-P1-RAW,0.0,EA,COMPLETED
log-05-2dba56afaef2,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d3080034b371,TR-000068-2,TR-000068,SHP-000068,DELIVERED,2026-08-01T00:00:00+00:00,LOC-P1-RAW,28.5,EA,COMPLETED
log-05-da90e0443a07,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2d29a91aa407,TR-000069-1,TR-000069,SHP-000069,DISPATCHED,2026-09-22T00:00:00+00:00,LOC-P1-RAW,0.0,TON,COMPLETED
log-05-b8c6fb45e1a3,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d07c2bb9d2b7,TR-000069-2,TR-000069,SHP-000069,DELIVERED,2026-09-24T00:00:00+00:00,LOC-P1-RAW,37.5,TON,COMPLETED
log-05-90ffa15c4ff9,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-82e76b1fa2fa,TR-000070-1,TR-000070,SHP-000070,DISPATCHED,2026-05-14T00:00:00+00:00,LOC-P2-RAW,0.0,TON,COMPLETED
log-05-999e8a9c97f3,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-88a44773535a,TR-000070-2,TR-000070,SHP-000070,DELIVERED,2026-05-15T00:00:00+00:00,LOC-P2-RAW,46.5,TON,COMPLETED
log-05-902b05a67d8e,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-595f0f4b5d5f,TR-000071-1,TR-000071,SHP-000071,DISPATCHED,2026-06-30T00:00:00+00:00,LOC-P2-RAW,0.0,TON,COMPLETED
log-05-d43f66af2262,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-804b5b20c20d,TR-000071-2,TR-000071,SHP-000071,DELIVERED,2026-07-02T00:00:00+00:00,LOC-P2-RAW,55.5,TON,COMPLETED
log-05-ab889a36df90,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-14debf30fa22,TR-000072-1,TR-000072,SHP-000072,DISPATCHED,2026-06-05T00:00:00+00:00,LOC-P2-RAW,0.0,TON,COMPLETED
log-05-cea11f171a5f,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2238d7648299,TR-000072-2,TR-000072,SHP-000072,DELIVERED,2026-06-06T00:00:00+00:00,LOC-P2-RAW,15.0,TON,COMPLETED
log-05-0bc9e4e8f394,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-fc600430b359,TR-000073-1,TR-000073,SHP-000073,DISPATCHED,2026-08-20T00:00:00+00:00,LOC-P2-RAW,0.0,TON,COMPLETED
log-05-d0c02ca0ee02,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-4a3d8f643fa8,TR-000073-2,TR-000073,SHP-000073,DELIVERED,2026-08-22T00:00:00+00:00,LOC-P2-RAW,28.5,TON,COMPLETED
log-05-796121bc4db5,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-4dfb6f1d299f,TR-000074-1,TR-000074,SHP-000074,DISPATCHED,2026-09-22T00:00:00+00:00,LOC-P1-RAW,0.0,EA,COMPLETED
log-05-a605dd1bd088,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-051b329cae65,TR-000074-2,TR-000074,SHP-000074,DELIVERED,2026-09-23T00:00:00+00:00,LOC-P1-RAW,33.0,EA,COMPLETED
log-05-197fb9a56a78,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e31388d5dbd3,TR-000075-1,TR-000075,SHP-000075,DISPATCHED,2026-04-07T00:00:00+00:00,LOC-P2-RAW,0.0,EA,COMPLETED
log-05-2fc5942f6937,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-634422e5a36b,TR-000075-2,TR-000075,SHP-000075,DELIVERED,2026-04-09T00:00:00+00:00,LOC-P2-RAW,37.5,EA,COMPLETED
log-05-7456911fc10d,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-be83ec8db354,TR-000076-1,TR-000076,SHP-000076,DISPATCHED,2026-05-20T00:00:00+00:00,LOC-P2-RAW,0.0,TON,COMPLETED
log-05-6f87f35dae2b,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-038b334a6224,TR-000076-2,TR-000076,SHP-000076,DELIVERED,2026-05-21T00:00:00+00:00,LOC-P2-RAW,46.5,TON,COMPLETED
log-05-6ebed3b36cfb,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-4049afde537c,TR-000077-1,TR-000077,SHP-000077,DISPATCHED,2026-06-18T00:00:00+00:00,LOC-P1-RAW,0.0,EA,COMPLETED
log-05-2b938fe5795d,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d6b45c0434f5,TR-000077-2,TR-000077,SHP-000077,DELIVERED,2026-06-20T00:00:00+00:00,LOC-P1-RAW,51.0,EA,COMPLETED
log-05-b0470297fa56,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a2bd74120ea4,TR-000078-1,TR-000078,SHP-000078,DISPATCHED,2026-05-28T00:00:00+00:00,LOC-P1-RAW,0.0,TON,COMPLETED
log-05-a01b5cdd00b4,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-1e2b13fab6d2,TR-000078-2,TR-000078,SHP-000078,DELIVERED,2026-05-29T00:00:00+00:00,LOC-P1-RAW,60.0,TON,COMPLETED
log-05-cd90976d83d3,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f73937b392c2,TR-000079-1,TR-000079,SHP-000079,DISPATCHED,2026-07-20T00:00:00+00:00,LOC-P1-RAW,0.0,EA,COMPLETED
log-05-944b87d7b9f9,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f710eb730526,TR-000079-2,TR-000079,SHP-000079,DELIVERED,2026-07-22T00:00:00+00:00,LOC-P1-RAW,19.5,EA,COMPLETED
log-05-f705a0cdaa01,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-46c0f36a589e,TR-000080-1,TR-000080,SHP-000080,DISPATCHED,2026-08-11T00:00:00+00:00,LOC-P2-RAW,0.0,EA,COMPLETED
