record_id,tenant_id,scope_node_id,data_class,business_data_kind,data_origin,quality_status,certification_status,as_of_date,lineage_id,plan_line_id,plan_date,site_id,product_id,plan_quantity,quantity_uom,priority,material_requirement,capacity_requirement_hours,status
mfg-01-2b31d99f74ac,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ea7cba1213e5,MPS-0001207,2025-05-26,plant-afs-battery-02,MAT-FI-0035,28.9,TON,1,31.212,5.255,RELEASED
mfg-01-3647efb1342e,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d7bba7af5e66,MPS-0001208,2025-05-31,plant-afs-battery-02,MAT-FI-0041,31.0,TON,2,34.41,5.636,RELEASED
mfg-01-dc4d9a9249e3,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-59b24487b538,MPS-0001209,2025-06-05,plant-afs-battery-02,MAT-FI-0047,33.1,TON,3,37.734,6.018,RELEASED
mfg-01-975e79807bc6,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-47561fb885ef,MPS-0001210,2025-06-10,plant-afs-battery-02,MAT-FI-0053,35.2,TON,1,41.184,6.4,RELEASED
mfg-01-81a74fb2112f,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-8e430eff8243,MPS-0001211,2025-06-16,plant-afs-battery-02,MAT-FI-0059,37.3,TON,2,39.165,6.782,RELEASED
mfg-01-28424391f6e5,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ab89b6a5d33a,MPS-0001212,2025-06-21,plant-afs-battery-02,MAT-FI-0065,39.4,TON,3,42.552,7.164,RELEASED
mfg-01-ed639935fab5,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3b23ca367b5e,MPS-0001213,2025-06-26,plant-afs-battery-02,MAT-FI-0071,41.5,TON,1,46.065,7.545,RELEASED
mfg-01-49e540b98391,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-432ca8d7cb7d,MPS-0001214,2025-07-01,plant-afs-battery-02,MAT-FI-0077,43.6,TON,2,49.704,7.927,RELEASED
mfg-01-e6d4a6fd58ce,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-fb7c361de976,MPS-0001215,2025-07-06,plant-afs-battery-02,MAT-FI-0083,45.7,TON,3,53.469,8.309,RELEASED
mfg-01-944ff596c049,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2a4b10f96138,MPS-0001216,2025-07-11,plant-afs-battery-02,MAT-FI-0089,47.8,TON,1,50.19,8.691,RELEASED
mfg-01-471a1e5a6f5d,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-35dd57328b60,MPS-0001217,2025-07-16,plant-afs-battery-02,MAT-FI-0095,10.0,TON,2,10.8,1.818,RELEASED
mfg-01-30b0316abf30,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-31bc7573e340,MPS-0001218,2025-07-21,plant-afs-battery-02,MAT-FI-0101,12.1,TON,3,13.431,2.2,RELEASED
mfg-01-79e7f54df636,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-557dd4221486,MPS-0001219,2025-07-26,plant-afs-battery-02,MAT-FI-0107,14.2,TON,1,16.188,2.582,RELEASED
mfg-01-c0e12f532374,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3f94c6c591db,MPS-0001220,2025-07-31,plant-afs-battery-02,MAT-FI-0113,16.3,TON,2,19.071,2.964,RELEASED
mfg-01-fc22a39c33d0,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b773370f725d,MPS-0001221,2025-08-05,plant-afs-battery-02,MAT-FI-0119,18.4,TON,3,19.32,3.345,RELEASED
mfg-01-5857a72f3ccc,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-91b802491991,MPS-0001222,2025-08-11,plant-afs-battery-02,MAT-FI-0125,20.5,TON,1,22.14,3.727,RELEASED
mfg-01-fdc49355de48,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-258e8bdde699,MPS-0001223,2025-08-16,plant-afs-battery-02,MAT-FI-0131,22.6,TON,2,25.086,4.109,RELEASED
mfg-01-da3b06061ae1,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d6a58d1c1286,MPS-0001224,2025-08-21,plant-afs-battery-02,MAT-FI-0137,24.7,TON,3,28.158,4.491,RELEASED
mfg-01-705dc3fbe0c0,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-16761a9ea067,MPS-0001225,2025-08-26,plant-afs-battery-02,MAT-FI-0143,26.8,TON,1,31.356,4.873,RELEASED
mfg-01-44cb311582a8,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-19a4ff058509,MPS-0001226,2025-08-31,plant-afs-battery-02,MAT-FI-0149,28.9,TON,2,30.345,5.255,RELEASED
mfg-01-c4d87065aea6,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-8f70eb5aaa32,MPS-0001227,2025-09-05,plant-afs-battery-02,MAT-FI-0155,31.0,TON,3,33.48,5.636,RELEASED
mfg-01-6c7e22f560f1,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-44113b3ed0d3,MPS-0001228,2025-09-10,plant-afs-battery-02,MAT-FI-0161,33.1,TON,1,36.741,6.018,RELEASED
mfg-01-a32a7d460912,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f2cb5f645c06,MPS-0001229,2025-09-15,plant-afs-battery-02,MAT-FI-0167,35.2,TON,2,40.128,6.4,RELEASED
mfg-01-d1494af4f475,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-16bfbe4fd041,MPS-0001230,2025-09-20,plant-afs-battery-02,MAT-FI-0173,37.3,TON,3,43.641,6.782,RELEASED
mfg-01-492b5b93bf22,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a48fdc0ccf99,MPS-0001231,2025-09-25,plant-afs-smelting-01,FG-CATHODE,39.4,TON,1,130.808,7.164,RELEASED
mfg-01-790c454d3102,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-59f4cc2a7869,MPS-0001232,2025-09-30,plant-afs-battery-02,FG-LIOH,41.5,TON,2,7.055,7.545,RELEASED
mfg-01-e30abe710680,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-92d027940a43,MPS-0001233,2025-10-06,plant-afs-battery-02,FG-NISO4,43.6,TON,3,67.58,7.927,RELEASED
mfg-01-3edd17d28535,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-db31ed19db75,MPS-0001234,2025-10-11,plant-afs-battery-02,MAT-FI-0017,45.7,TON,1,52.098,8.309,RELEASED
mfg-01-dd8921814f76,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2e4f9f2a632a,MPS-0001235,2025-10-16,plant-afs-battery-02,MAT-FI-0023,47.8,TON,2,55.926,8.691,RELEASED
mfg-01-d2018e2fbbda,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-996fb49f97b2,MPS-0001236,2025-10-21,plant-afs-battery-02,MAT-FI-0029,10.0,TON,3,10.5,1.818,RELEASED
mfg-01-2790a93e5598,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-497320c1b5cf,MPS-0001237,2025-10-26,plant-afs-battery-02,MAT-FI-0035,12.1,TON,1,13.068,2.2,RELEASED
mfg-01-f78161125d41,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-16483f0181a9,MPS-0001238,2025-10-31,plant-afs-battery-02,MAT-FI-0041,14.2,TON,2,15.762,2.582,RELEASED
mfg-01-bce92d6f6b6c,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c3c705dcbba9,MPS-0001239,2025-11-05,plant-afs-battery-02,MAT-FI-0047,16.3,TON,3,18.582,2.964,RELEASED
mfg-01-7ea8375bc100,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f79949c0a394,MPS-0001240,2025-11-10,plant-afs-battery-02,MAT-FI-0053,18.4,TON,1,21.528,3.345,RELEASED
mfg-01-a569a789f48c,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5dd1c0fb2c04,MPS-0001241,2025-11-15,plant-afs-battery-02,MAT-FI-0059,20.5,TON,2,21.525,3.727,RELEASED
mfg-01-fe63b89c0aa8,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-0a16f9dbb245,MPS-0001242,2025-11-20,plant-afs-battery-02,MAT-FI-0065,22.6,TON,3,24.408,4.109,RELEASED
mfg-01-19452f24fd0f,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-0dee359be0b4,MPS-0001243,2025-11-25,plant-afs-battery-02,MAT-FI-0071,24.7,TON,1,27.417,4.491,RELEASED
mfg-01-a0f47b90f07c,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d51a62555f1f,MPS-0001244,2025-12-01,plant-afs-battery-02,MAT-FI-0077,26.8,TON,2,30.552,4.873,RELEASED
mfg-01-d69cffbf055e,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-144e5a66268f,MPS-0001245,2025-12-06,plant-afs-battery-02,MAT-FI-0083,28.9,TON,3,33.813,5.255,RELEASED
mfg-01-86ce61401d84,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-12764d65b930,MPS-0001246,2025-12-11,plant-afs-battery-02,MAT-FI-0089,31.0,TON,1,32.55,5.636,RELEASED
mfg-01-746878a86335,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a86107e94573,MPS-0001247,2025-12-16,plant-afs-battery-02,MAT-FI-0095,33.1,TON,2,35.748,6.018,RELEASED
mfg-01-7745d765c049,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b55757024da1,MPS-0001248,2025-12-21,plant-afs-battery-02,MAT-FI-0101,35.2,TON,3,39.072,6.4,RELEASED
mfg-01-e9b55ea9499b,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-86af0743a99a,MPS-0001249,2025-12-26,plant-afs-battery-02,MAT-FI-0107,37.3,TON,1,42.522,6.782,RELEASED
mfg-01-998bf4e82036,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-10f8f7bc06f6,MPS-0001250,2025-12-31,plant-afs-battery-02,MAT-FI-0113,39.4,TON,2,46.098,7.164,RELEASED
mfg-01-c91fd15492d2,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2317a9f6f162,MPS-0001251,2026-01-05,plant-afs-battery-02,MAT-FI-0119,41.5,TON,3,43.575,7.545,RELEASED
mfg-01-704d5b339949,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3420cafca863,MPS-0001252,2026-01-10,plant-afs-battery-02,MAT-FI-0125,43.6,TON,1,47.088,7.927,RELEASED
mfg-01-0e8281d4c23e,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-96c7ee6e959f,MPS-0001253,2026-01-15,plant-afs-battery-02,MAT-FI-0131,45.7,TON,2,50.727,8.309,RELEASED
mfg-01-ddfd3b29c376,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f3dd4ec08be0,MPS-0001254,2026-01-20,plant-afs-battery-02,MAT-FI-0137,47.8,TON,3,54.492,8.691,RELEASED
mfg-01-7909a7f8f938,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-6ffe4d56d011,MPS-0001255,2026-01-26,plant-afs-battery-02,MAT-FI-0143,10.0,TON,1,11.7,1.818,RELEASED
mfg-01-0614ef53c4e5,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9afe3ce3d27f,MPS-0001256,2026-01-31,plant-afs-battery-02,MAT-FI-0149,12.1,TON,2,12.705,2.2,RELEASED
mfg-01-a013ac28f476,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-74e736c99aa3,MPS-0001257,2026-02-05,plant-afs-battery-02,MAT-FI-0155,14.2,TON,3,15.336,2.582,RELEASED
mfg-01-1f29a6f52a00,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a0cb737d3852,MPS-0001258,2026-02-10,plant-afs-battery-02,MAT-FI-0161,16.3,TON,1,18.093,2.964,RELEASED
mfg-01-3de28a0b0494,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-8bd41260105e,MPS-0001259,2026-02-15,plant-afs-battery-02,MAT-FI-0167,18.4,TON,2,20.976,3.345,RELEASED
mfg-01-7c09a1b916ff,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-168849263c30,MPS-0001260,2026-02-20,plant-afs-battery-02,MAT-FI-0173,20.5,TON,3,23.985,3.727,RELEASED
mfg-01-8f19e999bf79,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9edb433d37e6,MPS-0001261,2026-02-25,plant-afs-smelting-01,FG-CATHODE,22.6,TON,1,75.032,4.109,RELEASED
mfg-01-8a582755266c,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a941e2b0daf5,MPS-0001262,2026-03-02,plant-afs-battery-02,FG-LIOH,24.7,TON,2,4.199,4.491,RELEASED
mfg-01-df1aead38039,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-52bfeb872f76,MPS-0001263,2026-03-07,plant-afs-battery-02,FG-NISO4,26.8,TON,3,41.54,4.873,RELEASED
mfg-01-ab39ee9395db,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-550dfcc2b5ae,MPS-0001264,2026-03-12,plant-afs-battery-02,MAT-FI-0017,28.9,TON,1,32.946,5.255,RELEASED
mfg-01-1d7d6e05d609,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-6d93812b9e96,MPS-0001265,2026-03-17,plant-afs-battery-02,MAT-FI-0023,31.0,TON,2,36.27,5.636,RELEASED
mfg-01-f7c904850955,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-53ec2e3728d1,MPS-0001266,2026-03-23,plant-afs-battery-02,MAT-FI-0029,33.1,TON,3,34.755,6.018,RELEASED
mfg-01-b8b83626fa99,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-98511066a696,MPS-0001267,2026-03-28,plant-afs-battery-02,MAT-FI-0035,35.2,TON,1,38.016,6.4,RELEASED
mfg-01-df169285652e,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ef5b50cffdef,MPS-0001268,2026-04-02,plant-afs-battery-02,MAT-FI-0041,37.3,TON,2,41.403,6.782,RELEASED
mfg-01-8f8508932313,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c2081a3d8ff9,MPS-0001269,2026-04-07,plant-afs-battery-02,MAT-FI-0047,39.4,TON,3,44.916,7.164,RELEASED
mfg-01-74e3542feff9,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-cb8ac82d0138,MPS-0001270,2026-04-12,plant-afs-battery-02,MAT-FI-0053,41.5,TON,1,48.555,7.545,RELEASED
mfg-01-819cf5f582ee,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-627a82313054,MPS-0001271,2026-04-17,plant-afs-battery-02,MAT-FI-0059,43.6,TON,2,45.78,7.927,RELEASED
mfg-01-8c5bfdce5dff,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-61a602365c39,MPS-0001272,2026-04-22,plant-afs-battery-02,MAT-FI-0065,45.7,TON,3,49.356,8.309,RELEASED
mfg-01-9887e7a66db1,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-41b342917b3c,MPS-0001273,2026-04-27,plant-afs-battery-02,MAT-FI-0071,47.8,TON,1,53.058,8.691,RELEASED
mfg-01-52444f358a68,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-629d21307746,MPS-0001274,2026-05-02,plant-afs-battery-02,MAT-FI-0077,10.0,TON,2,11.4,1.818,RELEASED
mfg-01-fd358f418491,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-8969a18e1134,MPS-0001275,2026-05-07,plant-afs-battery-02,MAT-FI-0083,12.1,TON,3,14.157,2.2,RELEASED
mfg-01-d9c2a38be4cf,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-941c6823c37e,MPS-0001276,2026-05-12,plant-afs-battery-02,MAT-FI-0089,14.2,TON,1,14.91,2.582,RELEASED
mfg-01-a3255a276976,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-0fda53fb0921,MPS-0001277,2026-05-18,plant-afs-battery-02,MAT-FI-0095,16.3,TON,2,17.604,2.964,RELEASED
mfg-01-3f9a621e2ec7,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-33ebbbf2ffd7,MPS-0001278,2026-05-23,plant-afs-battery-02,MAT-FI-0101,18.4,TON,3,20.424,3.345,RELEASED
mfg-01-38d3e48cf985,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-32c9d288dcaa,MPS-0001279,2026-05-28,plant-afs-battery-02,MAT-FI-0107,20.5,TON,1,23.37,3.727,RELEASED
mfg-01-f907db62e3ce,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-41b8b97a3ae8,MPS-0001280,2026-06-02,plant-afs-battery-02,MAT-FI-0113,22.6,TON,2,26.442,4.109,RELEASED
mfg-01-4be19e1bb0f0,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-8bba7b53ebc4,MPS-0001281,2026-06-07,plant-afs-battery-02,MAT-FI-0119,24.7,TON,3,25.935,4.491,RELEASED
mfg-01-27aa19a94bab,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-1b2ab2e8f9f6,MPS-0001282,2026-06-12,plant-afs-battery-02,MAT-FI-0125,26.8,TON,1,28.944,4.873,RELEASED
mfg-01-ee65a7eda197,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5bc61dab73f9,MPS-0001283,2026-06-17,plant-afs-battery-02,MAT-FI-0131,28.9,TON,2,32.079,5.255,RELEASED
mfg-01-5284b595443b,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3a84d2502d5a,MPS-0001284,2026-06-22,plant-afs-battery-02,MAT-FI-0137,31.0,TON,3,35.34,5.636,RELEASED
mfg-01-44e36e14c8ec,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-4bf8aba21f57,MPS-0001285,2026-06-27,plant-afs-battery-02,MAT-FI-0143,33.1,TON,1,38.727,6.018,RELEASED
mfg-01-3ddf4f671784,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-76a68dc08e97,MPS-0001286,2026-07-02,plant-afs-battery-02,MAT-FI-0149,35.2,TON,2,36.96,6.4,RELEASED
mfg-01-25b7e52a9139,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-7bef5dd397ce,MPS-0001287,2026-07-07,plant-afs-battery-02,MAT-FI-0155,37.3,TON,3,40.284,6.782,RELEASED
mfg-01-eb0251b21f50,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c8765b87f36c,MPS-0001288,2026-07-13,plant-afs-battery-02,MAT-FI-0161,39.4,TON,1,43.734,7.164,RELEASED
mfg-01-b37bf5c427bb,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-8c993ac00bb9,MPS-0001289,2026-07-18,plant-afs-battery-02,MAT-FI-0167,41.5,TON,2,47.31,7.545,RELEASED
mfg-01-e8760dd17ff7,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-4544356c3aef,MPS-0001290,2026-07-23,plant-afs-battery-02,MAT-FI-0173,43.6,TON,3,51.012,7.927,RELEASED
mfg-01-9b5ad03cf1c9,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9409d55726e1,MPS-0001291,2026-07-28,plant-afs-smelting-01,FG-CATHODE,45.7,TON,1,151.724,8.309,RELEASED
mfg-01-5b0cd3d1452e,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-bd56ff2646c7,MPS-0001292,2023-08-03,plant-afs-battery-02,FG-LIOH,47.8,TON,2,8.126,8.691,RELEASED
