record_id,tenant_id,scope_node_id,data_class,business_data_kind,data_origin,quality_status,certification_status,as_of_date,lineage_id,submission_id,source_system_id,partner_id,business_ref,submission_status,submitted_at,revised_at,source_version
log-01-c8c1ae8bc31c,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2c7e0f73ffdf,SUB-000484,DEMO_PARTNER_PORTAL,SUP-0004,PO-000484-10,PENDING,,,1
log-01-58ab0bbf7e5b,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2d799d9d3f15,SUB-000485,DEMO_PARTNER_PORTAL,SUP-0005,PO-000485-10,COMPLETE,2025-04-26T00:00:00+00:00,,1
log-01-c632c202780b,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-fde6960094bd,SUB-000486,DEMO_PARTNER_PORTAL,SUP-0006,PO-000486-10,COMPLETE,2025-05-13T00:00:00+00:00,,1
log-01-747e03fee9e3,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-967ace0fc0fe,SUB-000487,DEMO_PARTNER_PORTAL,SUP-0007,PO-000487-10,PENDING,,,1
log-01-b9f16f7cfca2,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-524a3670bbdb,SUB-000488,DEMO_PARTNER_PORTAL,SUP-0008,PO-000488-10,PENDING,,,1
log-01-37755cad3805,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-4c41ca26357e,SUB-000489,DEMO_PARTNER_PORTAL,SUP-0009,PO-000489-10,COMPLETE,2025-07-03T00:00:00+00:00,,1
log-01-25584d81a3cf,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-294ed438168e,SUB-000490,DEMO_PARTNER_PORTAL,SUP-0010,PO-000490-10,PENDING,,,1
log-01-f91a80816091,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-eae71ecf4fd0,SUB-000491,DEMO_PARTNER_PORTAL,SUP-0011,PO-000491-10,PENDING,,,1
log-01-807208c16de7,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-0144b9b819c4,SUB-000492,DEMO_PARTNER_PORTAL,SUP-0012,PO-000492-10,PENDING,,,1
log-01-501c3b4b4cf8,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b857fef6212a,SUB-000493,DEMO_PARTNER_PORTAL,SUP-0013,PO-000493-10,PENDING,,,1
log-01-cf141834db05,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a70f3bea6370,SUB-000494,DEMO_PARTNER_PORTAL,SUP-0014,PO-000494-10,COMPLETE,2025-09-27T00:00:00+00:00,,1
log-01-41b6baeb1684,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9677e48b4605,SUB-000495,DEMO_PARTNER_PORTAL,SUP-0015,PO-000495-10,COMPLETE,2025-10-14T00:00:00+00:00,,1
log-01-79ff19c852e2,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9da0038ccc39,SUB-000496,DEMO_PARTNER_PORTAL,SUP-0016,PO-000496-10,COMPLETE,2025-10-31T00:00:00+00:00,,1
log-01-92e0b2d203ef,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d5e14e624b3d,SUB-000497,DEMO_PARTNER_PORTAL,SUP-0017,PO-000497-10,COMPLETE,2025-11-17T00:00:00+00:00,,1
log-01-274a502c4bb4,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-fed036eb5549,SUB-000498,DEMO_PARTNER_PORTAL,SUP-0018,PO-000498-10,COMPLETE,2025-12-05T00:00:00+00:00,,1
log-01-e498b2870736,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-12aaf48c8a83,SUB-000499,DEMO_PARTNER_PORTAL,SUP-0019,PO-000499-10,COMPLETE,2025-12-22T00:00:00+00:00,,1
log-01-319701600f7f,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-02377665826d,SUB-000500,DEMO_PARTNER_PORTAL,SUP-0020,PO-000500-10,COMPLETE,2026-01-08T00:00:00+00:00,,1
log-01-d152b72ee9be,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c3f887b353c6,SUB-000501,DEMO_PARTNER_PORTAL,SUP-0001,PO-000501-10,COMPLETE,2026-01-25T00:00:00+00:00,,1
log-01-6b67970abc0e,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9748f0917e9b,SUB-000502,DEMO_PARTNER_PORTAL,SUP-0002,PO-000502-10,COMPLETE,2026-02-11T00:00:00+00:00,,1
log-01-bf98ddb53a0b,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f7690d7fc023,SUB-000503,DEMO_PARTNER_PORTAL,SUP-0003,PO-000503-10,COMPLETE,2026-02-28T00:00:00+00:00,,1
log-01-5d6961d4e0f7,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e649afeaf8d4,SUB-000504,DEMO_PARTNER_PORTAL,SUP-0004,PO-000504-10,COMPLETE,2026-03-17T00:00:00+00:00,,1
log-01-962fd9dd8389,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-23d3869e7599,SUB-000505,DEMO_PARTNER_PORTAL,SUP-0005,PO-000505-10,COMPLETE,2026-04-04T00:00:00+00:00,,1
log-01-4f5f5d175029,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-652e3c26a79f,SUB-000506,DEMO_PARTNER_PORTAL,SUP-0006,PO-000506-10,COMPLETE,2026-04-21T00:00:00+00:00,,1
log-01-c799eae8df3e,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-1c209c5a143a,SUB-000507,DEMO_PARTNER_PORTAL,SUP-0007,PO-000507-10,COMPLETE,2026-05-08T00:00:00+00:00,,1
log-01-3dac0898d1fe,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-98c70c029816,SUB-000508,DEMO_PARTNER_PORTAL,SUP-0008,PO-000508-10,PENDING,,,1
log-01-6674fc8bfbdf,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-aab7ffad04e2,SUB-000509,DEMO_PARTNER_PORTAL,SUP-0009,PO-000509-10,COMPLETE,2026-06-11T00:00:00+00:00,,1
log-01-6c61ca49262d,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-06665bfaab74,SUB-000510,DEMO_PARTNER_PORTAL,SUP-0010,PO-000510-10,COMPLETE,2026-06-28T00:00:00+00:00,,1
log-01-65ac700a673c,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-70094ab1d249,SUB-000511,DEMO_PARTNER_PORTAL,SUP-0011,PO-000511-10,COMPLETE,2026-07-15T00:00:00+00:00,,1
log-01-65dcdd854b12,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-37dba932286e,SUB-000512,DEMO_PARTNER_PORTAL,SUP-0012,PO-000512-10,COMPLETE,2023-08-03T00:00:00+00:00,,1
log-01-94ed4bf0f17f,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9c5acae44ee7,SUB-000513,DEMO_PARTNER_PORTAL,SUP-0013,PO-000513-10,PENDING,,,1
log-01-6228b93ca282,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-74a118cefa4b,SUB-000514,DEMO_PARTNER_PORTAL,SUP-0014,PO-000514-10,COMPLETE,2023-09-06T00:00:00+00:00,,1
log-01-5cad88b0ad4f,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-0217c43e01d5,SUB-000515,DEMO_PARTNER_PORTAL,SUP-0015,PO-000515-10,COMPLETE,2023-09-23T00:00:00+00:00,,1
log-01-a8b195717735,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-46eca80d6bf0,SUB-000516,DEMO_PARTNER_PORTAL,SUP-0016,PO-000516-10,COMPLETE,2023-10-10T00:00:00+00:00,,1
log-01-bad6218e1dda,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-7a47486ea3bc,SUB-000517,DEMO_PARTNER_PORTAL,SUP-0017,PO-000517-10,COMPLETE,2023-10-27T00:00:00+00:00,,1
log-01-2992ff1814db,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-02ee6eb164f9,SUB-000518,DEMO_PARTNER_PORTAL,SUP-0018,PO-000518-10,PENDING,,,1
log-01-74b288a5f4eb,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a3cc8555d94b,SUB-000519,DEMO_PARTNER_PORTAL,SUP-0019,PO-000519-10,COMPLETE,2023-12-01T00:00:00+00:00,,1
log-01-c9edcb6a14b6,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-dcd683ebf3e1,SUB-000520,DEMO_PARTNER_PORTAL,SUP-0020,PO-000520-10,COMPLETE,2023-12-18T00:00:00+00:00,,1
log-01-69d2431fee5a,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-0dd0881b64b2,SUB-000521,DEMO_PARTNER_PORTAL,SUP-0021,PO-000521-10,PENDING,,,1
log-01-99e02cc9a302,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3460a6213edd,SUB-000522,DEMO_PARTNER_PORTAL,SUP-0022,PO-000522-10,COMPLETE,2024-01-21T00:00:00+00:00,,1
log-01-c06783b4d7a1,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2f0c8b46a425,SUB-000523,DEMO_PARTNER_PORTAL,SUP-0023,PO-000523-10,COMPLETE,2024-02-07T00:00:00+00:00,,1
log-01-36ec5f38dfc3,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-4e134077b4e5,SUB-000524,DEMO_PARTNER_PORTAL,SUP-0024,PO-000524-10,PENDING,,,1
log-01-c9ba0d93f932,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c68714bfefc4,SUB-000525,DEMO_PARTNER_PORTAL,SUP-0025,PO-000525-10,PENDING,,,1
log-01-f8a164111b6d,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b72733b79f3e,SUB-000526,DEMO_PARTNER_PORTAL,SUP-0026,PO-000526-10,COMPLETE,2024-03-30T00:00:00+00:00,,1
log-01-ebbab481ed94,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-dd96fe7ab0eb,SUB-000527,DEMO_PARTNER_PORTAL,SUP-0027,PO-000527-10,COMPLETE,2024-04-16T00:00:00+00:00,,1
log-01-00d989b8b1c8,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-7b16b4d5f085,SUB-000528,DEMO_PARTNER_PORTAL,SUP-0028,PO-000528-10,PENDING,,,1
log-01-d6ecfa21df2d,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-96dbff236a3d,SUB-000529,DEMO_PARTNER_PORTAL,SUP-0029,PO-000529-10,COMPLETE,2024-05-20T00:00:00+00:00,,1
log-01-a1eba99919b2,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ab7a5240ee33,SUB-000530,DEMO_PARTNER_PORTAL,SUP-0030,PO-000530-10,PENDING,,,1
log-01-c689ff858a63,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-22ee8faa430a,SUB-000531,DEMO_PARTNER_PORTAL,SUP-0031,PO-000531-10,COMPLETE,2024-06-23T00:00:00+00:00,,1
log-01-56978249fb78,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d2284702c074,SUB-000532,DEMO_PARTNER_PORTAL,SUP-0032,PO-000532-10,COMPLETE,2024-07-10T00:00:00+00:00,,1
log-01-e97380800455,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-7d76b1999d51,SUB-000533,DEMO_PARTNER_PORTAL,SUP-0033,PO-000533-10,COMPLETE,2024-07-28T00:00:00+00:00,,1
log-01-77d5369ac751,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-96fc4cb0fd54,SUB-000534,DEMO_PARTNER_PORTAL,SUP-0034,PO-000534-10,COMPLETE,2024-08-14T00:00:00+00:00,,1
log-01-a4001921ca46,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-bd80dddfb062,SUB-000535,DEMO_PARTNER_PORTAL,SUP-0035,PO-000535-10,PENDING,,,1
log-01-f8126a3bc78a,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b295450783ed,SUB-000536,DEMO_PARTNER_PORTAL,SUP-0036,PO-000536-10,COMPLETE,2024-09-17T00:00:00+00:00,,1
log-01-dd7f50607fd0,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-de99b3fddbe0,SUB-000537,DEMO_PARTNER_PORTAL,SUP-0037,PO-000537-10,COMPLETE,2024-10-04T00:00:00+00:00,,1
log-01-e8ce8ec92851,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e997f8b3f9b5,SUB-000538,DEMO_PARTNER_PORTAL,SUP-0038,PO-000538-10,COMPLETE,2024-10-21T00:00:00+00:00,,1
log-01-7141db718cb0,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-fb8a942ece0f,SUB-000539,DEMO_PARTNER_PORTAL,SUP-0039,PO-000539-10,COMPLETE,2024-11-07T00:00:00+00:00,,1
log-01-8802d7e2c560,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b13aeb46d4f2,SUB-000540,DEMO_PARTNER_PORTAL,SUP-0040,PO-000540-10,COMPLETE,2024-11-25T00:00:00+00:00,,1
log-01-cc47a7cffb1c,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b7454fa62da3,SUB-000541,DEMO_PARTNER_PORTAL,SUP-0001,PO-000541-10,COMPLETE,2024-12-12T00:00:00+00:00,,1
log-01-cdcb44a030ae,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9976010ff60d,SUB-000542,DEMO_PARTNER_PORTAL,SUP-0002,PO-000542-10,COMPLETE,2024-12-29T00:00:00+00:00,,1
log-01-3d45a8b1778f,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d2619fea6d64,SUB-000543,DEMO_PARTNER_PORTAL,SUP-0003,PO-000543-10,COMPLETE,2025-01-15T00:00:00+00:00,,1
log-01-7efa140bbd66,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-67d8fee5160f,SUB-000544,DEMO_PARTNER_PORTAL,SUP-0004,PO-000544-10,COMPLETE,2025-02-01T00:00:00+00:00,,1
log-01-d99c1b61f0f0,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-bdbe46945e53,SUB-000545,DEMO_PARTNER_PORTAL,SUP-0005,PO-000545-10,COMPLETE,2025-02-18T00:00:00+00:00,,1
log-01-1fa6a9226242,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-4d2fd7e1e106,SUB-000546,DEMO_PARTNER_PORTAL,SUP-0006,PO-000546-10,COMPLETE,2025-03-07T00:00:00+00:00,,1
log-01-6ea968c8abc0,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-78d1af59b1a0,SUB-000547,DEMO_PARTNER_PORTAL,SUP-0007,PO-000547-10,COMPLETE,2025-03-25T00:00:00+00:00,,1
log-01-65a5a653c97a,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ffa797ea17f5,SUB-000548,DEMO_PARTNER_PORTAL,SUP-0008,PO-000548-10,COMPLETE,2025-04-11T00:00:00+00:00,,1
log-01-0015d6910f68,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-08c248494161,SUB-000549,DEMO_PARTNER_PORTAL,SUP-0009,PO-000549-10,COMPLETE,2025-04-28T00:00:00+00:00,,1
log-01-ad56031a3abe,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3594824cbcde,SUB-000550,DEMO_PARTNER_PORTAL,SUP-0010,PO-000550-10,COMPLETE,2025-05-15T00:00:00+00:00,,1
log-01-752c47c25a6c,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-1c7ae8074f37,SUB-000551,DEMO_PARTNER_PORTAL,SUP-0011,PO-000551-10,PENDING,,,1
log-01-3c0b27920217,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-47ad4c046690,SUB-000552,DEMO_PARTNER_PORTAL,SUP-0012,PO-000552-10,COMPLETE,2025-06-18T00:00:00+00:00,,1
log-01-1969d1fb2d7c,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-7a9080bee739,SUB-000553,DEMO_PARTNER_PORTAL,SUP-0013,PO-000553-10,PENDING,,,1
log-01-f6e193a31108,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-59572c03f322,SUB-000554,DEMO_PARTNER_PORTAL,SUP-0014,PO-000554-10,PENDING,,,1
log-01-5db542c2d923,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b360bdf40fd6,SUB-000555,DEMO_PARTNER_PORTAL,SUP-0015,PO-000555-10,COMPLETE,2025-08-09T00:00:00+00:00,,1
log-01-0dafd721390f,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f415cdce3cc1,SUB-000556,DEMO_PARTNER_PORTAL,SUP-0016,PO-000556-10,PENDING,,,1
log-01-6f6ae2f9f26f,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9798ceb8d1a6,SUB-000557,DEMO_PARTNER_PORTAL,SUP-0017,PO-000557-10,PENDING,,,1
log-01-231e96be64ed,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-39b4f80ea8c7,SUB-000558,DEMO_PARTNER_PORTAL,SUP-0018,PO-000558-10,PENDING,,,1
log-01-c1197d9c22bd,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-510461f08abb,SUB-000559,DEMO_PARTNER_PORTAL,SUP-0019,PO-000559-10,PENDING,,,1
log-01-5d75b64e367b,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-761851df44a8,SUB-000560,DEMO_PARTNER_PORTAL,SUP-0020,PO-000560-10,COMPLETE,2025-11-02T00:00:00+00:00,,1
log-01-aa63d1b7de20,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-98331ce41047,SUB-000561,DEMO_PARTNER_PORTAL,SUP-0021,PO-000561-10,COMPLETE,2025-11-20T00:00:00+00:00,,1
log-01-802c11595a99,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f189379d16ef,SUB-000562,DEMO_PARTNER_PORTAL,SUP-0022,PO-000562-10,COMPLETE,2025-12-07T00:00:00+00:00,,1
log-01-44376b83c3ec,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c9fca76fc2fc,SUB-000563,DEMO_PARTNER_PORTAL,SUP-0023,PO-000563-10,PENDING,,,1
log-01-cf43f75e6504,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-626d52bb2ae8,SUB-000564,DEMO_PARTNER_PORTAL,SUP-0024,PO-000564-10,COMPLETE,2026-01-10T00:00:00+00:00,,1
log-01-301d59c1a035,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-712c0751e484,SUB-000565,DEMO_PARTNER_PORTAL,SUP-0025,PO-000565-10,COMPLETE,2026-01-27T00:00:00+00:00,,1
log-01-bda4f6d5056b,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-cd4d4182a680,SUB-000566,DEMO_PARTNER_PORTAL,SUP-0026,PO-000566-10,COMPLETE,2026-02-13T00:00:00+00:00,,1
log-01-b250ff34ae19,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-60ab2f7af2df,SUB-000567,DEMO_PARTNER_PORTAL,SUP-0027,PO-000567-10,PENDING,,,1
log-01-96754ba8b555,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a1072de5d9fb,SUB-000568,DEMO_PARTNER_PORTAL,SUP-0028,PO-000568-10,COMPLETE,2026-03-20T00:00:00+00:00,,1
