record_id,tenant_id,scope_node_id,data_class,business_data_kind,data_origin,quality_status,certification_status,as_of_date,lineage_id,milestone_id,shipment_id,event_type,planned_at,actual_at,location,status,source_version
log-03-b92973103380,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-8a40d3885055,MS-000092-06,SHP-000092,UNLOADED,2024-03-31T00:00:00+00:00,2024-04-02T00:00:00+00:00,DESTINATION,COMPLETED,1
log-03-c77b3980bb59,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e74fe15dab8c,MS-000093-01,SHP-000093,BOOKED,2024-02-10T00:00:00+00:00,2024-02-10T00:00:00+00:00,ORIGIN,COMPLETED,1
log-03-88a86d768f03,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3615f9cf2b24,MS-000093-02,SHP-000093,PICKED_UP,2024-02-25T00:00:00+00:00,2024-02-25T00:00:00+00:00,ORIGIN,COMPLETED,1
log-03-f59ad4bce2ff,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-959e1c8a4bd2,MS-000093-03,SHP-000093,ETD,2024-02-27T00:00:00+00:00,2024-02-27T00:00:00+00:00,DESTINATION,COMPLETED,1
log-03-3abafe3b79b5,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c307c26206b3,MS-000093-04,SHP-000093,ETA,2024-04-21T00:00:00+00:00,2024-04-21T00:00:00+00:00,DESTINATION,COMPLETED,1
log-03-35ad1d940fa6,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-938f0915ec09,MS-000093-05,SHP-000093,ATA,2024-04-24T00:00:00+00:00,2024-04-24T00:00:00+00:00,DESTINATION,COMPLETED,1
log-03-43137a66644a,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-788f91c4a2fd,MS-000093-06,SHP-000093,UNLOADED,2024-04-25T00:00:00+00:00,2024-04-25T00:00:00+00:00,DESTINATION,COMPLETED,1
log-03-13afea6fe458,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-fffcaa15291a,MS-000094-01,SHP-000094,BOOKED,2024-02-26T00:00:00+00:00,2024-02-28T00:00:00+00:00,ORIGIN,COMPLETED,1
log-03-9813383ca48e,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-7426983ce69c,MS-000094-02,SHP-000094,PICKED_UP,2024-02-27T00:00:00+00:00,2024-02-29T00:00:00+00:00,ORIGIN,COMPLETED,1
log-03-220680dd08f3,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-0799a65fd9a2,MS-000094-03,SHP-000094,ETD,2024-02-29T00:00:00+00:00,2024-03-02T00:00:00+00:00,DESTINATION,COMPLETED,1
log-03-3ca43fcdea5e,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2225afc19b7c,MS-000094-04,SHP-000094,ETA,2024-03-16T00:00:00+00:00,2024-03-18T00:00:00+00:00,DESTINATION,COMPLETED,1
log-03-b92833e6d28c,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-891d7d7457c3,MS-000094-05,SHP-000094,ATA,2024-03-17T00:00:00+00:00,2024-03-19T00:00:00+00:00,DESTINATION,COMPLETED,1
log-03-931077249801,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-4e283460832e,MS-000094-06,SHP-000094,UNLOADED,2024-03-18T00:00:00+00:00,2024-03-20T00:00:00+00:00,DESTINATION,COMPLETED,1
log-03-bd5cdcb45d40,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-dc7519c9c1de,MS-000095-01,SHP-000095,BOOKED,2024-05-06T00:00:00+00:00,2024-05-06T00:00:00+00:00,ORIGIN,COMPLETED,1
log-03-c23d1dba67d8,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-55d8a111de61,MS-000095-02,SHP-000095,PICKED_UP,2024-05-14T00:00:00+00:00,2024-05-14T00:00:00+00:00,ORIGIN,COMPLETED,1
log-03-a9cb306244ee,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-97fcd0e9a56b,MS-000095-03,SHP-000095,ETD,2024-05-16T00:00:00+00:00,2024-05-16T00:00:00+00:00,DESTINATION,COMPLETED,1
log-03-6cafe0d9d5e1,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f5659db7b2bd,MS-000095-04,SHP-000095,ETA,2024-06-19T00:00:00+00:00,2024-06-19T00:00:00+00:00,DESTINATION,COMPLETED,1
log-03-00a52e55a16b,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f0031264b2be,MS-000095-05,SHP-000095,ATA,2024-06-21T00:00:00+00:00,2024-06-21T00:00:00+00:00,DESTINATION,COMPLETED,1
log-03-04a267e3069e,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ce17b0c1468d,MS-000095-06,SHP-000095,UNLOADED,2024-06-22T00:00:00+00:00,2024-06-22T00:00:00+00:00,DESTINATION,COMPLETED,1
log-03-8cfe7d87bb0b,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-330102502232,MS-000096-01,SHP-000096,BOOKED,2024-06-09T00:00:00+00:00,2024-06-09T00:00:00+00:00,ORIGIN,COMPLETED,1
log-03-85ba2d7f1dad,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3f2073ddb371,MS-000096-02,SHP-000096,PICKED_UP,2024-06-21T00:00:00+00:00,2024-06-21T00:00:00+00:00,ORIGIN,COMPLETED,1
log-03-684a3977b0ef,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e16970cfa526,MS-000096-03,SHP-000096,ETD,2024-06-23T00:00:00+00:00,2024-06-23T00:00:00+00:00,DESTINATION,COMPLETED,1
log-03-0b3369162936,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-70fe26fa96e8,MS-000096-04,SHP-000096,ETA,2024-08-06T00:00:00+00:00,2024-08-06T00:00:00+00:00,DESTINATION,COMPLETED,1
log-03-ae5f0713d419,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f8c7db6d4291,MS-000096-05,SHP-000096,ATA,2024-08-08T00:00:00+00:00,2024-08-08T00:00:00+00:00,DESTINATION,COMPLETED,1
log-03-399f3975cfc4,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-edd9e823e24c,MS-000096-06,SHP-000096,UNLOADED,2024-08-09T00:00:00+00:00,2024-08-09T00:00:00+00:00,DESTINATION,COMPLETED,1
log-03-43dd7bee56e4,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a205cb2130a9,MS-000097-01,SHP-000097,BOOKED,2024-07-29T00:00:00+00:00,2024-07-31T00:00:00+00:00,ORIGIN,COMPLETED,1
log-03-1d672589fabd,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-89eb817a5cb3,MS-000097-02,SHP-000097,PICKED_UP,2024-08-15T00:00:00+00:00,2024-08-17T00:00:00+00:00,ORIGIN,COMPLETED,1
log-03-84f7c3a734af,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-6143ef028efe,MS-000097-03,SHP-000097,ETD,2024-08-17T00:00:00+00:00,2024-08-19T00:00:00+00:00,DESTINATION,COMPLETED,1
log-03-3eaefc124537,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-fd00189bbed3,MS-000097-04,SHP-000097,ETA,2024-10-19T00:00:00+00:00,2024-10-21T00:00:00+00:00,DESTINATION,COMPLETED,1
log-03-cbae603836ba,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e3dd04141189,MS-000097-05,SHP-000097,ATA,2024-10-22T00:00:00+00:00,2024-10-24T00:00:00+00:00,DESTINATION,COMPLETED,1
log-03-8e8b5b5a4c4c,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-8366b7f5b4d7,MS-000097-06,SHP-000097,UNLOADED,2024-10-23T00:00:00+00:00,2024-10-25T00:00:00+00:00,DESTINATION,COMPLETED,1
log-03-417af1fb65bd,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3627c979c184,MS-000098-01,SHP-000098,BOOKED,2024-09-01T00:00:00+00:00,2024-09-03T00:00:00+00:00,ORIGIN,COMPLETED,1
log-03-91d935d37247,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-1d01c7626c2c,MS-000098-02,SHP-000098,PICKED_UP,2024-09-03T00:00:00+00:00,2024-09-05T00:00:00+00:00,ORIGIN,COMPLETED,1
log-03-b524c768712e,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-91a9fdb1e990,MS-000098-03,SHP-000098,ETD,2024-09-05T00:00:00+00:00,2024-09-07T00:00:00+00:00,DESTINATION,COMPLETED,1
log-03-795918565c33,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-570393fc8d28,MS-000098-04,SHP-000098,ETA,2024-09-24T00:00:00+00:00,2024-09-26T00:00:00+00:00,DESTINATION,COMPLETED,1
log-03-c7458777d1e2,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a3b33597fb3e,MS-000098-05,SHP-000098,ATA,2024-09-25T00:00:00+00:00,2024-09-27T00:00:00+00:00,DESTINATION,COMPLETED,1
log-03-2a0ba15d0f8e,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-83d4c767e43b,MS-000098-06,SHP-000098,UNLOADED,2024-09-26T00:00:00+00:00,2024-09-28T00:00:00+00:00,DESTINATION,COMPLETED,1
log-03-2c49f6790036,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-1eb335bbe2a8,MS-000099-01,SHP-000099,BOOKED,2024-09-20T00:00:00+00:00,2024-09-20T00:00:00+00:00,ORIGIN,COMPLETED,1
log-03-94575c979626,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-037c444f7174,MS-000099-02,SHP-000099,PICKED_UP,2024-09-24T00:00:00+00:00,2024-09-24T00:00:00+00:00,ORIGIN,COMPLETED,1
log-03-aadb4af47653,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b9505789839f,MS-000099-03,SHP-000099,ETD,2024-09-26T00:00:00+00:00,2024-09-26T00:00:00+00:00,DESTINATION,COMPLETED,1
log-03-88fb825542ff,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-0d715c1ee9ed,MS-000099-04,SHP-000099,ETA,2024-10-17T00:00:00+00:00,2024-10-17T00:00:00+00:00,DESTINATION,COMPLETED,1
log-03-2fec7843a4a8,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e27e6cd7778f,MS-000099-05,SHP-000099,ATA,2024-10-19T00:00:00+00:00,2024-10-19T00:00:00+00:00,DESTINATION,COMPLETED,1
log-03-fc3c1f15552f,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5a6e417b5e32,MS-000099-06,SHP-000099,UNLOADED,2024-10-20T00:00:00+00:00,2024-10-20T00:00:00+00:00,DESTINATION,COMPLETED,1
log-03-37bc78b67f3f,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-29c56b528feb,MS-000100-01,SHP-000100,BOOKED,2024-10-03T00:00:00+00:00,2024-10-07T00:00:00+00:00,ORIGIN,COMPLETED,1
log-03-242dd043181e,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-534c5aaed365,MS-000100-02,SHP-000100,PICKED_UP,2024-10-09T00:00:00+00:00,2024-10-13T00:00:00+00:00,ORIGIN,COMPLETED,1
log-03-77bdd102a8b6,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-470d85347479,MS-000100-03,SHP-000100,ETD,2024-10-11T00:00:00+00:00,2024-10-15T00:00:00+00:00,DESTINATION,COMPLETED,1
log-03-b5c0c537cfce,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5322543c0dd7,MS-000100-04,SHP-000100,ETA,2024-11-11T00:00:00+00:00,2024-11-15T00:00:00+00:00,DESTINATION,COMPLETED,1
log-03-bbf50545934a,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9b1b90fbebbf,MS-000100-05,SHP-000100,ATA,2024-11-11T00:00:00+00:00,2024-11-15T00:00:00+00:00,DESTINATION,COMPLETED,1
log-03-1d63b052d3c0,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-63196024059f,MS-000100-06,SHP-000100,UNLOADED,2024-11-12T00:00:00+00:00,2024-11-16T00:00:00+00:00,DESTINATION,COMPLETED,1
log-03-f97fea9ca7ec,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-59a4940ab65b,MS-000101-01,SHP-000101,BOOKED,2024-10-25T00:00:00+00:00,2024-10-25T00:00:00+00:00,ORIGIN,COMPLETED,1
log-03-e5b3c61e0a04,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ca443514306f,MS-000101-02,SHP-000101,PICKED_UP,2024-11-01T00:00:00+00:00,2024-11-01T00:00:00+00:00,ORIGIN,COMPLETED,1
log-03-70ca4b1452cd,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-18941876403b,MS-000101-03,SHP-000101,ETD,2024-11-03T00:00:00+00:00,2024-11-03T00:00:00+00:00,DESTINATION,COMPLETED,1
log-03-f35372119e2d,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-0239d22eed51,MS-000101-04,SHP-000101,ETA,2024-12-05T00:00:00+00:00,2024-12-05T00:00:00+00:00,DESTINATION,COMPLETED,1
log-03-f80a5d9ed543,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-6ad24757b5e8,MS-000101-05,SHP-000101,ATA,2024-12-08T00:00:00+00:00,2024-12-08T00:00:00+00:00,DESTINATION,COMPLETED,1
log-03-03f6efda2f04,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-117b7e262b6b,MS-000101-06,SHP-000101,UNLOADED,2024-12-09T00:00:00+00:00,2024-12-09T00:00:00+00:00,DESTINATION,COMPLETED,1
log-03-153f46811288,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a43212d23e05,MS-000102-01,SHP-000102,BOOKED,2024-11-28T00:00:00+00:00,2024-11-28T00:00:00+00:00,ORIGIN,COMPLETED,1
log-03-4a596a522f02,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c70f06f009d4,MS-000102-02,SHP-000102,PICKED_UP,2024-12-09T00:00:00+00:00,2024-12-09T00:00:00+00:00,ORIGIN,COMPLETED,1
log-03-cb6568b22e2d,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e3be0d469ec9,MS-000102-03,SHP-000102,ETD,2024-12-11T00:00:00+00:00,2024-12-11T00:00:00+00:00,DESTINATION,COMPLETED,1
log-03-24dfcf54c005,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-708194a1ac0e,MS-000102-04,SHP-000102,ETA,2025-01-22T00:00:00+00:00,2025-01-22T00:00:00+00:00,DESTINATION,COMPLETED,1
log-03-3fb80f33f2bd,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-1b85d4f57592,MS-000102-05,SHP-000102,ATA,2025-01-23T00:00:00+00:00,2025-01-23T00:00:00+00:00,DESTINATION,COMPLETED,1
log-03-eabb48ca702a,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f866c930d2dc,MS-000102-06,SHP-000102,UNLOADED,2025-01-24T00:00:00+00:00,2025-01-24T00:00:00+00:00,DESTINATION,COMPLETED,1
log-03-75d8112cbd39,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-23c1cd2b0ad6,MS-000103-01,SHP-000103,BOOKED,2024-12-27T00:00:00+00:00,2025-01-01T00:00:00+00:00,ORIGIN,COMPLETED,1
log-03-4a5331e84dfc,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e5f680e83522,MS-000103-02,SHP-000103,PICKED_UP,2025-01-10T00:00:00+00:00,2025-01-15T00:00:00+00:00,ORIGIN,COMPLETED,1
log-03-c3699dfe098f,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-42d9bd1f38f9,MS-000103-03,SHP-000103,ETD,2025-01-12T00:00:00+00:00,2025-01-17T00:00:00+00:00,DESTINATION,COMPLETED,1
log-03-b77cb3486611,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-47de6fc1a897,MS-000103-04,SHP-000103,ETA,2025-03-12T00:00:00+00:00,2025-03-17T00:00:00+00:00,DESTINATION,COMPLETED,1
log-03-64f7a8cddf8d,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-29daffb65ad3,MS-000103-05,SHP-000103,ATA,2025-03-14T00:00:00+00:00,2025-03-19T00:00:00+00:00,DESTINATION,COMPLETED,1
log-03-6099903e142b,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-406af26c6eec,MS-000103-06,SHP-000103,UNLOADED,2025-03-15T00:00:00+00:00,2025-03-20T00:00:00+00:00,DESTINATION,COMPLETED,1
log-03-34dd741d0f1b,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-64a2906fb626,MS-000104-01,SHP-000104,BOOKED,2025-01-18T00:00:00+00:00,2025-01-18T00:00:00+00:00,ORIGIN,COMPLETED,1
log-03-b160ab07157e,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-8d3c8a7695df,MS-000104-02,SHP-000104,PICKED_UP,2025-02-03T00:00:00+00:00,2025-02-03T00:00:00+00:00,ORIGIN,COMPLETED,1
log-03-b29e5c0d827b,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2ad5ad850ec9,MS-000104-03,SHP-000104,ETD,2025-02-05T00:00:00+00:00,2025-02-05T00:00:00+00:00,DESTINATION,COMPLETED,1
log-03-108d8076ab51,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-4f17d797d934,MS-000104-04,SHP-000104,ETA,2025-04-03T00:00:00+00:00,2025-04-03T00:00:00+00:00,DESTINATION,COMPLETED,1
log-03-a7b8258abf37,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-90e9e6d89fdd,MS-000104-05,SHP-000104,ATA,2025-04-04T00:00:00+00:00,2025-04-04T00:00:00+00:00,DESTINATION,COMPLETED,1
log-03-136e61b219d9,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c23872014cc5,MS-000104-06,SHP-000104,UNLOADED,2025-04-05T00:00:00+00:00,2025-04-05T00:00:00+00:00,DESTINATION,COMPLETED,1
log-03-a75f3825549f,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-7e6dec9f7617,MS-000105-01,SHP-000105,BOOKED,2025-02-01T00:00:00+00:00,2025-02-04T00:00:00+00:00,ORIGIN,COMPLETED,1
log-03-80a035348a94,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9dc64cdbe0ec,MS-000105-02,SHP-000105,PICKED_UP,2025-02-19T00:00:00+00:00,2025-02-22T00:00:00+00:00,ORIGIN,COMPLETED,1
log-03-9bf1a6182d9d,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-0a8f59b3ad27,MS-000105-03,SHP-000105,ETD,2025-02-21T00:00:00+00:00,2025-02-24T00:00:00+00:00,DESTINATION,COMPLETED,1
log-03-30debaeccaee,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9848f49c3de7,MS-000105-04,SHP-000105,ETA,2025-04-29T00:00:00+00:00,2025-05-02T00:00:00+00:00,DESTINATION,COMPLETED,1
log-03-6fa812d5f103,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-80dfea7b93ce,MS-000105-05,SHP-000105,ATA,2025-04-30T00:00:00+00:00,2025-05-03T00:00:00+00:00,DESTINATION,COMPLETED,1
log-03-13d557afca49,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-1496b8e699b7,MS-000105-06,SHP-000105,UNLOADED,2025-05-01T00:00:00+00:00,2025-05-04T00:00:00+00:00,DESTINATION,COMPLETED,1
log-03-d42ac23d8c20,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e83077540560,MS-000106-01,SHP-000106,BOOKED,2025-02-21T00:00:00+00:00,2025-02-22T00:00:00+00:00,ORIGIN,COMPLETED,1
