record_id,tenant_id,scope_node_id,data_class,business_data_kind,data_origin,quality_status,certification_status,as_of_date,lineage_id,contract_id,supplier_id,material_id,contract_quantity,ordered_quantity,quantity_uom,benchmark_code,benchmark_price,premium_rate,currency,incoterm,payment_terms,valid_from,valid_to,price_formula
prc-01-3286292bc96a,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-273c972446fe,CTR-00067,SUP-0027,MAT-RA-0109,25000,612.0,TON,NICKEL,31959.38,0.004,USD,CIF,NET60,2024-01-01,2027-12-31,BENCHMARK_PRICE*(1+PREMIUM_RATE)
prc-01-b787b88edb53,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a9618f071926,CTR-00068,SUP-0028,MAT-CO-0110,27500,643.5,EA,NICKEL,31959.38,0.012,USD,FOB,NET30,2024-01-01,2027-12-31,BENCHMARK_PRICE*(1+PREMIUM_RATE)
prc-01-4de02331865d,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-12082c59c946,CTR-00069,SUP-0029,MAT-CO-0111,30000,675.0,EA,NICKEL,31959.38,0.02,KRW,CFR,NET45,2024-01-01,2027-12-31,BENCHMARK_PRICE*(1+PREMIUM_RATE)
prc-01-52dacd418fdb,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d582e866035d,CTR-00070,SUP-0030,MAT-RA-0114,32500,706.5,TON,NICKEL,31959.38,0.028,USD,CIF,NET60,2024-01-01,2027-12-31,BENCHMARK_PRICE*(1+PREMIUM_RATE)
prc-01-1a72b0d50745,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-6e325cc92961,CTR-00071,SUP-0031,MAT-CO-0116,10000,738.0,EA,NICKEL,31959.38,0.036,USD,FOB,NET30,2024-01-01,2027-12-31,BENCHMARK_PRICE*(1+PREMIUM_RATE)
prc-01-898d27472f3b,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-1430c18b6eff,CTR-00072,SUP-0032,MAT-CO-0117,12500,720.0,EA,NICKEL,31959.38,0.044,USD,CFR,NET45,2024-01-01,2027-12-31,BENCHMARK_PRICE*(1+PREMIUM_RATE)
prc-01-30685fbf7029,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9adaca580f14,CTR-00073,SUP-0033,MAT-RA-0120,15000,702.0,TON,NICKEL,31959.38,-0.02,KRW,CIF,NET60,2024-01-01,2027-12-31,BENCHMARK_PRICE*(1+PREMIUM_RATE)
prc-01-f5a3f23ef8a9,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3583afe78b3c,CTR-00074,SUP-0034,MAT-RA-0121,17500,684.0,TON,NICKEL,31959.38,-0.012,USD,FOB,NET30,2024-01-01,2027-12-31,BENCHMARK_PRICE*(1+PREMIUM_RATE)
prc-01-daa607b9da11,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-24d5a3333d3d,CTR-00075,SUP-0035,MAT-CO-0122,20000,666.0,EA,NICKEL,31959.38,-0.004,USD,CFR,NET45,2024-01-01,2027-12-31,BENCHMARK_PRICE*(1+PREMIUM_RATE)
prc-01-43a5d0aaa7cc,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-51189e05a87d,CTR-00076,SUP-0036,MAT-CO-0123,22500,648.0,EA,NICKEL,31959.38,0.004,USD,CIF,NET60,2024-01-01,2027-12-31,BENCHMARK_PRICE*(1+PREMIUM_RATE)
prc-01-7fa7fd7b0f94,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-0c8c3e5744dd,CTR-00077,SUP-0037,MAT-RA-0126,25000,630.0,TON,NICKEL,31959.38,0.012,KRW,FOB,NET30,2024-01-01,2027-12-31,BENCHMARK_PRICE*(1+PREMIUM_RATE)
prc-01-363fd9f94398,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-05bff67f55f6,CTR-00078,SUP-0038,MAT-RA-0127,27500,612.0,TON,NICKEL,31959.38,0.02,USD,CFR,NET45,2024-01-01,2027-12-31,BENCHMARK_PRICE*(1+PREMIUM_RATE)
prc-01-217006461a1a,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f52272a2aacf,CTR-00079,SUP-0039,MAT-CO-0128,30000,643.5,EA,NICKEL,31959.38,0.028,USD,CIF,NET60,2024-01-01,2027-12-31,BENCHMARK_PRICE*(1+PREMIUM_RATE)
prc-01-52173ec2668a,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c39fb47b15a0,CTR-00080,SUP-0040,MAT-CO-0129,32500,675.0,EA,NICKEL,31959.38,0.036,USD,FOB,NET30,2024-01-01,2027-12-31,BENCHMARK_PRICE*(1+PREMIUM_RATE)
prc-01-20c0e2c7851c,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5ddf0dab2978,CTR-00081,SUP-0001,MAT-RA-0132,10000,706.5,TON,NICKEL,31959.38,0.044,KRW,CFR,NET30,2024-01-01,2027-12-31,BENCHMARK_PRICE*(1+PREMIUM_RATE)
prc-01-c3ca2a4af624,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b7a143a1c808,CTR-00082,SUP-0002,MAT-RA-0133,12500,738.0,TON,NICKEL,31959.38,-0.02,USD,CIF,NET45,2024-01-01,2027-12-31,BENCHMARK_PRICE*(1+PREMIUM_RATE)
prc-01-1043bfa55345,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-4aa06eb1a93f,CTR-00083,SUP-0003,MAT-CO-0134,15000,720.0,EA,NICKEL,31959.38,-0.012,USD,FOB,NET60,2024-01-01,2027-12-31,BENCHMARK_PRICE*(1+PREMIUM_RATE)
prc-01-9a156d99d88d,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b5783c69d984,CTR-00084,SUP-0004,MAT-CO-0135,17500,702.0,EA,NICKEL,31959.38,-0.004,USD,CFR,NET30,2024-01-01,2027-12-31,BENCHMARK_PRICE*(1+PREMIUM_RATE)
prc-01-a897ee13013c,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-1208092ea467,CTR-00085,SUP-0005,MAT-RA-0139,20000,684.0,TON,NICKEL,31959.38,0.004,KRW,CIF,NET45,2024-01-01,2027-12-31,BENCHMARK_PRICE*(1+PREMIUM_RATE)
prc-01-3ab5b5b1d6dc,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e81479cb72c8,CTR-00086,SUP-0006,MAT-CO-0140,22500,666.0,EA,NICKEL,31959.38,0.012,USD,FOB,NET60,2024-01-01,2027-12-31,BENCHMARK_PRICE*(1+PREMIUM_RATE)
prc-01-f1c8066fb741,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-bc8d5f6d0bec,CTR-00087,SUP-0007,MAT-CO-0141,25000,648.0,EA,NICKEL,31959.38,0.02,USD,CFR,NET30,2024-01-01,2027-12-31,BENCHMARK_PRICE*(1+PREMIUM_RATE)
prc-01-f8c8b3394275,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-10043262a777,CTR-00088,SUP-0008,MAT-RA-0144,27500,630.0,TON,NICKEL,31959.38,0.028,USD,CIF,NET45,2024-01-01,2027-12-31,BENCHMARK_PRICE*(1+PREMIUM_RATE)
prc-01-390259e09243,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-965819cb1fb2,CTR-00089,SUP-0009,MAT-RA-0145,30000,612.0,TON,NICKEL,31959.38,0.036,KRW,FOB,NET60,2024-01-01,2027-12-31,BENCHMARK_PRICE*(1+PREMIUM_RATE)
prc-01-666dcc265b62,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-840849f15fe8,CTR-00090,SUP-0010,MAT-CO-0146,32500,643.5,EA,NICKEL,31959.38,0.044,USD,CFR,NET30,2024-01-01,2027-12-31,BENCHMARK_PRICE*(1+PREMIUM_RATE)
prc-01-20e2a3fb785a,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-6935b0906688,CTR-00091,SUP-0011,MAT-CO-0147,10000,675.0,EA,NICKEL,31959.38,-0.02,USD,CIF,NET45,2024-01-01,2027-12-31,BENCHMARK_PRICE*(1+PREMIUM_RATE)
prc-01-e9ff1638fa60,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2a75ce72980b,CTR-00092,SUP-0012,MAT-RA-0150,12500,706.5,TON,NICKEL,31959.38,-0.012,USD,FOB,NET60,2024-01-01,2027-12-31,BENCHMARK_PRICE*(1+PREMIUM_RATE)
prc-01-7f9c4c54c3a8,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b2981add52e1,CTR-00093,SUP-0013,MAT-RA-0151,15000,738.0,TON,NICKEL,31959.38,-0.004,KRW,CFR,NET30,2024-01-01,2027-12-31,BENCHMARK_PRICE*(1+PREMIUM_RATE)
prc-01-4ab4092fd9bf,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-4ce931ffe170,CTR-00094,SUP-0014,MAT-CO-0152,17500,720.0,EA,NICKEL,31959.38,0.004,USD,CIF,NET45,2024-01-01,2027-12-31,BENCHMARK_PRICE*(1+PREMIUM_RATE)
prc-01-e47a0a2e858b,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2e783c363bf6,CTR-00095,SUP-0015,MAT-CO-0153,20000,702.0,EA,NICKEL,31959.38,0.012,USD,FOB,NET60,2024-01-01,2027-12-31,BENCHMARK_PRICE*(1+PREMIUM_RATE)
prc-01-ed27ee606a82,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2c52c4715901,CTR-00096,SUP-0016,MAT-RA-0156,22500,684.0,TON,NICKEL,31959.38,0.02,USD,CFR,NET30,2024-01-01,2027-12-31,BENCHMARK_PRICE*(1+PREMIUM_RATE)
prc-01-dc7f9acca462,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-be6080173bef,CTR-00097,SUP-0017,MAT-RA-0157,25000,666.0,TON,NICKEL,31959.38,0.028,KRW,CIF,NET45,2024-01-01,2027-12-31,BENCHMARK_PRICE*(1+PREMIUM_RATE)
prc-01-b8d77ee5adde,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a9a66ed7c332,CTR-00098,SUP-0018,MAT-CO-0158,27500,648.0,EA,NICKEL,31959.38,0.036,USD,FOB,NET60,2024-01-01,2027-12-31,BENCHMARK_PRICE*(1+PREMIUM_RATE)
prc-01-08bc3266c283,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-27f664212d4d,CTR-00099,SUP-0019,MAT-CO-0159,30000,630.0,EA,NICKEL,31959.38,0.044,USD,CFR,NET30,2024-01-01,2027-12-31,BENCHMARK_PRICE*(1+PREMIUM_RATE)
prc-01-e384f1f461a7,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5d9bfc8a10c8,CTR-00100,SUP-0020,MAT-RA-0162,32500,612.0,TON,NICKEL,31959.38,-0.02,USD,CIF,NET45,2024-01-01,2027-12-31,BENCHMARK_PRICE*(1+PREMIUM_RATE)
