record_id,tenant_id,scope_node_id,data_class,business_data_kind,data_origin,quality_status,certification_status,as_of_date,lineage_id,finance_document_id,document_type,partner_id,reference_id,posting_date,due_date,amount,currency,paid_at,status
fin-02-9f6a6dd86b77,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-8854ccdaf37d,AP-PO-000142-10,AP,SUP-0002,PO-000142-10,2026-05-14,2026-06-28,400977.95,USD,2026-06-25,PAID
fin-02-1338ee3151ca,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c82f809b8ab9,AP-PO-000143-10,AP,SUP-0003,PO-000143-10,2026-06-07,2026-07-22,642170.4,USD,2026-07-19,PAID
fin-02-908267881f74,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-11f8f29e4b8a,AP-PO-000144-10,AP,SUP-0004,PO-000144-10,2026-07-01,2026-08-15,161832.0,USD,2026-08-12,PAID
fin-02-607b14e1cced,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-35a0d8170ed8,AP-PO-000146-10,AP,SUP-0006,PO-000146-10,2026-08-18,2026-10-02,263057.76,USD,2026-09-29,PAID
fin-02-a3e380cae1c6,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-7775758301cc,AP-PO-000148-10,AP,SUP-0008,PO-000148-10,2026-04-09,2026-05-24,367378.11,USD,2026-05-21,PAID
fin-02-b85fab00abe9,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-09ec64235cd4,AP-PO-000151-10,AP,SUP-0001,PO-000151-10,2026-04-11,2026-05-26,493684.46,KRW,2026-05-23,PAID
fin-02-0eb24098f251,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-32a6d0d9ef8e,AP-PO-000153-10,AP,SUP-0003,PO-000153-10,2026-05-29,2026-07-13,26501.91,USD,2026-07-10,PAID
fin-02-c8b16c4629e0,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-41d72b39942c,AP-PO-000154-10,AP,SUP-0004,PO-000154-10,2026-06-22,2026-08-06,652486.2,USD,2026-08-03,PAID
fin-02-782ac3a76a9a,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-0e381c831b0d,AP-PO-000156-10,AP,SUP-0006,PO-000156-10,2026-08-10,2026-09-24,384137.95,USD,2026-09-21,PAID
fin-02-592be68b1eac,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-0abe847bf6b9,AP-PO-000157-10,AP,SUP-0007,PO-000157-10,2026-09-03,2026-10-18,703239.63,USD,2026-10-15,PAID
fin-02-ee97453326fe,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-378517a89eea,AP-PO-000158-10,AP,SUP-0008,PO-000158-10,2026-09-27,2026-11-11,319731.24,USD,2026-11-08,PAID
fin-02-0dd5af2e911d,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-bfda159dd47d,AP-PO-000159-10,AP,SUP-0009,PO-000159-10,2026-04-24,2026-06-08,347519.7,KRW,2026-06-05,PAID
fin-02-5e9bff846862,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-616e507ec0e7,AP-PO-000161-10,AP,SUP-0001,PO-000161-10,2026-04-02,2026-05-17,6378481.88,KRW,2026-05-14,PAID
fin-02-14b0468e67f2,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-96c903e784bc,AP-PO-000162-10,AP,SUP-0002,PO-000162-10,2026-04-27,2026-06-11,378693.14,USD,2026-06-08,PAID
fin-02-20c212bdaa8b,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-8a824a6159dd,AP-PO-000163-10,AP,SUP-0003,PO-000163-10,2026-05-21,2026-07-05,545844.84,USD,2026-07-02,PAID
fin-02-6b3ba003e9b5,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b085a78ee293,AP-PO-000164-10,AP,SUP-0004,PO-000164-10,2026-06-14,2026-07-29,598778.4,USD,2026-07-26,PAID
fin-02-313e50c188b5,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-4668063f9349,AP-PO-000166-10,AP,SUP-0006,PO-000166-10,2026-08-01,2026-09-15,164411.1,USD,2026-09-12,PAID
fin-02-8c507d9b65af,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-be632c2785e0,AP-PO-000168-10,AP,SUP-0008,PO-000168-10,2026-09-18,2026-11-02,267184.08,USD,2026-10-30,PAID
fin-02-5755d0940ddb,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-325341555983,AP-PO-000169-10,AP,SUP-0009,PO-000169-10,2026-04-16,2026-05-31,12198666.8,KRW,2026-05-28,PAID
fin-02-ca13f6cdcaaf,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-6896737cb492,AP-PO-000170-10,AP,SUP-0010,PO-000170-10,2026-05-10,2026-06-24,347519.7,USD,2026-06-21,PAID
fin-02-5eea109524ba,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-fcbf45ec2f7d,AP-PO-000171-10,AP,SUP-0001,PO-000171-10,2026-03-25,2026-05-09,398132.63,KRW,2026-05-06,PAID
fin-02-9cabb78b23dd,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3725d1abf7a2,AP-PO-000172-10,AP,SUP-0002,PO-000172-10,2026-04-18,2026-06-02,449519.28,USD,2026-05-30,PAID
fin-02-51cd03713339,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c366f2cf774f,AP-PO-000173-10,AP,SUP-0003,PO-000173-10,2026-05-12,2026-06-26,25297.24,USD,2026-06-23,PAID
fin-02-30ea230130a2,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a21c9df36150,AP-PO-000175-10,AP,SUP-0005,PO-000175-10,2026-06-29,2026-08-13,608321.07,KRW,2026-08-10,PAID
fin-02-7e53c3480c06,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f95b65a4963d,AP-PO-000176-10,AP,SUP-0006,PO-000176-10,2026-07-24,2026-09-07,362795.72,USD,2026-09-04,PAID
fin-02-a359f480cda7,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2c06bf5edf1b,AP-PO-000177-10,AP,SUP-0007,PO-000177-10,2026-08-17,2026-10-01,666223.5,USD,2026-09-28,PAID
fin-02-9dfcdba387e8,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d62ff06d6b3b,AP-PO-000179-10,AP,SUP-0009,PO-000179-10,2026-10-04,2026-11-18,252741.6,KRW,2026-11-15,PAID
fin-02-2c37a4afb40b,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-94b28a3317ee,AP-PO-000180-10,AP,SUP-0010,PO-000180-10,2026-05-01,2026-06-15,502093.02,USD,2026-06-12,PAID
fin-02-13b047c23178,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-1d16ddb4b15d,AP-PO-000182-10,AP,SUP-0002,PO-000182-10,2026-04-09,2026-05-24,512359.53,USD,2026-05-21,PAID
fin-02-60de8f35aa16,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-926c3e2ea6ff,AP-PO-000186-10,AP,SUP-0006,PO-000186-10,2026-07-15,2026-08-29,608321.07,USD,2026-08-26,PAID
fin-02-80c9fb17fb6b,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e0011cb4ba3c,AP-PO-000190-10,AP,SUP-0010,PO-000190-10,2026-04-23,2026-06-07,252741.6,USD,2026-06-04,PAID
fin-02-e46ac56f591f,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f968427695d0,AP-PO-000192-10,AP,SUP-0002,PO-000192-10,2026-04-01,2026-05-16,353193.72,USD,2026-05-13,PAID
fin-02-2d988bdc1b97,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c83e5dc71c00,AP-PO-000193-10,AP,SUP-0003,PO-000193-10,2026-04-25,2026-06-09,24092.68,USD,2026-06-06,PAID
fin-02-a7409b76348d,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9056d3163504,AP-PO-000194-10,AP,SUP-0004,PO-000194-10,2026-05-19,2026-07-03,456740.34,USD,2026-06-30,PAID
fin-02-82b53086be18,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e0887291e975,AP-PO-000195-10,AP,SUP-0005,PO-000195-10,2026-06-12,2026-07-27,509674.41,KRW,2026-07-24,PAID
fin-02-8adb9f445c25,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-0f1fad401e7c,AP-PO-000196-10,AP,SUP-0006,PO-000196-10,2026-07-06,2026-08-20,490838.02,USD,2026-08-17,PAID
fin-02-f2c103ec6534,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c7ac44110030,AP-PO-000198-10,AP,SUP-0008,PO-000198-10,2026-08-24,2026-10-08,673118.4,USD,2026-10-05,PAID
fin-02-dc3abef378dc,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-0502bdb129c4,AR-SO-000001-10,AR,CUS-0001,SO-000001-10,2026-02-23,2026-04-09,72200.0,KRW,2026-04-07,COLLECTED
fin-02-68cdd2bdb5b4,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-cd8888dd35cd,AR-SO-000002-10,AR,CUS-0002,SO-000002-10,2026-03-08,2026-04-22,223953.6,USD,2026-04-20,COLLECTED
fin-02-0441dd79cc3c,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-8c9b8ad0e09e,AR-SO-000003-10,AR,CUS-0003,SO-000003-10,2026-03-23,2026-05-07,355315.2,USD,2026-05-05,COLLECTED
fin-02-89ac21602caa,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ca26c6e5f794,AR-SO-000004-10,AR,CUS-0004,SO-000004-10,2026-04-06,2026-05-21,1549.99,USD,2026-05-19,COLLECTED
fin-02-a7b0316bf6a6,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-370214f1ad78,AR-SO-000005-10,AR,CUS-0005,SO-000005-10,2026-04-19,2026-06-03,12851.25,KRW,2026-06-01,COLLECTED
fin-02-2cb656463348,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-8c619d022681,AR-SO-000006-10,AR,CUS-0006,SO-000006-10,2026-05-02,2026-06-16,158317.5,USD,2026-06-14,COLLECTED
fin-02-6f4a701fa8a9,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-0f783355ea98,AR-SO-000007-10,AR,CUS-0007,SO-000007-10,2026-05-15,2026-06-29,446409.6,USD,2026-06-27,COLLECTED
fin-02-b9809359611f,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-99e507005a5f,AR-SO-000008-10,AR,CUS-0008,SO-000008-10,2026-05-29,2026-07-13,658451.2,USD,2026-07-11,COLLECTED
fin-02-037cb8507daa,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b3ed4aaf4026,AR-SO-000009-10,AR,CUS-0001,SO-000009-10,2026-06-14,2026-07-29,2711.23,KRW,2026-07-27,COLLECTED
fin-02-e49f2db678f9,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b317723fe643,AR-SO-000010-10,AR,CUS-0002,SO-000010-10,2026-06-29,2026-08-13,19212.8,USD,2026-08-11,COLLECTED
fin-02-a40102f60e5d,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-289224605b61,AR-SO-000011-10,AR,CUS-0003,SO-000011-10,2026-07-14,2026-08-28,228475.0,USD,2026-08-26,COLLECTED
fin-02-03a6beeae85a,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3117fa444959,AR-SO-000012-10,AR,CUS-0004,SO-000012-10,2026-07-26,2026-09-09,624139.2,USD,2026-09-07,COLLECTED
fin-02-4452d067fd1f,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-8bda0b3c5c7e,AR-SO-000013-10,AR,CUS-0005,SO-000013-10,2026-08-09,2026-09-23,896076.8,KRW,2026-09-21,COLLECTED
fin-02-deb086bd7ecb,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f9cf691280e3,AR-SO-000014-10,AR,CUS-0006,SO-000014-10,2026-08-24,2026-10-08,3604.78,USD,2026-10-06,COLLECTED
fin-02-82e551747e6e,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2456881f9f7c,AR-SO-000015-10,AR,CUS-0007,SO-000015-10,2026-03-08,2026-04-22,27926.5,USD,2026-04-20,COLLECTED
fin-02-6cb64d40f013,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-05a84d86a815,AR-SO-000016-10,AR,CUS-0008,SO-000016-10,2026-03-25,2026-05-09,325251.5,USD,2026-05-07,COLLECTED
fin-02-b5577c64a0df,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-8f4fce3122fd,AR-SO-000017-10,AR,CUS-0001,SO-000017-10,2026-04-09,2026-05-24,873523.2,KRW,2026-05-22,COLLECTED
fin-02-d8a154bfbab5,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-4aef1c5ff3d6,AR-SO-000018-10,AR,CUS-0002,SO-000018-10,2026-04-19,2026-06-03,267776.0,USD,2026-06-01,COLLECTED
fin-02-d1efc84c3b86,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-eeefdbb5da2d,AR-SO-000019-10,AR,CUS-0003,SO-000019-10,2026-05-06,2026-06-20,1105.8,USD,2026-06-18,COLLECTED
fin-02-baca9c79e175,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b6a2ec3b0143,AR-SO-000020-10,AR,CUS-0004,SO-000020-10,2026-05-22,2026-07-06,9499.75,USD,2026-07-04,COLLECTED
fin-02-02da074e992c,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-6af1fdb5981a,AR-SO-000021-10,AR,CUS-0005,SO-000021-10,2026-06-02,2026-07-17,121214.3,KRW,2026-07-15,COLLECTED
fin-02-7f7c67b0f14f,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3b64e6184b18,AR-SO-000022-10,AR,CUS-0006,SO-000022-10,2026-06-19,2026-08-03,350227.2,USD,2026-08-01,COLLECTED
fin-02-85233858de66,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a498f0a70d30,AR-SO-000023-10,AR,CUS-0007,SO-000023-10,2026-06-29,2026-08-13,526944.0,USD,2026-08-11,COLLECTED
fin-02-54e020c7912a,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5263fff347b3,AR-SO-000024-10,AR,CUS-0008,SO-000024-10,2026-07-14,2026-08-28,2205.84,USD,2026-08-26,COLLECTED
fin-02-8b5d5c043b4c,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-cc2b5d05afc4,AR-SO-000025-10,AR,CUS-0001,SO-000025-10,2026-07-27,2026-09-10,17681.62,KRW,2026-09-08,COLLECTED
fin-02-f44bc20f9d90,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-bdaded1c57bd,AR-SO-000026-10,AR,CUS-0002,SO-000026-10,2026-07-16,2026-08-30,212176.8,USD,2026-08-28,COLLECTED
fin-02-bc78d074b1a4,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-261bf5c78dc9,AR-SO-000027-10,AR,CUS-0003,SO-000027-10,2026-08-03,2026-09-17,584923.2,USD,2026-09-15,COLLECTED
fin-02-2cfa8e98e6c0,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ed5df995cdbb,AR-SO-000028-10,AR,CUS-0004,SO-000028-10,2026-08-16,2026-09-30,760000.0,USD,2026-09-28,COLLECTED
fin-02-cff4e87efa6e,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-0fbfe9834ce4,AR-SO-000029-10,AR,CUS-0005,SO-000029-10,2026-03-05,2026-04-19,3082.25,KRW,2026-04-17,COLLECTED
fin-02-8e7a205ef8fd,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-20bdc462de88,AR-SO-000030-10,AR,CUS-0006,SO-000030-10,2026-03-17,2026-05-01,24007.15,USD,2026-04-29,COLLECTED
fin-02-2134ec2c7495,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-efb26ab26292,AR-SO-000031-10,AR,CUS-0007,SO-000031-10,2026-04-02,2026-05-17,281946.7,USD,2026-05-15,COLLECTED
fin-02-4a2a76ba764c,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2056ba237610,AR-SO-000032-10,AR,CUS-0008,SO-000032-10,2026-04-16,2026-05-31,761673.6,USD,2026-05-29,COLLECTED
fin-02-badd4fa28dc4,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-346eafcfa350,AR-SO-000033-10,AR,CUS-0001,SO-000033-10,2026-04-27,2026-06-11,1082720.0,KRW,2026-06-09,COLLECTED
fin-02-8eb9789bba4c,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-62cd31ec3335,AR-SO-000034-10,AR,CUS-0002,SO-000034-10,2026-05-14,2026-06-28,4316.93,USD,2026-06-26,COLLECTED
fin-02-2cc1b5734b04,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-dfed8182ec93,AR-SO-000035-10,AR,CUS-0003,SO-000035-10,2026-05-25,2026-07-09,7188.37,USD,2026-07-07,COLLECTED
fin-02-227d4cb17c61,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-fdaa80ee9c24,AR-SO-000036-10,AR,CUS-0004,SO-000036-10,2026-06-11,2026-07-26,96388.9,USD,2026-07-24,COLLECTED
fin-02-cb129459949e,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a8ac0eec6a17,AR-SO-000037-10,AR,CUS-0005,SO-000037-10,2026-06-26,2026-08-10,259920.0,KRW,2026-08-08,COLLECTED
fin-02-51c8ba107a2d,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ddc455e3abdd,AR-SO-000038-10,AR,CUS-0006,SO-000038-10,2026-07-08,2026-08-22,403270.4,USD,2026-08-20,COLLECTED
fin-02-a2a65d8ef6b2,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-7c209aa5a216,AR-SO-000039-10,AR,CUS-0007,SO-000039-10,2026-07-20,2026-09-03,1729.82,USD,2026-09-01,COLLECTED
fin-02-9149fad118fb,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-503ee5f5f1a4,AR-SO-000040-10,AR,CUS-0008,SO-000040-10,2026-08-05,2026-09-19,14098.81,USD,2026-09-17,COLLECTED
fin-02-1427074691ef,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ecc2d331ad30,AR-SO-000041-10,AR,CUS-0001,SO-000041-10,2026-08-19,2026-10-03,172554.2,KRW,2026-10-01,COLLECTED
fin-02-86db78fe1e89,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d52e6a40a460,AR-SO-000042-10,AR,CUS-0002,SO-000042-10,2026-09-04,2026-10-19,482376.0,USD,2026-10-17,COLLECTED
fin-02-c85e274d1412,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c7d4cfb74b3f,AR-SO-000043-10,AR,CUS-0003,SO-000043-10,2026-03-21,2026-05-05,706406.4,USD,2026-05-03,COLLECTED
fin-02-39d75181beb6,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a46733f36a11,AR-SO-000044-10,AR,CUS-0004,SO-000044-10,2026-04-04,2026-05-19,2891.06,USD,2026-05-17,COLLECTED
fin-02-d14f997b3c3f,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-4ccfbd84070e,AR-SO-000045-10,AR,CUS-0005,SO-000045-10,2026-04-19,2026-06-03,22724.35,KRW,2026-06-01,COLLECTED
