record_id,tenant_id,scope_node_id,data_class,business_data_kind,data_origin,quality_status,certification_status,as_of_date,lineage_id,clearance_id,shipment_id,declaration_date,inspection_status,duty_amount,currency,cleared_at,status,source_version
log-04-5259c084b38a,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ae0be944f19b,CUSCLR-000299,SHP-000299,2026-05-01,CLEARED,0.0,USD,2026-05-05,CLEARED,1
log-04-0feee59ce89d,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-fdd77b3b700d,CUSCLR-000300,SHP-000300,2026-05-27,CLEARED,70021.08,USD,2026-05-28,CLEARED,1
log-04-60ea4943e20c,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-93a06bc5e8eb,CUSCLR-000301,SHP-000301,2026-05-14,CLEARED,0.0,USD,2026-05-16,CLEARED,1
log-04-b8f4330227f3,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d3c00135f027,CUSCLR-000302,SHP-000302,2026-07-02,CLEARED,0.0,USD,2026-07-05,CLEARED,1
log-04-2beb3a96e65d,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9cd24e6eabf7,CUSCLR-000303,SHP-000303,2026-09-12,CLEARED,0.0,USD,2026-09-16,CLEARED,1
log-04-830411ac6905,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-7d0e5576070f,CUSCLR-000304,SHP-000304,2023-11-07,CLEARED,0.0,KRW,2023-11-08,CLEARED,1
log-04-5168f4985ff1,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-469aed8231cc,CUSCLR-000305,SHP-000305,2023-11-28,CLEARED,17737.46,USD,2023-11-30,CLEARED,1
log-04-dcfc86804af3,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-89b0a6037c1e,CUSCLR-000306,SHP-000306,2023-12-23,CLEARED,0.0,USD,2023-12-26,CLEARED,1
log-04-ed481486bd8c,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ddac2fc23dfc,CUSCLR-000307,SHP-000307,2023-10-31,CLEARED,0.0,USD,2023-11-04,CLEARED,1
log-04-09c325d95118,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9576efaa2d91,CUSCLR-000308,SHP-000308,2023-11-27,INSPECTED,0.0,KRW,2023-11-28,CLEARED,1
log-04-07032083c08e,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-cbee52369c35,CUSCLR-000309,SHP-000309,2023-12-18,CLEARED,0.0,USD,2023-12-20,CLEARED,1
log-04-6299c0272039,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-7a23824d5ec7,CUSCLR-000310,SHP-000310,2024-01-09,CLEARED,71041.55,USD,2024-01-12,CLEARED,1
log-04-92f2f145d4ac,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-1d3aade0975a,CUSCLR-000311,SHP-000311,2024-03-25,CLEARED,0.0,USD,2024-03-29,CLEARED,1
log-04-e37b8f1d4ed6,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-404292754964,CUSCLR-000312,SHP-000312,2024-04-23,CLEARED,0.0,USD,2024-04-24,CLEARED,1
log-04-ac3c4acc9902,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-1fc304f21471,CUSCLR-000313,SHP-000313,2024-05-11,CLEARED,0.0,USD,2024-05-13,CLEARED,1
log-04-c0cc83d814aa,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-01fa0e2db1aa,CUSCLR-000314,SHP-000314,2024-04-22,CLEARED,0.0,USD,2024-04-25,CLEARED,1
log-04-5a373fade061,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d1945c488cb3,CUSCLR-000315,SHP-000315,2024-06-05,CLEARED,6232.08,USD,2024-06-09,CLEARED,1
log-04-8ca431434e93,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f6683b856a3b,CUSCLR-000316,SHP-000316,2024-07-25,CLEARED,0.0,USD,2024-07-26,CLEARED,1
log-04-8ad03751ea80,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-1056e7742da8,CUSCLR-000317,SHP-000317,2024-08-15,CLEARED,0.0,USD,2024-08-17,CLEARED,1
log-04-d31ae5e390c0,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-816ebceaf849,CUSCLR-000318,SHP-000318,2024-09-06,CLEARED,0.0,USD,2024-09-09,CLEARED,1
log-04-4cb45e067bff,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-058aad9f3158,CUSCLR-000319,SHP-000319,2024-10-04,INSPECTED,0.0,KRW,2024-10-08,CLEARED,1
log-04-59f2e2d09d27,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-1ac9a6d256af,CUSCLR-000320,SHP-000320,2024-10-31,CLEARED,14861.11,USD,2024-11-01,CLEARED,1
log-04-bec00d139a1c,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c03819587c33,CUSCLR-000321,SHP-000321,2024-12-15,CLEARED,0.0,USD,2024-12-17,CLEARED,1
log-04-ef25503fb83f,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-43832f0c90d6,CUSCLR-000322,SHP-000322,2024-10-26,CLEARED,0.0,KRW,2024-10-29,CLEARED,1
log-04-55671977aa6d,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-8def6e45b7e1,CUSCLR-000323,SHP-000323,2024-12-14,CLEARED,0.0,USD,2024-12-18,CLEARED,1
log-04-da3e7afd1d10,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f804b11d353f,CUSCLR-000324,SHP-000324,2025-01-05,CLEARED,0.0,USD,2025-01-06,CLEARED,1
log-04-760190db165c,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5ec80979094a,CUSCLR-000325,SHP-000325,2025-02-26,CLEARED,10546.6,USD,2025-02-28,CLEARED,1
log-04-87746a5189d6,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-bf01c54ae6b1,CUSCLR-000326,SHP-000326,2025-04-13,CLEARED,0.0,USD,2025-04-16,CLEARED,1
log-04-6a780b615623,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-fb4f18aeb389,CUSCLR-000327,SHP-000327,2025-03-07,CLEARED,0.0,KRW,2025-03-11,CLEARED,1
log-04-552cfce716b4,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-15a31c948445,CUSCLR-000328,SHP-000328,2025-03-30,CLEARED,0.0,USD,2025-03-31,CLEARED,1
log-04-758029640c2b,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a4eab12469b6,CUSCLR-000329,SHP-000329,2025-04-22,CLEARED,0.0,USD,2025-04-24,CLEARED,1
log-04-3406b3ee0147,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-249486e9f449,CUSCLR-000330,SHP-000330,2025-06-14,INSPECTED,154785.67,KRW,2025-06-17,CLEARED,1
log-04-506497922dd4,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-370fc9a074d9,CUSCLR-000331,SHP-000331,2025-07-06,CLEARED,0.0,USD,2025-07-10,CLEARED,1
log-04-6a97f2f46629,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3df0a1eb7f69,CUSCLR-000332,SHP-000332,2025-07-30,CLEARED,0.0,USD,2025-07-31,CLEARED,1
log-04-4411908f4e6e,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b926c0fbce73,CUSCLR-000333,SHP-000333,2025-09-07,CLEARED,0.0,USD,2025-09-09,CLEARED,1
log-04-a4b3b218db7b,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-612e0259a708,CUSCLR-000334,SHP-000334,2025-09-19,CLEARED,0.0,KRW,2025-09-22,CLEARED,1
log-04-62cbda192dc5,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-85b6ae2e1274,CUSCLR-000335,SHP-000335,2025-10-11,CLEARED,11984.77,USD,2025-10-15,CLEARED,1
log-04-2f86dce3a42a,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-58e152bad542,CUSCLR-000336,SHP-000336,2025-11-01,CLEARED,0.0,USD,2025-11-02,CLEARED,1
log-04-991c7373ea52,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-09c3caacf3c5,CUSCLR-000337,SHP-000337,2025-09-20,CLEARED,0.0,USD,2025-09-22,CLEARED,1
log-04-5cf0eb3516b6,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-34f3d8ac91e9,CUSCLR-000338,SHP-000338,2025-12-01,CLEARED,0.0,USD,2025-12-04,CLEARED,1
log-04-f41ce31156d1,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-64e8b7364cd2,CUSCLR-000339,SHP-000339,2025-12-25,CLEARED,0.0,USD,2025-12-29,CLEARED,1
log-04-9f3eacdc0018,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-80a93ca9a22c,CUSCLR-000340,SHP-000340,2026-01-16,CLEARED,24196.13,KRW,2026-01-17,CLEARED,1
log-04-7d0ffefd55ae,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d133294d5068,CUSCLR-000341,SHP-000341,2026-02-11,INSPECTED,0.0,USD,2026-02-13,CLEARED,1
log-04-d70a4d715499,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2adc98e2907b,CUSCLR-000342,SHP-000342,2026-03-28,CLEARED,0.0,USD,2026-03-31,CLEARED,1
log-04-0441c6c2fe2a,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-0fbc710e5ea7,CUSCLR-000343,SHP-000343,2026-02-11,CLEARED,0.0,KRW,2026-02-15,CLEARED,1
log-04-58181a4b2495,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a5d0e25ec7e7,CUSCLR-000344,SHP-000344,2026-03-31,CLEARED,0.0,USD,2026-04-01,CLEARED,1
log-04-38508eab57a1,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-0b4c24bf728d,CUSCLR-000345,SHP-000345,2026-04-25,CLEARED,16299.28,USD,2026-04-27,CLEARED,1
log-04-78e1e3cfccf8,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a27c13a05150,CUSCLR-000346,SHP-000346,2026-07-31,CLEARED,0.0,USD,2026-08-03,CLEARED,1
log-04-16db0def0ce4,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f31c79a883db,CUSCLR-000347,SHP-000347,2026-08-24,CLEARED,0.0,KRW,2026-08-28,CLEARED,1
log-04-e868e9780eed,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3bd5c7483d9c,CUSCLR-000348,SHP-000348,2026-09-16,CLEARED,0.0,USD,2026-09-17,CLEARED,1
log-04-a28c0a96e7e7,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3ca92431d2ed,CUSCLR-000349,SHP-000349,2026-10-12,CLEARED,0.0,USD,2026-10-14,CLEARED,1
log-04-d1844d28077d,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-cee246c43fb7,CUSCLR-000350,SHP-000350,2023-08-26,CLEARED,11984.77,USD,2023-08-29,CLEARED,1
log-04-8e2e7e5c395b,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-48bae9cbbbe9,CUSCLR-000351,SHP-000351,2023-09-18,CLEARED,0.0,KRW,2023-09-22,CLEARED,1
log-04-f494781578fa,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b410a296adf6,CUSCLR-000352,SHP-000352,2023-10-16,INSPECTED,0.0,USD,2023-10-17,CLEARED,1
log-04-3f14c5130434,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2f3b839912ad,CUSCLR-000353,SHP-000353,2023-12-03,CLEARED,0.0,USD,2023-12-05,CLEARED,1
log-04-1091000e02f6,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-344be67810b0,CUSCLR-000354,SHP-000354,2023-12-22,CLEARED,0.0,KRW,2023-12-25,CLEARED,1
log-04-d71813e74ac6,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-876ec56b442b,CUSCLR-000355,SHP-000355,2024-03-12,CLEARED,7670.25,USD,2024-03-16,CLEARED,1
log-04-3b2d75950a2c,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e56545a3aa43,CUSCLR-000356,SHP-000356,2024-04-01,CLEARED,0.0,KRW,2024-04-02,CLEARED,1
log-04-72fce29fc3e6,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c23d5ba0c024,CUSCLR-000357,SHP-000357,2024-02-15,CLEARED,0.0,USD,2024-02-17,CLEARED,1
log-04-e037adc82008,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-0f96c9d7d22b,CUSCLR-000358,SHP-000358,2024-03-10,CLEARED,0.0,USD,2024-03-13,CLEARED,1
log-04-433bbb45274d,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f94f8d201c7c,CUSCLR-000359,SHP-000359,2024-03-28,CLEARED,0.0,USD,2024-04-01,CLEARED,1
log-04-541fec1b7871,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-997b27df58b3,CUSCLR-000360,SHP-000360,2024-04-24,CLEARED,197781.9,KRW,2024-04-25,CLEARED,1
log-04-be5cd1d49218,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c3022b934028,CUSCLR-000361,SHP-000361,2024-05-13,CLEARED,0.0,USD,2024-05-15,CLEARED,1
log-04-06f4e6db2ce7,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-166be06f45c5,CUSCLR-000362,SHP-000362,2024-06-14,CLEARED,0.0,USD,2024-06-17,CLEARED,1
log-04-e4ded421675c,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-7c36dd122a5c,CUSCLR-000363,SHP-000363,2024-08-20,INSPECTED,0.0,USD,2024-08-24,CLEARED,1
log-04-c7fda7a3ee5e,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-8ee5d1b56920,CUSCLR-000364,SHP-000364,2024-09-18,CLEARED,0.0,USD,2024-09-19,CLEARED,1
log-04-7be6cd8dd419,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-669afd45dc44,CUSCLR-000365,SHP-000365,2024-08-17,CLEARED,201.98,KRW,2024-08-19,CLEARED,1
log-04-10454045edda,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-131191332aa3,CUSCLR-000366,SHP-000366,2024-09-14,CLEARED,0.0,USD,2024-09-17,CLEARED,1
log-04-8f55ec1a8731,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-fb4ab7d5a999,CUSCLR-000367,SHP-000367,2024-10-07,CLEARED,0.0,USD,2024-10-11,CLEARED,1
log-04-fd2101bed908,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ef60b1bc1f86,CUSCLR-000368,SHP-000368,2024-12-19,CLEARED,0.0,USD,2024-12-20,CLEARED,1
log-04-5b28a8d10cee,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-cc8f81690f01,CUSCLR-000369,SHP-000369,2025-02-09,CLEARED,0.0,USD,2025-02-11,CLEARED,1
log-04-459dc98df7ec,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ed10e56b4025,CUSCLR-000370,SHP-000370,2025-01-12,CLEARED,148829.08,KRW,2025-01-15,CLEARED,1
log-04-3933efbf2502,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c5309192c187,CUSCLR-000371,SHP-000371,2025-01-23,CLEARED,0.0,USD,2025-01-27,CLEARED,1
log-04-74136dcda88b,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b3b85b763ae2,CUSCLR-000372,SHP-000372,2025-02-20,CLEARED,0.0,USD,2025-02-21,CLEARED,1
log-04-c089d25b6451,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-8ac67792f014,CUSCLR-000373,SHP-000373,2025-07-10,CLEARED,0.0,KRW,2025-07-12,CLEARED,1
log-04-35abda486505,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-229556b77a84,CUSCLR-000374,SHP-000374,2025-08-07,INSPECTED,0.0,USD,2025-08-10,CLEARED,1
log-04-d5c5a5dbf850,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-20cb46d01c34,CUSCLR-000375,SHP-000375,2025-08-28,CLEARED,4793.91,USD,2025-09-01,CLEARED,1
log-04-6ddc4b0e2847,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-923a924102e3,CUSCLR-000376,SHP-000376,2025-08-07,CLEARED,0.0,KRW,2025-08-08,CLEARED,1
log-04-f4f5f625ba55,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b88a833fde5c,CUSCLR-000377,SHP-000377,2025-09-01,CLEARED,0.0,USD,2025-09-03,CLEARED,1
log-04-b4d3c4825a5d,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2344eb333a78,CUSCLR-000378,SHP-000378,2025-09-22,CLEARED,0.0,USD,2025-09-25,CLEARED,1
log-04-38923bc27f53,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-1482f07c3cb1,CUSCLR-000379,SHP-000379,2025-10-19,CLEARED,0.0,USD,2025-10-23,CLEARED,1
log-04-e7eadf51b248,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-957d5d38c4e5,CUSCLR-000380,SHP-000380,2025-11-05,CLEARED,21040.14,KRW,2025-11-06,CLEARED,1
log-04-6bc06d3ce52b,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-078856d5d4b3,CUSCLR-000381,SHP-000381,2025-12-03,CLEARED,0.0,USD,2025-12-05,CLEARED,1
log-04-86da0a9db371,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-4d40277193a9,CUSCLR-000382,SHP-000382,2025-12-26,CLEARED,0.0,USD,2025-12-29,CLEARED,1
log-04-125d2ae31efb,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5deddedb349f,CUSCLR-000383,SHP-000383,2026-01-19,CLEARED,0.0,USD,2026-01-23,CLEARED,1
log-04-15d7b5e6b401,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-4ad30d7d4ac9,CUSCLR-000384,SHP-000384,2026-02-10,CLEARED,0.0,KRW,2026-02-11,CLEARED,1
log-04-2bc634b57377,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-251b896fff29,CUSCLR-000385,SHP-000385,2025-12-31,INSPECTED,4793.91,USD,2026-01-02,CLEARED,1
log-04-e64ae79795ba,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-1f31f5e11f7a,CUSCLR-000386,SHP-000386,2026-01-22,CLEARED,0.0,USD,2026-01-25,CLEARED,1
log-04-514fc7b27387,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-1e2142067657,CUSCLR-000387,SHP-000387,2026-04-05,CLEARED,0.0,USD,2026-04-09,CLEARED,1
