record_id,tenant_id,scope_node_id,data_class,business_data_kind,data_origin,quality_status,certification_status,as_of_date,lineage_id,plan_line_id,plan_date,site_id,product_id,plan_quantity,quantity_uom,priority,material_requirement,capacity_requirement_hours,status
mfg-01-7f24b88ec7d9,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-6d9ef4cd9dfa,MPS-0000086,2026-04-14,plant-afs-battery-02,FG-LIOH,28.9,TON,2,4.913,5.255,RELEASED
mfg-01-4058c34359db,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e44eae3a345c,MPS-0000087,2026-04-19,plant-afs-battery-02,FG-NISO4,31.0,TON,3,48.05,5.636,RELEASED
mfg-01-48a92918e03f,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c0a56bd3a82f,MPS-0000088,2026-04-24,plant-afs-battery-02,MAT-FI-0017,33.1,TON,1,37.734,6.018,RELEASED
mfg-01-7d472c91981a,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-da3c522e2227,MPS-0000089,2026-04-30,plant-afs-battery-02,MAT-FI-0023,35.2,TON,2,41.184,6.4,RELEASED
mfg-01-40500d348d75,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-1cb57d6b4e89,MPS-0000090,2026-05-05,plant-afs-battery-02,MAT-FI-0029,37.3,TON,3,39.165,6.782,RELEASED
mfg-01-4be929b96569,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c1c04d96bd69,MPS-0000091,2026-05-10,plant-afs-smelting-01,FG-CATHODE,39.4,TON,1,130.808,7.164,RELEASED
mfg-01-9d3bb082376d,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-0aad548ebab0,MPS-0000092,2026-05-15,plant-afs-battery-02,FG-LIOH,41.5,TON,2,7.055,7.545,RELEASED
mfg-01-0359eb29e2ca,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a6073118105f,MPS-0000093,2026-05-20,plant-afs-battery-02,FG-NISO4,43.6,TON,3,67.58,7.927,RELEASED
mfg-01-e2cb80e16a94,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3086c8843b76,MPS-0000094,2026-05-25,plant-afs-battery-02,MAT-FI-0017,45.7,TON,1,52.098,8.309,RELEASED
mfg-01-830c997d3c69,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-cbb50a5bc747,MPS-0000095,2026-05-30,plant-afs-battery-02,MAT-FI-0023,47.8,TON,2,55.926,8.691,RELEASED
mfg-01-9c44ee53826d,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-50ef04d22038,MPS-0000096,2026-06-04,plant-afs-battery-02,MAT-FI-0029,10.0,TON,3,10.5,1.818,RELEASED
mfg-01-d7e5722ea619,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a8312d7bfdc3,MPS-0000097,2026-06-09,plant-afs-smelting-01,FG-CATHODE,12.1,TON,1,40.172,2.2,RELEASED
mfg-01-c97ab1d831be,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f40e223aa8ac,MPS-0000098,2026-06-14,plant-afs-battery-02,FG-LIOH,14.2,TON,2,2.414,2.582,RELEASED
mfg-01-f8d5a34a2c25,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b51ef9066fd0,MPS-0000099,2026-06-19,plant-afs-battery-02,FG-NISO4,16.3,TON,3,25.265,2.964,RELEASED
mfg-01-c833459ece96,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-0c9198737ba7,MPS-0000100,2026-06-25,plant-afs-battery-02,MAT-FI-0017,18.4,TON,1,20.976,3.345,RELEASED
mfg-01-cd8ca722ac1c,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-46b0245eb4a6,MPS-0000101,2026-06-30,plant-afs-battery-02,MAT-FI-0023,20.5,TON,2,23.985,3.727,RELEASED
mfg-01-e80952ef3f5c,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5587b5a43268,MPS-0000102,2026-07-05,plant-afs-battery-02,MAT-FI-0029,22.6,TON,3,23.73,4.109,RELEASED
mfg-01-19e41b3ff479,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-15c184e0801d,MPS-0000103,2026-07-10,plant-afs-smelting-01,FG-CATHODE,24.7,TON,1,82.004,4.491,RELEASED
mfg-01-39f8371caf8c,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-84438dd687b6,MPS-0000104,2026-07-15,plant-afs-battery-02,FG-LIOH,26.8,TON,2,4.556,4.873,RELEASED
mfg-01-7606d07b3d04,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f519cc8e69c5,MPS-0000105,2026-07-20,plant-afs-battery-02,FG-NISO4,28.9,TON,3,44.795,5.255,RELEASED
mfg-01-011a579f3469,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-1f049c6994f7,MPS-0000106,2026-07-25,plant-afs-battery-02,MAT-FI-0017,31.0,TON,1,35.34,5.636,RELEASED
mfg-01-7100aa3fc04d,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3c9ba6db4b29,MPS-0000107,2026-07-30,plant-afs-battery-02,MAT-FI-0023,33.1,TON,2,38.727,6.018,RELEASED
mfg-01-9f392934fa82,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-4993e3bfdd2f,MPS-0000108,2026-02-05,plant-afs-battery-02,MAT-FI-0029,35.2,TON,3,36.96,6.4,RELEASED
mfg-01-17dce7fdf558,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-789719316b4b,MPS-0000109,2026-02-10,plant-afs-smelting-01,FG-CATHODE,37.3,TON,1,123.836,6.782,RELEASED
mfg-01-948dff6cbf3a,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-6dc036f3151c,MPS-0000110,2026-02-15,plant-afs-battery-02,FG-LIOH,39.4,TON,2,6.698,7.164,RELEASED
mfg-01-917d3da489ec,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-652670d9a1aa,MPS-0000111,2026-02-21,plant-afs-battery-02,FG-NISO4,41.5,TON,3,64.325,7.545,RELEASED
mfg-01-51043af65744,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-4bb547ab581e,MPS-0000112,2026-02-26,plant-afs-battery-02,MAT-FI-0017,43.6,TON,1,49.704,7.927,RELEASED
mfg-01-8b94228351b9,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-0b16f3fd8ef1,MPS-0000113,2026-03-03,plant-afs-battery-02,MAT-FI-0023,45.7,TON,2,53.469,8.309,RELEASED
mfg-01-eecb9e69dc73,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-0e4e3713be42,MPS-0000114,2026-03-08,plant-afs-battery-02,MAT-FI-0029,47.8,TON,3,50.19,8.691,RELEASED
mfg-01-91885ff04e25,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-bd406501c56e,MPS-0000115,2026-03-13,plant-afs-smelting-01,FG-CATHODE,10.0,TON,1,33.2,1.818,RELEASED
mfg-01-21e32d559d23,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-123008212376,MPS-0000116,2026-03-18,plant-afs-battery-02,FG-LIOH,12.1,TON,2,2.057,2.2,RELEASED
mfg-01-ed6c80effb23,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a15ae106c277,MPS-0000117,2026-03-23,plant-afs-battery-02,FG-NISO4,14.2,TON,3,22.01,2.582,RELEASED
mfg-01-17636c91c141,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-04382f433e01,MPS-0000118,2026-03-28,plant-afs-battery-02,MAT-FI-0017,16.3,TON,1,18.582,2.964,RELEASED
mfg-01-f192e2ee3a75,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-28925ca2c43b,MPS-0000119,2026-04-02,plant-afs-battery-02,MAT-FI-0023,18.4,TON,2,21.528,3.345,RELEASED
mfg-01-c955c3b6ce29,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2a14ae1edffa,MPS-0000120,2026-04-07,plant-afs-battery-02,MAT-FI-0029,20.5,TON,3,21.525,3.727,RELEASED
mfg-01-936cea61cca5,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-88dad37ea932,MPS-0000121,2026-04-12,plant-afs-smelting-01,FG-CATHODE,22.6,TON,1,75.032,4.109,RELEASED
mfg-01-b7a70a73f631,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9524adf52f5c,MPS-0000122,2026-04-18,plant-afs-battery-02,FG-LIOH,24.7,TON,2,4.199,4.491,RELEASED
mfg-01-713e03af8ce7,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-1c9e2b1f5fd5,MPS-0000123,2026-04-23,plant-afs-battery-02,FG-NISO4,26.8,TON,3,41.54,4.873,RELEASED
mfg-01-8e08f60556b1,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e13838c5d0f5,MPS-0000124,2026-04-28,plant-afs-battery-02,MAT-FI-0017,28.9,TON,1,32.946,5.255,RELEASED
mfg-01-55b3a0aa5318,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a45e7c9af39a,MPS-0000125,2026-05-03,plant-afs-battery-02,MAT-FI-0023,31.0,TON,2,36.27,5.636,RELEASED
mfg-01-b99419ba5496,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a9cc7ccc0f79,MPS-0000126,2026-05-08,plant-afs-battery-02,MAT-FI-0029,33.1,TON,3,34.755,6.018,RELEASED
mfg-01-e0eec0b76d38,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-27f440dbcd59,MPS-0000127,2026-05-13,plant-afs-smelting-01,FG-CATHODE,35.2,TON,1,116.864,6.4,RELEASED
mfg-01-3014a0e43760,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b0c530b052ef,MPS-0000128,2026-05-18,plant-afs-battery-02,FG-LIOH,37.3,TON,2,6.341,6.782,RELEASED
mfg-01-0015dd4ef97c,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-37b5109486f7,MPS-0000129,2026-05-23,plant-afs-battery-02,FG-NISO4,39.4,TON,3,61.07,7.164,RELEASED
mfg-01-cb4c29c38687,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b42c7f14a56a,MPS-0000130,2026-05-28,plant-afs-battery-02,MAT-FI-0017,41.5,TON,1,47.31,7.545,RELEASED
mfg-01-d770bfaa92e3,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d9d541f35aca,MPS-0000131,2026-06-02,plant-afs-battery-02,MAT-FI-0023,43.6,TON,2,51.012,7.927,RELEASED
mfg-01-56ae4341855b,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-7106fc20f36c,MPS-0000132,2026-06-07,plant-afs-battery-02,MAT-FI-0029,45.7,TON,3,47.985,8.309,RELEASED
mfg-01-b6778b3fad2f,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-dc34bcfd45a8,MPS-0000133,2026-06-13,plant-afs-smelting-01,FG-CATHODE,47.8,TON,1,158.696,8.691,RELEASED
mfg-01-f555f98a1e7d,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d29a395b0545,MPS-0000134,2026-06-18,plant-afs-battery-02,FG-LIOH,10.0,TON,2,1.7,1.818,RELEASED
mfg-01-c125ca932531,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-bba01238206a,MPS-0000135,2026-06-23,plant-afs-battery-02,FG-NISO4,12.1,TON,3,18.755,2.2,RELEASED
mfg-01-dd5b96bd9032,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2fd87ebe5314,MPS-0000136,2026-06-28,plant-afs-battery-02,MAT-FI-0017,14.2,TON,1,16.188,2.582,RELEASED
mfg-01-14062f2377af,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a59011c2a22c,MPS-0000137,2026-07-03,plant-afs-battery-02,MAT-FI-0023,16.3,TON,2,19.071,2.964,RELEASED
mfg-01-765289198a93,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-36c571b6c125,MPS-0000138,2026-07-08,plant-afs-battery-02,MAT-FI-0029,18.4,TON,3,19.32,3.345,RELEASED
mfg-01-c727d598b79a,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2d9615d738f3,MPS-0000139,2026-07-13,plant-afs-smelting-01,FG-CATHODE,20.5,TON,1,68.06,3.727,RELEASED
mfg-01-e4c7dd7adcef,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-43489a7b4b46,MPS-0000140,2026-07-18,plant-afs-battery-02,FG-LIOH,22.6,TON,2,3.842,4.109,RELEASED
mfg-01-febcd4ca8fb2,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2035d6117003,MPS-0000141,2026-07-23,plant-afs-battery-02,FG-NISO4,24.7,TON,3,38.285,4.491,RELEASED
mfg-01-d92a136aeea3,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ef440c04adfc,MPS-0000142,2026-07-28,plant-afs-battery-02,MAT-FI-0017,26.8,TON,1,30.552,4.873,RELEASED
mfg-01-a780a1dcea84,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9d72e369a637,MPS-0000143,2026-02-03,plant-afs-battery-02,MAT-FI-0023,28.9,TON,2,33.813,5.255,RELEASED
mfg-01-5ae8c02aaf0a,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b5663624dc29,MPS-0000144,2026-02-09,plant-afs-battery-02,MAT-FI-0029,31.0,TON,3,32.55,5.636,RELEASED
mfg-01-6428f749b1fd,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b6eed7fe2b80,MPS-0000145,2026-02-14,plant-afs-smelting-01,FG-CATHODE,33.1,TON,1,109.892,6.018,RELEASED
mfg-01-5de0d8792f2e,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-99fc98688034,MPS-0000146,2026-02-19,plant-afs-battery-02,FG-LIOH,35.2,TON,2,5.984,6.4,RELEASED
mfg-01-14a92bee7a36,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f4d19d4ad150,MPS-0000147,2026-02-24,plant-afs-battery-02,FG-NISO4,37.3,TON,3,57.815,6.782,RELEASED
mfg-01-51fb71c9c9fd,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ce6f6f37d575,MPS-0000148,2026-03-01,plant-afs-battery-02,MAT-FI-0017,39.4,TON,1,44.916,7.164,RELEASED
mfg-01-dff9861d7983,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-35a2d25c3830,MPS-0000149,2026-03-06,plant-afs-battery-02,MAT-FI-0023,41.5,TON,2,48.555,7.545,RELEASED
mfg-01-175ea5899d2b,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a6bb8491d64d,MPS-0000150,2026-03-11,plant-afs-battery-02,MAT-FI-0029,43.6,TON,3,45.78,7.927,RELEASED
mfg-01-78e0818a680f,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e4a60cfcb258,MPS-0000151,2026-03-16,plant-afs-smelting-01,FG-CATHODE,45.7,TON,1,151.724,8.309,RELEASED
mfg-01-726a1aa2f28f,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ec8a74852301,MPS-0000152,2026-03-21,plant-afs-battery-02,FG-LIOH,47.8,TON,2,8.126,8.691,RELEASED
mfg-01-b5c5f15c9adb,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e54817747fa5,MPS-0000153,2026-03-26,plant-afs-battery-02,FG-NISO4,10.0,TON,3,15.5,1.818,RELEASED
mfg-01-05481e6a3b8f,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3eb46e4f7517,MPS-0000154,2026-03-31,plant-afs-battery-02,MAT-FI-0017,12.1,TON,1,13.794,2.2,RELEASED
mfg-01-120eb1e6af02,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9cadba78628b,MPS-0000155,2026-04-06,plant-afs-battery-02,MAT-FI-0023,14.2,TON,2,16.614,2.582,RELEASED
mfg-01-da2575e5d494,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-8d89e65dce3a,MPS-0000156,2026-04-11,plant-afs-battery-02,MAT-FI-0029,16.3,TON,3,17.115,2.964,RELEASED
mfg-01-e6132c3c33b9,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e53b6a23bcb9,MPS-0000157,2026-04-16,plant-afs-smelting-01,FG-CATHODE,18.4,TON,1,61.088,3.345,RELEASED
mfg-01-582b182238d9,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-4377d21529c8,MPS-0000158,2026-04-21,plant-afs-battery-02,FG-LIOH,20.5,TON,2,3.485,3.727,RELEASED
mfg-01-de5bedb41f40,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-1729a3b4a643,MPS-0000159,2026-04-26,plant-afs-battery-02,FG-NISO4,22.6,TON,3,35.03,4.109,RELEASED
mfg-01-84913aa8eaec,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ab3bdfe05975,MPS-0000160,2026-05-01,plant-afs-battery-02,MAT-FI-0017,24.7,TON,1,28.158,4.491,RELEASED
mfg-01-ae2cb433a0f2,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-7a65760a9548,MPS-0000161,2026-05-06,plant-afs-battery-02,MAT-FI-0023,26.8,TON,2,31.356,4.873,RELEASED
mfg-01-0d362303ebaf,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-91f19f8d6e0b,MPS-0000162,2026-05-11,plant-afs-battery-02,MAT-FI-0029,28.9,TON,3,30.345,5.255,RELEASED
mfg-01-1d3eb2519cc9,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-6016bb4edabf,MPS-0000163,2026-05-16,plant-afs-smelting-01,FG-CATHODE,31.0,TON,1,102.92,5.636,RELEASED
mfg-01-ea6d9543fb9a,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-bf0a4d86fd31,MPS-0000164,2026-05-21,plant-afs-battery-02,FG-LIOH,33.1,TON,2,5.627,6.018,RELEASED
mfg-01-dc425bf40e57,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-781bdc69b20b,MPS-0000165,2026-05-26,plant-afs-battery-02,FG-NISO4,35.2,TON,3,54.56,6.4,RELEASED
mfg-01-cc36c8743132,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d5e4a830ab01,MPS-0000166,2026-06-01,plant-afs-battery-02,MAT-FI-0017,37.3,TON,1,42.522,6.782,RELEASED
mfg-01-5a0016995de3,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-64903aba2f10,MPS-0000167,2026-06-06,plant-afs-battery-02,MAT-FI-0023,39.4,TON,2,46.098,7.164,RELEASED
mfg-01-7443e6e00699,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d8301f8f3252,MPS-0000168,2026-06-11,plant-afs-battery-02,MAT-FI-0029,41.5,TON,3,43.575,7.545,RELEASED
mfg-01-86bde48adc5d,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3a77868831b8,MPS-0000169,2026-06-16,plant-afs-smelting-01,FG-CATHODE,43.6,TON,1,144.752,7.927,RELEASED
mfg-01-6a05b8e3df7a,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-30128438bbe0,MPS-0000170,2026-06-21,plant-afs-battery-02,FG-LIOH,45.7,TON,2,7.769,8.309,RELEASED
mfg-01-5dd2c1753134,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-cb9eeb747dfb,MPS-0000171,2026-06-26,plant-afs-battery-02,FG-NISO4,47.8,TON,3,74.09,8.691,RELEASED
