record_id,tenant_id,scope_node_id,data_class,business_data_kind,data_origin,quality_status,certification_status,as_of_date,lineage_id,batch_id,plan_line_id,production_date,site_id,input_material_id,input_lot_id,input_quantity,output_material_id,output_lot_id,output_quantity,quantity_uom,actual_yield,scrap_quantity,downtime_hours,status
mfg-02-365fd79ee8d7,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e7ebec2bb01f,BATCH-0000162,MPS-0000162,2026-05-12,plant-afs-battery-02,MAT-CO-0014,LOT-RM-000162,28.954,MAT-FI-0029,LOT-FG-0000162,26.993,TON,0.93228,1.961,0,CONFIRMED
mfg-02-a645fc6d80af,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b275b38dbce2,BATCH-0000163,MPS-0000163,2026-05-18,plant-afs-smelting-01,RM-CU-CONC,LOT-RM-000163,30.056,FG-CATHODE,LOT-FG-0000163,29.326,TON,0.9757,0.73,0,CONFIRMED
mfg-02-04833e785c7d,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e174f0102e52,BATCH-0000164,MPS-0000164,2026-05-24,plant-afs-battery-02,RM-H2SO4,LOT-RM-000164,34.594,FG-LIOH,LOT-FG-0000164,31.71,TON,0.91663,2.884,0,CONFIRMED
mfg-02-087e0a874e34,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9ce6f96a5eb0,BATCH-0000165,MPS-0000165,2026-05-26,plant-afs-battery-02,RM-MHP,LOT-RM-000165,36.969,FG-NISO4,LOT-FG-0000165,34.144,TON,0.92359,2.825,0,CONFIRMED
mfg-02-19e24f0483ce,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-674e2033e2ca,BATCH-0000166,MPS-0000166,2026-06-02,plant-afs-battery-02,RM-LIME,LOT-RM-000166,33.616,MAT-FI-0017,LOT-FG-0000166,31.705,TON,0.94315,1.911,0,CONFIRMED
mfg-02-eacfc1ff8f2f,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-1ba09c47a800,BATCH-0000167,MPS-0000167,2026-06-08,plant-afs-battery-02,MAT-RA-0013,LOT-RM-000167,35.497,MAT-FI-0023,LOT-FG-0000167,33.963,TON,0.95679,1.534,0,CONFIRMED
mfg-02-8065ee844dfb,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2b7c8c99787e,BATCH-0000168,MPS-0000168,2026-06-14,plant-afs-battery-02,MAT-CO-0014,LOT-RM-000168,37.424,MAT-FI-0029,LOT-FG-0000168,36.271,TON,0.9692,1.153,0,CONFIRMED
mfg-02-eaed5f84a623,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5a364267f514,BATCH-0000169,MPS-0000169,2026-06-16,plant-afs-smelting-01,RM-CU-CONC,LOT-RM-000169,39.736,FG-CATHODE,LOT-FG-0000169,38.63,TON,0.97217,1.106,0,CONFIRMED
mfg-02-5856844a254d,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a209e4fc571b,BATCH-0000170,MPS-0000170,2026-06-22,plant-afs-battery-02,RM-H2SO4,LOT-RM-000170,43.789,FG-LIOH,LOT-FG-0000170,41.039,TON,0.9372,2.75,0,CONFIRMED
mfg-02-e665bec29011,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3185d580aeeb,BATCH-0000171,MPS-0000171,2026-06-28,plant-afs-battery-02,RM-MHP,LOT-RM-000171,46.288,FG-NISO4,LOT-FG-0000171,43.498,TON,0.93973,2.79,0,CONFIRMED
mfg-02-30e195bb48b6,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-81dfa420cebd,BATCH-0000172,MPS-0000172,2026-07-04,plant-afs-battery-02,RM-LIME,LOT-RM-000172,9.769,MAT-FI-0017,LOT-FG-0000172,9.22,TON,0.94377,0.549,0,CONFIRMED
mfg-02-164753975afb,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e37a2c8f98cc,BATCH-0000173,MPS-0000173,2026-07-06,plant-afs-battery-02,MAT-RA-0013,LOT-RM-000173,11.823,MAT-FI-0023,LOT-FG-0000173,11.301,TON,0.95587,0.522,0,CONFIRMED
mfg-02-1cb0512d1810,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-89d4ee6483b0,BATCH-0000174,MPS-0000174,2026-07-12,plant-afs-battery-02,MAT-CO-0014,LOT-RM-000174,14.223,MAT-FI-0029,LOT-FG-0000174,13.433,TON,0.94446,0.79,0,CONFIRMED
mfg-02-802915f39833,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c8e99cec6781,BATCH-0000175,MPS-0000175,2026-07-18,plant-afs-smelting-01,RM-CU-CONC,LOT-RM-000175,15.804,FG-CATHODE,LOT-FG-0000175,15.615,TON,0.98805,0.189,4,CONFIRMED
mfg-02-6ef33731f3f8,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-dc9443e4c2c8,BATCH-0000176,MPS-0000176,2026-07-24,plant-afs-battery-02,RM-H2SO4,LOT-RM-000176,18.474,FG-LIOH,LOT-FG-0000176,17.848,TON,0.96611,0.626,0,CONFIRMED
mfg-02-4e5277944ded,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5c91f81072b5,BATCH-0000177,MPS-0000177,2026-07-27,plant-afs-battery-02,RM-MHP,LOT-RM-000177,18.996,FG-NISO4,LOT-FG-0000177,17.425,TON,0.91729,1.571,0,CONFIRMED
mfg-02-0b8f2102879d,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a32e46872e08,BATCH-0000178,MPS-0000178,2026-02-03,plant-afs-battery-02,RM-LIME,LOT-RM-000178,20.783,MAT-FI-0017,LOT-FG-0000178,19.481,TON,0.93734,1.302,0,CONFIRMED
mfg-02-fbb4276b9638,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3a16a3e2c311,BATCH-0000179,MPS-0000179,2026-02-09,plant-afs-battery-02,MAT-RA-0013,LOT-RM-000179,22.827,MAT-FI-0023,LOT-FG-0000179,21.588,TON,0.94574,1.239,0,CONFIRMED
mfg-02-e7789ff45e4e,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ecba5aa4131e,BATCH-0000180,MPS-0000180,2026-02-15,plant-afs-battery-02,MAT-CO-0014,LOT-RM-000180,24.954,MAT-FI-0029,LOT-FG-0000180,23.745,TON,0.95156,1.209,0,CONFIRMED
mfg-02-4471fb5be25d,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f85fd4254488,BATCH-0000181,MPS-0000181,2026-02-17,plant-afs-smelting-01,RM-CU-CONC,LOT-RM-000181,26.797,FG-CATHODE,LOT-FG-0000181,25.952,TON,0.96848,0.845,0,CONFIRMED
mfg-02-a24590c8a6c0,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-bfd9f44950b1,BATCH-0000182,MPS-0000182,2026-02-23,plant-afs-battery-02,RM-H2SO4,LOT-RM-000182,29.619,FG-LIOH,LOT-FG-0000182,28.21,TON,0.95243,1.409,0,CONFIRMED
mfg-02-031e46b9923a,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e9813d6df5b5,BATCH-0000183,MPS-0000183,2026-03-01,plant-afs-battery-02,RM-MHP,LOT-RM-000183,32.014,FG-NISO4,LOT-FG-0000183,30.518,TON,0.95327,1.496,0,CONFIRMED
mfg-02-10f9a2a02609,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2047c0d6b74b,BATCH-0000184,MPS-0000184,2026-03-07,plant-afs-battery-02,RM-LIME,LOT-RM-000184,35.552,MAT-FI-0017,LOT-FG-0000184,32.877,TON,0.92476,2.675,0,CONFIRMED
mfg-02-e5eab8169e8a,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5beb9abe8097,BATCH-0000185,MPS-0000185,2026-03-09,plant-afs-battery-02,MAT-RA-0013,LOT-RM-000185,37.213,MAT-FI-0023,LOT-FG-0000185,35.286,TON,0.94822,1.927,0,CONFIRMED
mfg-02-8abb651a78d8,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-04c9871ecf45,BATCH-0000186,MPS-0000186,2026-03-15,plant-afs-battery-02,MAT-CO-0014,LOT-RM-000186,41.124,MAT-FI-0029,LOT-FG-0000186,37.745,TON,0.91782,3.379,0,CONFIRMED
mfg-02-2d7d50a42716,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-665ce9671e72,BATCH-0000187,MPS-0000187,2026-03-21,plant-afs-smelting-01,RM-CU-CONC,LOT-RM-000187,41.393,FG-CATHODE,LOT-FG-0000187,40.255,TON,0.9725,1.138,0,CONFIRMED
mfg-02-576041b9a7b2,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b3f2b89ef36b,BATCH-0000188,MPS-0000188,2026-03-28,plant-afs-battery-02,RM-H2SO4,LOT-RM-000188,38.737,FG-LIOH,LOT-FG-0000188,37.06,TON,0.95671,1.677,0,CONFIRMED
mfg-02-89b8ab9e3001,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-460187df9d4b,BATCH-0000189,MPS-0000189,2026-03-30,plant-afs-battery-02,RM-MHP,LOT-RM-000189,41.726,FG-NISO4,LOT-FG-0000189,39.393,TON,0.94409,2.333,0,CONFIRMED
mfg-02-1f3e3d50a358,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-393ed6722f9d,BATCH-0000190,MPS-0000190,2026-04-05,plant-afs-battery-02,RM-LIME,LOT-RM-000190,44.359,MAT-FI-0017,LOT-FG-0000190,41.777,TON,0.94179,2.582,0,CONFIRMED
mfg-02-2147720d5b96,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-1bf185ce4d04,BATCH-0000191,MPS-0000191,2026-04-11,plant-afs-battery-02,MAT-RA-0013,LOT-RM-000191,9.426,MAT-FI-0023,LOT-FG-0000191,8.86,TON,0.93995,0.566,0,CONFIRMED
mfg-02-a1fd1668b621,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-6ddf75d61222,BATCH-0000192,MPS-0000192,2026-04-17,plant-afs-battery-02,MAT-CO-0014,LOT-RM-000192,11.603,MAT-FI-0029,LOT-FG-0000192,10.866,TON,0.93652,0.737,0,CONFIRMED
mfg-02-2c83a21bc25a,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e441b9ee5db2,BATCH-0000193,MPS-0000193,2026-04-19,plant-afs-smelting-01,RM-CU-CONC,LOT-RM-000193,13.119,FG-CATHODE,LOT-FG-0000193,12.922,TON,0.98502,0.197,0,CONFIRMED
mfg-02-8ddb4593abb1,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d767014b9cc8,BATCH-0000194,MPS-0000194,2026-04-25,plant-afs-battery-02,RM-H2SO4,LOT-RM-000194,15.192,FG-LIOH,LOT-FG-0000194,15.029,TON,0.98927,0.163,0,CONFIRMED
mfg-02-3348ec57d07d,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-eebda9af759e,BATCH-0000195,MPS-0000195,2026-05-01,plant-afs-battery-02,RM-MHP,LOT-RM-000195,18.062,FG-NISO4,LOT-FG-0000195,17.186,TON,0.95152,0.876,0,CONFIRMED
mfg-02-41eb7099bf62,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-79216853d4a2,BATCH-0000196,MPS-0000196,2026-05-07,plant-afs-battery-02,RM-LIME,LOT-RM-000196,20.196,MAT-FI-0017,LOT-FG-0000196,19.393,TON,0.96023,0.803,0,CONFIRMED
mfg-02-1ef54c544c33,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f3e824bd6a39,BATCH-0000197,MPS-0000197,2026-05-09,plant-afs-battery-02,MAT-RA-0013,LOT-RM-000197,22.871,MAT-FI-0023,LOT-FG-0000197,21.651,TON,0.94664,1.22,0,CONFIRMED
mfg-02-6316bd84e757,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5b9b650a72c4,BATCH-0000198,MPS-0000198,2026-05-15,plant-afs-battery-02,MAT-CO-0014,LOT-RM-000198,25.706,MAT-FI-0029,LOT-FG-0000198,23.959,TON,0.93204,1.747,0,CONFIRMED
mfg-02-9186dc7e7b58,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-231b74ba8291,BATCH-0000199,MPS-0000199,2026-05-22,plant-afs-smelting-01,RM-CU-CONC,LOT-RM-000199,23.62,FG-CATHODE,LOT-FG-0000199,22.78,TON,0.96443,0.84,0,CONFIRMED
mfg-02-8abe8e9a5e0c,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-edd3fe15ab08,BATCH-0000200,MPS-0000200,2026-05-28,plant-afs-battery-02,RM-H2SO4,LOT-RM-000200,25.895,FG-LIOH,LOT-FG-0000200,24.912,TON,0.96203,0.983,0,CONFIRMED
mfg-02-c04defb6f222,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-706fb6ec90cc,BATCH-0000201,MPS-0000201,2026-05-30,plant-afs-battery-02,RM-MHP,LOT-RM-000201,29.241,FG-NISO4,LOT-FG-0000201,27.094,TON,0.92657,2.147,0,CONFIRMED
mfg-02-982f36144e7a,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-89ff93d7b49f,BATCH-0000202,MPS-0000202,2026-06-05,plant-afs-battery-02,RM-LIME,LOT-RM-000202,31.372,MAT-FI-0017,LOT-FG-0000202,29.327,TON,0.93482,2.045,0,CONFIRMED
mfg-02-fc490865ebb9,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-bf78b9161e93,BATCH-0000203,MPS-0000203,2026-06-11,plant-afs-battery-02,MAT-RA-0013,LOT-RM-000203,33.511,MAT-FI-0023,LOT-FG-0000203,31.61,TON,0.94326,1.901,0,CONFIRMED
mfg-02-ad2477e5a488,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f906a380be1c,BATCH-0000204,MPS-0000204,2026-06-17,plant-afs-battery-02,MAT-CO-0014,LOT-RM-000204,36.38,MAT-FI-0029,LOT-FG-0000204,33.943,TON,0.933,2.437,4,CONFIRMED
mfg-02-f9ce387b2e85,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e08450fd0de9,BATCH-0000205,MPS-0000205,2026-06-19,plant-afs-smelting-01,RM-CU-CONC,LOT-RM-000205,37.603,FG-CATHODE,LOT-FG-0000205,36.327,TON,0.96607,1.276,0,CONFIRMED
mfg-02-4b8bf2dd1380,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a27ef0038aae,BATCH-0000206,MPS-0000206,2026-06-25,plant-afs-battery-02,RM-H2SO4,LOT-RM-000206,40.869,FG-LIOH,LOT-FG-0000206,38.761,TON,0.94841,2.108,0,CONFIRMED
mfg-02-ee79df9ac978,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-42d9c5842467,BATCH-0000207,MPS-0000207,2026-07-01,plant-afs-battery-02,RM-MHP,LOT-RM-000207,44.528,FG-NISO4,LOT-FG-0000207,41.246,TON,0.92628,3.282,0,CONFIRMED
mfg-02-c152fab7e7d7,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-65c0807926a3,BATCH-0000208,MPS-0000208,2026-07-07,plant-afs-battery-02,RM-LIME,LOT-RM-000208,44.156,MAT-FI-0017,LOT-FG-0000208,43.781,TON,0.99151,0.375,0,CONFIRMED
mfg-02-ebe5bd77ec63,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a14c73e704fb,BATCH-0000209,MPS-0000209,2026-07-09,plant-afs-battery-02,MAT-RA-0013,LOT-RM-000209,49.174,MAT-FI-0023,LOT-FG-0000209,46.366,TON,0.9429,2.808,0,CONFIRMED
mfg-02-92389201abe8,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-74b17a6d4143,BATCH-0000210,MPS-0000210,2026-07-16,plant-afs-battery-02,MAT-CO-0014,LOT-RM-000210,8.861,MAT-FI-0029,LOT-FG-0000210,8.5,TON,0.95921,0.361,0,CONFIRMED
mfg-02-debecfa8be69,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-93804c4ef5eb,BATCH-0000211,MPS-0000211,2026-07-22,plant-afs-smelting-01,RM-CU-CONC,LOT-RM-000211,10.482,FG-CATHODE,LOT-FG-0000211,10.43,TON,0.995,0.052,0,CONFIRMED
mfg-02-b2ad9a5851ad,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d965bd71fb80,BATCH-0000212,MPS-0000212,2026-07-28,plant-afs-battery-02,RM-H2SO4,LOT-RM-000212,13.146,FG-LIOH,LOT-FG-0000212,12.411,TON,0.94408,0.735,0,CONFIRMED
mfg-02-800624c90b65,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ab965b4b0f5f,BATCH-0000213,MPS-0000213,2026-07-30,plant-afs-battery-02,RM-MHP,LOT-RM-000213,15.498,FG-NISO4,LOT-FG-0000213,14.442,TON,0.93184,1.056,0,CONFIRMED
mfg-02-a386a5868cf9,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-58718662cd58,BATCH-0000214,MPS-0000214,2026-02-06,plant-afs-battery-02,RM-LIME,LOT-RM-000214,17.554,MAT-FI-0017,LOT-FG-0000214,16.523,TON,0.94124,1.031,0,CONFIRMED
mfg-02-6049811cca19,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3ca2e6ce272f,BATCH-0000215,MPS-0000215,2026-02-12,plant-afs-battery-02,MAT-RA-0013,LOT-RM-000215,19.865,MAT-FI-0023,LOT-FG-0000215,18.655,TON,0.93911,1.21,0,CONFIRMED
mfg-02-0c3e0f4fef3e,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d911858deca1,BATCH-0000216,MPS-0000216,2026-02-18,plant-afs-battery-02,MAT-CO-0014,LOT-RM-000216,22.458,MAT-FI-0029,LOT-FG-0000216,20.837,TON,0.92782,1.621,0,CONFIRMED
mfg-02-7ddd2fc86fcb,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-0b7d9423ae3c,BATCH-0000217,MPS-0000217,2026-02-20,plant-afs-smelting-01,RM-CU-CONC,LOT-RM-000217,23.541,FG-CATHODE,LOT-FG-0000217,23.07,TON,0.97998,0.471,0,CONFIRMED
mfg-02-adb341e4feed,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-24f5ef1cecc1,BATCH-0000218,MPS-0000218,2026-02-26,plant-afs-battery-02,RM-H2SO4,LOT-RM-000218,27.442,FG-LIOH,LOT-FG-0000218,25.353,TON,0.92387,2.089,0,CONFIRMED
mfg-02-c38206433149,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2a2f45ce2380,BATCH-0000219,MPS-0000219,2026-03-04,plant-afs-battery-02,RM-MHP,LOT-RM-000219,29.369,FG-NISO4,LOT-FG-0000219,27.686,TON,0.94269,1.683,0,CONFIRMED
mfg-02-f670d717970b,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-47a0500b90c4,BATCH-0000220,MPS-0000220,2026-03-10,plant-afs-battery-02,RM-LIME,LOT-RM-000220,32.571,MAT-FI-0017,LOT-FG-0000220,30.07,TON,0.9232,2.501,0,CONFIRMED
mfg-02-a7b005c4f6a6,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-41380d8ba135,BATCH-0000221,MPS-0000221,2026-03-13,plant-afs-battery-02,MAT-RA-0013,LOT-RM-000221,29.598,MAT-FI-0023,LOT-FG-0000221,28.135,TON,0.95058,1.463,0,CONFIRMED
mfg-02-c1b63aa8e246,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b5e1cf97609d,BATCH-0000222,MPS-0000222,2026-03-19,plant-afs-battery-02,MAT-CO-0014,LOT-RM-000222,32.118,MAT-FI-0029,LOT-FG-0000222,30.342,TON,0.94469,1.776,0,CONFIRMED
mfg-02-00cd6fb7a21e,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-fade8b3de76e,BATCH-0000223,MPS-0000223,2026-03-25,plant-afs-smelting-01,RM-CU-CONC,LOT-RM-000223,33.196,FG-CATHODE,LOT-FG-0000223,32.6,TON,0.98204,0.596,0,CONFIRMED
mfg-02-060d5d76b4f5,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-7dd05721a7a8,BATCH-0000224,MPS-0000224,2026-03-31,plant-afs-battery-02,RM-H2SO4,LOT-RM-000224,37.32,FG-LIOH,LOT-FG-0000224,34.908,TON,0.93538,2.412,0,CONFIRMED
mfg-02-1ef6e2f0112d,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-6a2ededa1deb,BATCH-0000225,MPS-0000225,2026-04-02,plant-afs-battery-02,RM-MHP,LOT-RM-000225,39.9,FG-NISO4,LOT-FG-0000225,37.267,TON,0.93401,2.633,0,CONFIRMED
mfg-02-b9e7da5ed56e,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ed2a872b3d3f,BATCH-0000226,MPS-0000226,2026-04-08,plant-afs-battery-02,RM-LIME,LOT-RM-000226,42.636,MAT-FI-0017,LOT-FG-0000226,39.676,TON,0.93057,2.96,0,CONFIRMED
mfg-02-7055edf7d49e,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f62526a9d155,BATCH-0000227,MPS-0000227,2026-04-14,plant-afs-battery-02,MAT-RA-0013,LOT-RM-000227,44.105,MAT-FI-0023,LOT-FG-0000227,42.135,TON,0.95534,1.97,0,CONFIRMED
