record_id,tenant_id,scope_node_id,data_class,business_data_kind,data_origin,quality_status,certification_status,as_of_date,lineage_id,equipment_event_id,equipment_id,event_type,start_at,end_at,planned,root_cause,capacity_loss_hours
mfg-03-590d348c97fc,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-6e2641d4c967,EQEV-000078,EQ-02-006,BREAKDOWN,2026-07-02T00:00:00+00:00,2026-07-02T01:00:00+00:00,False,DEMO_WEAR,1
mfg-03-56adc6a90180,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a49b121defc3,EQEV-000079,EQ-01-007,BREAKDOWN,2026-07-25T00:00:00+00:00,2026-07-25T02:00:00+00:00,False,DEMO_WEAR,2
mfg-03-17b7681b002f,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-8ea2fd14bc21,EQEV-000080,EQ-02-008,BREAKDOWN,2026-02-18T00:00:00+00:00,2026-02-18T03:00:00+00:00,False,DEMO_WEAR,3
mfg-03-58353aafffc8,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5122ed2d964b,EQEV-000081,EQ-02-009,PLANNED_MAINTENANCE,2026-03-13T00:00:00+00:00,2026-03-13T15:00:00+00:00,True,PERIODIC_PM,15
mfg-03-946a078ffe5a,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-7a86a3b20062,EQEV-000082,EQ-02-010,BREAKDOWN,2026-04-05T00:00:00+00:00,2026-04-05T05:00:00+00:00,False,DEMO_WEAR,5
mfg-03-12c23a0659f3,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-0948c798bfec,EQEV-000083,EQ-02-011,BREAKDOWN,2026-04-28T00:00:00+00:00,2026-04-28T06:00:00+00:00,False,DEMO_WEAR,6
mfg-03-0c342a139e20,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a913081e852e,EQEV-000084,EQ-02-012,BREAKDOWN,2026-05-21T00:00:00+00:00,2026-05-21T07:00:00+00:00,False,DEMO_WEAR,7
mfg-03-fad23dff6b1e,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-70917d7cb2bc,EQEV-000085,EQ-01-001,PLANNED_MAINTENANCE,2026-06-13T00:00:00+00:00,2026-06-13T19:00:00+00:00,True,PERIODIC_PM,19
mfg-03-a672733020df,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b1685ce29a17,EQEV-000086,EQ-02-002,BREAKDOWN,2026-07-06T00:00:00+00:00,2026-07-06T09:00:00+00:00,False,DEMO_WEAR,9
mfg-03-d5a000c85299,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-72b0eabca579,EQEV-000087,EQ-02-003,BREAKDOWN,2026-07-29T00:00:00+00:00,2026-07-29T10:00:00+00:00,False,DEMO_WEAR,10
mfg-03-d438b0833f20,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a1644283961d,EQEV-000088,EQ-02-004,BREAKDOWN,2026-02-22T00:00:00+00:00,2026-02-22T11:00:00+00:00,False,DEMO_WEAR,11
mfg-03-b21672457ea8,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-43bd6af23b8e,EQEV-000089,EQ-02-005,PLANNED_MAINTENANCE,2026-03-17T00:00:00+00:00,2026-03-17T06:00:00+00:00,True,PERIODIC_PM,6
mfg-03-d5c2d5f7470f,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e3609c1d6219,EQEV-000090,EQ-02-006,BREAKDOWN,2026-04-09T00:00:00+00:00,2026-04-09T02:00:00+00:00,False,DEMO_WEAR,2
mfg-03-7f1ff5b47b8e,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-16d115d9af8b,EQEV-000091,EQ-01-007,BREAKDOWN,2026-05-02T00:00:00+00:00,2026-05-02T03:00:00+00:00,False,DEMO_WEAR,3
mfg-03-29cf27178915,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-09b9ef0842a5,EQEV-000092,EQ-02-008,BREAKDOWN,2026-05-25T00:00:00+00:00,2026-05-25T04:00:00+00:00,False,DEMO_WEAR,4
mfg-03-f52ec4372c08,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-26fdcb5de259,EQEV-000093,EQ-02-009,PLANNED_MAINTENANCE,2026-06-17T00:00:00+00:00,2026-06-17T10:00:00+00:00,True,PERIODIC_PM,10
mfg-03-0fbb22627691,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-aebd57d59b71,EQEV-000094,EQ-02-010,BREAKDOWN,2026-07-10T00:00:00+00:00,2026-07-10T06:00:00+00:00,False,DEMO_WEAR,6
mfg-03-d4baf5f5ef17,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b409bf5431ec,EQEV-000095,EQ-02-011,BREAKDOWN,2026-02-03T00:00:00+00:00,2026-02-03T07:00:00+00:00,False,DEMO_WEAR,7
mfg-03-f9242489cfb5,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-4e1c6991f452,EQEV-000096,EQ-02-012,BREAKDOWN,2026-02-26T00:00:00+00:00,2026-02-26T08:00:00+00:00,False,DEMO_WEAR,8
mfg-03-67c5e65996f2,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-da2229ea74c3,EQEV-000097,EQ-01-001,PLANNED_MAINTENANCE,2026-03-21T00:00:00+00:00,2026-03-21T14:00:00+00:00,True,PERIODIC_PM,14
mfg-03-7c70fcb0cbc6,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a1aa7656648f,EQEV-000098,EQ-02-002,BREAKDOWN,2026-04-13T00:00:00+00:00,2026-04-13T10:00:00+00:00,False,DEMO_WEAR,10
mfg-03-65bdb4b7b13c,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-8d97caa23049,EQEV-000099,EQ-02-003,BREAKDOWN,2026-05-06T00:00:00+00:00,2026-05-06T11:00:00+00:00,False,DEMO_WEAR,11
mfg-03-7599ed9881ff,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d3b958ac0b8f,EQEV-000100,EQ-02-004,BREAKDOWN,2026-05-29T00:00:00+00:00,2026-05-29T01:00:00+00:00,False,DEMO_WEAR,1
mfg-03-2cafbfc6514e,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3eb6de8640a9,EQEV-000101,EQ-02-005,PLANNED_MAINTENANCE,2026-06-21T00:00:00+00:00,2026-06-21T18:00:00+00:00,True,PERIODIC_PM,18
mfg-03-e49aecc5bd48,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-278750c5051e,EQEV-000102,EQ-02-006,BREAKDOWN,2026-07-14T00:00:00+00:00,2026-07-14T03:00:00+00:00,False,DEMO_WEAR,3
mfg-03-12bf99901062,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-1155740eb8f5,EQEV-000103,EQ-01-007,BREAKDOWN,2026-02-07T00:00:00+00:00,2026-02-07T04:00:00+00:00,False,DEMO_WEAR,4
mfg-03-e79e44062076,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-99883b07e631,EQEV-000104,EQ-02-008,BREAKDOWN,2026-03-02T00:00:00+00:00,2026-03-02T05:00:00+00:00,False,DEMO_WEAR,5
mfg-03-ca7d3da8f588,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e40e470d9f43,EQEV-000105,EQ-02-009,PLANNED_MAINTENANCE,2026-03-25T00:00:00+00:00,2026-03-25T05:00:00+00:00,True,PERIODIC_PM,5
mfg-03-20f1637684a6,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-99d6de1f4f74,EQEV-000106,EQ-02-010,BREAKDOWN,2026-04-17T00:00:00+00:00,2026-04-17T07:00:00+00:00,False,DEMO_WEAR,7
mfg-03-589b958e50d1,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-763cba11a85d,EQEV-000107,EQ-02-011,BREAKDOWN,2026-05-10T00:00:00+00:00,2026-05-10T08:00:00+00:00,False,DEMO_WEAR,8
mfg-03-0ac7e97f5a9d,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e0eeeb2e6297,EQEV-000108,EQ-02-012,BREAKDOWN,2026-06-02T00:00:00+00:00,2026-06-02T09:00:00+00:00,False,DEMO_WEAR,9
mfg-03-bd1d3a6b0e2f,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c108a3ba6065,EQEV-000109,EQ-01-001,PLANNED_MAINTENANCE,2026-06-25T00:00:00+00:00,2026-06-25T09:00:00+00:00,True,PERIODIC_PM,9
mfg-03-a79eb543c5c6,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e05598ae7ab4,EQEV-000110,EQ-02-002,BREAKDOWN,2026-07-18T00:00:00+00:00,2026-07-18T11:00:00+00:00,False,DEMO_WEAR,11
mfg-03-9a84e758c9f9,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-1c657d15112a,EQEV-000111,EQ-02-003,BREAKDOWN,2026-02-11T00:00:00+00:00,2026-02-11T01:00:00+00:00,False,DEMO_WEAR,1
mfg-03-26321829ac22,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ed0e40b92132,EQEV-000112,EQ-02-004,BREAKDOWN,2026-03-06T00:00:00+00:00,2026-03-06T02:00:00+00:00,False,DEMO_WEAR,2
mfg-03-e32fa9123a2f,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-64f77ddd7054,EQEV-000113,EQ-02-005,PLANNED_MAINTENANCE,2026-03-29T00:00:00+00:00,2026-03-29T13:00:00+00:00,True,PERIODIC_PM,13
mfg-03-ead691820a4c,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a798ba196d0e,EQEV-000114,EQ-02-006,BREAKDOWN,2026-04-21T00:00:00+00:00,2026-04-21T04:00:00+00:00,False,DEMO_WEAR,4
mfg-03-4fff2e033cc2,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-6a4447eee938,EQEV-000115,EQ-01-007,BREAKDOWN,2026-05-14T00:00:00+00:00,2026-05-14T05:00:00+00:00,False,DEMO_WEAR,5
mfg-03-9537197680de,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f4464ece2ba4,EQEV-000116,EQ-02-008,BREAKDOWN,2026-06-06T00:00:00+00:00,2026-06-06T06:00:00+00:00,False,DEMO_WEAR,6
mfg-03-454a82d0814f,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3ba23988f103,EQEV-000117,EQ-02-009,PLANNED_MAINTENANCE,2026-06-29T00:00:00+00:00,2026-06-29T17:00:00+00:00,True,PERIODIC_PM,17
mfg-03-3c53ae425117,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-6a0af7f0b928,EQEV-000118,EQ-02-010,BREAKDOWN,2026-07-22T00:00:00+00:00,2026-07-22T08:00:00+00:00,False,DEMO_WEAR,8
mfg-03-84a89f499e74,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-40ba3fc5a3ee,EQEV-000119,EQ-02-011,BREAKDOWN,2026-02-15T00:00:00+00:00,2026-02-15T09:00:00+00:00,False,DEMO_WEAR,9
mfg-03-9c324f4e16c0,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-28518a9778e1,EQEV-000120,EQ-02-012,BREAKDOWN,2026-03-10T00:00:00+00:00,2026-03-10T10:00:00+00:00,False,DEMO_WEAR,10
mfg-03-fc883d797c72,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f5d0e6cb2e9b,EQEV-000121,EQ-01-001,PLANNED_MAINTENANCE,2026-04-02T00:00:00+00:00,2026-04-02T04:00:00+00:00,True,PERIODIC_PM,4
mfg-03-d619f0a01315,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e6b6a8f8dc22,EQEV-000122,EQ-02-002,BREAKDOWN,2026-04-25T00:00:00+00:00,2026-04-25T01:00:00+00:00,False,DEMO_WEAR,1
mfg-03-abf0202231c9,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-7baf17e2f2a6,EQEV-000123,EQ-02-003,BREAKDOWN,2026-05-18T00:00:00+00:00,2026-05-18T02:00:00+00:00,False,DEMO_WEAR,2
mfg-03-6fc700b0435a,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d96f9c61723d,EQEV-000124,EQ-02-004,BREAKDOWN,2026-06-10T00:00:00+00:00,2026-06-10T03:00:00+00:00,False,DEMO_WEAR,3
mfg-03-eedd145a2f51,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-962bce5c2daf,EQEV-000125,EQ-02-005,PLANNED_MAINTENANCE,2026-07-03T00:00:00+00:00,2026-07-03T08:00:00+00:00,True,PERIODIC_PM,8
mfg-03-0cc657b2788a,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a05998159071,EQEV-000126,EQ-02-006,BREAKDOWN,2026-07-26T00:00:00+00:00,2026-07-26T05:00:00+00:00,False,DEMO_WEAR,5
mfg-03-97e48a2eeca7,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-0124774b992a,EQEV-000127,EQ-01-007,BREAKDOWN,2026-02-19T00:00:00+00:00,2026-02-19T06:00:00+00:00,False,DEMO_WEAR,6
mfg-03-ad5502c089eb,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-0ab495392387,EQEV-000128,EQ-02-008,BREAKDOWN,2026-03-14T00:00:00+00:00,2026-03-14T07:00:00+00:00,False,DEMO_WEAR,7
mfg-03-5d07d0e293de,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-7803f36f624e,EQEV-000129,EQ-02-009,PLANNED_MAINTENANCE,2026-04-06T00:00:00+00:00,2026-04-06T12:00:00+00:00,True,PERIODIC_PM,12
mfg-03-09215789f920,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-cf8ae8b5be54,EQEV-000130,EQ-02-010,BREAKDOWN,2026-04-29T00:00:00+00:00,2026-04-29T09:00:00+00:00,False,DEMO_WEAR,9
mfg-03-d58b0337bb2c,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-98265d8eb2b2,EQEV-000131,EQ-02-011,BREAKDOWN,2026-05-22T00:00:00+00:00,2026-05-22T10:00:00+00:00,False,DEMO_WEAR,10
mfg-03-82ae399470d4,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-53d1d3b4b34d,EQEV-000132,EQ-02-012,BREAKDOWN,2026-06-14T00:00:00+00:00,2026-06-14T11:00:00+00:00,False,DEMO_WEAR,11
mfg-03-f82122e6abe7,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-03e39e7dc611,EQEV-000133,EQ-01-001,PLANNED_MAINTENANCE,2026-07-07T00:00:00+00:00,2026-07-07T16:00:00+00:00,True,PERIODIC_PM,16
mfg-03-618234b58b94,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e5b9c476cfde,EQEV-000134,EQ-02-002,BREAKDOWN,2026-07-30T00:00:00+00:00,2026-07-30T02:00:00+00:00,False,DEMO_WEAR,2
mfg-03-4fa80257989b,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-523c23fa55df,EQEV-000135,EQ-02-003,BREAKDOWN,2026-02-23T00:00:00+00:00,2026-02-23T03:00:00+00:00,False,DEMO_WEAR,3
mfg-03-f2141ac7c09f,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-687a8711c1fb,EQEV-000136,EQ-02-004,BREAKDOWN,2026-03-18T00:00:00+00:00,2026-03-18T04:00:00+00:00,False,DEMO_WEAR,4
mfg-03-3165c47111b6,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f2ced8974d12,EQEV-000137,EQ-02-005,PLANNED_MAINTENANCE,2026-04-10T00:00:00+00:00,2026-04-10T03:00:00+00:00,True,PERIODIC_PM,3
mfg-03-81735d02487c,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d51e35a890a1,EQEV-000138,EQ-02-006,BREAKDOWN,2026-05-03T00:00:00+00:00,2026-05-03T06:00:00+00:00,False,DEMO_WEAR,6
mfg-03-e80d2875a0b5,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3cead92df12c,EQEV-000139,EQ-01-007,BREAKDOWN,2026-05-26T00:00:00+00:00,2026-05-26T07:00:00+00:00,False,DEMO_WEAR,7
mfg-03-a82ed564460f,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b6fde09dce4e,EQEV-000140,EQ-02-008,BREAKDOWN,2026-06-18T00:00:00+00:00,2026-06-18T08:00:00+00:00,False,DEMO_WEAR,8
mfg-03-c03fa9b44468,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-6235ae64aa87,EQEV-000141,EQ-02-009,PLANNED_MAINTENANCE,2026-07-11T00:00:00+00:00,2026-07-11T07:00:00+00:00,True,PERIODIC_PM,7
mfg-03-12cd0f88de11,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2197fbacfbed,EQEV-000142,EQ-02-010,BREAKDOWN,2026-02-04T00:00:00+00:00,2026-02-04T10:00:00+00:00,False,DEMO_WEAR,10
mfg-03-45476969dd5f,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b58892d025da,EQEV-000143,EQ-02-011,BREAKDOWN,2026-02-27T00:00:00+00:00,2026-02-27T11:00:00+00:00,False,DEMO_WEAR,11
mfg-03-0538ba194508,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c8e4f5628e52,EQEV-000144,EQ-02-012,BREAKDOWN,2026-03-22T00:00:00+00:00,2026-03-22T01:00:00+00:00,False,DEMO_WEAR,1
