record_id,tenant_id,scope_node_id,data_class,business_data_kind,data_origin,quality_status,certification_status,as_of_date,lineage_id,clearance_id,shipment_id,declaration_date,inspection_status,duty_amount,currency,cleared_at,status,source_version
log-04-23bed21336c9,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5dc2e9905773,CUSCLR-000090,SHP-000090,2026-05-27,CLEARED,4513.24,USD,2026-05-30,CLEARED,1
log-04-e33621c2ae64,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f900aa711c9c,CUSCLR-000091,SHP-000091,2026-04-16,CLEARED,0.0,KRW,2026-04-20,CLEARED,1
log-04-34b181e1cefd,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5698f42d5197,CUSCLR-000092,SHP-000092,2026-06-03,CLEARED,0.0,USD,2026-06-04,CLEARED,1
log-04-835cf1d73091,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2eef9b5f6faf,CUSCLR-000093,SHP-000093,2026-08-14,CLEARED,0.0,USD,2026-08-16,CLEARED,1
log-04-eba2a6efaf99,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9dcad4bde321,CUSCLR-000094,SHP-000094,2026-09-08,CLEARED,0.0,USD,2026-09-11,CLEARED,1
log-04-a146ce577f83,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-186d9013fdff,CUSCLR-000095,SHP-000095,2026-10-03,CLEARED,3062.56,USD,2026-10-07,CLEARED,1
log-04-fbe3c5556737,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-94889632d521,CUSCLR-000096,SHP-000096,2026-04-04,CLEARED,0.0,KRW,2026-04-05,CLEARED,1
log-04-3eb4361603ca,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5561cc2ae205,CUSCLR-000097,SHP-000097,2026-05-03,CLEARED,0.0,USD,2026-05-05,CLEARED,1
log-04-c0c3265e6fbc,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-eaf8e91f8596,CUSCLR-000098,SHP-000098,2026-05-20,CLEARED,0.0,USD,2026-05-23,CLEARED,1
log-04-1803a325b57b,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5c31b60dac63,CUSCLR-000099,SHP-000099,2026-06-18,INSPECTED,0.0,USD,2026-06-22,CLEARED,1
log-04-878c36dff408,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-8dfa3719badf,CUSCLR-000100,SHP-000100,2026-07-11,CLEARED,6447.49,KRW,2026-07-12,CLEARED,1
log-04-15fc65eb62e8,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-1baabba68f8a,CUSCLR-000101,SHP-000101,2026-08-09,CLEARED,0.0,USD,2026-08-11,CLEARED,1
log-04-bfe16fafa3d0,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-245e903fa0d6,CUSCLR-000102,SHP-000102,2026-08-29,CLEARED,0.0,USD,2026-09-01,CLEARED,1
log-04-1a2b947aa1cd,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-909e31bafb89,CUSCLR-000103,SHP-000103,2026-09-20,CLEARED,0.0,USD,2026-09-24,CLEARED,1
log-04-2198195f90a2,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5e58ea653a0c,CUSCLR-000104,SHP-000104,2026-04-20,CLEARED,0.0,KRW,2026-04-21,CLEARED,1
log-04-4c917dc01c3e,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5f33e9e63b05,CUSCLR-000105,SHP-000105,2026-03-26,CLEARED,4029.68,KRW,2026-03-28,CLEARED,1
log-04-3df95d73465f,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2f8484ede6d7,CUSCLR-000106,SHP-000106,2026-04-20,CLEARED,0.0,USD,2026-04-23,CLEARED,1
log-04-bd480bec1adf,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-08202a7ec687,CUSCLR-000107,SHP-000107,2026-06-10,CLEARED,0.0,USD,2026-06-14,CLEARED,1
log-04-0d1dbef82ccd,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a8ed1ef77976,CUSCLR-000108,SHP-000108,2026-07-02,CLEARED,0.0,KRW,2026-07-03,CLEARED,1
log-04-98c373924708,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9dc3dc975ccc,CUSCLR-000109,SHP-000109,2026-08-02,CLEARED,0.0,USD,2026-08-04,CLEARED,1
log-04-b97cb13d2803,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-26a59ba5a4f2,CUSCLR-000110,SHP-000110,2026-09-12,INSPECTED,2095.43,USD,2026-09-15,CLEARED,1
log-04-ed808d15f025,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2f7aabffe74d,CUSCLR-000111,SHP-000111,2026-10-22,CLEARED,0.0,KRW,2026-10-26,CLEARED,1
log-04-e3f58cdbe65d,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5e9a3a5aaa5f,CUSCLR-000112,SHP-000112,2026-05-07,CLEARED,0.0,USD,2026-05-08,CLEARED,1
log-04-ec31bd89fa31,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-8d6212a4243b,CUSCLR-000113,SHP-000113,2026-06-27,CLEARED,0.0,KRW,2026-06-29,CLEARED,1
log-04-3f6d3a5534ff,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-90a330d5c0b2,CUSCLR-000114,SHP-000114,2026-07-21,CLEARED,0.0,USD,2026-07-24,CLEARED,1
log-04-2f085bf4310d,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c74a054cb346,CUSCLR-000115,SHP-000115,2026-09-07,CLEARED,1611.87,USD,2026-09-11,CLEARED,1
log-04-e9883f8b8812,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-13e7f7ad186b,CUSCLR-000116,SHP-000116,2026-04-09,CLEARED,0.0,USD,2026-04-10,CLEARED,1
log-04-7d8add97a38d,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-12047e57231d,CUSCLR-000117,SHP-000117,2026-05-25,CLEARED,0.0,USD,2026-05-27,CLEARED,1
log-04-09b67bc52f19,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2fc7f83e50a0,CUSCLR-000118,SHP-000118,2026-06-14,CLEARED,0.0,KRW,2026-06-17,CLEARED,1
log-04-8a9babfb8c80,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-cb8bd6d8435e,CUSCLR-000119,SHP-000119,2026-07-07,CLEARED,0.0,USD,2026-07-11,CLEARED,1
log-04-2f2e35b4cbee,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-67c2a4a34618,CUSCLR-000120,SHP-000120,2026-10-18,CLEARED,2095.43,USD,2026-10-19,CLEARED,1
