record_id,tenant_id,scope_node_id,data_class,business_data_kind,data_origin,quality_status,certification_status,as_of_date,lineage_id,finance_document_id,document_type,partner_id,reference_id,posting_date,due_date,amount,currency,paid_at,status
fin-02-200c23c0b57b,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c78400d74f7d,AP-PO-000140-10,AP,SUP-0010,PO-000140-10,2026-06-04,2026-07-19,493684.46,USD,2026-07-16,PAID
fin-02-11e77d42238c,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f76621147582,AP-PO-000141-10,AP,SUP-0001,PO-000141-10,2026-04-20,2026-06-04,537075.9,KRW,2026-06-01,PAID
fin-02-908267881f74,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-11f8f29e4b8a,AP-PO-000144-10,AP,SUP-0004,PO-000144-10,2026-07-01,2026-08-15,161832.0,USD,2026-08-12,PAID
fin-02-b133327a9c12,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-bf427a98207b,AP-PO-000145-10,AP,SUP-0005,PO-000145-10,2026-07-25,2026-09-08,212058.02,KRW,2026-09-05,PAID
fin-02-200012ead88b,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-66248344c14a,AP-PO-000146-10,AP,SUP-0006,PO-000146-10,2026-08-18,2026-10-02,263057.76,USD,2026-09-29,PAID
fin-02-4cc0a4dd8ef2,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a1e28a2e27f2,AP-PO-000147-10,AP,SUP-0007,PO-000147-10,2026-09-11,2026-10-26,314830.95,USD,2026-10-23,PAID
fin-02-a88dc3aa891a,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2853b63c9f1a,AP-PO-000150-10,AP,SUP-0010,PO-000150-10,2026-05-27,2026-07-11,442297.8,USD,2026-07-08,PAID
fin-02-868b864906c2,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3f0ccfc6db4d,AP-PO-000151-10,AP,SUP-0001,PO-000151-10,2026-04-11,2026-05-26,493684.46,KRW,2026-05-23,PAID
fin-02-53760783c1e3,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5cd9563c5a2d,AP-PO-000153-10,AP,SUP-0003,PO-000153-10,2026-05-29,2026-07-13,598778.4,USD,2026-07-10,PAID
fin-02-75da8cbd0104,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9f0f0e9bb584,AP-PO-000156-10,AP,SUP-0006,PO-000156-10,2026-08-10,2026-09-24,215410.65,USD,2026-09-21,PAID
fin-02-41fa2edae170,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-40a1aaaee66f,AP-PO-000157-10,AP,SUP-0007,PO-000157-10,2026-09-03,2026-10-18,267184.08,USD,2026-10-15,PAID
fin-02-26cc5170a373,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5e7cd1913156,AP-PO-000158-10,AP,SUP-0008,PO-000158-10,2026-09-27,2026-11-11,319731.24,USD,2026-11-08,PAID
fin-02-5e9bff846862,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-616e507ec0e7,AP-PO-000161-10,AP,SUP-0001,PO-000161-10,2026-04-02,2026-05-17,442297.8,KRW,2026-05-14,PAID
fin-02-14b0468e67f2,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-96c903e784bc,AP-PO-000162-10,AP,SUP-0002,PO-000162-10,2026-04-27,2026-06-11,493684.46,USD,2026-06-08,PAID
fin-02-20c212bdaa8b,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-8a824a6159dd,AP-PO-000163-10,AP,SUP-0003,PO-000163-10,2026-05-21,2026-07-05,5418.75,USD,2026-07-02,PAID
fin-02-6b3ba003e9b5,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b085a78ee293,AP-PO-000164-10,AP,SUP-0004,PO-000164-10,2026-06-14,2026-07-29,598778.4,USD,2026-07-26,PAID
fin-02-c1009bb95c6a,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9d6cd9ac7d27,AP-PO-000165-10,AP,SUP-0005,PO-000165-10,2026-07-08,2026-08-22,652486.2,KRW,2026-08-19,PAID
fin-02-b1c747af3746,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-731e2c476b86,AP-PO-000166-10,AP,SUP-0006,PO-000166-10,2026-08-01,2026-09-15,164411.1,USD,2026-09-12,PAID
fin-02-caa6da6b2ad9,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-1cc5151188e3,AP-PO-000167-10,AP,SUP-0007,PO-000167-10,2026-08-25,2026-10-09,215410.65,USD,2026-10-06,PAID
fin-02-3febec0a95c7,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-002d0a519147,AP-PO-000168-10,AP,SUP-0008,PO-000168-10,2026-09-18,2026-11-02,267184.08,USD,2026-10-30,PAID
fin-02-fa45c5546c43,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-453537c44a3e,AP-PO-000169-10,AP,SUP-0009,PO-000169-10,2026-04-16,2026-05-31,319731.24,KRW,2026-05-28,PAID
fin-02-4140c9626379,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3e3bed3e4d2d,AP-PO-000171-10,AP,SUP-0001,PO-000171-10,2026-03-25,2026-05-09,398132.63,KRW,2026-05-06,PAID
fin-02-4c730f5040cc,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c26d589142a2,AP-PO-000172-10,AP,SUP-0002,PO-000172-10,2026-04-18,2026-06-02,449519.28,USD,2026-05-30,PAID
fin-02-3ae63eba344b,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-8824c6d98da7,AP-PO-000174-10,AP,SUP-0004,PO-000174-10,2026-06-05,2026-07-20,554613.27,USD,2026-07-17,PAID
fin-02-2c67eca6f463,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-dee7b5ca080b,AP-PO-000175-10,AP,SUP-0005,PO-000175-10,2026-06-29,2026-08-13,608321.07,KRW,2026-08-10,PAID
fin-02-ff8d09ec91e3,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-32eff5b62c2d,AP-PO-000176-10,AP,SUP-0006,PO-000176-10,2026-07-24,2026-09-07,662802.0,USD,2026-09-04,PAID
fin-02-137272550a67,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b2724e8b82f2,AP-PO-000178-10,AP,SUP-0008,PO-000178-10,2026-09-10,2026-10-25,218763.48,USD,2026-10-22,PAID
fin-02-e0eb915b8da6,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-4890f0e02f0c,AP-PO-000179-10,AP,SUP-0009,PO-000179-10,2026-10-04,2026-11-18,2509.2,KRW,2026-11-15,PAID
fin-02-9bc5ded6aee9,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-65c77654ad8b,AP-PO-000180-10,AP,SUP-0010,PO-000180-10,2026-05-01,2026-06-15,302580.8,USD,2026-06-12,PAID
fin-02-61241ae3b5c7,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ec406f5ed303,AP-PO-000185-10,AP,SUP-0005,PO-000185-10,2026-06-21,2026-08-05,554613.27,KRW,2026-08-02,PAID
fin-02-833a4c3050ae,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d7148bd7137c,AP-PO-000186-10,AP,SUP-0006,PO-000186-10,2026-07-15,2026-08-29,608321.07,USD,2026-08-26,PAID
fin-02-89177719ad5a,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-cfb1a379a6f5,AP-PO-000188-10,AP,SUP-0008,PO-000188-10,2026-09-01,2026-10-16,166990.05,USD,2026-10-13,PAID
fin-02-9d031f74a486,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-075ead535469,AP-PO-000192-10,AP,SUP-0002,PO-000192-10,2026-04-01,2026-05-16,353193.72,USD,2026-05-13,PAID
fin-02-a7409b76348d,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9056d3163504,AP-PO-000194-10,AP,SUP-0004,PO-000194-10,2026-05-19,2026-07-03,456740.34,USD,2026-06-30,PAID
fin-02-82b53086be18,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e0887291e975,AP-PO-000195-10,AP,SUP-0005,PO-000195-10,2026-06-12,2026-07-27,509674.41,KRW,2026-07-24,PAID
fin-02-8adb9f445c25,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-0f1fad401e7c,AP-PO-000196-10,AP,SUP-0006,PO-000196-10,2026-07-06,2026-08-20,563381.7,USD,2026-08-17,PAID
fin-02-129ab0b4563c,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-62106eff7db0,AP-PO-000200-10,AP,SUP-0010,PO-000200-10,2026-10-11,2026-11-25,207028.97,USD,2026-11-22,PAID
fin-02-dc3abef378dc,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-0502bdb129c4,AR-SO-000001-10,AR,CUS-0001,SO-000001-10,2026-02-23,2026-04-09,72200.0,KRW,2026-04-07,COLLECTED
fin-02-68cdd2bdb5b4,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-cd8888dd35cd,AR-SO-000002-10,AR,CUS-0002,SO-000002-10,2026-03-07,2026-04-21,223953.6,USD,2026-04-19,COLLECTED
fin-02-0441dd79cc3c,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-8c9b8ad0e09e,AR-SO-000003-10,AR,CUS-0003,SO-000003-10,2026-03-20,2026-05-04,355315.2,USD,2026-05-02,COLLECTED
fin-02-89ac21602caa,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ca26c6e5f794,AR-SO-000004-10,AR,CUS-0004,SO-000004-10,2026-04-05,2026-05-20,413331.2,USD,2026-05-18,COLLECTED
fin-02-a7b0316bf6a6,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-370214f1ad78,AR-SO-000005-10,AR,CUS-0005,SO-000005-10,2026-04-18,2026-06-02,472652.8,KRW,2026-05-31,COLLECTED
fin-02-2cb656463348,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-8c619d022681,AR-SO-000006-10,AR,CUS-0006,SO-000006-10,2026-05-04,2026-06-18,533280.0,USD,2026-06-16,COLLECTED
fin-02-6f4a701fa8a9,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-0f783355ea98,AR-SO-000007-10,AR,CUS-0007,SO-000007-10,2026-05-17,2026-07-01,176703.8,USD,2026-06-29,COLLECTED
fin-02-b9809359611f,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-99e507005a5f,AR-SO-000008-10,AR,CUS-0008,SO-000008-10,2026-05-28,2026-07-12,493838.4,USD,2026-07-10,COLLECTED
fin-02-037cb8507daa,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b3ed4aaf4026,AR-SO-000009-10,AR,CUS-0001,SO-000009-10,2026-06-11,2026-07-26,722995.2,KRW,2026-07-24,COLLECTED
fin-02-e49f2db678f9,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b317723fe643,AR-SO-000010-10,AR,CUS-0002,SO-000010-10,2026-06-26,2026-08-10,708320.0,USD,2026-08-08,COLLECTED
fin-02-a40102f60e5d,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-289224605b61,AR-SO-000011-10,AR,CUS-0003,SO-000011-10,2026-07-14,2026-08-28,769600.0,USD,2026-08-26,COLLECTED
fin-02-03a6beeae85a,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3117fa444959,AR-SO-000012-10,AR,CUS-0004,SO-000012-10,2026-07-25,2026-09-08,832185.6,USD,2026-09-06,COLLECTED
fin-02-4452d067fd1f,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-8bda0b3c5c7e,AR-SO-000013-10,AR,CUS-0005,SO-000013-10,2026-08-09,2026-09-23,266022.8,KRW,2026-09-21,COLLECTED
fin-02-deb086bd7ecb,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f9cf691280e3,AR-SO-000014-10,AR,CUS-0006,SO-000014-10,2026-08-23,2026-10-07,720955.2,USD,2026-10-05,COLLECTED
fin-02-82e551747e6e,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2456881f9f7c,AR-SO-000015-10,AR,CUS-0007,SO-000015-10,2026-03-11,2026-04-25,1027776.0,USD,2026-04-23,COLLECTED
fin-02-6cb64d40f013,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-05a84d86a815,AR-SO-000016-10,AR,CUS-0008,SO-000016-10,2026-03-22,2026-05-06,1095584.0,USD,2026-05-04,COLLECTED
fin-02-b5577c64a0df,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-8f4fce3122fd,AR-SO-000017-10,AR,CUS-0001,SO-000017-10,2026-04-06,2026-05-21,1164697.6,KRW,2026-05-19,COLLECTED
fin-02-d8a154bfbab5,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-4aef1c5ff3d6,AR-SO-000018-10,AR,CUS-0002,SO-000018-10,2026-04-21,2026-06-05,267776.0,USD,2026-06-03,COLLECTED
fin-02-d1efc84c3b86,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-eeefdbb5da2d,AR-SO-000019-10,AR,CUS-0003,SO-000019-10,2026-05-05,2026-06-19,87542.5,USD,2026-06-17,COLLECTED
fin-02-baca9c79e175,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b6a2ec3b0143,AR-SO-000020-10,AR,CUS-0004,SO-000020-10,2026-05-21,2026-07-05,263203.2,USD,2026-07-03,COLLECTED
fin-02-02da074e992c,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-6af1fdb5981a,AR-SO-000021-10,AR,CUS-0005,SO-000021-10,2026-06-05,2026-07-20,408300.8,KRW,2026-07-18,COLLECTED
fin-02-7f7c67b0f14f,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3b64e6184b18,AR-SO-000022-10,AR,CUS-0006,SO-000022-10,2026-06-16,2026-07-31,466969.6,USD,2026-07-29,COLLECTED
fin-02-85233858de66,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a498f0a70d30,AR-SO-000023-10,AR,CUS-0007,SO-000023-10,2026-07-02,2026-08-16,526944.0,USD,2026-08-14,COLLECTED
fin-02-54e020c7912a,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5263fff347b3,AR-SO-000024-10,AR,CUS-0008,SO-000024-10,2026-07-15,2026-08-29,588224.0,USD,2026-08-27,COLLECTED
fin-02-8b5d5c043b4c,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-cc2b5d05afc4,AR-SO-000025-10,AR,CUS-0001,SO-000025-10,2026-07-27,2026-09-10,193209.1,KRW,2026-09-08,COLLECTED
fin-02-f44bc20f9d90,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-bdaded1c57bd,AR-SO-000026-10,AR,CUS-0002,SO-000026-10,2026-07-20,2026-09-03,536025.6,USD,2026-09-01,COLLECTED
fin-02-bc78d074b1a4,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-261bf5c78dc9,AR-SO-000027-10,AR,CUS-0003,SO-000027-10,2026-08-03,2026-09-17,779897.6,USD,2026-09-15,COLLECTED
fin-02-2cfa8e98e6c0,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ed5df995cdbb,AR-SO-000028-10,AR,CUS-0004,SO-000028-10,2026-08-18,2026-10-02,760000.0,USD,2026-09-30,COLLECTED
fin-02-cff4e87efa6e,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-0fbfe9834ce4,AR-SO-000029-10,AR,CUS-0005,SO-000029-10,2026-03-02,2026-04-16,821932.8,KRW,2026-04-14,COLLECTED
fin-02-8e7a205ef8fd,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-20bdc462de88,AR-SO-000030-10,AR,CUS-0006,SO-000030-10,2026-03-18,2026-05-02,885171.2,USD,2026-04-30,COLLECTED
fin-02-2134ec2c7495,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-efb26ab26292,AR-SO-000031-10,AR,CUS-0007,SO-000031-10,2026-03-30,2026-05-14,281946.7,USD,2026-05-12,COLLECTED
fin-02-4a2a76ba764c,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2056ba237610,AR-SO-000032-10,AR,CUS-0008,SO-000032-10,2026-04-16,2026-05-31,761673.6,USD,2026-05-29,COLLECTED
fin-02-badd4fa28dc4,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-346eafcfa350,AR-SO-000033-10,AR,CUS-0001,SO-000033-10,2026-04-27,2026-06-11,1082720.0,KRW,2026-06-09,COLLECTED
fin-02-8eb9789bba4c,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-62cd31ec3335,AR-SO-000034-10,AR,CUS-0002,SO-000034-10,2026-05-10,2026-06-24,1151180.8,USD,2026-06-22,COLLECTED
fin-02-2cc1b5734b04,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-dfed8182ec93,AR-SO-000035-10,AR,CUS-0003,SO-000035-10,2026-05-26,2026-07-10,264704.0,USD,2026-07-08,COLLECTED
fin-02-227d4cb17c61,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-fdaa80ee9c24,AR-SO-000036-10,AR,CUS-0004,SO-000036-10,2026-06-11,2026-07-26,324678.4,USD,2026-07-24,COLLECTED
fin-02-cb129459949e,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a8ac0eec6a17,AR-SO-000037-10,AR,CUS-0005,SO-000037-10,2026-06-24,2026-08-08,102885.0,KRW,2026-08-06,COLLECTED
fin-02-51c8ba107a2d,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ddc455e3abdd,AR-SO-000038-10,AR,CUS-0006,SO-000038-10,2026-07-08,2026-08-22,302452.8,USD,2026-08-20,COLLECTED
fin-02-a2a65d8ef6b2,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-7c209aa5a216,AR-SO-000039-10,AR,CUS-0007,SO-000039-10,2026-07-24,2026-09-07,461286.4,USD,2026-09-05,COLLECTED
fin-02-9149fad118fb,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-503ee5f5f1a4,AR-SO-000040-10,AR,CUS-0008,SO-000040-10,2026-08-03,2026-09-17,520608.0,USD,2026-09-15,COLLECTED
fin-02-1427074691ef,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ecc2d331ad30,AR-SO-000041-10,AR,CUS-0001,SO-000041-10,2026-08-20,2026-10-04,581235.2,KRW,2026-10-02,COLLECTED
fin-02-86db78fe1e89,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d52e6a40a460,AR-SO-000042-10,AR,CUS-0002,SO-000042-10,2026-09-02,2026-10-17,643168.0,USD,2026-10-15,COLLECTED
fin-02-c85e274d1412,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c7d4cfb74b3f,AR-SO-000043-10,AR,CUS-0003,SO-000043-10,2026-03-18,2026-05-02,209714.4,USD,2026-04-30,COLLECTED
fin-02-39d75181beb6,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a46733f36a11,AR-SO-000044-10,AR,CUS-0004,SO-000044-10,2026-04-02,2026-05-17,578212.8,USD,2026-05-15,COLLECTED
fin-02-d14f997b3c3f,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-4ccfbd84070e,AR-SO-000045-10,AR,CUS-0005,SO-000045-10,2026-04-18,2026-06-02,836800.0,KRW,2026-05-31,COLLECTED
