record_id,tenant_id,scope_node_id,data_class,business_data_kind,data_origin,quality_status,certification_status,as_of_date,lineage_id,finance_document_id,document_type,partner_id,reference_id,posting_date,due_date,amount,currency,paid_at,status
fin-02-0d426fbca389,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-42e6cb23e52b,AP-PO-000139-10,AP,SUP-0009,PO-000139-10,2026-05-11,2026-06-25,366846.48,KRW,2026-06-22,PAID
fin-02-05ecaa738acc,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ce7e5e621af8,AP-PO-000140-10,AP,SUP-0010,PO-000140-10,2026-06-04,2026-07-19,409466.91,USD,2026-07-16,PAID
fin-02-5ab9ee9bb16f,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-8986d79ce0e4,AP-PO-000142-10,AP,SUP-0002,PO-000142-10,2026-05-14,2026-06-28,389266.54,USD,2026-06-25,PAID
fin-02-5d7e1107865b,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f30e75b6039c,AP-PO-000143-10,AP,SUP-0003,PO-000143-10,2026-06-07,2026-07-22,532622.4,USD,2026-07-19,PAID
fin-02-694ef2197f4e,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-bbc675a47dd8,AP-PO-000144-10,AP,SUP-0004,PO-000144-10,2026-07-01,2026-08-15,134225.1,USD,2026-08-12,PAID
fin-02-4cc0a4dd8ef2,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a1e28a2e27f2,AP-PO-000147-10,AP,SUP-0007,PO-000147-10,2026-09-11,2026-10-26,261124.12,USD,2026-10-23,PAID
fin-02-3f018c453cc7,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-4b4ffdbe2a64,AP-PO-000152-10,AP,SUP-0002,PO-000152-10,2026-05-05,2026-06-19,452729.04,USD,2026-06-16,PAID
fin-02-c8b16c4629e0,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-41d72b39942c,AP-PO-000154-10,AP,SUP-0004,PO-000154-10,2026-06-22,2026-08-06,541178.4,USD,2026-08-03,PAID
fin-02-5e9c876654ef,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-85d434be10b7,AP-PO-000157-10,AP,SUP-0007,PO-000157-10,2026-09-03,2026-10-18,3519607.65,USD,2026-10-15,PAID
fin-02-f7660e74ed3c,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-65c953c36283,AP-PO-000158-10,AP,SUP-0008,PO-000158-10,2026-09-27,2026-11-11,265188.23,USD,2026-11-08,PAID
fin-02-5f3ee3b9b3e3,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b211f3525d45,AP-PO-000159-10,AP,SUP-0009,PO-000159-10,2026-04-24,2026-06-08,288236.52,KRW,2026-06-05,PAID
fin-02-864fa977be99,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-fdebb4a48ae9,AP-PO-000160-10,AP,SUP-0010,PO-000160-10,2026-05-18,2026-07-02,330215.25,USD,2026-06-29,PAID
fin-02-2f509da7803e,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9d29d930e20d,AP-PO-000162-10,AP,SUP-0002,PO-000162-10,2026-04-27,2026-06-11,367639.65,USD,2026-06-08,PAID
fin-02-87736c16ac95,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e919adfe2625,AP-PO-000163-10,AP,SUP-0003,PO-000163-10,2026-05-21,2026-07-05,452729.04,USD,2026-07-02,PAID
fin-02-c54d08b68f6b,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-6d6d57fbd24b,AP-PO-000164-10,AP,SUP-0004,PO-000164-10,2026-06-14,2026-07-29,496632.87,USD,2026-07-26,PAID
fin-02-ece51f71013a,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9f15f117f304,AP-PO-000165-10,AP,SUP-0005,PO-000165-10,2026-07-08,2026-08-22,20504189.62,KRW,2026-08-19,PAID
fin-02-f9c4f9dcbf2d,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-7cbe74a21de8,AP-PO-000167-10,AP,SUP-0007,PO-000167-10,2026-08-25,2026-10-09,178663.88,USD,2026-10-06,PAID
fin-02-8051f64fbc1f,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-70b1b30a7e86,AP-PO-000169-10,AP,SUP-0009,PO-000169-10,2026-04-16,2026-05-31,35883.97,KRW,2026-05-28,PAID
fin-02-9d42b14f337a,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e32cbae7abbd,AP-PO-000170-10,AP,SUP-0010,PO-000170-10,2026-05-10,2026-06-24,288236.52,USD,2026-06-21,PAID
fin-02-a4e93cb6a322,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9c8124fdc00d,AP-PO-000171-10,AP,SUP-0001,PO-000171-10,2026-03-25,2026-05-09,330215.25,KRW,2026-05-06,PAID
fin-02-3a64f39e96d9,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-bca056943ab6,AP-PO-000172-10,AP,SUP-0002,PO-000172-10,2026-04-18,2026-06-02,372835.68,USD,2026-05-30,PAID
fin-02-964ffc032896,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-65715c30e234,AP-PO-000173-10,AP,SUP-0003,PO-000173-10,2026-05-12,2026-06-26,1391198.42,USD,2026-06-23,PAID
fin-02-343f2ad6c4b4,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-deb04331f14f,AP-PO-000174-10,AP,SUP-0004,PO-000174-10,2026-06-05,2026-07-20,460001.64,USD,2026-07-17,PAID
fin-02-0253bd20e68f,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-971a00dc4fb5,AP-PO-000176-10,AP,SUP-0006,PO-000176-10,2026-07-24,2026-09-07,361102.6,USD,2026-09-04,PAID
fin-02-07409d8a0b65,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-869736c1d35e,AP-PO-000177-10,AP,SUP-0007,PO-000177-10,2026-08-17,2026-10-01,3334364.17,USD,2026-09-28,PAID
fin-02-7afbf81d5825,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2eceef00bb94,AP-PO-000178-10,AP,SUP-0008,PO-000178-10,2026-09-10,2026-10-25,181444.58,USD,2026-10-22,PAID
fin-02-a368da7641f3,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-4773feb2425b,AP-PO-000180-10,AP,SUP-0010,PO-000180-10,2026-05-01,2026-06-15,250963.59,USD,2026-06-12,PAID
fin-02-9415e939d484,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2db8162e8529,AP-PO-000181-10,AP,SUP-0001,PO-000181-10,2026-03-16,2026-04-30,3855041.17,KRW,2026-04-27,PAID
fin-02-13b047c23178,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-1d16ddb4b15d,AP-PO-000182-10,AP,SUP-0002,PO-000182-10,2026-04-09,2026-05-24,497392.22,USD,2026-05-21,PAID
fin-02-68d224271a17,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5c2552bad957,AP-PO-000184-10,AP,SUP-0004,PO-000184-10,2026-05-28,2026-07-12,416097.81,USD,2026-07-09,PAID
fin-02-833a4c3050ae,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d7148bd7137c,AP-PO-000186-10,AP,SUP-0006,PO-000186-10,2026-07-15,2026-08-29,504547.17,USD,2026-08-26,PAID
fin-02-ba9f298b75f7,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2941444efc99,AP-PO-000187-10,AP,SUP-0007,PO-000187-10,2026-08-08,2026-09-22,549735.0,USD,2026-09-19,PAID
fin-02-9d031f74a486,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-075ead535469,AP-PO-000192-10,AP,SUP-0002,PO-000192-10,2026-04-01,2026-05-16,292942.32,USD,2026-05-13,PAID
fin-02-a7409b76348d,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9056d3163504,AP-PO-000194-10,AP,SUP-0004,PO-000194-10,2026-05-19,2026-07-03,378824.88,USD,2026-06-30,PAID
fin-02-82b53086be18,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e0887291e975,AP-PO-000195-10,AP,SUP-0005,PO-000195-10,2026-06-12,2026-07-27,422728.71,KRW,2026-07-24,PAID
fin-02-8adb9f445c25,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-0f1fad401e7c,AP-PO-000196-10,AP,SUP-0006,PO-000196-10,2026-07-06,2026-08-20,488549.49,USD,2026-08-17,PAID
fin-02-f2c103ec6534,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c7ac44110030,AP-PO-000198-10,AP,SUP-0008,PO-000198-10,2026-08-24,2026-10-08,558291.0,USD,2026-10-05,PAID
fin-02-dc3abef378dc,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-0502bdb129c4,AR-SO-000001-10,AR,CUS-0001,SO-000001-10,2026-02-23,2026-04-09,182400.0,KRW,2026-04-07,COLLECTED
fin-02-68cdd2bdb5b4,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-cd8888dd35cd,AR-SO-000002-10,AR,CUS-0002,SO-000002-10,2026-03-09,2026-04-23,298604.8,USD,2026-04-21,COLLECTED
fin-02-0441dd79cc3c,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-8c9b8ad0e09e,AR-SO-000003-10,AR,CUS-0003,SO-000003-10,2026-03-22,2026-05-06,266486.4,USD,2026-05-04,COLLECTED
fin-02-89ac21602caa,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ca26c6e5f794,AR-SO-000004-10,AR,CUS-0004,SO-000004-10,2026-04-04,2026-05-19,413331.2,USD,2026-05-17,COLLECTED
fin-02-a7b0316bf6a6,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-370214f1ad78,AR-SO-000005-10,AR,CUS-0005,SO-000005-10,2026-04-17,2026-06-01,354489.6,KRW,2026-05-30,COLLECTED
fin-02-2cb656463348,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-8c619d022681,AR-SO-000006-10,AR,CUS-0006,SO-000006-10,2026-05-01,2026-06-15,533280.0,USD,2026-06-13,COLLECTED
fin-02-6f4a701fa8a9,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-0f783355ea98,AR-SO-000007-10,AR,CUS-0007,SO-000007-10,2026-05-17,2026-07-01,446409.6,USD,2026-06-29,COLLECTED
fin-02-b9809359611f,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-99e507005a5f,AR-SO-000008-10,AR,CUS-0008,SO-000008-10,2026-05-31,2026-07-15,658451.2,USD,2026-07-13,COLLECTED
fin-02-037cb8507daa,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b3ed4aaf4026,AR-SO-000009-10,AR,CUS-0001,SO-000009-10,2026-06-15,2026-07-30,542246.4,KRW,2026-07-28,COLLECTED
fin-02-e49f2db678f9,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b317723fe643,AR-SO-000010-10,AR,CUS-0002,SO-000010-10,2026-06-28,2026-08-12,708320.0,USD,2026-08-10,COLLECTED
fin-02-a40102f60e5d,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-289224605b61,AR-SO-000011-10,AR,CUS-0003,SO-000011-10,2026-07-12,2026-08-26,577200.0,USD,2026-08-24,COLLECTED
fin-02-03a6beeae85a,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3117fa444959,AR-SO-000012-10,AR,CUS-0004,SO-000012-10,2026-07-27,2026-09-10,832185.6,USD,2026-09-08,COLLECTED
fin-02-4452d067fd1f,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-8bda0b3c5c7e,AR-SO-000013-10,AR,CUS-0005,SO-000013-10,2026-08-07,2026-09-21,672057.6,KRW,2026-09-19,COLLECTED
fin-02-deb086bd7ecb,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f9cf691280e3,AR-SO-000014-10,AR,CUS-0006,SO-000014-10,2026-08-24,2026-10-08,961273.6,USD,2026-10-06,COLLECTED
fin-02-82e551747e6e,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2456881f9f7c,AR-SO-000015-10,AR,CUS-0007,SO-000015-10,2026-03-12,2026-04-26,770832.0,USD,2026-04-24,COLLECTED
fin-02-6cb64d40f013,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-05a84d86a815,AR-SO-000016-10,AR,CUS-0008,SO-000016-10,2026-03-22,2026-05-06,1095584.0,USD,2026-05-04,COLLECTED
fin-02-b5577c64a0df,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-8f4fce3122fd,AR-SO-000017-10,AR,CUS-0001,SO-000017-10,2026-04-07,2026-05-22,873523.2,KRW,2026-05-20,COLLECTED
fin-02-d8a154bfbab5,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-4aef1c5ff3d6,AR-SO-000018-10,AR,CUS-0002,SO-000018-10,2026-04-23,2026-06-07,267776.0,USD,2026-06-05,COLLECTED
fin-02-d1efc84c3b86,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-eeefdbb5da2d,AR-SO-000019-10,AR,CUS-0003,SO-000019-10,2026-05-05,2026-06-19,221160.0,USD,2026-06-17,COLLECTED
fin-02-baca9c79e175,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b6a2ec3b0143,AR-SO-000020-10,AR,CUS-0004,SO-000020-10,2026-05-22,2026-07-06,350937.6,USD,2026-07-04,COLLECTED
fin-02-02da074e992c,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-6af1fdb5981a,AR-SO-000021-10,AR,CUS-0005,SO-000021-10,2026-06-01,2026-07-16,306225.6,KRW,2026-07-14,COLLECTED
fin-02-7f7c67b0f14f,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3b64e6184b18,AR-SO-000022-10,AR,CUS-0006,SO-000022-10,2026-06-16,2026-07-31,466969.6,USD,2026-07-29,COLLECTED
fin-02-85233858de66,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a498f0a70d30,AR-SO-000023-10,AR,CUS-0007,SO-000023-10,2026-06-29,2026-08-13,395208.0,USD,2026-08-11,COLLECTED
fin-02-54e020c7912a,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5263fff347b3,AR-SO-000024-10,AR,CUS-0008,SO-000024-10,2026-07-13,2026-08-27,588224.0,USD,2026-08-25,COLLECTED
fin-02-8b5d5c043b4c,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-cc2b5d05afc4,AR-SO-000025-10,AR,CUS-0001,SO-000025-10,2026-07-31,2026-09-14,488107.2,KRW,2026-09-12,COLLECTED
fin-02-f44bc20f9d90,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-bdaded1c57bd,AR-SO-000026-10,AR,CUS-0002,SO-000026-10,2026-07-18,2026-09-01,714700.8,USD,2026-08-30,COLLECTED
fin-02-bc78d074b1a4,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-261bf5c78dc9,AR-SO-000027-10,AR,CUS-0003,SO-000027-10,2026-08-03,2026-09-17,584923.2,USD,2026-09-15,COLLECTED
fin-02-2cfa8e98e6c0,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ed5df995cdbb,AR-SO-000028-10,AR,CUS-0004,SO-000028-10,2026-08-16,2026-09-30,760000.0,USD,2026-09-28,COLLECTED
fin-02-cff4e87efa6e,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-0fbfe9834ce4,AR-SO-000029-10,AR,CUS-0005,SO-000029-10,2026-03-05,2026-04-19,616449.6,KRW,2026-04-17,COLLECTED
fin-02-8e7a205ef8fd,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-20bdc462de88,AR-SO-000030-10,AR,CUS-0006,SO-000030-10,2026-03-16,2026-04-30,885171.2,USD,2026-04-28,COLLECTED
fin-02-2134ec2c7495,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-efb26ab26292,AR-SO-000031-10,AR,CUS-0007,SO-000031-10,2026-04-02,2026-05-17,712286.4,USD,2026-05-15,COLLECTED
fin-02-4a2a76ba764c,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2056ba237610,AR-SO-000032-10,AR,CUS-0008,SO-000032-10,2026-04-16,2026-05-31,1015564.8,USD,2026-05-29,COLLECTED
fin-02-badd4fa28dc4,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-346eafcfa350,AR-SO-000033-10,AR,CUS-0001,SO-000033-10,2026-04-27,2026-06-11,812040.0,KRW,2026-06-09,COLLECTED
fin-02-8eb9789bba4c,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-62cd31ec3335,AR-SO-000034-10,AR,CUS-0002,SO-000034-10,2026-05-14,2026-06-28,1151180.8,USD,2026-06-26,COLLECTED
fin-02-2cc1b5734b04,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-dfed8182ec93,AR-SO-000035-10,AR,CUS-0003,SO-000035-10,2026-05-28,2026-07-12,198528.0,USD,2026-07-10,COLLECTED
fin-02-227d4cb17c61,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-fdaa80ee9c24,AR-SO-000036-10,AR,CUS-0004,SO-000036-10,2026-06-09,2026-07-24,324678.4,USD,2026-07-22,COLLECTED
fin-02-cb129459949e,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a8ac0eec6a17,AR-SO-000037-10,AR,CUS-0005,SO-000037-10,2026-06-22,2026-08-06,259920.0,KRW,2026-08-04,COLLECTED
fin-02-51c8ba107a2d,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ddc455e3abdd,AR-SO-000038-10,AR,CUS-0006,SO-000038-10,2026-07-08,2026-08-22,403270.4,USD,2026-08-20,COLLECTED
fin-02-a2a65d8ef6b2,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-7c209aa5a216,AR-SO-000039-10,AR,CUS-0007,SO-000039-10,2026-07-22,2026-09-05,345964.8,USD,2026-09-03,COLLECTED
fin-02-9149fad118fb,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-503ee5f5f1a4,AR-SO-000040-10,AR,CUS-0008,SO-000040-10,2026-08-07,2026-09-21,520608.0,USD,2026-09-19,COLLECTED
fin-02-1427074691ef,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ecc2d331ad30,AR-SO-000041-10,AR,CUS-0001,SO-000041-10,2026-08-20,2026-10-04,435926.4,KRW,2026-10-02,COLLECTED
fin-02-86db78fe1e89,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d52e6a40a460,AR-SO-000042-10,AR,CUS-0002,SO-000042-10,2026-09-03,2026-10-18,643168.0,USD,2026-10-16,COLLECTED
fin-02-c85e274d1412,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c7d4cfb74b3f,AR-SO-000043-10,AR,CUS-0003,SO-000043-10,2026-03-22,2026-05-06,529804.8,USD,2026-05-04,COLLECTED
fin-02-39d75181beb6,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a46733f36a11,AR-SO-000044-10,AR,CUS-0004,SO-000044-10,2026-04-04,2026-05-19,770950.4,USD,2026-05-17,COLLECTED
fin-02-d14f997b3c3f,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-4ccfbd84070e,AR-SO-000045-10,AR,CUS-0005,SO-000045-10,2026-04-16,2026-05-31,627600.0,KRW,2026-05-29,COLLECTED
fin-02-671f34bf0b6f,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-1fcd6a453240,AR-SO-000046-10,AR,CUS-0006,SO-000046-10,2026-05-04,2026-06-18,811680.0,USD,2026-06-16,COLLECTED
