record_id,tenant_id,scope_node_id,data_class,business_data_kind,data_origin,quality_status,certification_status,as_of_date,lineage_id,milestone_id,shipment_id,event_type,planned_at,actual_at,location,status,source_version
log-03-057056921cee,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d1b43c54f5d3,MS-000031-01,SHP-000031,BOOKED,2026-04-10T00:00:00+00:00,2026-04-11T00:00:00+00:00,ORIGIN,COMPLETED,1
log-03-ea142f09723f,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-bb82cd821ac7,MS-000031-02,SHP-000031,PICKED_UP,2026-04-22T00:00:00+00:00,2026-04-23T00:00:00+00:00,ORIGIN,COMPLETED,1
log-03-a83e167a174b,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-237ec4d45e39,MS-000031-03,SHP-000031,ETD,2026-04-24T00:00:00+00:00,2026-04-25T00:00:00+00:00,DESTINATION,COMPLETED,1
log-03-7f9fccedfaa9,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-65e336f5a476,MS-000031-04,SHP-000031,ETA,2026-06-09T00:00:00+00:00,2026-06-10T00:00:00+00:00,DESTINATION,COMPLETED,1
log-03-0f109c31a5ba,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5fae2193602f,MS-000031-05,SHP-000031,ATA,2026-06-10T00:00:00+00:00,2026-06-11T00:00:00+00:00,DESTINATION,COMPLETED,1
log-03-6bb6769be634,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-4950adfee10f,MS-000031-06,SHP-000031,UNLOADED,2026-06-11T00:00:00+00:00,2026-06-12T00:00:00+00:00,DESTINATION,COMPLETED,1
log-03-71165713dbfd,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-670e1e88cba3,MS-000032-01,SHP-000032,BOOKED,2026-07-05T00:00:00+00:00,2026-07-06T00:00:00+00:00,ORIGIN,COMPLETED,1
log-03-44182b5263cf,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5a783c7bef0a,MS-000032-02,SHP-000032,PICKED_UP,2026-07-08T00:00:00+00:00,2026-07-09T00:00:00+00:00,ORIGIN,COMPLETED,1
log-03-0e1237d8b489,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-96a32c2fcc9f,MS-000032-03,SHP-000032,ETD,2026-07-10T00:00:00+00:00,2026-07-11T00:00:00+00:00,DESTINATION,COMPLETED,1
log-03-e585d6df4f11,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-10758036bf52,MS-000032-04,SHP-000032,ETA,2026-07-30T00:00:00+00:00,2026-07-31T00:00:00+00:00,DESTINATION,COMPLETED,1
log-03-34f977800126,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-106fa8f4b3c0,MS-000032-05,SHP-000032,ATA,2026-07-30T00:00:00+00:00,2026-07-31T00:00:00+00:00,DESTINATION,COMPLETED,1
log-03-c796575b0d31,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b5447eeabd42,MS-000032-06,SHP-000032,UNLOADED,2026-07-31T00:00:00+00:00,2026-08-01T00:00:00+00:00,DESTINATION,COMPLETED,1
log-03-148f2ee5f2ec,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-6309a1a827f9,MS-000033-01,SHP-000033,BOOKED,2026-07-23T00:00:00+00:00,2026-07-23T00:00:00+00:00,ORIGIN,COMPLETED,1
log-03-9ecfc6aa2ec0,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f31d22b1bbfc,MS-000033-02,SHP-000033,PICKED_UP,2026-07-28T00:00:00+00:00,2026-07-28T00:00:00+00:00,ORIGIN,COMPLETED,1
log-03-96499cfc183f,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3fe8908cefb5,MS-000033-03,SHP-000033,ETD,2026-07-30T00:00:00+00:00,2026-07-30T00:00:00+00:00,DESTINATION,COMPLETED,1
log-03-5a696856da39,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-499f4499a117,MS-000033-04,SHP-000033,ETA,2026-08-22T00:00:00+00:00,2026-08-22T00:00:00+00:00,DESTINATION,COMPLETED,1
log-03-d2da801b2faa,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-af89ed0e8134,MS-000033-05,SHP-000033,ATA,2026-08-25T00:00:00+00:00,2026-08-25T00:00:00+00:00,DESTINATION,COMPLETED,1
log-03-f7700b3ad931,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-fa2ed43070bb,MS-000033-06,SHP-000033,UNLOADED,2026-08-26T00:00:00+00:00,2026-08-26T00:00:00+00:00,DESTINATION,COMPLETED,1
log-03-1558a867b269,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2fb6937916c1,MS-000034-01,SHP-000034,BOOKED,2026-02-26T00:00:00+00:00,2026-02-27T00:00:00+00:00,ORIGIN,COMPLETED,1
log-03-7e00ba8a5950,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a874d60278f0,MS-000034-02,SHP-000034,PICKED_UP,2026-03-06T00:00:00+00:00,2026-03-07T00:00:00+00:00,ORIGIN,COMPLETED,1
log-03-90254ae3b32b,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3172df17b646,MS-000034-03,SHP-000034,ETD,2026-03-08T00:00:00+00:00,2026-03-09T00:00:00+00:00,DESTINATION,COMPLETED,1
log-03-2a8f51288ab2,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-149a5a5db0a1,MS-000034-04,SHP-000034,ETA,2026-04-13T00:00:00+00:00,2026-04-14T00:00:00+00:00,DESTINATION,COMPLETED,1
log-03-eaf51fce0cfa,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-405602355be1,MS-000034-05,SHP-000034,ATA,2026-04-13T00:00:00+00:00,2026-04-14T00:00:00+00:00,DESTINATION,COMPLETED,1
log-03-57aa62a4ff6e,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b9409907f0d0,MS-000034-06,SHP-000034,UNLOADED,2026-04-14T00:00:00+00:00,2026-04-15T00:00:00+00:00,DESTINATION,COMPLETED,1
log-03-e70aac0b4842,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-86e906dd883f,MS-000035-01,SHP-000035,BOOKED,2026-03-15T00:00:00+00:00,2026-03-16T00:00:00+00:00,ORIGIN,COMPLETED,1
log-03-e27868234219,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d052a9a61b7b,MS-000035-02,SHP-000035,PICKED_UP,2026-03-25T00:00:00+00:00,2026-03-26T00:00:00+00:00,ORIGIN,COMPLETED,1
log-03-1ee48f2a12a3,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c9ed2da4f816,MS-000035-03,SHP-000035,ETD,2026-03-27T00:00:00+00:00,2026-03-28T00:00:00+00:00,DESTINATION,COMPLETED,1
log-03-6e239761b024,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-bff64b552f69,MS-000035-04,SHP-000035,ETA,2026-05-07T00:00:00+00:00,2026-05-08T00:00:00+00:00,DESTINATION,COMPLETED,1
log-03-0e5a14f5134a,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-cc5f78a79473,MS-000035-05,SHP-000035,ATA,2026-05-07T00:00:00+00:00,2026-05-08T00:00:00+00:00,DESTINATION,COMPLETED,1
log-03-834e0749eb88,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-6bd3fb880e2e,MS-000035-06,SHP-000035,UNLOADED,2026-05-08T00:00:00+00:00,2026-05-09T00:00:00+00:00,DESTINATION,COMPLETED,1
log-03-58a57c6dafc5,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-15f1568d20a4,MS-000036-01,SHP-000036,BOOKED,2026-04-20T00:00:00+00:00,2026-04-20T00:00:00+00:00,ORIGIN,COMPLETED,1
log-03-1f35d7036eed,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-15bb203d7367,MS-000036-02,SHP-000036,PICKED_UP,2026-05-03T00:00:00+00:00,2026-05-03T00:00:00+00:00,ORIGIN,COMPLETED,1
log-03-abe3edd67abb,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ef0ede5f406d,MS-000036-03,SHP-000036,ETD,2026-05-05T00:00:00+00:00,2026-05-05T00:00:00+00:00,DESTINATION,COMPLETED,1
log-03-6d38a2e4fdce,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ea59ff703afb,MS-000036-04,SHP-000036,ETA,2026-06-24T00:00:00+00:00,2026-06-24T00:00:00+00:00,DESTINATION,COMPLETED,1
log-03-27f6f5f405ab,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-706683a208be,MS-000036-05,SHP-000036,ATA,2026-06-27T00:00:00+00:00,2026-06-27T00:00:00+00:00,DESTINATION,COMPLETED,1
log-03-881598683203,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2e35118f8076,MS-000036-06,SHP-000036,UNLOADED,2026-06-28T00:00:00+00:00,2026-06-28T00:00:00+00:00,DESTINATION,COMPLETED,1
log-03-50755916169e,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-672fadee5263,MS-000037-01,SHP-000037,BOOKED,2026-04-23T00:00:00+00:00,2026-05-07T00:00:00+00:00,ORIGIN,COMPLETED,1
log-03-b2da08d0ff2c,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-6d0bb72367be,MS-000037-02,SHP-000037,PICKED_UP,2026-05-08T00:00:00+00:00,2026-05-22T00:00:00+00:00,ORIGIN,COMPLETED,1
log-03-73817c722c44,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a32880c1398b,MS-000037-03,SHP-000037,ETD,2026-05-10T00:00:00+00:00,2026-05-24T00:00:00+00:00,DESTINATION,COMPLETED,1
log-03-688e0083cf0d,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f6a861146cf6,MS-000037-04,SHP-000037,ETA,2026-07-19T00:00:00+00:00,2026-08-02T00:00:00+00:00,DESTINATION,COMPLETED,1
log-03-803592ee8ab9,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-69bc99c9fa63,MS-000037-05,SHP-000037,ATA,2026-07-21T00:00:00+00:00,2026-08-04T00:00:00+00:00,DESTINATION,COMPLETED,1
log-03-7a8d74b5e503,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b995abcc8a84,MS-000037-06,SHP-000037,UNLOADED,2026-07-22T00:00:00+00:00,2026-08-05T00:00:00+00:00,DESTINATION,COMPLETED,1
log-03-c7e529ed11cc,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-73b90a4ef698,MS-000038-01,SHP-000038,BOOKED,2026-06-09T00:00:00+00:00,2026-06-10T00:00:00+00:00,ORIGIN,COMPLETED,1
log-03-d51d6979510e,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-741a438b24b6,MS-000038-02,SHP-000038,PICKED_UP,2026-06-10T00:00:00+00:00,2026-06-11T00:00:00+00:00,ORIGIN,COMPLETED,1
log-03-a471ed71ac4b,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e34edb2eb642,MS-000038-03,SHP-000038,ETD,2026-06-12T00:00:00+00:00,2026-06-13T00:00:00+00:00,DESTINATION,COMPLETED,1
log-03-9dbfca260de2,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e81da0764e90,MS-000038-04,SHP-000038,ETA,2026-06-27T00:00:00+00:00,2026-06-28T00:00:00+00:00,DESTINATION,COMPLETED,1
log-03-4eda12e80c59,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-6d24baa63d4f,MS-000038-05,SHP-000038,ATA,2026-06-28T00:00:00+00:00,2026-06-29T00:00:00+00:00,DESTINATION,COMPLETED,1
log-03-9c2b08b291a6,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-534f8be442cc,MS-000038-06,SHP-000038,UNLOADED,2026-06-29T00:00:00+00:00,2026-06-30T00:00:00+00:00,DESTINATION,COMPLETED,1
log-03-fcf9ae2618c7,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c0b2e58a07b3,MS-000039-01,SHP-000039,BOOKED,2026-07-14T00:00:00+00:00,2026-07-14T00:00:00+00:00,ORIGIN,COMPLETED,1
log-03-8d5324cb2aaf,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f007e6a32503,MS-000039-02,SHP-000039,PICKED_UP,2026-07-19T00:00:00+00:00,2026-07-19T00:00:00+00:00,ORIGIN,COMPLETED,1
log-03-1378bf4870c8,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9812af1e31c7,MS-000039-03,SHP-000039,ETD,2026-07-21T00:00:00+00:00,2026-07-21T00:00:00+00:00,DESTINATION,COMPLETED,1
log-03-2b84ca02eb39,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2a57e014f6de,MS-000039-04,SHP-000039,ETA,2026-08-13T00:00:00+00:00,2026-08-13T00:00:00+00:00,DESTINATION,COMPLETED,1
log-03-fd1b76eeda5c,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-4aa3c96fdca9,MS-000039-05,SHP-000039,ATA,2026-08-14T00:00:00+00:00,2026-08-14T00:00:00+00:00,DESTINATION,COMPLETED,1
log-03-e1d5991cf1db,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-aac372b404cf,MS-000039-06,SHP-000039,UNLOADED,2026-08-15T00:00:00+00:00,2026-08-15T00:00:00+00:00,DESTINATION,COMPLETED,1
log-03-39a7539f0fc5,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-7be8aaa86a29,MS-000040-01,SHP-000040,BOOKED,2026-01-29T00:00:00+00:00,2026-02-02T00:00:00+00:00,ORIGIN,COMPLETED,1
log-03-61fb163eebea,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-4473d7bf1a1c,MS-000040-02,SHP-000040,PICKED_UP,2026-02-04T00:00:00+00:00,2026-02-08T00:00:00+00:00,ORIGIN,COMPLETED,1
log-03-60d179bf92e3,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-8c146c6c50df,MS-000040-03,SHP-000040,ETD,2026-02-06T00:00:00+00:00,2026-02-10T00:00:00+00:00,DESTINATION,COMPLETED,1
log-03-547cfe7c2b4f,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c38ae0907a59,MS-000040-04,SHP-000040,ETA,2026-03-12T00:00:00+00:00,2026-03-16T00:00:00+00:00,DESTINATION,COMPLETED,1
log-03-3f5933eafac8,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-8fa38c8b52c3,MS-000040-05,SHP-000040,ATA,2026-03-12T00:00:00+00:00,2026-03-16T00:00:00+00:00,DESTINATION,COMPLETED,1
log-03-d942c52cf6b4,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-aea7d055b877,MS-000040-06,SHP-000040,UNLOADED,2026-03-13T00:00:00+00:00,2026-03-17T00:00:00+00:00,DESTINATION,COMPLETED,1
log-03-2615bf671105,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-abe20a280059,MS-000041-01,SHP-000041,BOOKED,2026-02-16T00:00:00+00:00,2026-02-19T00:00:00+00:00,ORIGIN,COMPLETED,1
log-03-2e0fe8ced4b0,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-267e9f6308a7,MS-000041-02,SHP-000041,PICKED_UP,2026-02-24T00:00:00+00:00,2026-02-27T00:00:00+00:00,ORIGIN,COMPLETED,1
log-03-c24e4ca613ac,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-432da6e0bd6d,MS-000041-03,SHP-000041,ETD,2026-02-26T00:00:00+00:00,2026-03-01T00:00:00+00:00,DESTINATION,COMPLETED,1
log-03-6caf96020520,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5e0c0d92f69b,MS-000041-04,SHP-000041,ETA,2026-04-05T00:00:00+00:00,2026-04-08T00:00:00+00:00,DESTINATION,COMPLETED,1
log-03-feb07e848bcb,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f2161f70952b,MS-000041-05,SHP-000041,ATA,2026-04-08T00:00:00+00:00,2026-04-11T00:00:00+00:00,DESTINATION,COMPLETED,1
log-03-6df7a282c79d,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ca3e9eeef02d,MS-000041-06,SHP-000041,UNLOADED,2026-04-09T00:00:00+00:00,2026-04-12T00:00:00+00:00,DESTINATION,COMPLETED,1
log-03-8fd21a7d460d,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d094c338aa3d,MS-000042-01,SHP-000042,BOOKED,2026-04-09T00:00:00+00:00,2026-04-11T00:00:00+00:00,ORIGIN,COMPLETED,1
log-03-c4363a23efa4,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-1c1455c24966,MS-000042-02,SHP-000042,PICKED_UP,2026-04-22T00:00:00+00:00,2026-04-24T00:00:00+00:00,ORIGIN,COMPLETED,1
log-03-340e2b09b98f,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c33124a4735b,MS-000042-03,SHP-000042,ETD,2026-04-24T00:00:00+00:00,2026-04-26T00:00:00+00:00,DESTINATION,COMPLETED,1
log-03-e9c5ae06496d,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e513efccdf1c,MS-000042-04,SHP-000042,ETA,2026-06-16T00:00:00+00:00,2026-06-18T00:00:00+00:00,DESTINATION,COMPLETED,1
log-03-4d0dd15cf4f5,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9211699ee923,MS-000042-05,SHP-000042,ATA,2026-06-16T00:00:00+00:00,2026-06-18T00:00:00+00:00,DESTINATION,COMPLETED,1
log-03-4d6f4c418ee0,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-bf81a8785f42,MS-000042-06,SHP-000042,UNLOADED,2026-06-17T00:00:00+00:00,2026-06-19T00:00:00+00:00,DESTINATION,COMPLETED,1
log-03-aa9bd8716f2e,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-14f19cc0184a,MS-000043-01,SHP-000043,BOOKED,2026-04-27T00:00:00+00:00,2026-04-28T00:00:00+00:00,ORIGIN,COMPLETED,1
log-03-34e36e23946a,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-1a626b78aee6,MS-000043-02,SHP-000043,PICKED_UP,2026-05-12T00:00:00+00:00,2026-05-13T00:00:00+00:00,ORIGIN,COMPLETED,1
log-03-2cfa37c01232,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ccbaa09433bf,MS-000043-03,SHP-000043,ETD,2026-05-14T00:00:00+00:00,2026-05-15T00:00:00+00:00,DESTINATION,COMPLETED,1
log-03-73fecf3ca801,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-63b787fc0db4,MS-000043-04,SHP-000043,ETA,2026-07-10T00:00:00+00:00,2026-07-11T00:00:00+00:00,DESTINATION,COMPLETED,1
log-03-a9c29655d59d,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-738210aeeafc,MS-000043-05,SHP-000043,ATA,2026-07-12T00:00:00+00:00,2026-07-13T00:00:00+00:00,DESTINATION,COMPLETED,1
log-03-02f2add93fc0,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b0422ce5fa3a,MS-000043-06,SHP-000043,UNLOADED,2026-07-13T00:00:00+00:00,2026-07-14T00:00:00+00:00,DESTINATION,COMPLETED,1
log-03-722680a03e72,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f2542433f03c,MS-000044-01,SHP-000044,BOOKED,2026-05-31T00:00:00+00:00,2026-06-02T00:00:00+00:00,ORIGIN,COMPLETED,1
log-03-bab7751908bb,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-38d07b98b9ad,MS-000044-02,SHP-000044,PICKED_UP,2026-06-01T00:00:00+00:00,2026-06-03T00:00:00+00:00,ORIGIN,COMPLETED,1
