record_id,tenant_id,scope_node_id,data_class,business_data_kind,data_origin,quality_status,certification_status,as_of_date,lineage_id,clearance_id,shipment_id,declaration_date,inspection_status,duty_amount,currency,cleared_at,status,source_version
log-04-cf417559948e,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-84b1041efc2a,CUSCLR-000316,SHP-000316,2025-06-10,CLEARED,0.0,KRW,2025-06-11,CLEARED,1
log-04-1db02ff603e4,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c7095a49485b,CUSCLR-000317,SHP-000317,2025-07-06,CLEARED,0.0,USD,2025-07-08,CLEARED,1
log-04-ebe261225bc0,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-0a10f63770ec,CUSCLR-000318,SHP-000318,2025-09-20,CLEARED,0.0,KRW,2025-09-23,CLEARED,1
log-04-6cb277dd2d09,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-55ecc9672059,CUSCLR-000319,SHP-000319,2025-10-31,INSPECTED,0.0,USD,2025-11-04,CLEARED,1
log-04-fd59f91fa404,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-59988ffd17b7,CUSCLR-000320,SHP-000320,2025-11-23,CLEARED,8270.35,USD,2025-11-24,CLEARED,1
log-04-0d0e6094cc94,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ae89cb6695ac,CUSCLR-000321,SHP-000321,2025-12-21,CLEARED,0.0,USD,2025-12-23,CLEARED,1
log-04-7feb72c2a7ad,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-bc4133033424,CUSCLR-000322,SHP-000322,2026-01-16,CLEARED,0.0,KRW,2026-01-19,CLEARED,1
log-04-05ec79a675aa,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2dd377d14351,CUSCLR-000323,SHP-000323,2026-02-14,CLEARED,0.0,USD,2026-02-18,CLEARED,1
log-04-4a66110027cf,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-198347ba32e7,CUSCLR-000324,SHP-000324,2026-03-01,CLEARED,0.0,USD,2026-03-02,CLEARED,1
log-04-6b451095b7e4,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-0773cd068007,CUSCLR-000325,SHP-000325,2026-03-28,CLEARED,4548.69,USD,2026-03-30,CLEARED,1
log-04-4848744d50a2,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-81dddd7c35f6,CUSCLR-000326,SHP-000326,2026-02-17,CLEARED,0.0,KRW,2026-02-20,CLEARED,1
log-04-69c5bc4f4f03,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2be94dacc113,CUSCLR-000327,SHP-000327,2026-03-15,CLEARED,0.0,USD,2026-03-19,CLEARED,1
log-04-56fae453838e,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2e14d7e1c96f,CUSCLR-000328,SHP-000328,2026-04-08,CLEARED,0.0,USD,2026-04-09,CLEARED,1
log-04-2aaa080271ce,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9f35bfca0cec,CUSCLR-000329,SHP-000329,2026-04-25,CLEARED,0.0,USD,2026-04-27,CLEARED,1
log-04-425837996b0e,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-bd8a4e83929b,CUSCLR-000330,SHP-000330,2026-05-19,INSPECTED,7650.08,KRW,2026-05-22,CLEARED,1
log-04-8d122dc892d2,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-cd4dcf006025,CUSCLR-000331,SHP-000331,2026-06-18,CLEARED,0.0,USD,2026-06-22,CLEARED,1
log-04-18f0fc90cfc9,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-53f6fb00ef17,CUSCLR-000332,SHP-000332,2026-07-10,CLEARED,0.0,USD,2026-07-11,CLEARED,1
log-04-f07959c12bf1,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e964d0b2f882,CUSCLR-000333,SHP-000333,2026-09-07,CLEARED,0.0,KRW,2026-09-09,CLEARED,1
log-04-d3e3f4d50889,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5f644db4a664,CUSCLR-000334,SHP-000334,2026-09-18,CLEARED,0.0,USD,2026-09-21,CLEARED,1
log-04-f906840580c8,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-aee02be4a6b7,CUSCLR-000335,SHP-000335,2026-10-12,CLEARED,4548.69,USD,2026-10-16,CLEARED,1
log-04-dfbf967c4af7,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-90ed04e1fcce,CUSCLR-000336,SHP-000336,2023-09-01,CLEARED,0.0,USD,2023-09-02,CLEARED,1
log-04-9340ed34f2c8,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-4c2b9a7c1752,CUSCLR-000337,SHP-000337,2023-10-15,CLEARED,0.0,USD,2023-10-17,CLEARED,1
log-04-035aa4887628,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-1ffb3c61e51a,CUSCLR-000338,SHP-000338,2023-11-10,CLEARED,0.0,USD,2023-11-13,CLEARED,1
log-04-a496de66589d,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e9c17ccdd6e2,CUSCLR-000339,SHP-000339,2023-11-26,CLEARED,0.0,USD,2023-11-30,CLEARED,1
log-04-ec75bff00170,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ba41de5f705c,CUSCLR-000340,SHP-000340,2023-12-24,CLEARED,8270.35,KRW,2023-12-25,CLEARED,1
log-04-9bb5ea0b2fad,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-8133e044d687,CUSCLR-000341,SHP-000341,2024-02-16,INSPECTED,0.0,USD,2024-02-18,CLEARED,1
log-04-d5573dd2d4ec,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-36b42e096054,CUSCLR-000342,SHP-000342,2024-03-02,CLEARED,0.0,USD,2024-03-05,CLEARED,1
log-04-95697776900f,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-7b7ffee72cfa,CUSCLR-000343,SHP-000343,2024-02-10,CLEARED,0.0,USD,2024-02-14,CLEARED,1
log-04-43785e42c802,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9b9543ae3938,CUSCLR-000344,SHP-000344,2024-03-08,CLEARED,0.0,USD,2024-03-09,CLEARED,1
log-04-a882a8a081b9,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-351666d6f6b4,CUSCLR-000345,SHP-000345,2024-05-15,CLEARED,7029.8,USD,2024-05-17,CLEARED,1
log-04-cb0599dd1f5b,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3574ad48281c,CUSCLR-000346,SHP-000346,2024-06-12,CLEARED,0.0,USD,2024-06-15,CLEARED,1
log-04-f189dfa39a59,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e000442c291c,CUSCLR-000347,SHP-000347,2024-08-03,CLEARED,0.0,KRW,2024-08-07,CLEARED,1
log-04-3bc614b49ce1,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-1e5233d32766,CUSCLR-000348,SHP-000348,2024-09-17,CLEARED,0.0,USD,2024-09-18,CLEARED,1
log-04-99d3034c220a,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a18fd5d4cd32,CUSCLR-000349,SHP-000349,2024-10-14,CLEARED,0.0,USD,2024-10-16,CLEARED,1
log-04-178fe2d6d1dc,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-85316f3df536,CUSCLR-000350,SHP-000350,2024-08-24,CLEARED,4548.69,KRW,2024-08-27,CLEARED,1
log-04-a122d9f173e7,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-69f411957567,CUSCLR-000351,SHP-000351,2024-09-12,CLEARED,0.0,USD,2024-09-16,CLEARED,1
log-04-9fbf809f19b9,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-aa0811b20fb4,CUSCLR-000352,SHP-000352,2024-11-03,INSPECTED,0.0,USD,2024-11-04,CLEARED,1
log-04-124bd6ee8412,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-bf2cd74f1100,CUSCLR-000353,SHP-000353,2024-11-27,CLEARED,0.0,KRW,2024-11-29,CLEARED,1
log-04-ed5c4b274276,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-fe203391e445,CUSCLR-000354,SHP-000354,2024-12-18,CLEARED,0.0,USD,2024-12-21,CLEARED,1
log-04-77e7232b9773,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b73f892bc718,CUSCLR-000355,SHP-000355,2025-01-12,CLEARED,8270.35,USD,2025-01-16,CLEARED,1
log-04-6612bfe9c36a,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e5993ea2515c,CUSCLR-000356,SHP-000356,2025-02-07,CLEARED,0.0,USD,2025-02-08,CLEARED,1
log-04-76273ba4bf9f,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-1b55d38bf65d,CUSCLR-000357,SHP-000357,2024-12-29,CLEARED,0.0,KRW,2024-12-31,CLEARED,1
log-04-07acc3d26b6b,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a39e062b3a10,CUSCLR-000358,SHP-000358,2025-01-23,CLEARED,0.0,USD,2025-01-26,CLEARED,1
log-04-4e1e7763e0c8,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5a26b1c79f5c,CUSCLR-000359,SHP-000359,2025-02-17,CLEARED,0.0,USD,2025-02-21,CLEARED,1
log-04-c5521f98c154,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2b640b71e496,CUSCLR-000360,SHP-000360,2025-03-13,CLEARED,4548.69,USD,2025-03-14,CLEARED,1
log-04-c485e00fe865,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-25eb8ea2f33e,CUSCLR-000361,SHP-000361,2025-04-03,CLEARED,0.0,KRW,2025-04-05,CLEARED,1
log-04-dcda88dc6cf5,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d9045ce63e0c,CUSCLR-000362,SHP-000362,2025-04-29,CLEARED,0.0,USD,2025-05-02,CLEARED,1
log-04-f116c0c4e5fd,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-401d377b2a45,CUSCLR-000363,SHP-000363,2025-05-27,INSPECTED,0.0,USD,2025-05-31,CLEARED,1
log-04-e3ef069fa975,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-234f19606ad5,CUSCLR-000364,SHP-000364,2025-06-17,CLEARED,0.0,USD,2025-06-18,CLEARED,1
log-04-ae961c59bede,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5c9f3ee41a3b,CUSCLR-000365,SHP-000365,2025-07-11,CLEARED,7650.08,KRW,2025-07-13,CLEARED,1
log-04-252a860b0ddd,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-20c17975fdd9,CUSCLR-000366,SHP-000366,2025-08-07,CLEARED,0.0,USD,2025-08-10,CLEARED,1
log-04-384060fd5e27,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3e26d64fba8f,CUSCLR-000367,SHP-000367,2025-07-12,CLEARED,0.0,USD,2025-07-16,CLEARED,1
log-04-8869d1e60957,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c5aca1955a93,CUSCLR-000368,SHP-000368,2025-09-21,CLEARED,0.0,USD,2025-09-22,CLEARED,1
log-04-3362b38af7de,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-7085f9b62708,CUSCLR-000369,SHP-000369,2026-01-18,CLEARED,0.0,USD,2026-01-20,CLEARED,1
log-04-66f0ed285c34,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-4a299a733dad,CUSCLR-000370,SHP-000370,2026-02-26,CLEARED,8270.35,KRW,2026-03-01,CLEARED,1
log-04-90529d31948b,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-cb1de81e15ba,CUSCLR-000371,SHP-000371,2025-12-26,CLEARED,0.0,USD,2025-12-30,CLEARED,1
log-04-0b442845df74,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5668c9154595,CUSCLR-000372,SHP-000372,2026-02-16,CLEARED,0.0,USD,2026-02-17,CLEARED,1
log-04-536fc3c292d8,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-326b4c5b47cf,CUSCLR-000373,SHP-000373,2026-03-10,CLEARED,0.0,KRW,2026-03-12,CLEARED,1
log-04-d1b742b1a3a7,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-245b729546eb,CUSCLR-000374,SHP-000374,2026-04-01,INSPECTED,0.0,USD,2026-04-04,CLEARED,1
log-04-34d6a80389bf,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-55b3e964da4f,CUSCLR-000375,SHP-000375,2026-05-22,CLEARED,5789.25,USD,2026-05-26,CLEARED,1
log-04-52dea8958145,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e92e6ec14fbb,CUSCLR-000376,SHP-000376,2026-06-14,CLEARED,0.0,KRW,2026-06-15,CLEARED,1
log-04-67e00c896a07,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3328abe4ab30,CUSCLR-000377,SHP-000377,2026-07-10,CLEARED,0.0,USD,2026-07-12,CLEARED,1
log-04-0386ad6eb14d,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-1956e30cafa6,CUSCLR-000378,SHP-000378,2026-07-28,CLEARED,0.0,USD,2026-07-31,CLEARED,1
log-04-27271675bdaa,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d2a3853f2643,CUSCLR-000379,SHP-000379,2026-08-23,CLEARED,0.0,USD,2026-08-27,CLEARED,1
log-04-c685c9bf6351,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-4bba9bf4e716,CUSCLR-000380,SHP-000380,2026-07-09,CLEARED,2067.59,KRW,2026-07-10,CLEARED,1
log-04-12ab1cf39eb5,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-6c55eafc7c2c,CUSCLR-000381,SHP-000381,2026-07-31,CLEARED,0.0,USD,2026-08-02,CLEARED,1
log-04-b0f3d21fa58f,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c8a98804cddd,CUSCLR-000382,SHP-000382,2026-08-27,CLEARED,0.0,USD,2026-08-30,CLEARED,1
log-04-908414a627d3,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5579cb5ca19c,CUSCLR-000383,SHP-000383,2023-11-09,CLEARED,0.0,USD,2023-11-13,CLEARED,1
log-04-c22fe5e1f5ca,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c5e4a520ffc2,CUSCLR-000384,SHP-000384,2023-12-24,CLEARED,0.0,USD,2023-12-25,CLEARED,1
log-04-4ecf204de30d,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-63baa32e4a0e,CUSCLR-000385,SHP-000385,2023-11-20,INSPECTED,7029.8,KRW,2023-11-22,CLEARED,1
log-04-987ffda7a05c,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-869082b2d74f,CUSCLR-000386,SHP-000386,2023-12-12,CLEARED,0.0,USD,2023-12-15,CLEARED,1
log-04-9410bc79056d,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-61c740c53eba,CUSCLR-000387,SHP-000387,2024-01-11,CLEARED,0.0,USD,2024-01-15,CLEARED,1
log-04-25d29e8bf6af,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9756eeb55280,CUSCLR-000388,SHP-000388,2024-02-25,CLEARED,0.0,KRW,2024-02-26,CLEARED,1
log-04-1b5839b6ce52,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-bfc9d2712295,CUSCLR-000389,SHP-000389,2024-03-16,CLEARED,0.0,USD,2024-03-18,CLEARED,1
log-04-eaf3aba24656,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-1ceecfc6af1b,CUSCLR-000390,SHP-000390,2024-04-12,CLEARED,3928.42,USD,2024-04-15,CLEARED,1
log-04-dde4bce6273a,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9278406b9b28,CUSCLR-000391,SHP-000391,2024-05-01,CLEARED,0.0,USD,2024-05-05,CLEARED,1
log-04-379e2d64a01e,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-56dc993a2ec1,CUSCLR-000392,SHP-000392,2024-06-25,CLEARED,0.0,USD,2024-06-26,CLEARED,1
log-04-8efe66eb56d8,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a8ea7bac75bf,CUSCLR-000393,SHP-000393,2024-07-20,CLEARED,0.0,USD,2024-07-22,CLEARED,1
log-04-273300d54731,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-de79ccb5c3bc,CUSCLR-000394,SHP-000394,2024-06-19,CLEARED,0.0,KRW,2024-06-22,CLEARED,1
log-04-5c676be6d37a,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-7cfcaa51e5e4,CUSCLR-000395,SHP-000395,2024-07-15,CLEARED,8270.35,USD,2024-07-19,CLEARED,1
log-04-11d76fad8206,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ee50b3481f60,CUSCLR-000396,SHP-000396,2024-09-05,INSPECTED,0.0,USD,2024-09-06,CLEARED,1
log-04-5101d85c9f94,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-11849473211f,CUSCLR-000397,SHP-000397,2024-09-26,CLEARED,0.0,KRW,2024-09-28,CLEARED,1
log-04-8e1259c74bf4,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f32a453f0c33,CUSCLR-000398,SHP-000398,2024-12-04,CLEARED,0.0,USD,2024-12-07,CLEARED,1
log-04-32756dc49ded,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9d74a840891c,CUSCLR-000399,SHP-000399,2024-10-27,CLEARED,0.0,KRW,2024-10-31,CLEARED,1
log-04-11690a52b679,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-97aa20138f81,CUSCLR-000400,SHP-000400,2024-11-17,CLEARED,11722.92,USD,2024-11-18,CLEARED,1
log-04-9523dafb2af4,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-88df53afd954,CUSCLR-000401,SHP-000401,2024-12-15,CLEARED,0.0,USD,2024-12-17,CLEARED,1
log-04-3a5e761e602a,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-8d0b50d5388c,CUSCLR-000402,SHP-000402,2025-01-04,CLEARED,0.0,USD,2025-01-07,CLEARED,1
log-04-8585fd80cb35,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5dad5bedf680,CUSCLR-000403,SHP-000403,2025-02-04,CLEARED,0.0,KRW,2025-02-08,CLEARED,1
log-04-44df43e3ab62,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-fefc5b5cd9a2,CUSCLR-000404,SHP-000404,2025-02-25,CLEARED,0.0,USD,2025-02-26,CLEARED,1
