record_id,tenant_id,scope_node_id,data_class,business_data_kind,data_origin,quality_status,certification_status,as_of_date,lineage_id,ledger_line_id,document_id,posting_date,fiscal_period,account_id,cost_center_id,debit_amount,credit_amount,currency,cashflow_line,plan_actual
fin-03-13587a5d6482,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-aa4e7715e7ac,GL-00002500,AR-SO-000050-10,2025-06-18,2025-06,4000,CC-MGT,0.0,1069856.0,USD,REVENUE,ACTUAL
fin-03-9211306c632e,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-1e57a74a5e11,GL-00002501,AR-SO-000051-10,2025-06-07,2025-06,1100,CC-MGT,1137664.0,0.0,USD,AR,ACTUAL
fin-03-d76bf4cd2568,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-121bb79ed36e,GL-00002502,AR-SO-000051-10,2025-06-07,2025-06,4000,CC-MGT,0.0,1137664.0,USD,REVENUE,ACTUAL
fin-03-64b41ad60198,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f5fb3ae3d03b,GL-00002503,AR-SO-000052-10,2025-06-19,2025-06,1100,CC-MGT,261632.0,0.0,USD,AR,ACTUAL
fin-03-e69ad1327d8b,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-488e724791af,GL-00002504,AR-SO-000052-10,2025-06-19,2025-06,4000,CC-MGT,0.0,261632.0,USD,REVENUE,ACTUAL
fin-03-827020480382,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-013a1bb0cb35,GL-00002505,AR-SO-000053-10,2025-07-05,2025-07,1100,CC-MGT,320953.6,0.0,KRW,AR,ACTUAL
fin-03-05f92b35b9f8,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-855a907e1793,GL-00002506,AR-SO-000053-10,2025-07-05,2025-07,4000,CC-MGT,0.0,320953.6,KRW,REVENUE,ACTUAL
fin-03-f4bd1781a8b6,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-1d4bf55f6466,GL-00002507,AR-SO-000054-10,2025-07-16,2025-07,1100,CC-MGT,381580.8,0.0,USD,AR,ACTUAL
fin-03-5f0e1e1bfaad,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-30c4bb896461,GL-00002508,AR-SO-000054-10,2025-07-16,2025-07,4000,CC-MGT,0.0,381580.8,USD,REVENUE,ACTUAL
fin-03-741410bb5a93,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-1f1fac79cdae,GL-00002509,AR-SO-000055-10,2025-07-31,2025-07,1100,CC-MGT,398240.0,0.0,USD,AR,ACTUAL
fin-03-f0d8f622a7e2,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-bae037ccac56,GL-00002510,AR-SO-000055-10,2025-07-31,2025-07,4000,CC-MGT,0.0,398240.0,USD,REVENUE,ACTUAL
fin-03-a888a9175a5a,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-33b2bfc0ed3d,GL-00002511,AR-SO-000056-10,2025-08-17,2025-08,1100,CC-MGT,455603.2,0.0,USD,AR,ACTUAL
fin-03-0432bcd0468d,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-85a64517baee,GL-00002512,AR-SO-000056-10,2025-08-17,2025-08,4000,CC-MGT,0.0,455603.2,USD,REVENUE,ACTUAL
fin-03-eccb8848fa59,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-49e0d56ff4e2,GL-00002513,AR-SO-000057-10,2025-08-31,2025-08,1100,CC-MGT,514272.0,0.0,KRW,AR,ACTUAL
fin-03-619d96be6908,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3156d0ba219b,GL-00002514,AR-SO-000057-10,2025-08-31,2025-08,4000,CC-MGT,0.0,514272.0,KRW,REVENUE,ACTUAL
fin-03-04807171693d,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-fbca0795b83a,GL-00002515,AR-SO-000058-10,2025-09-11,2025-09,1100,CC-MGT,574246.4,0.0,USD,AR,ACTUAL
fin-03-b2f79392b341,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-1803335a37ef,GL-00002516,AR-SO-000058-10,2025-09-11,2025-09,4000,CC-MGT,0.0,574246.4,USD,REVENUE,ACTUAL
fin-03-91532b7babc1,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d8a33a85b8a5,GL-00002517,AR-SO-000059-10,2025-09-29,2025-09,1100,CC-MGT,635526.4,0.0,USD,AR,ACTUAL
fin-03-2ba657e0dcd0,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-22325a7a53f5,GL-00002518,AR-SO-000059-10,2025-09-29,2025-09,4000,CC-MGT,0.0,635526.4,USD,REVENUE,ACTUAL
fin-03-f1c114a37f45,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-efc722b611cb,GL-00002519,AR-SO-000060-10,2025-10-13,2025-10,1100,CC-MGT,698112.0,0.0,USD,AR,ACTUAL
fin-03-7896cd7d619c,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-34c3a9749a78,GL-00002520,AR-SO-000060-10,2025-10-13,2025-10,4000,CC-MGT,0.0,698112.0,USD,REVENUE,ACTUAL
fin-03-fd87701795f4,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-de9380be2f7d,GL-00002521,AR-SO-000061-10,2025-10-25,2025-10,1100,CC-MGT,762003.2,0.0,KRW,AR,ACTUAL
fin-03-aeea42145bd0,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-706b89aae70d,GL-00002522,AR-SO-000061-10,2025-10-25,2025-10,4000,CC-MGT,0.0,762003.2,KRW,REVENUE,ACTUAL
fin-03-284826dea49b,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-0e2ad1976806,GL-00002523,AR-SO-000062-10,2025-11-10,2025-11,1100,CC-MGT,827200.0,0.0,USD,AR,ACTUAL
fin-03-ba48ffec6fc3,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-1762a73f4816,GL-00002524,AR-SO-000062-10,2025-11-10,2025-11,4000,CC-MGT,0.0,827200.0,USD,REVENUE,ACTUAL
fin-03-b2cde3b5b301,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ebbfcc4c3a16,GL-00002525,AR-SO-000063-10,2025-11-24,2025-11,1100,CC-MGT,893702.4,0.0,USD,AR,ACTUAL
fin-03-109fccfeea2b,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-13861881f6af,GL-00002526,AR-SO-000063-10,2025-11-24,2025-11,4000,CC-MGT,0.0,893702.4,USD,REVENUE,ACTUAL
fin-03-8729442afe2c,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9bc515af6eaa,GL-00002527,AR-SO-000064-10,2025-12-07,2025-12,1100,CC-MGT,863360.0,0.0,USD,AR,ACTUAL
fin-03-84019cb38197,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c66e3f19ff27,GL-00002528,AR-SO-000064-10,2025-12-07,2025-12,4000,CC-MGT,0.0,863360.0,USD,REVENUE,ACTUAL
fin-03-9fe55700efa0,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3374751add33,GL-00002529,AR-SO-000065-10,2025-12-23,2025-12,1100,CC-MGT,926598.4,0.0,KRW,AR,ACTUAL
fin-03-57da3693b177,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-274fdac93c2f,GL-00002530,AR-SO-000065-10,2025-12-23,2025-12,4000,CC-MGT,0.0,926598.4,KRW,REVENUE,ACTUAL
fin-03-16e58b0a7d27,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-1a5d8d641ce5,GL-00002531,AR-SO-000066-10,2026-01-05,2026-01,1100,CC-MGT,991142.4,0.0,USD,AR,ACTUAL
fin-03-21002bd88620,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-43ace7fb914f,GL-00002532,AR-SO-000066-10,2026-01-05,2026-01,4000,CC-MGT,0.0,991142.4,USD,REVENUE,ACTUAL
fin-03-5716d5300175,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d7cda282b3b7,GL-00002533,AR-SO-000067-10,2026-01-19,2026-01,1100,CC-MGT,1056992.0,0.0,USD,AR,ACTUAL
fin-03-89a26cb79228,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-102258d08460,GL-00002534,AR-SO-000067-10,2026-01-19,2026-01,4000,CC-MGT,0.0,1056992.0,USD,REVENUE,ACTUAL
fin-03-5b20064c9301,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e015f622ec0e,GL-00002535,AR-SO-000068-10,2026-01-31,2026-01,1100,CC-MGT,1124147.2,0.0,USD,AR,ACTUAL
fin-03-a6f7d263c500,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-237684838fcc,GL-00002536,AR-SO-000068-10,2026-01-31,2026-01,4000,CC-MGT,0.0,1124147.2,USD,REVENUE,ACTUAL
fin-03-8d9b665ee7d5,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9349f5302ec5,GL-00002537,AR-SO-000069-10,2026-02-13,2026-02,1100,CC-MGT,258560.0,0.0,KRW,AR,ACTUAL
fin-03-7bbd7684a262,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-62646162f9e5,GL-00002538,AR-SO-000069-10,2026-02-13,2026-02,4000,CC-MGT,0.0,258560.0,KRW,REVENUE,ACTUAL
fin-03-3cb3bbfa0dcd,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ca3a85428220,GL-00002539,AR-SO-000070-10,2026-02-28,2026-02,1100,CC-MGT,317228.8,0.0,USD,AR,ACTUAL
fin-03-cd66a4d69154,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a4d1531feb6c,GL-00002540,AR-SO-000070-10,2026-02-28,2026-02,4000,CC-MGT,0.0,317228.8,USD,REVENUE,ACTUAL
fin-03-9e3d47ff58e0,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e7255700e4cb,GL-00002541,AR-SO-000071-10,2026-03-13,2026-03,1100,CC-MGT,377203.2,0.0,USD,AR,ACTUAL
fin-03-0684c30b48dc,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ddfc37e671e9,GL-00002542,AR-SO-000071-10,2026-03-13,2026-03,4000,CC-MGT,0.0,377203.2,USD,REVENUE,ACTUAL
fin-03-9c55150b534c,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d5cb8695ab01,GL-00002543,AR-SO-000072-10,2026-03-29,2026-03,1100,CC-MGT,438483.2,0.0,USD,AR,ACTUAL
fin-03-baafd8124d46,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-6aea5b59a989,GL-00002544,AR-SO-000072-10,2026-03-29,2026-03,4000,CC-MGT,0.0,438483.2,USD,REVENUE,ACTUAL
fin-03-fa1780ce652a,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-47dcb3807274,GL-00002545,AR-SO-000073-10,2026-04-11,2026-04,1100,CC-MGT,449920.0,0.0,KRW,AR,ACTUAL
fin-03-199d69713fb3,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9c779dc056ba,GL-00002546,AR-SO-000073-10,2026-04-11,2026-04,4000,CC-MGT,0.0,449920.0,KRW,REVENUE,ACTUAL
fin-03-f870bca3e7a1,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ba3be040d9da,GL-00002547,AR-SO-000074-10,2026-04-26,2026-04,1100,CC-MGT,507936.0,0.0,USD,AR,ACTUAL
fin-03-479720c8520f,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-0ecf7657a54b,GL-00002548,AR-SO-000074-10,2026-04-26,2026-04,4000,CC-MGT,0.0,507936.0,USD,REVENUE,ACTUAL
fin-03-8e597a83e0b9,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e414af746e30,GL-00002549,AR-SO-000075-10,2026-05-11,2026-05,1100,CC-MGT,425443.2,0.0,USD,AR,ACTUAL
fin-03-a6193f2fcf9b,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-20894f2c450c,GL-00002550,AR-SO-000075-10,2026-05-11,2026-05,4000,CC-MGT,0.0,425443.2,USD,REVENUE,ACTUAL
fin-03-c7beab58774d,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-8217ed9dd02c,GL-00002551,AR-SO-000076-10,2026-04-29,2026-04,1100,CC-MGT,627884.8,0.0,USD,AR,ACTUAL
fin-03-46a544314a1f,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-7acea64525cf,GL-00002552,AR-SO-000076-10,2026-04-29,2026-04,4000,CC-MGT,0.0,627884.8,USD,REVENUE,ACTUAL
fin-03-e8b8e37bb557,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-65218605c67d,GL-00002553,AR-SO-000077-10,2026-05-13,2026-05,1100,CC-MGT,689817.6,0.0,KRW,AR,ACTUAL
fin-03-ae4791dda55c,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5b1600bfff2f,GL-00002554,AR-SO-000077-10,2026-05-13,2026-05,4000,CC-MGT,0.0,689817.6,KRW,REVENUE,ACTUAL
fin-03-a4ea68ae8276,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-99006fc8651b,GL-00002555,AR-SO-000078-10,2026-05-28,2026-05,1100,CC-MGT,753056.0,0.0,USD,AR,ACTUAL
fin-03-cc28e0e47f52,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d84b276425bd,GL-00002556,AR-SO-000078-10,2026-05-28,2026-05,4000,CC-MGT,0.0,753056.0,USD,REVENUE,ACTUAL
fin-03-a59edbb9b775,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-52bef6fbe8c4,GL-00002557,AR-SO-000079-10,2026-06-09,2026-06,1100,CC-MGT,817600.0,0.0,USD,AR,ACTUAL
fin-03-4d51fa2b3354,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-25db0a68221b,GL-00002558,AR-SO-000079-10,2026-06-09,2026-06,4000,CC-MGT,0.0,817600.0,USD,REVENUE,ACTUAL
fin-03-553065cf986b,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-7a97376de486,GL-00002559,AR-SO-000080-10,2026-06-24,2026-06,1100,CC-MGT,883449.6,0.0,USD,AR,ACTUAL
fin-03-7f6e53928e87,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-7a4c40bb1e70,GL-00002560,AR-SO-000080-10,2026-06-24,2026-06,4000,CC-MGT,0.0,883449.6,USD,REVENUE,ACTUAL
fin-03-bad830230c7c,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3eb74ca459a3,GL-00002561,AR-SO-000081-10,2026-07-10,2026-07,1100,CC-MGT,950604.8,0.0,KRW,AR,ACTUAL
fin-03-41f10591b72e,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5163f74cd996,GL-00002562,AR-SO-000081-10,2026-07-10,2026-07,4000,CC-MGT,0.0,950604.8,KRW,REVENUE,ACTUAL
fin-03-d60c2348a759,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-afde6e53f844,GL-00002563,AR-SO-000082-10,2026-07-22,2026-07,1100,CC-MGT,915040.0,0.0,USD,AR,ACTUAL
fin-03-1c0ea863dfb8,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-836388a1f3d0,GL-00002564,AR-SO-000082-10,2026-07-22,2026-07,4000,CC-MGT,0.0,915040.0,USD,REVENUE,ACTUAL
fin-03-4fcc2f2b0588,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a48fdd3e976e,GL-00002565,AR-SO-000083-10,2026-08-05,2026-08,1100,CC-MGT,978931.2,0.0,USD,AR,ACTUAL
fin-03-ceb6da590c17,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-4f6c0ce4d683,GL-00002566,AR-SO-000083-10,2026-08-05,2026-08,4000,CC-MGT,0.0,978931.2,USD,REVENUE,ACTUAL
fin-03-1dd6fff892bd,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-916aec024053,GL-00002567,AR-SO-000084-10,2026-08-20,2026-08,1100,CC-MGT,1044128.0,0.0,USD,AR,ACTUAL
fin-03-5842d51de951,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-80b3794b1795,GL-00002568,AR-SO-000084-10,2026-08-20,2026-08,4000,CC-MGT,0.0,1044128.0,USD,REVENUE,ACTUAL
fin-03-25d8892a143f,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-17b9690bc19f,GL-00002569,AR-SO-000085-10,2023-09-06,2023-09,1100,CC-MGT,1110630.4,0.0,KRW,AR,ACTUAL
fin-03-d536c5037e3e,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9203ed759706,GL-00002570,AR-SO-000085-10,2023-09-06,2023-09,4000,CC-MGT,0.0,1110630.4,KRW,REVENUE,ACTUAL
fin-03-cafefe58011f,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c54703de1545,GL-00002571,AR-SO-000086-10,2023-09-17,2023-09,1100,CC-MGT,255488.0,0.0,USD,AR,ACTUAL
fin-03-4209ffd666ee,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2709c0debe8f,GL-00002572,AR-SO-000086-10,2023-09-17,2023-09,4000,CC-MGT,0.0,255488.0,USD,REVENUE,ACTUAL
fin-03-f313b12d92f0,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ffeaf08ff53d,GL-00002573,AR-SO-000087-10,2023-10-03,2023-10,1100,CC-MGT,313504.0,0.0,USD,AR,ACTUAL
fin-03-a8c1732f943a,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ce1653e825b4,GL-00002574,AR-SO-000087-10,2023-10-03,2023-10,4000,CC-MGT,0.0,313504.0,USD,REVENUE,ACTUAL
fin-03-8e231022a5e2,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-0db84fc2b518,GL-00002575,AR-SO-000088-10,2023-10-18,2023-10,1100,CC-MGT,372825.6,0.0,USD,AR,ACTUAL
fin-03-fab0ad8c0006,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-517c6edc8cc9,GL-00002576,AR-SO-000088-10,2023-10-18,2023-10,4000,CC-MGT,0.0,372825.6,USD,REVENUE,ACTUAL
fin-03-a15635e67ebd,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c071cb3e4216,GL-00002577,AR-SO-000089-10,2023-10-31,2023-10,1100,CC-MGT,433452.8,0.0,KRW,AR,ACTUAL
fin-03-2291cad5b701,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-503dbe79d39d,GL-00002578,AR-SO-000089-10,2023-10-31,2023-10,4000,CC-MGT,0.0,433452.8,KRW,REVENUE,ACTUAL
fin-03-092a4fad119e,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-7f5088af27c4,GL-00002579,AR-SO-000090-10,2023-11-12,2023-11,1100,CC-MGT,495385.6,0.0,USD,AR,ACTUAL
fin-03-6bb8032f3abe,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-52c1ab40cfb1,GL-00002580,AR-SO-000090-10,2023-11-12,2023-11,4000,CC-MGT,0.0,495385.6,USD,REVENUE,ACTUAL
fin-03-cad633371fe8,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-0d8ed5d75b65,GL-00002581,AR-SO-000091-10,2023-11-27,2023-11,1100,CC-MGT,501600.0,0.0,USD,AR,ACTUAL
fin-03-ada4eaeaf656,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-6a465d646db4,GL-00002582,AR-SO-000091-10,2023-11-27,2023-11,4000,CC-MGT,0.0,501600.0,USD,REVENUE,ACTUAL
