record_id,tenant_id,scope_node_id,data_class,business_data_kind,data_origin,quality_status,certification_status,as_of_date,lineage_id,reference_type,reference_key,effective_date,value,unit,fiscal_year,fiscal_period,is_workday
fnd-03-9457ff5c762d,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3965e063a1e1,FISCAL_CALENDAR,2024-04-25,2024-04-25,4,MONTH,2024,4,True
fnd-03-c4b6d3a848ff,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-519dc7cd0e73,FISCAL_CALENDAR,2024-04-26,2024-04-26,4,MONTH,2024,4,True
fnd-03-c6a23eae93fb,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-59e3165d1ff6,FISCAL_CALENDAR,2024-04-27,2024-04-27,4,MONTH,2024,4,False
fnd-03-157b9de01774,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a32747518597,FISCAL_CALENDAR,2024-04-28,2024-04-28,4,MONTH,2024,4,False
fnd-03-196af1c904b6,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-0979cf303be8,FISCAL_CALENDAR,2024-04-29,2024-04-29,4,MONTH,2024,4,True
fnd-03-4ecc8f921ca6,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a59bf6529174,FISCAL_CALENDAR,2024-04-30,2024-04-30,4,MONTH,2024,4,True
fnd-03-a323cd3f7e8e,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e03c9018f011,FISCAL_CALENDAR,2024-05-01,2024-05-01,5,MONTH,2024,5,True
fnd-03-288f802cce32,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-de0c749e35d8,FISCAL_CALENDAR,2024-05-02,2024-05-02,5,MONTH,2024,5,True
fnd-03-93530e7fcb7b,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-06a897d327da,FISCAL_CALENDAR,2024-05-03,2024-05-03,5,MONTH,2024,5,True
fnd-03-f1f740dfc883,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-4f17fbd186a0,FISCAL_CALENDAR,2024-05-04,2024-05-04,5,MONTH,2024,5,False
fnd-03-26ff48adb3f7,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-0fe6b02d3e5e,FISCAL_CALENDAR,2024-05-05,2024-05-05,5,MONTH,2024,5,False
fnd-03-0a00cdec248a,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f4b7648df803,FISCAL_CALENDAR,2024-05-06,2024-05-06,5,MONTH,2024,5,True
fnd-03-a7c40dec9cd0,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-8c3a7d60f3d6,FISCAL_CALENDAR,2024-05-07,2024-05-07,5,MONTH,2024,5,True
fnd-03-ed8d8ef4684b,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-243e1e9ef0b0,FISCAL_CALENDAR,2024-05-08,2024-05-08,5,MONTH,2024,5,True
fnd-03-5b8ac062177b,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-11f4621d45b4,FISCAL_CALENDAR,2024-05-09,2024-05-09,5,MONTH,2024,5,True
fnd-03-6fecb0d445dd,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-76bbe49c2185,FISCAL_CALENDAR,2024-05-10,2024-05-10,5,MONTH,2024,5,True
fnd-03-6503d1e6bd95,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3bcd654b0627,FISCAL_CALENDAR,2024-05-11,2024-05-11,5,MONTH,2024,5,False
fnd-03-fbb626ffbd1b,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-59dc70760faa,FISCAL_CALENDAR,2024-05-12,2024-05-12,5,MONTH,2024,5,False
fnd-03-28c207f6e6e1,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b17e736107c9,FISCAL_CALENDAR,2024-05-13,2024-05-13,5,MONTH,2024,5,True
fnd-03-ebb506c0f5f7,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-964f12c0ec6f,FISCAL_CALENDAR,2024-05-14,2024-05-14,5,MONTH,2024,5,True
fnd-03-41a5d1c214bb,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5295f1d573f0,FISCAL_CALENDAR,2024-05-15,2024-05-15,5,MONTH,2024,5,True
fnd-03-ffb099489cc1,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c71b5a339923,FISCAL_CALENDAR,2024-05-16,2024-05-16,5,MONTH,2024,5,True
fnd-03-163f65e73271,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-4ce3e481a769,FISCAL_CALENDAR,2024-05-17,2024-05-17,5,MONTH,2024,5,True
fnd-03-21455e319d64,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5bf9b418e850,FISCAL_CALENDAR,2024-05-18,2024-05-18,5,MONTH,2024,5,False
fnd-03-d9009cc35d7d,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9adb0cb58951,FISCAL_CALENDAR,2024-05-19,2024-05-19,5,MONTH,2024,5,False
fnd-03-2cec527a10ff,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-7efcc17f669f,FISCAL_CALENDAR,2024-05-20,2024-05-20,5,MONTH,2024,5,True
fnd-03-027b87e4d646,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-59c16e2b3a8d,FISCAL_CALENDAR,2024-05-21,2024-05-21,5,MONTH,2024,5,True
fnd-03-38e8d4e9c64b,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5c998cba891f,FISCAL_CALENDAR,2024-05-22,2024-05-22,5,MONTH,2024,5,True
fnd-03-d06c4397defd,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ad7e903f7c5c,FISCAL_CALENDAR,2024-05-23,2024-05-23,5,MONTH,2024,5,True
fnd-03-3b4302da7430,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-6ecbadb10b7d,FISCAL_CALENDAR,2024-05-24,2024-05-24,5,MONTH,2024,5,True
fnd-03-4f1e64db97c2,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-10db840cbd10,FISCAL_CALENDAR,2024-05-25,2024-05-25,5,MONTH,2024,5,False
fnd-03-90bd6468e0c1,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3d0abd1b8154,FISCAL_CALENDAR,2024-05-26,2024-05-26,5,MONTH,2024,5,False
fnd-03-58c3731f2c7b,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-8af39b0bef41,FISCAL_CALENDAR,2024-05-27,2024-05-27,5,MONTH,2024,5,True
fnd-03-60462998d759,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-75b3b1720eef,FISCAL_CALENDAR,2024-05-28,2024-05-28,5,MONTH,2024,5,True
fnd-03-7395ab7e8e19,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c64bad969c04,FISCAL_CALENDAR,2024-05-29,2024-05-29,5,MONTH,2024,5,True
fnd-03-6ff4f56cbe7c,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-4dfdc5ca450f,FISCAL_CALENDAR,2024-05-30,2024-05-30,5,MONTH,2024,5,True
fnd-03-02b40ad6c053,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9e6c8a0a5f72,FISCAL_CALENDAR,2024-05-31,2024-05-31,5,MONTH,2024,5,True
fnd-03-02d0896e41b8,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a140ccdf0038,FISCAL_CALENDAR,2024-06-01,2024-06-01,6,MONTH,2024,6,False
fnd-03-05ff8f6f6950,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b79c653c92ad,FISCAL_CALENDAR,2024-06-02,2024-06-02,6,MONTH,2024,6,False
fnd-03-0c3e7a58a677,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e77cac73a742,FISCAL_CALENDAR,2024-06-03,2024-06-03,6,MONTH,2024,6,True
fnd-03-e940ff1f5a27,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d0ce5e99bff6,FISCAL_CALENDAR,2024-06-04,2024-06-04,6,MONTH,2024,6,True
fnd-03-8249d4ce8be3,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a737fce742c1,FISCAL_CALENDAR,2024-06-05,2024-06-05,6,MONTH,2024,6,True
fnd-03-231ea6ec3c5b,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e63069d3273c,FISCAL_CALENDAR,2024-06-06,2024-06-06,6,MONTH,2024,6,True
fnd-03-db4f6b87322a,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c5e320f07dac,FISCAL_CALENDAR,2024-06-07,2024-06-07,6,MONTH,2024,6,True
fnd-03-88eeec2fd6c2,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9b7b7f51a92a,FISCAL_CALENDAR,2024-06-08,2024-06-08,6,MONTH,2024,6,False
fnd-03-4bbe217f492c,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-be3277c63c09,FISCAL_CALENDAR,2024-06-09,2024-06-09,6,MONTH,2024,6,False
fnd-03-9a6599c945fc,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-8e70b576c524,FISCAL_CALENDAR,2024-06-10,2024-06-10,6,MONTH,2024,6,True
fnd-03-0795db00ce3d,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c09df57e5741,FISCAL_CALENDAR,2024-06-11,2024-06-11,6,MONTH,2024,6,True
fnd-03-059d64fec379,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c60f3bb0dac1,FISCAL_CALENDAR,2024-06-12,2024-06-12,6,MONTH,2024,6,True
fnd-03-2a7b4cf0b29c,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-12a25c4efd23,FISCAL_CALENDAR,2024-06-13,2024-06-13,6,MONTH,2024,6,True
fnd-03-f57d5b8c3a45,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e9800bbb9cab,FISCAL_CALENDAR,2024-06-14,2024-06-14,6,MONTH,2024,6,True
fnd-03-a9cc0e4e81b9,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-26e5bbcd7087,FISCAL_CALENDAR,2024-06-15,2024-06-15,6,MONTH,2024,6,False
fnd-03-11d4bb94cadf,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f149cf0db1c4,FISCAL_CALENDAR,2024-06-16,2024-06-16,6,MONTH,2024,6,False
fnd-03-091ae670ea28,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5edd01882b6a,FISCAL_CALENDAR,2024-06-17,2024-06-17,6,MONTH,2024,6,True
fnd-03-fb85eb5f9237,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-39b5ec2eca74,FISCAL_CALENDAR,2024-06-18,2024-06-18,6,MONTH,2024,6,True
fnd-03-c4c3dc3ee2fd,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-518b3dd490f6,FISCAL_CALENDAR,2024-06-19,2024-06-19,6,MONTH,2024,6,True
fnd-03-f9ae128c6df5,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5c187a999d15,FISCAL_CALENDAR,2024-06-20,2024-06-20,6,MONTH,2024,6,True
fnd-03-1846dc702e56,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-817f70420091,FISCAL_CALENDAR,2024-06-21,2024-06-21,6,MONTH,2024,6,True
fnd-03-43a40aa6c212,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-bb1d539db0aa,FISCAL_CALENDAR,2024-06-22,2024-06-22,6,MONTH,2024,6,False
fnd-03-1b164ec04457,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-6142efba4e8b,FISCAL_CALENDAR,2024-06-23,2024-06-23,6,MONTH,2024,6,False
fnd-03-f10e10d1cb33,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-efa693683ccd,FISCAL_CALENDAR,2024-06-24,2024-06-24,6,MONTH,2024,6,True
fnd-03-00276b3782d5,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-4a44619d8933,FISCAL_CALENDAR,2024-06-25,2024-06-25,6,MONTH,2024,6,True
fnd-03-1d7b9ecc63bf,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-6821b8c77fad,FISCAL_CALENDAR,2024-06-26,2024-06-26,6,MONTH,2024,6,True
fnd-03-19a72e9f17bf,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-cc38c29a39e1,FISCAL_CALENDAR,2024-06-27,2024-06-27,6,MONTH,2024,6,True
fnd-03-794739038365,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-022ed1335c63,FISCAL_CALENDAR,2024-06-28,2024-06-28,6,MONTH,2024,6,True
fnd-03-5d93456ef1f9,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-edbe75d35865,FISCAL_CALENDAR,2024-06-29,2024-06-29,6,MONTH,2024,6,False
fnd-03-c1bb3b09e611,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-30940ec9c888,FISCAL_CALENDAR,2024-06-30,2024-06-30,6,MONTH,2024,6,False
fnd-03-c927764c0666,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d5a34ea24a02,FISCAL_CALENDAR,2024-07-01,2024-07-01,7,MONTH,2024,7,True
fnd-03-9a1af01fa2e1,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-793f972b072f,FISCAL_CALENDAR,2024-07-02,2024-07-02,7,MONTH,2024,7,True
fnd-03-576bd0d3945a,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9ad82c8db7be,FISCAL_CALENDAR,2024-07-03,2024-07-03,7,MONTH,2024,7,True
fnd-03-9e98023536c8,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-46542a989d3f,FISCAL_CALENDAR,2024-07-04,2024-07-04,7,MONTH,2024,7,True
fnd-03-0951991f3932,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-df2b362593aa,FISCAL_CALENDAR,2024-07-05,2024-07-05,7,MONTH,2024,7,True
fnd-03-92f936367b88,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-769c684516c4,FISCAL_CALENDAR,2024-07-06,2024-07-06,7,MONTH,2024,7,False
fnd-03-d60c182d8fd7,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e8c9aea654b4,FISCAL_CALENDAR,2024-07-07,2024-07-07,7,MONTH,2024,7,False
fnd-03-32eb585542f7,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-23008df08eae,FISCAL_CALENDAR,2024-07-08,2024-07-08,7,MONTH,2024,7,True
fnd-03-065ca8ef0237,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-8b413ccde693,FISCAL_CALENDAR,2024-07-09,2024-07-09,7,MONTH,2024,7,True
fnd-03-aace923d4250,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-dc371fbbcd38,FISCAL_CALENDAR,2024-07-10,2024-07-10,7,MONTH,2024,7,True
fnd-03-34c51ffeaaa2,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d0ae12d6c956,FISCAL_CALENDAR,2024-07-11,2024-07-11,7,MONTH,2024,7,True
fnd-03-b61a700cdcb5,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d99ad4d295eb,FISCAL_CALENDAR,2024-07-12,2024-07-12,7,MONTH,2024,7,True
fnd-03-40e67186ed48,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5505d294652a,FISCAL_CALENDAR,2024-07-13,2024-07-13,7,MONTH,2024,7,False
fnd-03-4321959f49b9,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-390417ad4341,FISCAL_CALENDAR,2024-07-14,2024-07-14,7,MONTH,2024,7,False
fnd-03-a31cd4ade66c,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-8ee3c7802cdb,FISCAL_CALENDAR,2024-07-15,2024-07-15,7,MONTH,2024,7,True
fnd-03-2665cacae429,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-07ed3acb1ff8,FISCAL_CALENDAR,2024-07-16,2024-07-16,7,MONTH,2024,7,True
fnd-03-fb37e21ab1a4,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2f55a1b3e2f0,FISCAL_CALENDAR,2024-07-17,2024-07-17,7,MONTH,2024,7,True
fnd-03-231011d9513e,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2fff2091f707,FISCAL_CALENDAR,2024-07-18,2024-07-18,7,MONTH,2024,7,True
fnd-03-b2613c0f02e8,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2c3dac826a19,FISCAL_CALENDAR,2024-07-19,2024-07-19,7,MONTH,2024,7,True
fnd-03-f131e73e0870,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d7f6d86b4988,FISCAL_CALENDAR,2024-07-20,2024-07-20,7,MONTH,2024,7,False
fnd-03-b2c990e87b08,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5c7746d49c7e,FISCAL_CALENDAR,2024-07-21,2024-07-21,7,MONTH,2024,7,False
fnd-03-c863196eb6dd,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f751d8e529e4,FISCAL_CALENDAR,2024-07-22,2024-07-22,7,MONTH,2024,7,True
fnd-03-4f93f510d0a0,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2bf03ce7f397,FISCAL_CALENDAR,2024-07-23,2024-07-23,7,MONTH,2024,7,True
fnd-03-7e67a268e755,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2b9d281675fc,FISCAL_CALENDAR,2024-07-24,2024-07-24,7,MONTH,2024,7,True
fnd-03-38622584b840,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d3b11ad0c2cd,FISCAL_CALENDAR,2024-07-25,2024-07-25,7,MONTH,2024,7,True
fnd-03-b0edbe98fcb3,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5c436d4e7feb,FISCAL_CALENDAR,2024-07-26,2024-07-26,7,MONTH,2024,7,True
fnd-03-4bbeaf26bf50,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-fa9f8426a200,FISCAL_CALENDAR,2024-07-27,2024-07-27,7,MONTH,2024,7,False
fnd-03-5586ad941150,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d18356bc3fad,FISCAL_CALENDAR,2024-07-28,2024-07-28,7,MONTH,2024,7,False
fnd-03-39e428eb1f07,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3d6732506e52,FISCAL_CALENDAR,2024-07-29,2024-07-29,7,MONTH,2024,7,True
