record_id,tenant_id,scope_node_id,data_class,business_data_kind,data_origin,quality_status,certification_status,as_of_date,lineage_id,reference_type,reference_key,effective_date,value,unit,fiscal_year,fiscal_period,is_workday
fnd-03-83247ffc067c,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a934d8293ef9,FISCAL_CALENDAR,2026-05-07,2026-05-07,5,MONTH,2026,5,True
fnd-03-73b3e901c5d6,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-1aba8690b149,FISCAL_CALENDAR,2026-05-08,2026-05-08,5,MONTH,2026,5,True
fnd-03-2f2269011f6f,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-6087cd06bf70,FISCAL_CALENDAR,2026-05-09,2026-05-09,5,MONTH,2026,5,False
fnd-03-84c1a3970595,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-bcd026005c1b,FISCAL_CALENDAR,2026-05-10,2026-05-10,5,MONTH,2026,5,False
fnd-03-906525d985b8,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-32c71b9f750d,FISCAL_CALENDAR,2026-05-11,2026-05-11,5,MONTH,2026,5,True
fnd-03-a3ec3503981a,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d8ecd466d3c4,FISCAL_CALENDAR,2026-05-12,2026-05-12,5,MONTH,2026,5,True
fnd-03-c43b2ed6478a,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c2f215ed9e68,FISCAL_CALENDAR,2026-05-13,2026-05-13,5,MONTH,2026,5,True
fnd-03-5a3b602391f0,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d640c5b31d5f,FISCAL_CALENDAR,2026-05-14,2026-05-14,5,MONTH,2026,5,True
fnd-03-ed4b420c1372,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-90e48df51503,FISCAL_CALENDAR,2026-05-15,2026-05-15,5,MONTH,2026,5,True
fnd-03-c0e38643cd31,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2249b572a140,FISCAL_CALENDAR,2026-05-16,2026-05-16,5,MONTH,2026,5,False
fnd-03-1628e6e10400,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3f06b0044b88,FISCAL_CALENDAR,2026-05-17,2026-05-17,5,MONTH,2026,5,False
fnd-03-7a1dad05c069,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c6891053b329,FISCAL_CALENDAR,2026-05-18,2026-05-18,5,MONTH,2026,5,True
fnd-03-4c08682570fb,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2b3d068f43e7,FISCAL_CALENDAR,2026-05-19,2026-05-19,5,MONTH,2026,5,True
fnd-03-6100fcea1797,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9ed0e3d27af6,FISCAL_CALENDAR,2026-05-20,2026-05-20,5,MONTH,2026,5,True
fnd-03-9fc8527e7fc6,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-8dbc3f579b5b,FISCAL_CALENDAR,2026-05-21,2026-05-21,5,MONTH,2026,5,True
fnd-03-7fc466875494,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f7861320e4e3,FISCAL_CALENDAR,2026-05-22,2026-05-22,5,MONTH,2026,5,True
fnd-03-01e80fa940f3,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-cd9d0e8a95d0,FISCAL_CALENDAR,2026-05-23,2026-05-23,5,MONTH,2026,5,False
fnd-03-2b1c79645fed,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-8f3191b8351b,FISCAL_CALENDAR,2026-05-24,2026-05-24,5,MONTH,2026,5,False
fnd-03-f9806feef084,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-af6e1b4b06d6,FISCAL_CALENDAR,2026-05-25,2026-05-25,5,MONTH,2026,5,True
fnd-03-74413e9ff5bb,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-fc066d1cfe18,FISCAL_CALENDAR,2026-05-26,2026-05-26,5,MONTH,2026,5,True
fnd-03-dd509da7a3de,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5df3ae6716fc,FISCAL_CALENDAR,2026-05-27,2026-05-27,5,MONTH,2026,5,True
fnd-03-78fa6fc963f1,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c73be27afcea,FISCAL_CALENDAR,2026-05-28,2026-05-28,5,MONTH,2026,5,True
fnd-03-57348d7c7f22,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3fb4aa81caba,FISCAL_CALENDAR,2026-05-29,2026-05-29,5,MONTH,2026,5,True
fnd-03-4a9623f0798b,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f68545cad0bd,FISCAL_CALENDAR,2026-05-30,2026-05-30,5,MONTH,2026,5,False
fnd-03-87a809a7527d,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e3fe28acb9d7,FISCAL_CALENDAR,2026-05-31,2026-05-31,5,MONTH,2026,5,False
fnd-03-87f4be058005,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a511dc8e3a86,FISCAL_CALENDAR,2026-06-01,2026-06-01,6,MONTH,2026,6,True
fnd-03-7f1a3932c38c,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b17511d7b266,FISCAL_CALENDAR,2026-06-02,2026-06-02,6,MONTH,2026,6,True
fnd-03-d5f99eb26d03,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f4e0db04d734,FISCAL_CALENDAR,2026-06-03,2026-06-03,6,MONTH,2026,6,True
fnd-03-5bd23ee83675,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-558a302ddc87,FISCAL_CALENDAR,2026-06-04,2026-06-04,6,MONTH,2026,6,True
fnd-03-d48b42c262bc,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-65eee9108f1f,FISCAL_CALENDAR,2026-06-05,2026-06-05,6,MONTH,2026,6,True
fnd-03-e0fab745bdca,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-bbebb0720191,FISCAL_CALENDAR,2026-06-06,2026-06-06,6,MONTH,2026,6,False
fnd-03-a015fb64af94,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5b0ec494ea3c,FISCAL_CALENDAR,2026-06-07,2026-06-07,6,MONTH,2026,6,False
fnd-03-3cf29b2e7dc1,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-4924218e8e22,FISCAL_CALENDAR,2026-06-08,2026-06-08,6,MONTH,2026,6,True
fnd-03-f6b08d9e4f24,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b17ae0a5c161,FISCAL_CALENDAR,2026-06-09,2026-06-09,6,MONTH,2026,6,True
fnd-03-61f4f4f8e9cf,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d60a2d7ac93e,FISCAL_CALENDAR,2026-06-10,2026-06-10,6,MONTH,2026,6,True
fnd-03-781a3719250d,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-4d65580324b3,FISCAL_CALENDAR,2026-06-11,2026-06-11,6,MONTH,2026,6,True
fnd-03-f1c5ef7dade0,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ba5cc75fb768,FISCAL_CALENDAR,2026-06-12,2026-06-12,6,MONTH,2026,6,True
fnd-03-68a6614e6280,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e3910fc0fe74,FISCAL_CALENDAR,2026-06-13,2026-06-13,6,MONTH,2026,6,False
fnd-03-4a40abe82b8a,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-946ed2ce0c76,FISCAL_CALENDAR,2026-06-14,2026-06-14,6,MONTH,2026,6,False
fnd-03-1c63b288df04,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-efc95cc461c6,FISCAL_CALENDAR,2026-06-15,2026-06-15,6,MONTH,2026,6,True
fnd-03-c137bf711941,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-854aa3bc189b,FISCAL_CALENDAR,2026-06-16,2026-06-16,6,MONTH,2026,6,True
fnd-03-26031e680a26,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ef4181b40dde,FISCAL_CALENDAR,2026-06-17,2026-06-17,6,MONTH,2026,6,True
fnd-03-a0de26dc874b,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-6b4cd7c2880c,FISCAL_CALENDAR,2026-06-18,2026-06-18,6,MONTH,2026,6,True
fnd-03-5d1049261c87,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f53b006f6172,FISCAL_CALENDAR,2026-06-19,2026-06-19,6,MONTH,2026,6,True
fnd-03-b936c248069b,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-faf8bc8ed5da,FISCAL_CALENDAR,2026-06-20,2026-06-20,6,MONTH,2026,6,False
fnd-03-76d038b39bfa,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ff5f0f33f590,FISCAL_CALENDAR,2026-06-21,2026-06-21,6,MONTH,2026,6,False
fnd-03-acf5ccaa7425,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-78d42750e2bc,FISCAL_CALENDAR,2026-06-22,2026-06-22,6,MONTH,2026,6,True
fnd-03-3824a098a727,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-0b7c3b9c9e2c,FISCAL_CALENDAR,2026-06-23,2026-06-23,6,MONTH,2026,6,True
fnd-03-a5d7e5fd3235,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-40867fdb926b,FISCAL_CALENDAR,2026-06-24,2026-06-24,6,MONTH,2026,6,True
fnd-03-27981293bc03,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f164a77f5e12,FISCAL_CALENDAR,2026-06-25,2026-06-25,6,MONTH,2026,6,True
fnd-03-5cdb6f7c4dff,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-17c549f0b71d,FISCAL_CALENDAR,2026-06-26,2026-06-26,6,MONTH,2026,6,True
fnd-03-911e2be5f740,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c8aea5457821,FISCAL_CALENDAR,2026-06-27,2026-06-27,6,MONTH,2026,6,False
fnd-03-62c98416d224,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2be1ab9138bd,FISCAL_CALENDAR,2026-06-28,2026-06-28,6,MONTH,2026,6,False
fnd-03-f002d00030e6,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5d9001a68bad,FISCAL_CALENDAR,2026-06-29,2026-06-29,6,MONTH,2026,6,True
fnd-03-7075c5093614,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-52f274e4f99e,FISCAL_CALENDAR,2026-06-30,2026-06-30,6,MONTH,2026,6,True
fnd-03-f7e34afae3af,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-62f784a71ee3,FISCAL_CALENDAR,2026-07-01,2026-07-01,7,MONTH,2026,7,True
fnd-03-1e2d689f0360,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-8022dceb50cc,FISCAL_CALENDAR,2026-07-02,2026-07-02,7,MONTH,2026,7,True
fnd-03-73996a806ad0,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-16cac871ad5c,FISCAL_CALENDAR,2026-07-03,2026-07-03,7,MONTH,2026,7,True
fnd-03-c9c1c00c87a4,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-fdd4f6bf0943,FISCAL_CALENDAR,2026-07-04,2026-07-04,7,MONTH,2026,7,False
fnd-03-bd3c58cecf26,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a823a049ceb5,FISCAL_CALENDAR,2026-07-05,2026-07-05,7,MONTH,2026,7,False
fnd-03-65cd7322eeb5,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-00f705ee6b2c,FISCAL_CALENDAR,2026-07-06,2026-07-06,7,MONTH,2026,7,True
fnd-03-ced623c5e2e1,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5757f3b96a0d,FISCAL_CALENDAR,2026-07-07,2026-07-07,7,MONTH,2026,7,True
fnd-03-f4ff74921c03,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3c0928fbfab5,FISCAL_CALENDAR,2026-07-08,2026-07-08,7,MONTH,2026,7,True
fnd-03-4ed6b268f9bb,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-83064d1857ce,FISCAL_CALENDAR,2026-07-09,2026-07-09,7,MONTH,2026,7,True
fnd-03-9b98ab39f6cf,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-29f170ad1dfc,FISCAL_CALENDAR,2026-07-10,2026-07-10,7,MONTH,2026,7,True
fnd-03-4395909522ef,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-0e9f6fc2f36e,FISCAL_CALENDAR,2026-07-11,2026-07-11,7,MONTH,2026,7,False
fnd-03-d3a31a483d17,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-37d98bd556ae,FISCAL_CALENDAR,2026-07-12,2026-07-12,7,MONTH,2026,7,False
fnd-03-aaf6803206e0,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c664a101680f,FISCAL_CALENDAR,2026-07-13,2026-07-13,7,MONTH,2026,7,True
fnd-03-5af33a248b3d,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-bc5791cccc89,FISCAL_CALENDAR,2026-07-14,2026-07-14,7,MONTH,2026,7,True
fnd-03-e2ac8ad05dbd,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-427c33845435,FISCAL_CALENDAR,2026-07-15,2026-07-15,7,MONTH,2026,7,True
fnd-03-dc169d406edc,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ee128bc8c896,FISCAL_CALENDAR,2026-07-16,2026-07-16,7,MONTH,2026,7,True
fnd-03-8a431953a0c5,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-adc20f7cc774,FISCAL_CALENDAR,2026-07-17,2026-07-17,7,MONTH,2026,7,True
fnd-03-a8a912f5efd3,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-819195c76a18,FISCAL_CALENDAR,2026-07-18,2026-07-18,7,MONTH,2026,7,False
fnd-03-03e734a418c7,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3f7825b3d81c,FISCAL_CALENDAR,2026-07-19,2026-07-19,7,MONTH,2026,7,False
fnd-03-bc33f2d5f778,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-8601b68560a6,FISCAL_CALENDAR,2026-07-20,2026-07-20,7,MONTH,2026,7,True
fnd-03-e8e51a75e626,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c857f5b08b2d,FISCAL_CALENDAR,2026-07-21,2026-07-21,7,MONTH,2026,7,True
fnd-03-8fc6972e2caa,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-db76a0378583,FISCAL_CALENDAR,2026-07-22,2026-07-22,7,MONTH,2026,7,True
fnd-03-c43198be6bbd,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-39e2d8ccc9c3,FISCAL_CALENDAR,2026-07-23,2026-07-23,7,MONTH,2026,7,True
fnd-03-2de822f037e9,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-6361dda1a954,FISCAL_CALENDAR,2026-07-24,2026-07-24,7,MONTH,2026,7,True
fnd-03-307f1035eacf,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-519eb4ff98c2,FISCAL_CALENDAR,2026-07-25,2026-07-25,7,MONTH,2026,7,False
fnd-03-1345d89a7ba0,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-38ea44308639,FISCAL_CALENDAR,2026-07-26,2026-07-26,7,MONTH,2026,7,False
fnd-03-bfbcc7369faf,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f719fef178d0,FISCAL_CALENDAR,2026-07-27,2026-07-27,7,MONTH,2026,7,True
fnd-03-a6df82d47b92,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ff93ee2ff833,FISCAL_CALENDAR,2026-07-28,2026-07-28,7,MONTH,2026,7,True
fnd-03-9833fe89cae1,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-0063136abbda,FISCAL_CALENDAR,2026-07-29,2026-07-29,7,MONTH,2026,7,True
fnd-03-5938f7947a9e,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-469f8c08275a,FISCAL_CALENDAR,2026-07-30,2026-07-30,7,MONTH,2026,7,True
fnd-03-0a7da8ee240b,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-bb5310394feb,FISCAL_CALENDAR,2026-07-31,2026-07-31,7,MONTH,2026,7,True
fnd-03-eb030180679f,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-70338c06ac28,CONVERSION,USD_KRW,2026-02-01,1350.0,KRW/USD,,,
fnd-03-768f78dc4ec7,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-db0cd3e3c2c4,CONVERSION,EUR_KRW,2026-02-01,1470.0,KRW/EUR,,,
fnd-03-3e7b6e32c6e3,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ffe5b9a500c1,CONVERSION,TON_KG,2026-02-01,1000.0,KG/TON,,,
fnd-03-921e75c28ff7,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-7aa648a7b348,CONVERSION,KG_G,2026-02-01,1000.0,G/KG,,,
fnd-03-d1b3f6047103,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-21b0cc9be9d1,CONVERSION,M3_L,2026-02-01,1000.0,L/M3,,,
